ID	XCOORD	YCOORD	AREA	TAZID	BLOCKID
27076	1713096.50908000000	650742.36990100000	47064.95728160000	3799883	470370181023014
27077	1714608.83506000000	650810.78808100000	1206835.56944000000	3799883	470370181023036
27078	1713552.76012000000	650391.36226200000	25743.94354820000	3799883	470370181023009
27079	1713854.91708000000	649142.47320800000	132978.45418900000	3799964	470370185001011
27080	1714789.13723000000	648515.62342400000	1252181.16780000000	3799964	470370185001010
27081	1714663.30715000000	649199.92426700000	606185.70092000000	3799964	470370185001021
27082	1714204.53500000000	649633.86603000000	99453.26754180000	3799964	470370185001012
27083	1715587.16107000000	648800.23447600000	425126.19524100000	3799964	470370185001019
27084	1718325.20600000000	645664.95556400000	556688.02720500000	3799969	470370185002013
27085	1716561.63911000000	643657.08462300000	202386.00019800000	3799969	470370185002024
27086	1718005.48604000000	644140.99718200000	1833668.81503000000	3799969	470370185002016
27087	1715870.42279000000	646080.16055700000	3128668.09487000000	3799969	470370185002011
27088	1718928.30580000000	645012.70456800000	246950.75402300000	3799969	470370185002014
27089	1715856.03660000000	643758.98391200000	439539.08488000000	3799969	470370185002023
27090	1718266.11265000000	645185.98250900000	520421.75294700000	3799969	470370185002015
27091	1717105.28422000000	645045.76754500000	3384877.39730000000	3799969	470370185002012
27092	1715968.67678000000	644424.72660400000	913489.25806700000	3799969	470370185002021
27093	1718658.06099000000	643740.45021100000	592458.45059900000	3799969	470370185002017
27094	1720284.35652000000	643096.75540100000	1101254.60463000000	3799848	470370179021013
27095	1719127.86385000000	643689.74513800000	811613.20633500000	3799848	470370179021009
27096	1719971.20491000000	644361.89668500000	2626148.03327000000	3799848	470370179021003
27097	1719491.55681000000	643862.69361300000	740654.47366900000	3799848	470370179021010
27098	1718900.41113000000	642612.50922400000	515567.53117500000	3799848	470370179021008
27099	1719375.70081000000	641909.96821600000	1582719.85681000000	3799848	470370179021012
27100	1723172.02980000000	643768.54539300000	819595.32764100000	3799849	470370179021007
27101	1720998.77242000000	643638.44519900000	1987680.50439000000	3799849	470370179021002
27102	1721494.31124000000	641661.75036500000	1555587.52476000000	3799849	470370179021011
27103	1721731.89430000000	644242.84956600000	1048921.49171000000	3799849	470370179021001
27104	1722885.23706000000	642622.99929400000	949547.29950200000	3799849	470370179021006
27105	1721566.16295000000	642758.83967000000	922629.59458200000	3799849	470370179021004
27106	1722217.10257000000	642671.55689100000	922286.24703400000	3799849	470370179021005
27107	1722739.78380000000	644307.70763900000	1772812.47636000000	3799849	470370179021000
27108	1726223.70193000000	644226.57345600000	214873.51256500000	3799850	470370179022000
27109	1724300.27785000000	643038.43140500000	184351.14940600000	3799850	470370179022004
27110	1724796.44218000000	644393.58719300000	1058942.13893000000	3799850	470370179022002
27111	1723458.17361000000	641699.62501300000	15261.17741430000	3799850	470370179022008
27112	1723900.83104000000	642058.72776000000	69873.92669900000	3799850	470370179022005
27113	1723883.77960000000	642618.83901600000	4186994.65969000000	3799850	470370179022003
27114	1724658.16162000000	643663.13501900000	451519.57212500000	3799850	470370179022006
27115	1725867.85409000000	644142.33333500000	229264.12420000000	3799850	470370179022001
27116	1723670.54894000000	641038.83281200000	101626.59615400000	3799850	470370179022009
27117	1724549.68731000000	642615.73936300000	202427.36168800000	3799850	470370179022007
27118	1715412.54888000000	650859.46081100000	116832.95010200000	3799966	470370185001009
27119	1715414.42235000000	650060.49653600000	1883287.26001000000	3799966	470370185001008
27120	1715837.82264000000	649277.78777200000	306989.99694300000	3799966	470370185001020
27121	1714445.91084000000	650053.63948400000	86378.56530070000	3799966	470370185001014
27122	1714679.11912000000	650111.87719000000	122412.42926700000	3799966	470370185001013
27123	1716444.65788000000	651849.58951600000	242916.18277400000	3799965	470370185001002
27124	1718995.36926000000	646031.57102000000	172129.19442300000	3799965	470370185001022
27125	1718199.13499000000	647098.54050300000	950514.35558300000	3799965	470370185001015
27126	1718611.48994000000	647164.38026900000	1624693.48558000000	3799965	470370185001016
27127	1716159.54427000000	647673.91599800000	7644313.31896000000	3799965	470370185001005
27128	1716449.45792000000	648468.47551400000	1094207.13037000000	3799965	470370185001007
27129	1719169.38345000000	647285.47055300000	454976.83210900000	3799965	470370185001017
27130	1717041.42442000000	648452.69785800000	1066417.34246000000	3799965	470370185001006
27131	1719233.75389000000	645944.89747000000	286698.06803800000	3799843	470370179013026
27132	1719671.49952000000	646627.72747400000	3126429.67936000000	3799843	470370179013023
27133	1720172.85272000000	646458.54989200000	344076.38953200000	3799843	470370179013024
27134	1720565.92718000000	645650.36285200000	390246.80209400000	3799843	470370179013025
27135	1721523.32407000000	647328.39372500000	432567.31140900000	3799842	470370179012015
27136	1721229.56753000000	646043.25754100000	1072551.34978000000	3799842	470370179012016
27137	1721748.30776000000	645990.80639700000	972605.91203600000	3799842	470370179012017
27138	1722488.65474000000	646295.13145000000	2459975.48149000000	3799842	470370179012013
27139	1722945.04326000000	646056.49472200000	557502.11348100000	3799842	470370179012014
27140	1689451.82654000000	632948.84692400000	1468440.97545000000	3799959	470370184092000
27141	1688296.94984000000	632896.75482300000	111133.56917600000	3799959	470370184092006
27142	1689787.18329000000	631611.03785100000	103827.41789800000	3799959	470370184092003
27143	1689652.06697000000	631601.00980700000	83281.93869770000	3799959	470370184092025
27144	1688424.97461000000	631259.22255800000	88174.84424170000	3799959	470370184092030
27145	1689380.23854000000	631303.15127400000	69400.86099970000	3799959	470370184092032
27146	1688519.18600000000	632694.84902000000	131819.73832700000	3799959	470370184092005
27147	1688126.97427000000	631663.70717600000	124031.42466500000	3799959	470370184092027
27148	1689223.70376000000	631168.25495700000	173935.14839400000	3799959	470370184092004
27149	1688441.43266000000	632406.53092200000	40642.77153870000	3799959	470370184092002
27150	1689465.22823000000	631579.82464700000	100256.33801000000	3799959	470370184092026
27151	1688736.94762000000	631570.13844000000	186104.31683700000	3799959	470370184092029
27152	1689108.04514000000	631531.54159500000	185411.82804800000	3799959	470370184092028
27153	1688500.99207000000	632070.13692200000	1113900.45825000000	3799959	470370184092014
27154	1687944.58282000000	631562.94889600000	108145.93393100000	3799959	470370184092031
27155	1689482.94092000000	632066.79948800000	1769847.00237000000	3799959	470370184092001
27156	1692547.05239000000	631415.77800700000	375409.23218900000	3799940	470370184051008
27157	1691861.41140000000	631278.33564500000	895904.45056200000	3799940	470370184051007
27158	1692416.39643000000	632155.13808200000	1375646.00439000000	3799940	470370184051005
27159	1691188.24660000000	632468.59033000000	2270176.57208000000	3799962	470370184101008
27160	1691714.94763000000	632993.10308700000	332845.53841900000	3799962	470370184101009
27161	1690912.67023000000	631551.93949300000	542.26228129500	3799962	470370184101013
27162	1691008.03910000000	634648.75000700000	1031746.14738000000	3799961	470370184101006
27163	1690621.36306000000	633446.57642400000	491720.79557000000	3799961	470370184101012
27164	1691833.75841000000	633953.25075700000	1868686.70482000000	3799961	470370184101003
27165	1690776.15052000000	634845.67571700000	121763.98159700000	3799961	470370184101007
27166	1691779.36418000000	634197.52650300000	45225.40245520000	3799961	470370184101004
27167	1690658.03059000000	634118.17599800000	154572.67817700000	3799961	470370184101011
27168	1691031.64930000000	633549.00759400000	260697.26863400000	3799961	470370184101010
27169	1691354.92406000000	635019.22194700000	30493.89492370000	3799961	470370184101005
27170	1689964.77931000000	633921.52305500000	10617.49255330000	3799963	470370184102005
27171	1689893.16822000000	635024.63891700000	634954.79111200000	3799963	470370184102001
27172	1690164.94960000000	633655.02922100000	402384.37983900000	3799963	470370184102003
27173	1690123.05670000000	634620.29815500000	126302.50089200000	3799963	470370184102002
27174	1689475.26775000000	634892.07333300000	1912513.15557000000	3799963	470370184102000
27175	1689815.18982000000	633920.93109300000	350253.15802400000	3799963	470370184102004
27176	1689492.61010000000	633697.14336300000	471366.46949100000	3799963	470370184102006
27177	1751764.59534000000	679560.56570200000	160123.35554500000	3799210	470370114003013
27178	1751390.23735000000	679808.38600600000	507027.23621400000	3799210	470370114003001
27179	1752097.57192000000	680187.01058400000	109974.62584500000	3799210	470370114003009
27180	1751574.92601000000	679582.10708600000	160034.77463500000	3799210	470370114003012
27181	1751773.74009000000	680231.94263600000	214488.69818900000	3799210	470370114003008
27182	1752052.14812000000	679296.88794900000	805525.81211900000	3799210	470370114003007
27183	1751963.12911000000	680710.42432900000	315414.93530500000	3799210	470370114003000
27184	1750679.51751000000	681426.84942800000	163276.80533500000	3799213	470370114005006
27185	1750938.10569000000	681387.50191900000	131311.68232300000	3799213	470370114005005
27186	1751188.31498000000	681857.44794800000	367094.24318900000	3799213	470370114005002
27187	1751385.97770000000	681331.51570800000	122324.18316500000	3799213	470370114005003
27188	1751585.63746000000	681505.91409200000	92725.62066240000	3799213	470370114005001
27189	1750672.75485000000	680541.85458600000	1178396.00126000000	3799213	470370114005007
27190	1751165.53897000000	681361.44982700000	121713.21748600000	3799213	470370114005004
27191	1752020.18571000000	681468.94262000000	780740.80746600000	3799213	470370114005000
27192	1753106.19389000000	683452.55078100000	342162.17612300000	3799185	470370112004001
27193	1753156.46011000000	682113.14812500000	1108971.75212000000	3799185	470370112004004
27194	1751781.79489000000	682299.50890800000	60921.80330160000	3799185	470370112004006
27195	1753288.69334000000	682704.61308000000	2934290.59550000000	3799185	470370112004003
27196	1751448.71463000000	682543.06832900000	618565.41276000000	3799185	470370112004005
27197	1754287.98313000000	683212.58652700000	780084.20666500000	3799185	470370112004000
27198	1752322.25567000000	683575.11974800000	397792.09253800000	3799185	470370112004002
27199	1754205.91087000000	685117.84139900000	407849.84869700000	3799182	470370112002001
27200	1754690.41006000000	684125.80863800000	174508.21474200000	3799182	470370112002006
27201	1752989.46880000000	684369.52161100000	595727.54261500000	3799182	470370112002008
27202	1753319.28526000000	685256.57310600000	427767.96688400000	3799182	470370112002002
27203	1753150.76840000000	684813.91776100000	514096.05386800000	3799182	470370112002003
27204	1752815.33250000000	683947.32567600000	622403.11751600000	3799182	470370112002009
27205	1754129.87379000000	684657.30393400000	410301.32817100000	3799182	470370112002004
27206	1754055.41848000000	684194.71906000000	412308.03901600000	3799182	470370112002007
27207	1755077.19962000000	684979.24310700000	415891.51049000000	3799182	470370112002000
27208	1754928.53758000000	684545.81278400000	339098.70093100000	3799182	470370112002005
27209	1754228.68813000000	683681.78255500000	610993.59424000000	3799182	470370112002010
27210	1735461.08098000000	654800.04390900000	43427.89914069990	3799761	470370170003014
27211	1735082.39360000000	656083.21469900000	129937.27453000000	3799761	470370170003002
27212	1735113.37526000000	655613.29329000000	848155.68147800000	3799761	470370170003000
27213	1734728.30378000000	655516.98420400000	97222.89183100000	3799761	470370170003003
27214	1734901.29421000000	656878.44137200000	83490.05410410000	3799681	470370163003012
27215	1734286.84475000000	656962.35161100000	102285.02649100000	3799681	470370163003023
27216	1735082.60201000000	656513.24396500000	210863.14757600000	3799681	470370163003016
27217	1735284.79917000000	656908.79673600000	286255.31781000000	3799681	470370163003013
27218	1735244.70984000000	656691.11827200000	25164.32114950000	3799681	470370163003014
27219	1734522.63816000000	657022.24092800000	52611.57050160000	3799681	470370163003024
27220	1734507.17411000000	656806.53298700000	45567.32771820000	3799681	470370163003022
27221	1735178.41776000000	656283.50187900000	159887.13563800000	3799681	470370163003021
27222	1734718.83401000000	656892.23545600000	82616.54114310000	3799681	470370163003017
27223	1734694.97409000000	656349.00377500000	42024.34484610000	3799681	470370163003020
27224	1733968.29532000000	656391.62917400000	1645896.27149000000	3799689	470370164002023
27225	1733218.48622000000	656470.97550300000	157903.93598800000	3799689	470370164002032
27226	1733410.89578000000	656419.76421000000	167095.47851700000	3799689	470370164002024
27227	1734961.86989000000	657490.34971700000	130721.93396700000	3799682	470370163003006
27228	1735499.63613000000	658020.68690500000	264325.94523600000	3799682	470370163003001
27229	1735470.91980000000	657323.52251300000	91477.95699640000	3799682	470370163003003
27230	1734121.90798000000	658036.37391600000	308551.89108000000	3799682	470370163003011
27231	1735265.35628000000	658053.40833100000	275664.34160000000	3799682	470370163003002
27232	1735155.03144000000	657315.25448600000	94316.07241570000	3799682	470370163003015
27233	1734485.99296000000	657980.03956800000	311687.27129900000	3799682	470370163003009
27234	1734304.05183000000	658010.70341900000	294838.03732600000	3799682	470370163003010
27235	1735805.49721000000	658396.57416800000	75676.09307860000	3799682	470370163003000
27236	1734787.77008000000	657508.79342100000	142535.76907100000	3799682	470370163003018
27237	1735061.69895000000	658366.89159400000	198335.78938500000	3799682	470370163003007
27238	1734895.01376000000	658182.83846300000	105536.23458400000	3799682	470370163003019
27239	1735646.40404000000	657625.01934100000	73574.34756960000	3799682	470370163003004
27240	1734671.19904000000	657946.68830500000	306219.05885400000	3799682	470370163003008
27241	1735741.98891000000	658033.47773300000	107679.48179600000	3799682	470370163003005
27242	1735626.81683000000	656516.17568000000	60064.96780950000	3799675	470370162004015
27243	1736359.87738000000	656347.01841400000	113084.03985900000	3799675	470370162004017
27244	1735902.51171000000	656908.64566900000	322301.68089400000	3799675	470370162004010
27245	1736399.42855000000	656709.02919500000	104209.46887000000	3799675	470370162004012
27246	1735660.02902000000	656141.42142900000	69035.37179850000	3799675	470370162004021
27247	1735886.99777000000	656401.18320500000	60615.01712600000	3799675	470370162004016
27248	1735891.12086000000	656582.06710200000	69925.05852160000	3799675	470370162004014
27249	1736391.53536000000	656529.03991600000	111827.13704900000	3799675	470370162004013
27250	1734646.35447000000	654847.18195300000	165454.08216200000	3799762	470370170003007
27251	1735272.25030000000	654929.39415100000	81087.42864900000	3799762	470370170003004
27252	1734818.21717000000	654982.60459800000	140199.26540200000	3799762	470370170003001
27253	1735325.69137000000	654581.72377300000	63786.98212460000	3799762	470370170003013
27254	1734133.11688000000	655304.51475300000	129854.94866200000	3799762	470370170003008
27255	1733959.75488000000	655026.02287500000	165357.39385500000	3799762	470370170003016
27256	1733671.81414000000	655448.22983200000	62924.20887840000	3799762	470370170003009
27257	1733987.91113000000	654791.04851100000	236222.79940500000	3799762	470370170003017
27258	1734124.07079000000	655132.15331200000	129514.60865200000	3799762	470370170003015
27259	1734142.62710000000	655474.14580500000	125940.91763400000	3799762	470370170003010
27260	1735100.59722000000	654950.64896900000	86891.76833770000	3799762	470370170003006
27261	1735041.67302000000	654623.08445900000	39829.62454350000	3799762	470370170003012
27262	1734989.17185000000	654973.49803500000	22066.46826840000	3799762	470370170003005
27263	1733301.89724000000	655767.31902200000	28458.54581230000	3799730	470370168001031
27264	1733106.83651000000	655535.94483300000	55752.71804900000	3799730	470370168001029
27265	1733447.52169000000	655367.73561300000	276797.42852500000	3799730	470370168001000
27266	1733219.99581000000	654967.42247000000	25426.69515040000	3799730	470370168001032
27267	1733137.70581000000	655226.05489700000	85656.17006290000	3799730	470370168001028
27268	1733283.94490000000	655602.72801400000	27445.08986040000	3799730	470370168001030
27269	1733058.54731000000	654991.53101600000	41833.16387230000	3799730	470370168001027
27270	1733249.76279000000	655440.51514600000	22461.67363290000	3799730	470370168001037
27271	1733323.82100000000	655934.17789500000	28164.22537690000	3799730	470370168001001
27272	1733144.64197000000	655869.53301200000	58534.81866200000	3799730	470370168001002
27273	1732135.93551000000	656328.92616200000	139507.83772500000	3799690	470370164002031
27274	1731982.21085000000	656425.56347200000	32480.77144400000	3799690	470370164002030
27275	1732740.10949000000	656433.91611800000	607991.46245100000	3799690	470370164002026
27276	1735682.65386000000	659097.80457700000	730221.30966500000	3799680	470370163002000
27277	1735214.35271000000	659601.32506500000	61227.62247840000	3799680	470370163002001
27278	1735050.08249000000	659145.19377900000	154084.20924100000	3799680	470370163002007
27279	1734874.66656000000	659238.04366100000	175070.11238300000	3799680	470370163002002
27280	1734695.90004000000	659270.58635200000	176352.30039500000	3799680	470370163002003
27281	1734517.06909000000	659302.94161400000	176700.84933000000	3799680	470370163002004
27282	1735233.30448000000	659104.74258200000	150878.00713700000	3799680	470370163002006
27283	1734332.62900000000	659318.79768500000	180886.23810700000	3799680	470370163002005
27284	1736612.81788000000	656850.80225500000	57793.73346150000	3799676	470370162004011
27285	1736635.15483000000	657957.57085600000	114137.41355800000	3799676	470370162004005
27286	1736178.49688000000	658006.61177800000	58503.38855870000	3799676	470370162004001
27287	1736051.87451000000	657464.55888000000	67415.89849900000	3799676	470370162004009
27288	1736030.93369000000	657286.40439300000	65006.83729180000	3799676	470370162004007
27289	1736546.16944000000	657409.41570500000	114369.40091000000	3799676	470370162004019
27290	1736571.26160000000	657592.85929000000	111855.27411800000	3799676	470370162004020
27291	1736141.92468000000	658278.59586900000	154175.08980400000	3799676	470370162004000
27292	1736142.36715000000	657820.61734900000	58540.26517270000	3799676	470370162004003
27293	1736606.04789000000	657774.28042000000	111214.98747800000	3799676	470370162004004
27294	1736101.27277000000	657643.71063000000	62167.85148500000	3799676	470370162004008
27295	1736207.21153000000	657111.64154500000	244430.65909800000	3799676	470370162004006
27296	1736506.56655000000	657229.83388500000	108738.64258500000	3799676	470370162004018
27297	1735924.28727000000	657937.70274700000	62012.49983340000	3799676	470370162004002
27298	1733276.80961000000	654097.41674100000	41622.07766830000	3799743	470370169001018
27299	1733529.19636000000	654057.89233600000	63813.03208380000	3799743	470370169001017
27300	1733091.16741000000	654763.63937900000	77030.87828790000	3799743	470370169001001
27301	1733319.13596000000	654602.30337800000	210504.25947500000	3799743	470370169001000
27302	1733486.96284000000	654271.49791500000	36665.66616260000	3799743	470370169001011
27303	1733710.69613000000	654241.16164500000	121392.54198500000	3799743	470370169001012
27304	1733098.00137000000	654270.38721600000	180990.01820800000	3799743	470370169001010
27305	1732358.92749000000	655089.64801600000	89134.20442410000	3799731	470370168001025
27306	1731906.93026000000	655262.76032400000	156420.16534700000	3799731	470370168001021
27307	1732507.64827000000	655339.94404300000	78061.86610730000	3799731	470370168001024
27308	1732564.46083000000	655782.95443300000	125770.62216300000	3799731	470370168001004
27309	1731945.21449000000	655866.72258400000	106831.55324800000	3799731	470370168001007
27310	1732135.10086000000	655845.42493300000	103353.24679100000	3799731	470370168001006
27311	1732339.52777000000	655812.24111800000	124594.56947600000	3799731	470370168001005
27312	1732841.09709000000	655582.94478300000	336468.52828100000	3799731	470370168001003
27313	1732775.56254000000	655034.37957000000	72062.24430750000	3799731	470370168001026
27314	1732081.84810000000	655397.54338400000	60894.08799440000	3799731	470370168001022
27315	1732282.24146000000	655370.51372800000	76623.04574400000	3799731	470370168001023
27316	1732134.99525000000	657586.71940600000	47939.29991280000	3799692	470370164002016
27317	1732952.55943000000	657152.19068000000	145149.86497900000	3799692	470370164002020
27318	1732361.96688000000	656792.35112600000	207836.99905600000	3799692	470370164002027
27319	1733063.52794000000	657462.40283200000	44827.45385550000	3799692	470370164002008
27320	1732507.70078000000	657302.48039600000	43437.66314400000	3799692	470370164002018
27321	1731989.56468000000	656559.18283200000	12574.00220310000	3799692	470370164002029
27322	1733308.86425000000	657422.03650000000	74400.42891260000	3799692	470370164002007
27323	1732617.76724000000	657141.13400800000	116476.49743200000	3799692	470370164002019
27324	1733472.50638000000	657275.14897800000	48601.24151740000	3799692	470370164002022
27325	1732886.25227000000	657485.00495800000	44146.35842730000	3799692	470370164002009
27326	1732704.49775000000	657506.62757600000	47914.17425999990	3799692	470370164002014
27327	1733232.21116000000	657192.64746100000	47191.17336600000	3799692	470370164002021
27328	1732199.09856000000	657238.82525500000	169754.22515400000	3799692	470370164002017
27329	1732421.79232000000	657549.98606300000	94907.09059860000	3799692	470370164002015
27330	1732164.55048000000	656928.42264000000	79604.19478290000	3799692	470370164002028
27331	1735318.70087000000	659808.30895200000	260512.11302100000	3799678	470370163001035
27332	1735056.27397000000	660543.64031900000	145248.00941300000	3799678	470370163001027
27333	1735402.45961000000	660506.94357800000	152468.14134900000	3799678	470370163001029
27334	1734634.29045000000	660062.19859900000	38613.15599420000	3799678	470370163001033
27335	1735157.66422000000	661202.49995200000	82433.39968930000	3799678	470370163001025
27336	1734987.02712000000	661229.34777800000	86112.16116550000	3799678	470370163001024
27337	1735501.86106000000	661168.59279000000	82252.69232350000	3799678	470370163001013
27338	1735263.25773000000	660758.47876900000	232422.20466400000	3799678	470370163001026
27339	1734634.92604000000	661273.78963700000	86741.93768950000	3799678	470370163001020
27340	1734530.08424000000	660606.85909900000	155041.17715000000	3799678	470370163001021
27341	1734609.15596000000	659870.21235400000	34982.07182170000	3799678	470370163001034
27342	1734811.09716000000	661249.85199800000	86625.83725210000	3799678	470370163001019
27343	1734437.09974000000	659994.64486700000	71618.17343540000	3799678	470370163001032
27344	1734711.36658000000	660586.89035300000	156700.73558100000	3799678	470370163001022
27345	1735161.67469000000	660000.14388900000	176536.52313300000	3799678	470370163001028
27346	1734887.29175000000	660565.99623800000	145023.97831800000	3799678	470370163001023
27347	1735753.64482000000	660390.45862500000	279076.28803400000	3799677	470370163001031
27348	1735673.76342000000	661095.22208800000	102916.86813200000	3799677	470370163001014
27349	1736237.26418000000	660578.38599800000	313115.03947700000	3799677	470370163001017
27350	1736092.75649000000	660700.11618700000	85002.46855030000	3799677	470370163001018
27351	1735594.91074000000	660598.22438500000	79295.99303210000	3799677	470370163001030
27352	1735908.93998000000	661074.04909200000	157560.43153400000	3799677	470370163001015
27353	1735965.53778000000	659868.22603300000	186264.14913000000	3799677	470370163001036
27354	1736168.87885000000	661112.00053000000	73838.83101260000	3799677	470370163001016
27355	1736259.36608000000	658985.25315800000	513869.39684200000	3799666	470370162001025
27356	1737143.44797000000	658275.56952200000	160067.74042200000	3799669	470370162002007
27357	1736763.59670000000	658667.54395100000	753981.22905900000	3799669	470370162002005
27358	1737324.25260000000	658488.77068100000	8351.26776634000	3799669	470370162002008
27359	1736571.64613000000	659062.75522300000	23704.71783690000	3799669	470370162002006
27360	1737437.28032000000	658925.21088500000	418324.04572600000	3799669	470370162002004
27361	1736909.65795000000	656966.92227500000	151684.02566800000	3799670	470370162002015
27362	1737272.74525000000	657462.41297700000	62692.15502730000	3799670	470370162002013
27363	1737384.13096000000	656826.21765200000	111231.60408500000	3799670	470370162002018
27364	1737847.61096000000	657103.22921400000	158817.52237000000	3799670	470370162002012
27365	1737176.51206000000	657008.58093100000	182434.32407000000	3799670	470370162002016
27366	1737667.49001000000	656873.32138600000	295506.48480100000	3799670	470370162002017
27367	1737873.89192000000	657412.04940900000	390704.89231600000	3799670	470370162002011
27368	1737013.62108000000	657626.29619400000	186894.79577600000	3799670	470370162002014
27369	1737961.30128000000	658067.69838100000	1598410.26170000000	3799671	470370162002009
27370	1738483.20312000000	659000.63840900000	78334.09161230000	3799671	470370162002002
27371	1738088.96700000000	658939.14707200000	327780.49336100000	3799671	470370162002003
27372	1738529.48966000000	658734.00418600000	34190.16581600000	3799671	470370162002010
27373	1739259.85676000000	658747.30568700000	54640.35655060000	3799668	470370162002000
27374	1738939.76013000000	658701.55863300000	593317.93455600000	3799668	470370162002001
27375	1732457.29141000000	654345.55390200000	345752.69635900000	3799742	470370169001006
27376	1732492.62705000000	654653.86954300000	167692.78148700000	3799742	470370169001005
27377	1731711.39471000000	654436.00307300000	282211.59520300000	3799742	470370169001007
27378	1731938.52295000000	654728.76227400000	61071.53012140000	3799742	470370169001004
27379	1731786.47151000000	654881.55996100000	161317.66118100000	3799742	470370169001003
27380	1732519.88786000000	654860.30448700000	175340.52629300000	3799742	470370169001002
27381	1731172.31441000000	655284.00107500000	249913.63926300000	3799733	470370168001020
27382	1731146.46969000000	655971.55953700000	1079805.57784000000	3799733	470370168001008
27383	1731049.72641000000	655460.92587400000	200004.17832000000	3799733	470370168001012
27384	1731051.62494000000	657233.49885200000	135168.74873400000	3799735	470370168002009
27385	1731723.33003000000	657638.45794900000	170611.13587800000	3799735	470370168002000
27386	1731588.23152000000	657163.47518100000	74366.59164430000	3799735	470370168002011
27387	1731546.82754000000	656978.45045600000	80994.21916950000	3799735	470370168002017
27388	1731288.33744000000	656390.12274600000	99638.30252140000	3799735	470370168002021
27389	1731789.61849000000	656331.65701600000	68591.92351780000	3799735	470370168002019
27390	1731448.21512000000	657336.87670500000	257556.51679500000	3799735	470370168002010
27391	1731034.65153000000	657769.77293800000	97505.35876470000	3799735	470370168002001
27392	1730799.40595000000	657074.65996800000	42820.90508530000	3799735	470370168002015
27393	1731189.27838000000	656754.17790200000	382862.59863200000	3799735	470370168002014
27394	1731560.70168000000	656357.38945300000	91158.63763810000	3799735	470370168002020
27395	1731839.12840000000	656766.56305600000	103666.30960900000	3799735	470370168002018
27396	1731538.24229000000	657525.81603300000	90345.44159350000	3799735	470370168002013
27397	1731012.82728000000	657593.11299400000	92136.91624440000	3799735	470370168002012
27398	1731122.96401000000	657033.42176800000	77497.70890990000	3799735	470370168002016
27399	1732170.83055000000	657937.90393400000	90154.19272520000	3799691	470370164002012
27400	1733558.60214000000	658776.78606400000	128086.73698700000	3799691	470370164002001
27401	1732575.74260000000	658030.91010600000	101409.44572900000	3799691	470370164002011
27402	1733412.35756000000	658416.67201700000	73371.72976810000	3799691	470370164002004
27403	1733537.11579000000	658029.48673200000	202271.19152000000	3799691	470370164002003
27404	1733323.76970000000	657889.02019900000	130781.15519500000	3799691	470370164002006
27405	1732944.07494000000	657836.89095500000	81456.95231160000	3799691	470370164002010
27406	1733140.69629000000	657934.51913800000	127210.15347400000	3799691	470370164002005
27407	1732551.26743000000	657804.07020400000	168611.69431300000	3799691	470370164002013
27408	1733859.19972000000	658184.27549600000	560434.99765000000	3799693	470370164002000
27409	1733671.09101000000	657485.57990700000	50924.66252480000	3799693	470370164002002
27410	1730672.51242000000	654321.73582400000	407097.80390200000	3799753	470370169005014
27411	1730762.64425000000	654673.67534400000	494328.32787000000	3799753	470370169005015
27412	1730880.65156000000	655032.29919500000	521272.70998100000	3799753	470370169005000
27413	1731350.09380000000	659154.59176400000	1189512.76813000000	3799705	470370165004001
27414	1731967.99545000000	658032.99569900000	40526.58219300000	3799705	470370165004013
27415	1731598.37742000000	657962.64565400000	170999.91356100000	3799705	470370165004014
27416	1731080.05102000000	658052.25747800000	226013.04486600000	3799705	470370165004008
27417	1731262.30690000000	658402.27754600000	365279.03851400000	3799705	470370165004009
27418	1731985.03490000000	658693.18361900000	142023.22881500000	3799705	470370165004011
27419	1732056.80106000000	659264.56168000000	254772.31778200000	3799705	470370165004000
27420	1732004.09316000000	658301.15035800000	79046.84859090000	3799705	470370165004012
27421	1731819.62680000000	658201.75517900000	106380.12113700000	3799705	470370165004010
27422	1732830.61431000000	658451.77689500000	618161.81549600000	3799683	470370164001022
27423	1729174.16280000000	653200.69136100000	1095813.65774000000	3799749	470370169004007
27424	1730143.13765000000	653211.49375700000	76146.49694410000	3799749	470370169004008
27425	1729820.30422000000	652788.03454800000	173806.14466800000	3799749	470370169004010
27426	1730072.87518000000	652807.80554200000	151878.74938300000	3799749	470370169004011
27427	1729824.29999000000	653605.45705800000	235090.19976100000	3799750	470370169004004
27428	1730469.76557000000	653479.79388900000	192730.75766200000	3799750	470370169004006
27429	1729110.69632000000	654141.01510300000	435702.66346600000	3799750	470370169004001
27430	1729058.32765000000	653714.70181800000	424813.65173100000	3799750	470370169004009
27431	1730328.58336000000	653976.56903400000	630292.98731800000	3799750	470370169004000
27432	1730322.02485000000	653648.82342000000	87150.51320220000	3799750	470370169004005
27433	1729101.66690000000	655304.34318300000	272183.93854200000	3799752	470370169005002
27434	1729737.60194000000	654461.99321700000	262112.36681400000	3799752	470370169005013
27435	1729064.64169000000	654933.96251000000	273749.51298800000	3799752	470370169005005
27436	1729779.22604000000	654832.28781400000	264820.45263200000	3799752	470370169005004
27437	1729025.70582000000	654562.10397400000	274397.67867000000	3799752	470370169005012
27438	1729818.64772000000	655200.53939600000	262436.75936300000	3799752	470370169005001
27439	1728463.30695000000	656701.06234300000	361899.83314800000	3799740	470370168004000
27440	1728447.56134000000	655939.86871100000	562381.02289200000	3799740	470370168004004
27441	1727832.68876000000	656192.75112000000	717379.01680900000	3799740	470370168004003
