blockid10	xcoord	ycoord	sqft	IFE002	CNS01	CNS02	CNS03	CNS04	CNS05	CNS06	CNS07	CNS08	CNS09	CNS10	CNS11	CNS12	CNS13	CNS14	CNS15	CNS16	CNS17	CNS18	CNS19	CNS20	C000
470370101062003	1734563.41954	695054.240477	10719306.8883	42	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062004	1732744.7843	695390.397267	15996.9717775	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062005	1736273.37269	694513.359138	233749.995587	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062006	1732566.54273	694830.780075	320563.755556	35	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062007	1732209.21951	694712.227422	21820.612458	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062008	1732994.86505	696153.807149	2436478.32339	26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062009	1732159.86558	695080.961839	365911.598999	27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062010	1731889.38684	693913.789073	592851.564535	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	72	0	0	0	0	73
470370101062011	1731808.14092	693129.927716	180995.689243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	17
470370101062012	1729796.9068	693492.921227	3029240.01766	25	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
470370101062013	1731793.14714	692939.368122	20023.441602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
470370101062014	1734428.04043	693712.79723	206692.408026	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062015	1736411.26974	693993.759504	130873.498751	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062016	1736664.39727	694252.16509	6435.59607743	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062017	1736933.16753	694269.433886	17791.7516642	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062018	1736912.7926	694625.199043	248979.480849	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062019	1730537.40541	693050.026065	76330.5896967	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
470370101062020	1728854.4383	692952.233408	59746.7808303	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062021	1728441.59585	693040.321365	257622.23642	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062022	1736185.90947	693887.516717	191494.195373	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062023	1733975.31866	692987.166902	2803114.99084	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
470370101062024	1735386.19697	693478.384007	404009.985885	37	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062025	1733422.25017	692989.773124	193267.560857	27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062026	1734077.4006	693351.633906	242201.531881	37	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062027	1735300.54131	692907.011392	375613.33232	40	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062028	1735123.47336	693155.682414	213529.364225	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062029	1734378.21353	692593.159661	277317.726577	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062030	1733657.81118	692824.386658	116230.698448	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062031	1735545.57674	692783.641026	268401.918253	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062032	1734139.06358	693077.483888	178078.57041	22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062033	1731754.96931	692530.825737	467915.350269	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
470370101062034	1729815.05989	692284.437826	3916475.18044	1	0	0	0	0	0	53	23	2060	0	0	0	0	0	0	0	0	0	0	0	0	2136
470370101062035	1728566.01246	692803.142618	172404.463846	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062036	1736394.52721	694466.900096	139102.855347	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370101062037	1735286.35791	692500.064146	76556.668259	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011000	1743011.21296	716053.182428	39209520.7075	112	0	0	0	1	0	0	0	0	1	0	0	0	0	0	15	0	0	0	2	0	19
470370102011001	1739721.97755	715526.565205	14531717.6626	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	11
470370102011002	1748406.0791	712137.898378	107413.325945	20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011003	1747971.38942	712157.072252	109749.224831	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011004	1748191.75347	712153.887692	112975.127486	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011005	1748567.98593	711846.867583	2862.84749517	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011006	1747758.8538	712169.676646	107259.259018	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011007	1748859.46906	711991.803844	112027.367232	2	0	0	0	0	0	0	0	0	0	1	0	0	0	44	0	0	0	0	0	0	45
470370102011008	1733906.04945	714502.916912	57241184.2656	101	0	0	0	291	84	15	39	4	1	1	33	1	0	5	0	0	0	6	0	0	480
470370102011009	1735501.72031	709639.357164	297077.060287	20	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
470370102011010	1735612.45616	712471.199429	8068309.27247	117	0	0	0	37	9	2	6	0	0	0	6	0	0	0	0	0	0	2	0	0	62
470370102011011	1736656.68156	709684.712157	1430972.96081	39	0	0	0	7	1	3	2	0	1	0	2	0	0	0	0	0	0	0	0	0	16
470370102011012	1733942.03825	719259.965963	1171475.94879	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011013	1730979.21889	717463.111023	3724567.24859	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011014	1729827.11131	714401.537719	217854.84217	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011015	1729692.04934	714045.627473	68679.7106147	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011016	1750390.50789	713475.838592	2451343.85034	33	0	0	0	0	0	0	1	0	0	0	0	0	0	14	0	0	0	2	0	0	17
470370102011017	1749185.78003	713725.349501	1345688.91251	78	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
470370102011018	1735139.65974	708621.119912	1053211.5734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
470370102011019	1733138.29103	708196.869222	92123.9141356	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011020	1732775.43957	708691.686523	185544.795719	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011021	1730850.70328	711079.609846	1139680.16207	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
470370102011022	1729815.67776	709769.108715	11596962.5819	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011023	1728539.28228	710309.444599	685118.986544	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011024	1729251.60346	712745.273003	967954.587497	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011025	1727939.12602	708643.630632	229557.294657	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011026	1744102.47758	711647.295355	14277870.5482	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5
470370102011027	1730222.76666	707759.112721	3740087.44264	1	0	0	0	0	0	0	0	104	2	0	0	0	0	59	1	0	0	1	1	0	168
470370102011028	1732440.82276	708145.545146	206072.239	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	8
470370102011029	1732717.65871	708200.716297	148611.612195	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	6
470370102011030	1732381.38139	708703.014944	171242.731429	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011031	1733046.06757	708088.563973	86794.7147433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
470370102011032	1736131.90538	709763.590194	179727.204446	21	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
470370102011033	1736375.39793	710550.912708	621144.815601	37	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
470370102011034	1736256.45842	711202.453648	251918.917618	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011035	1736508.56976	712904.229354	1052537.73782	41	0	0	0	4	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7
470370102011036	1736374.58968	712342.575466	1041795.43258	39	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011037	1737006.86234	711739.184514	933964.801259	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102011038	1736827.89299	711189.255426	339041.309034	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102012000	1740396.73094	710913.480221	16727985.1456	63	0	0	0	0	0	0	0	0	3	1	1	1	0	0	190	0	0	0	0	0	196
470370102012001	1740958.56108	709523.77792	569619.087943	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9
470370102012002	1741611.02866	709280.283273	707042.682794	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102012003	1744124.62301	710161.718584	5160090.66895	42	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102012004	1738869.69591	709202.376057	668854.362778	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102012005	1742019.40518	708745.401037	1120321.34921	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102012006	1743490.86329	708066.921379	2883253.28765	47	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102012007	1744240.76585	708834.955518	1054366.21275	23	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102012008	1745433.06055	708553.860902	1443555.18089	29	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102012009	1744814.49202	708181.982221	837906.308103	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102012010	1745503.16948	707021.572823	4418784.88813	45	0	0	0	42	0	0	0	4	0	0	3	0	0	0	0	0	0	51	0	0	100
470370102012011	1746542.83886	708313.068005	96805.7476084	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102013000	1754262.95646	713489.031511	8129095.81853	40	0	0	0	30	0	0	1	0	0	0	0	1	0	39	0	0	0	0	0	0	71
470370102013001	1753969.71205	713205.066697	737156.69453	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102013002	1754780.64337	712405.476738	207593.277414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
470370102013003	1753049.26406	710438.424603	40061.0128124	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102013004	1750567.6842	712067.582316	6663189.99283	45	0	0	0	26	0	2	0	0	0	0	1	0	0	0	0	0	0	0	2	0	31
470370102013005	1751373.25432	711158.190312	799690.643335	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102013006	1752892.51468	713273.289112	724322.870519	9	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	8
470370102013007	1752448.88652	711826.454008	1966151.16313	23	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
470370102013008	1751749.83352	710376.79861	1556404.43888	27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102013009	1750947.77556	709235.40147	6393998.53166	37	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3
470370102013010	1749222.20654	708711.550466	7648254.46058	190	0	0	0	0	0	1	2	6	0	0	0	7	0	0	0	0	0	0	0	0	16
470370102013011	1749263.78116	706621.905203	33789.9977657	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102013012	1747759.8789	706730.129941	9083991.10419	19	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
470370102013013	1747875.71037	707909.20097	41231.5630873	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102013014	1747001.91583	708026.966568	92245.6516677	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102013015	1747478.07326	707969.337703	117010.837737	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102013016	1751985.23178	708404.593027	169754.835698	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
470370102013017	1751271.80786	705174.650653	136709.51479	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102013018	1750582.10334	705545.593361	3265041.44699	63	0	0	0	0	0	0	1	2	0	0	0	5	0	0	0	0	0	0	1	0	9
470370102013019	1749448.26311	705465.44769	1887972.54195	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
470370102013020	1748703.11739	705344.396152	360655.975379	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102013021	1750891.54326	704118.732705	99817.4844448	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102013022	1750968.3992	704436.829706	157346.552482	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
470370102021000	1737859.54462	728181.062831	6191707.9491	15	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6
470370102021001	1731573.44914	725553.669407	65751646.359	124	0	0	0	16	0	0	0	0	0	0	0	1	0	7	0	0	0	0	1	0	25
470370102021002	1732600.85531	719562.530768	113996.983242	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102021003	1734774.7886	724991.824017	662794.071366	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102021004	1733038.19306	721191.549351	855004.468651	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102021005	1737148.1851	723772.242173	44749008.9539	70	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102021006	1737434.3343	720233.181942	337445.97337	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102021007	1743848.71075	720952.602516	53577097.628	96	0	0	0	0	2	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	13
470370102021008	1748588.2121	716222.738619	19035915.1027	79	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5
470370102021009	1753073.16644	716587.689188	3393.17328849	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102021010	1749446.75369	717972.159436	423618.39374	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022000	1748143.4546	754199.260207	1773327.15451	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022001	1749954.21791	751596.126057	812603.873766	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022002	1747284.15693	750477.793183	32793058.2133	49	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022003	1743973.7122	752968.20356	504025.057338	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022004	1743737.43803	752302.047452	98968.2901971	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022005	1744683.57468	751253.142694	1514386.79877	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022006	1744520.94773	750643.146016	1107476.27098	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022007	1743525.26869	750695.994771	230279.751377	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022008	1742536.81922	750929.98352	3833.79943416	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022009	1742532.98509	750920.070532	6425.84848435	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022010	1744425.06355	746732.109576	23736284.4414	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
470370102022011	1742417.45247	750776.712934	54324.1956182	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022012	1742008.28941	749027.905239	1884786.09726	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022013	1741655.00957	750188.695543	961124.808486	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022014	1741111.157	749546.39582	717477.554106	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022015	1740459.56014	749870.153172	889183.095844	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022016	1740607.86598	739097.518171	131280718.255	191	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
470370102022017	1744703.6247	732597.122702	259004.775062	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022018	1738843.10029	749651.121332	130380.5235	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022019	1738501.15909	747845.07323	166980.985436	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022020	1738413.63289	749292.396643	8514.96492622	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022021	1744531.89695	742940.512056	510464.084976	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022022	1742433.93632	746273.103677	1819315.19976	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022023	1733860.44726	736414.939282	40897548.3165	42	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
470370102022024	1728129.43025	736128.572151	162267.787863	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022025	1730739.57573	737023.998985	62089.8953385	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022026	1730002.29123	736887.579463	15144.4072776	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022027	1731003.5866	731595.100285	47370549.2612	64	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	1	26
470370102022028	1742355.1056	731083.151378	10362708.891	41	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
470370102022029	1747025.08531	745291.423995	1718061.04341	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022030	1741419.42502	748777.404126	129758.108838	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102022031	1738426.61966	749445.064047	12094.5203428	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023000	1751569.83944	748935.595847	241869.105821	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023001	1753766.95987	741434.701826	7902692.28582	72	0	0	0	5	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
470370102023002	1753041.55666	742057.90894	464469.48506	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023003	1750751.80736	745819.851888	26965079.9151	92	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023004	1754818.7536	735443.963706	5201839.78128	4	0	0	0	6	15	80	3	81	0	0	1	0	0	0	0	0	0	0	4	0	190
470370102023005	1754897.91488	733274.083372	99997.4772069	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023006	1753706.12474	738039.6398	2517463.23705	4	0	0	0	4	5	39	2	28	0	0	0	0	0	0	0	0	0	0	3	0	81
470370102023007	1751642.22634	740443.6474	6252933.12385	47	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023008	1751723.07758	742741.910136	3039249.64118	42	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023009	1752324.58809	741529.115637	1648334.86742	29	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023010	1748565.30084	741709.762982	16240860.0593	14	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3
470370102023011	1749532.16036	738682.289598	13139257.6983	34	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023012	1745593.75349	741376.441839	54568.3690723	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023013	1749027.28279	738226.556758	608845.122059	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023014	1751522.86762	737420.817457	101746.609391	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023015	1748620.08216	735704.884654	39009045.8862	87	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3
470370102023016	1745791.9742	732199.741263	112785.241703	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023017	1747714.27353	730396.082373	50861018.1541	67	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023018	1749006.40819	728443.013562	590832.033467	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023019	1753517.85369	736295.638821	2056497.90333	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023020	1748501.22025	724328.937104	64887508.6258	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3
470370102023021	1755911.53411	732179.317422	993501.598116	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023022	1754890.37162	732834.890741	506446.500606	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370102023023	1756878.76127	730877.479852	64952.6022821	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011000	1755565.22323	731853.398866	740340.034862	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011001	1754785.48984	731638.169586	1184254.24612	25	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011002	1754611.27825	731332.134395	579598.186949	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011003	1755681.93822	731240.652279	821874.595104	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011004	1756776.89411	730380.680194	784431.123587	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011005	1756154.06928	729559.891066	1679508.36366	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2
470370103011006	1755430.00407	730151.962286	374832.138658	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011007	1755053.51451	730623.466187	381903.499306	11	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	3
470370103011008	1754391.04309	730299.193906	539944.40583	19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011009	1753131.00937	729875.102505	4765208.05876	66	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011010	1754013.35154	729952.72888	148913.611893	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011011	1753480.07997	728669.099282	80944.3844768	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011012	1754055.29007	729463.80456	469676.864775	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011013	1754685.20626	729348.350607	83736.8299109	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011014	1754935.11938	729827.775067	307980.475975	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011015	1754549.61252	729682.420429	198695.57105	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011016	1757157.52118	727875.866424	2112918.99582	96	0	0	0	18	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	27
470370103011017	1756149.21702	729232.419129	788394.479459	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
470370103011018	1755145.46556	727840.12058	7070842.01272	89	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011019	1756686.16917	726462.44126	414229.434663	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011020	1757608.45921	726451.277305	689796.983981	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3
470370103011021	1757333.91403	725713.862686	316889.4766	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470370103011022	1757876.64913	725762.157689	469633.960633	15	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	1	0	15
