stop_id,mode,XCOORD,YCOORD
3588,1,1787616.666,682288.4143
3589,1,1786477.535,680838.6592
3590,1,1787156.624,681712.102
3591,1,1785812.766,679949.8522
3592,1,1785486.694,679433.1514
3593,1,1785276.697,678982.3381
3594,1,1784477.266,677533.7872
3595,1,1784828.66,678035.7532
3597,1,1782878.27,675846.8414
3599,1,1782211.139,675313.0783
3600,1,1780648.423,674705.7801
3601,1,1779059.246,673359.0008
3602,1,1778041.986,671665.9667
3603,1,1778271.642,672343.0321
3604,1,1777461.103,670723.6517
3605,1,1776865.771,670189.5379
3606,1,1775631.097,669392.1259
3607,1,1774870.495,668783.4363
3608,1,1772721.797,668332.3066
3609,1,1772515.386,668407.6072
3611,1,1769453.581,669194.4913
3612,1,1768546.846,669114.4749
3613,1,1767655.513,669000.5238
3614,1,1767113.929,668924.9327
3615,1,1766698.524,668869.5845
3616,1,1766097.257,668786.4205
3617,1,1764497.564,668559.9522
3618,1,1762780.388,667674.0316
3619,1,1761357.817,666143.5608
3620,1,1760699.215,665487.1861
3621,1,1760976.235,665707.99
3622,1,1760159.845,665075.3323
3623,1,1759727.363,664790.8594
3624,1,1758238.129,663797.2617
3625,1,1756415.079,663394.4841
3626,1,1755567.63,663417.4633
3627,1,1755030.096,663349.3491
3628,1,1753920.63,663194.1117
3629,1,1751868.201,663398.7307
3630,1,1749129.489,663695.3409
3631,1,1747043.144,663318.4529
3632,1,1746030.55,663442.3623
3634,1,1742948.148,663991.5785
3635,1,1741609.017,664559.7818
3637,1,1741195.124,664786.5593
3638,1,1740633.161,665178.695
3639,1,1740201.621,666046.7114
3640,1,1739720.045,666520.1408
3641,1,1739599.101,666457.0267
3642,1,1738730.066,666017.9685
3643,1,1738477.031,666457.93
3645,1,1738222.923,666947.4128
3647,1,1738058.096,667267.268
3648,1,1737845.897,667679.9704
3653,1,1737329.663,668683.4061
3655,1,1737629.945,668841.1854
3656,1,1738063.38,669076.9036
3657,1,1737617.574,669915.5881
3658,1,1737438.808,670261.0425
3659,1,1737121.489,670885.7402
3660,1,1736822.287,671485.9052
3661,1,1736397.12,672312.7956
3662,1,1736120.812,672856.7213
3663,1,1735869.216,673352.7605
3666,1,1735401.379,674261.1938
3668,1,1735057.344,674928.7261
3672,1,1733721.887,676230.8349
3676,1,1733457.794,677684.4499
3677,1,1733423.025,678452.1507
3678,1,1732706.517,679097.2649
3679,1,1732086.467,678293.0504
3682,1,1730194.122,678191.0162
3683,1,1729489.613,678174.6315
3685,1,1727499.712,679680.1385
3687,1,1729051.986,680450.6631
3692,1,1735055.785,677948.5299
3693,1,1734482.303,679498.929
3694,1,1733743.39,677242.3544
3701,1,1737200.321,671478.5069
3703,1,1737434.876,671024.1181
3704,1,1737893.838,670135.4503
3706,1,1737885.217,668500.9465
3709,1,1737436.318,667551.0945
3710,1,1737505.132,667260.0347
3711,1,1737277.398,667132.256
3712,1,1737406.11,665878.1775
3713,1,1737586.395,665534.5323
3715,1,1737687.465,665326.2183
3717,1,1737780.429,665137.6278
3718,1,1738308.569,664099.1602
3719,1,1738430.464,663353.3515
3721,1,1738447.464,663189.3956
3722,1,1738471.057,662221.9388
3723,1,1737510.326,662518.6555
3724,1,1737026.354,662584.4165
3726,1,1733870.079,659409.1866
3727,1,1733596.84,657725.1504
3728,1,1733722.777,658505.7312
3729,1,1733155.822,656837.5574
3730,1,1733573.839,655949.1644
3731,1,1733594.25,655590.051
3732,1,1733567.548,655138.8533
3733,1,1733557.468,654879.736
3734,1,1733665.985,654569.0526
3735,1,1733942.762,654066.2448
3736,1,1734023.964,653518.4283
3737,1,1733954.421,653064.6663
3738,1,1733828.558,652295.0081
3740,1,1733702.383,651633.1102
3741,1,1733541.437,651200.1146
3742,1,1733289.136,650756.942
3743,1,1733064.712,650437.3192
3744,1,1732585.136,649762.6535
3745,1,1732282.501,649272.2112
3746,1,1732215.141,648837.0027
3747,1,1732159.126,648380.5873
3748,1,1732099.176,647840.4746
3749,1,1731976.44,646739.5228
3750,1,1731929.929,646398.432
3751,1,1731778.811,645657.0235
3752,1,1731707.511,645319.7767
3753,1,1731563.409,644606.7076
3754,1,1730955.66,644600.7734
3755,1,1730015.25,644737.3862
3756,1,1729642.951,644837.6588
3757,1,1729470.73,645661.0889
3760,1,1729156.087,645694.2716
3761,1,1727774.855,645712.2924
3762,1,1727261.625,645135.5591
3763,1,1726605.603,644443.5359
3764,1,1726423.532,644856.7914
3765,1,1726396,645520.3069
3767,1,1726434.933,646077.3298
3769,1,1727429.303,646325.3068
3770,1,1726828.998,646392.9341
3771,1,1728062.013,646210.8249
3772,1,1728062.013,646210.8249
3773,1,1728542.107,645753.6035
3774,1,1729463.646,645661.8755
3775,1,1729568.726,645150.6201
3776,1,1730896.337,644607.8136
3777,1,1731633.065,644959.2572
3779,1,1731768.042,645604.6897
3780,1,1731835.154,645935.7823
3781,1,1731964.993,646640.233
3782,1,1732030.234,647248.7417
3783,1,1732086.593,647746.6545
3784,1,1732153.712,648332.578
3785,1,1732233.704,649011.9555
3786,1,1732287.34,649286.0053
3787,1,1732596.791,649779.3044
3788,1,1733239.229,650685.6317
3789,1,1733520.39,651154.4163
3790,1,1733747.338,651822.4115
3791,1,1733839.415,652358.9916
3792,1,1733934.504,652939.597
3793,1,1734002.982,653371.1609
3794,1,1734026.634,653701.8847
3795,1,1733907.354,654142.9814
3796,1,1733564.362,654819.6127
3797,1,1733576.075,655279.6691
3798,1,1733595.305,655610.7929
3799,1,1733138.245,656057.1894
3800,1,1733153.674,656791.3413
3801,1,1733336.126,657184.8443
3802,1,1733891.752,657532.3594
3803,1,1734061.47,658214.2939
3804,1,1734159.354,658814.538
3805,1,1734299.505,659675.4604
3806,1,1736873.897,662607.481
3807,1,1737389.11,662534.9148
3808,1,1738043.939,662198.403
3809,1,1738468.417,662483.7085
3810,1,1738414.025,663624.6965
3811,1,1738401.024,663845.7758
3812,1,1738205.692,664304.2098
3813,1,1738029.349,664662.7451
3814,1,1737829.232,665038.2176
3815,1,1737393.147,665918.3263
3816,1,1738438.377,666534.3235
3817,1,1738222.923,666947.4128
3819,1,1738058.096,667267.268
3820,1,1737845.897,667679.9704
3821,1,1737731.345,667899.6775
3824,2,1757654.267,616725.9337
3825,2,1757691.636,617065.6678
3826,2,1757603.114,620337.5124
3827,2,1757679.11,623949.9928
3828,2,1758209.335,624010.9321
3829,2,1760391.973,623963.479
3830,2,1760987.58,623908.2362
3831,2,1763501.148,623416.3453
3832,2,1767216.907,624498.3734
3834,2,1769118.884,624010.8681
3835,2,1770247.489,623690.0441
3838,2,1772325.744,623678.4261
3839,2,1773967.583,624054.3069
3840,2,1774524.27,624540.5572
3841,2,1775939.853,625268.2671
3842,2,1745741.737,663471.1629
3843,2,1742948.148,663991.5785
3844,2,1741609.017,664559.7818
3846,2,1741195.124,664786.5593
3847,2,1740633.161,665178.695
3848,2,1740382.326,665154.0991
3849,2,1740075.914,665754.6478
3850,2,1739599.101,666457.0267
3852,2,1739424.484,666438.0241
3853,2,1738944.862,667340.6623
3854,2,1738564.845,668107.0907
3856,2,1738143.834,667987.033
3857,2,1738804.504,666729.0874
3859,2,1738585.866,667150.5724
3862,2,1739062.106,666231.9372
3863,2,1739258.716,665860.1413
3864,2,1739413.331,665552.752
3865,2,1739585.483,665222.6537
3866,2,1739828.252,664750.3837
3867,2,1739994.828,664423.2447
3868,2,1740254.497,663920.9933
3869,2,1740520.857,663404.8579
3870,2,1740696.574,663074.3749
3871,2,1773967.583,624054.3069
3872,2,1774524.27,624540.5572
3873,2,1775939.853,625268.2671
3874,2,1772671.74,623649.5077
3876,2,1771105.999,623686.7222
3877,2,1771721.159,623721.1192
3878,2,1769263.161,623969.1025
3879,2,1768373.631,624230.7931
3880,2,1767726.59,624415.4726
3881,2,1763607.34,623340.9662
3884,2,1761138.538,623892.5925
3885,2,1760588.736,623945.3188
3886,2,1758469.118,624040.352
3887,2,1757645.382,623784.2391
3888,2,1757600.908,620359.3705
3890,2,1785194.634,613425.9299
3891,2,1745741.737,663471.1629
3892,2,1742948.148,663991.5785
3893,2,1741609.017,664559.7818
3894,2,1741080.774,664848.9829
3896,2,1740633.161,665178.695
3897,2,1740201.621,666046.7114
3898,2,1739720.045,666520.1408
3899,2,1739599.101,666457.0267
3901,2,1739424.484,666438.0241
3902,2,1738944.862,667340.6623
3903,2,1738564.845,668107.0907
3905,2,1738143.834,667987.033
3908,2,1738585.866,667150.5724
3910,2,1738914.678,666514.1523
3911,2,1739062.106,666231.9372
3912,2,1739258.716,665860.1413
3913,2,1739413.331,665552.752
3914,2,1739585.483,665222.6537
3915,2,1739828.252,664750.3837
3916,2,1739994.828,664423.2447
3917,2,1740254.497,663920.9933
3918,2,1740520.857,663404.8579
3919,2,1740696.574,663074.3749
3920,2,1785196.158,613433.2008
3922,1,1738143.834,667987.033
3924,1,1738815.553,666707.8849
3925,1,1738585.866,667150.5724
3928,1,1739062.106,666231.9372
3929,1,1739258.716,665860.1413
3930,1,1739413.331,665552.752
3931,1,1739585.483,665222.6537
3932,1,1740201.621,666046.7114
3933,1,1739720.045,666520.1408
3934,1,1739599.101,666457.0267
3935,1,1738730.066,666017.9685
3936,1,1738477.031,666457.93
3938,1,1738222.923,666947.4128
3940,1,1738058.096,667267.268
3941,1,1737845.897,667679.9704
3946,1,1737478.537,668400.8066
3948,1,1736758.907,668957.0102
3950,1,1736409.533,668751.58
3953,1,1735555.662,669458.5164
3954,1,1734949.578,670652.3905
3955,1,1735057.572,670428.7202
3957,1,1735699.371,670918.2817
3958,1,1736891.414,669542.4279
3959,1,1737186.951,669034.762
3961,1,1737885.217,668500.9465
3962,1,1739426.247,666995.3653
3963,1,1739246.1,666911.6075
3965,1,1738564.483,666540.9645
3966,1,1738159.566,666331.951
3968,1,1737858.732,666181.8157
3970,1,1737586.395,665534.5323
3972,1,1737687.465,665326.2183
3977,1,1736598.596,663510.7027
3979,1,1736737.526,663237.2816
3980,1,1736423.551,663845.2103
3981,1,1737251.517,664341.319
3982,1,1737829.232,665038.2176
3983,1,1737393.147,665918.3263
3984,1,1738914.678,666514.1523
3985,1,1739062.106,666231.9372
3986,1,1739258.716,665860.1413
3987,1,1739413.331,665552.752
3988,1,1740029.223,665785.961
3989,1,1739828.837,666577.1628
3990,1,1740046.823,666369.0239
3991,1,1740248.68,665949.8673
3992,1,1740410.194,665617.6737
3993,1,1740565.686,665307.3714
3994,1,1741002.282,664891.1021
3995,1,1741541.402,664596.3534
3996,1,1742017.656,664339.9683
3997,1,1742248.508,664224.9414
6287,2,1735791.54,657732.8769
4000,1,1743079.495,663949.7803
4002,1,1744600.829,663874.9708
4003,1,1745110.075,662725.7432
4004,1,1744612.144,661220.2678
4005,1,1743860.534,661539.1798
4006,1,1743457.661,661710.1394
4008,1,1742462.156,662136.9257
6731,2,1692092.52,634925.8773
4010,1,1741857.492,662401.2266
4011,1,1741381.705,663209.1386
4012,1,1741209.554,663543.5939
4013,1,1741085.032,663777.1988
4014,1,1740888.395,664150.4379
4015,1,1740697.665,664523.2677
6730,2,1688210.253,636349.1582
4017,1,1740382.326,665154.0991
4018,1,1740075.914,665754.6478
4019,1,1742297.379,647002.3981
4020,1,1742140.939,649922.8712
6726,1,1770886.169,698220.0584
4022,1,1741974.117,648725.0247
4023,1,1742400.128,651829.5153
4024,1,1742302.098,652927.5063
4025,1,1742251.626,653459.7677
4026,1,1741595.312,655444.2149
4027,1,1741446.52,655788.6764
6725,1,1771511.101,697153.1171
4029,1,1741000.756,656146.7604
4030,1,1741101.354,656133.5911
6724,1,1771992.924,695850.531
4032,1,1738467.044,656673.2019
4033,1,1738501.878,657079.9259
4034,1,1738548.11,657545.8985
4035,1,1738660.223,658090.3448
4036,1,1738634.675,658739.2751
4037,1,1738601.051,659115.2365
4038,1,1738548.217,659785.8631
4039,1,1738528.98,660336.816
4040,1,1738499.546,661201.6572
4041,1,1738474.76,662056.6327
4042,1,1738468.417,662483.7085
4043,1,1738414.025,663624.6965
4044,1,1738401.024,663845.7758
4045,1,1738205.692,664304.2098
4046,1,1738029.349,664662.7451
4047,1,1737829.232,665038.2176
4048,1,1737393.147,665918.3263
4049,1,1738438.377,666534.3235
4050,1,1738222.923,666947.4128
4051,1,1737950.825,667474.9025
6722,1,1759289.704,700562.2103
4053,1,1737845.897,667679.9704
6721,1,1759289.704,700562.2103
6718,1,1766343.372,698104.4472
4058,1,1737478.537,668400.8066
4059,1,1737629.945,668841.1854
4061,1,1737885.217,668500.9465
4063,1,1737888.139,668053.5094
4064,1,1737436.318,667551.0945
4065,1,1737813.088,666861.4911
4066,1,1738054.257,666379.0248
4067,1,1737858.732,666181.8157
4068,1,1737406.11,665878.1775
6717,1,1765382.414,698572.4502
4070,1,1737564.873,665575.1135
4071,1,1737687.465,665326.2183
6716,1,1766308.804,699862.3378
4073,1,1737780.429,665137.6278
4074,1,1738308.569,664099.1602
4075,1,1738430.464,663353.3515
4076,1,1738448.028,663186.1147
6715,1,1767381.604,699368.8297
4078,1,1738471.057,662221.9388
4079,1,1738501.612,661127.3755
4080,1,1738521.328,660525.4522
4081,1,1738541.283,659990.5115
6688,1,1761034.146,704305.5665
4083,1,1738574.079,659362.2734
4084,1,1738622.952,658861.6873
4085,1,1738675.005,658315.2066
4086,1,1738633.831,657964.9594
4087,1,1738569.518,657675.6919
4088,1,1738480.02,656819.4443
4089,1,1741416.437,656094.3452
4090,1,1741598.756,655431.4463
4091,1,1742225.96,653501.1054
4092,1,1742309.021,652830.9808
4093,1,1742407.331,651881.881
4094,1,1742132.781,649861.7761
6687,1,1761542.546,704900.0579
4096,1,1742015.47,647631.4843
6686,1,1763571.262,704628.1896
4100,1,1738527.359,668181.6547
4101,1,1738996.242,668085.8219
4102,1,1740361.328,669036.8209
4103,1,1740592.432,669146.395
4104,1,1741050.698,669352.8382
4105,1,1741653.694,669609.8464
4106,1,1742706.127,670081.0506
4107,1,1743265.764,670345.7122
4108,1,1743997.755,670685.1305
4109,1,1744539.558,670936.8496
4110,1,1745138.827,671216.5302
4111,1,1745757.342,671505.5399
6203,1,1738060.476,668157.7077
4113,1,1746571.362,671888.0764
4114,1,1747055.012,672106.0691
6202,1,1738089.767,668166.2112
4116,1,1747323.718,673509.5972
4117,1,1747440.179,673841.4451
4118,1,1747616.982,674345.7547
4119,1,1749837.241,674156.6652
4120,1,1750534.874,674072.7576
4121,1,1751349.088,673989.0823
4122,1,1752111.833,677079.5831
4123,1,1752170.23,677548.0397
4124,1,1752265.78,678288.8905
4125,1,1752320.18,678696.9456
4126,1,1752444.177,679297.0619
4127,1,1752492.567,681900.0147
4128,1,1753260.367,681833.1206
4129,1,1756359.558,682840.4434
4130,1,1757495.792,683412.7761
4131,1,1758137.56,683909.3891
4135,1,1754672.42,691267.1922
4136,1,1754607.202,690546.1247
4137,1,1754574.271,690201.9759
6201,1,1738414.131,668456.6837
4139,1,1754523.391,689585.2858
4140,1,1754548.747,689902.1866
4141,1,1754515.01,689489.2383
4142,1,1754526.353,689626.7657
4143,1,1754547.132,689883.2679
4144,1,1754569.778,690152.8623
4145,1,1754636.137,690868.4602
4146,1,1754649.67,691023.0819
4147,1,1754695.361,691537.1488
4151,1,1758651.536,685092.4505
4152,1,1757969.598,683734.7775
4153,1,1754812.321,682033.8341
4154,1,1754639.042,681942.2844
4155,1,1753352.327,681820.4216
4156,1,1752653.139,681909.0073
4157,1,1752424.954,681460.0208
4158,1,1752334.772,681000.9016
4159,1,1752252.085,680439.793
6200,1,1738696.711,668616.0713
4161,1,1752192.072,679951.6888
4162,1,1752443.852,679293.0598
4163,1,1752331.189,678748.5581
4164,1,1752277.945,678376.5351
4165,1,1752178.623,677604.7683
4166,1,1752213.77,677884.8223
4167,1,1752143.026,677343.6484
4168,1,1752117.532,677131.2353
4169,1,1752026.784,676362.6819
4170,1,1752022.943,676322.6654
4171,1,1750795.545,674043.488
4172,1,1750415.454,674086.7648
4173,1,1748628.926,674302.3565
4174,1,1747606.686,674311.6129
4175,1,1747472.155,673931.8483
4176,1,1747195.073,673128.6968
4177,1,1746853.308,672013.692
4178,1,1746493.449,671850.4502
4179,1,1745216.441,671253.0629
4180,1,1744131.65,670747.0703
4181,1,1743442.324,670428.0669
4182,1,1742821.665,670135.1188
4183,1,1742262.164,669888.667
4184,1,1741696.955,669630.9854
4185,1,1740725.14,669205.7801
4186,1,1738987.651,668081.8856
4187,1,1738564.845,668107.0907
4188,1,1738143.834,667987.033
4189,1,1738804.504,666729.0874
6199,1,1738916.082,668733.7344
4191,1,1738585.866,667150.5724
6198,1,1732106.851,692059.522
6197,1,1733856.975,691904.3527
4194,1,1739062.106,666231.9372
4195,1,1739416.518,666364.1859
4196,1,1739828.837,666577.1628
4197,1,1740046.823,666369.0239
4198,1,1740248.68,665949.8673
4199,1,1740410.194,665617.6737
4200,1,1740565.686,665307.3714
4201,1,1741002.282,664891.1021
4202,1,1741541.402,664596.3534
4203,1,1742017.656,664339.9683
4204,1,1742248.508,664224.9414
6196,1,1731394.423,692007.1169
4206,1,1742881.303,664013.5791
6195,1,1727638.557,693665.9041
6194,1,1741526.44,669981.0819
4209,1,1744600.829,663874.9708
4210,1,1746745.533,663355.3198
4211,1,1747226.984,663306.487
4212,1,1748481.605,663637.6517
4213,1,1749301.274,663690.0326
6193,1,1735880.405,693233.8824
4215,1,1750995.171,663670.6782
4216,1,1751897.673,663391.9569
4217,1,1753872.16,663187.1909
4218,1,1755034.234,663350.0466
4219,1,1755606.932,663422.2703
4220,1,1756443.372,663387.7236
4221,1,1758289.266,663846.3996
4222,1,1759166.166,664589.2353
4223,1,1759692.716,664776.184
4224,1,1760526.154,665354.8272
6192,1,1734812.735,693268.719
4226,1,1761567.488,666401.2577
4227,1,1762984.171,667812.7383
4228,1,1766034.02,668776.6704
6191,1,1734810.961,692940.3564
4230,1,1767657.284,669000.5115
4231,1,1767224.729,668940.5424
6190,1,1734795.377,691926.2278
6189,1,1733856.975,691904.3527
6188,1,1733793.86,691904.8658
4235,1,1771987.151,668601.5908
6187,1,1732106.851,692059.522
4237,1,1772515.386,668407.6072
4238,1,1772647.002,668359.0248
4239,1,1769453.581,669194.4913
4240,1,1768546.846,669114.4749
4241,1,1767924.735,669768.9716
4242,1,1768285.828,672211.0287
4243,1,1768784.433,674574.2374
4244,1,1768934.344,674957.2696
6186,1,1732028.66,692055.7939
4246,1,1769891.203,678104.0434
4247,1,1765254.273,685941.5026
4248,1,1764519.787,684448.2559
4249,1,1763363.371,681923.0337
4250,1,1762441.435,683298.0575
4252,1,1741526.44,669981.0819
4253,1,1738916.082,668733.7344
4254,1,1738696.711,668616.0713
4257,1,1737885.217,668500.9465
6185,1,1731377.166,691953.0145
6624,1,1744834.78,681233.1308
6623,1,1744782.098,680869.4891
6622,1,1743147.284,678046.6191
6621,1,1742839.5,678083.2432
6620,1,1742440.302,678127.8671
6619,1,1743877.384,681922.7928
6618,1,1743870.225,681874.7938
6617,1,1743812.769,681505.7299
4269,4,1744614.65,671409.5288
6184,1,1731093.646,688106.2043
6616,1,1743738.876,681034.1321
6615,1,1743650.586,680457.0722
6614,1,1743497.627,679419.6299
6613,1,1743391.296,678724.76
6612,1,1743334.373,678349.8689
6611,1,1743266.525,677898.6129
6610,1,1743024.758,676261.9152
4278,4,1747440.179,673841.4451
6609,1,1743009.151,676152.8224
6608,1,1742979.503,675946.2743
4281,4,1747870.586,675053.3455
6589,1,1737888.139,668053.5094
6588,1,1737889.326,668054.228
6587,1,1738089.767,668166.2112
6586,1,1738414.131,668456.6837
6585,1,1738696.711,668616.0713
6584,1,1738916.082,668733.7344
4288,4,1749033.415,678052.6164
6583,1,1741526.44,669981.0819
6582,1,1742735.058,670534.7913
6581,1,1743432.421,670861.7242
6580,1,1743992.024,671124.944
6579,1,1744847.189,671518.3977
4294,4,1750322.997,680950.1395
6578,1,1744554.219,671381.2376
6577,1,1744879.785,671611.3414
6575,1,1744834.78,681233.1308
6574,1,1744914.007,681786.2373
4299,4,1751922.745,683736.9095
6573,1,1744969.636,682188.082
6572,1,1744911.303,682656.3383
6571,1,1745029.271,682993.2638
6570,1,1745135.308,683542.5236
6569,1,1745676.687,684268.6259
6568,1,1746099.072,684295.5854
6567,1,1746228.725,685041.6191
6566,1,1746309.447,685832.0806
6565,1,1745497.523,686052.767
6564,1,1745272.423,684715.8908
4310,4,1754547.132,689883.2679
6563,1,1745195.656,684059.3727
6562,1,1745140.023,683579.9843
6561,1,1744888.995,682709.2984
6560,1,1744975.85,682228.4435
6559,1,1744918.978,681818.5993
4316,4,1755014.506,694329.9804
6183,1,1731454.906,687124.2968
6558,1,1744865.346,681446.2274
6557,1,1744767.487,680773.4931
6556,1,1744824.162,681157.4907
4321,4,1756079.293,697713.279
6182,1,1732160.07,686022.3525
6555,1,1745915.812,680461.7291
6554,1,1745873.439,680094.0016
6553,1,1745788.768,679751.3558
6552,1,1745679.066,679300.7809
6181,1,1731959.076,686334.8996
4328,4,1757908.215,700791.4204
6551,1,1745568.81,678855.3074
6180,1,1732529.15,685448.1352
6550,1,1745421.183,678041.7056
6549,1,1746043.791,677961.9086
6548,1,1746220.435,677908.8535
6179,1,1732753.879,685114.2836
6547,1,1746144.047,677262.5268
6546,1,1745842.543,676125.0137
6545,1,1745934.559,675390.0189
6534,2,1737323.5,667765.6927
6533,2,1737323.5,667765.6927
6531,2,1737277.398,667132.256
6530,2,1737505.132,667260.0347
6529,2,1737505.132,667260.0347
6528,2,1737436.318,667551.0945
4344,4,1759633.798,709276.6616
6527,2,1737323.792,667765.3263
6526,2,1696073.312,646552.818
6525,2,1696023.566,647230.0483
6729,2,1696000.353,647744.6644
6727,2,1696417.858,640754.3386
6522,2,1696629.957,636191.2383
6521,2,1695422.981,634870.2118
4352,4,1761560.831,714228.1514
4353,4,1763136.487,716437.6448
6520,2,1694707.657,634856.9525
4355,4,1764578.955,717556.3552
4356,4,1763534.569,716762.8297
4357,4,1762512.242,715558.8906
6519,2,1690529.32,635498.9387
4359,4,1761542.043,714197.3413
6518,2,1689012.121,636055.2588
6178,1,1732930.084,684907.1558
6517,2,1688437.294,636265.7767
6516,2,1687814.768,636493.5151
6515,2,1687510.282,636604.9572
6514,2,1686976.31,636820.9322
4366,4,1759646.712,709309.6973
6513,2,1686771.887,636949.9745
6512,2,1737889.326,668054.228
6511,2,1737106.56,667032.0548
6510,2,1736943.189,666942.7161
6509,2,1736906.185,666340.5154
6508,2,1736732.267,666225.0512
6507,2,1735294.123,665397.8611
6506,2,1736896.613,666361.7069
6505,2,1736840.431,666902.4027
6177,1,1733228.239,684640.4228
6504,2,1737340.69,667774.2922
6176,1,1733500.961,684873.0152
6503,2,1737340.69,667774.2922
6175,1,1734232.045,686694.2521
6502,2,1737888.139,668053.5094
4382,4,1758012.47,701138.3317
6501,2,1737888.139,668053.5094
6174,1,1734365.595,687156.6076
6500,2,1737888.139,668053.5094
6173,1,1734999.422,686668.0122
4387,4,1756253.581,698035.6403
6499,2,1735127.69,665296.9079
6498,1,1737888.139,668053.5094
6497,1,1737889.326,668054.228
4391,4,1755033.222,694428.1362
6496,1,1737885.217,668500.9465
6495,1,1738060.183,668158.0741
6172,1,1735360.627,686318.1511
6494,1,1737893.838,670135.4503
6493,1,1737434.876,671024.1181
6492,1,1737661.878,670583.9895
6171,1,1735180.058,686460.8622
6491,1,1737200.321,671478.5069
6490,1,1735850.046,673391.1401
6489,1,1735566.445,673943.1395
4402,4,1754548.747,689902.1866
6488,1,1735345.009,674370.8635
6487,1,1734996.634,675012.2201
6170,1,1738797.479,678204.304
6486,1,1734285.452,675746.8056
6485,1,1733482.515,676225.8649
6484,1,1733743.39,677242.3544
6483,1,1734482.303,679498.929
6482,1,1735055.785,677948.5299
6481,1,1733888.997,679836.4855
6480,1,1732943.926,680094.2824
6479,1,1731397.124,680446.6015
6478,1,1729901.143,680196.0792
6477,1,1729051.986,680450.6631
4416,4,1752091.857,684020.6926
6476,1,1728252.688,680099.804
6475,1,1727499.712,679680.1385
6474,1,1727222.196,678991.4869
6473,1,1729489.613,678174.6315
6472,1,1730194.122,678191.0162
4422,4,1750462.002,681267.2687
6471,1,1731126.144,678063.9314
6470,1,1732432.588,678760.572
6469,1,1732086.467,678293.0504
6468,1,1732706.517,679097.2649
6467,1,1733423.025,678452.1507
6169,1,1737831.121,677730.0051
6466,1,1733457.794,677684.4499
4430,4,1748867.736,677685.4588
6465,1,1733206.35,676884.4954
6464,1,1722252.049,668004.909
6463,1,1722242.367,668046.493
6462,1,1722252.049,668004.909
6461,1,1722242.367,668046.493
4436,4,1747894.088,675116.5103
6460,1,1722373.446,667355.14
4438,4,1747472.155,673931.8483
6458,1,1722381.072,667314.6657
6457,1,1722381.072,667314.6657
6456,1,1722959.591,666507.3804
6455,1,1724661.314,667189.0268
6454,1,1725087.455,668680.2152
6459,1,1722373.446,667355.14
4445,4,1744554.219,671381.2376
6452,1,1722882.89,666478.9086
6451,1,1724637.608,667143.3569
6450,1,1725171.712,668695.5235
6449,1,1721006.89,667656.2339
6448,1,1722002.188,668162.8527
6408,1,1721993.46,668143.2686
6407,1,1722006.401,668172.2821
6670,1,1760937.791,703451.8224
6168,1,1738007.173,676754.0389
6669,1,1758526.659,702876.9511
6668,1,1758414.85,702503.1525
6667,1,1758314.265,702172.9592
6167,1,1739270.607,671970.9416
6666,1,1758177.88,701704.6866
6665,1,1758111.951,701477.9971
6664,1,1757908.215,700791.4204
6706,1,1768655.467,701078.311
6166,1,1739437.21,672025.6833
6705,1,1769844.58,700477.785
6704,1,1770722.427,698809.8532
6165,1,1739231.187,678344.293
6703,1,1770726.363,694220.5867
6164,1,1737121.489,670885.7402
6702,1,1769245.089,695473.2833
6163,1,1737438.808,670261.0425
6162,1,1737617.574,669915.5881
6701,1,1768492.264,696334.013
6700,1,1767230.326,697675.9464
6699,1,1762605.367,699657.3511
6161,1,1738063.38,669076.9036
6698,1,1761448.48,700254.3039
6697,1,1758106.688,700675.2954
6696,1,1763665.078,699321.433
6695,1,1764027.704,699188.1661
6723,1,1771471.621,695214.4465
6693,1,1765638.032,703096.5679
6692,1,1764575.06,703204.9042
6691,1,1763172.231,703281.4753
6690,1,1761148.836,703116.8307
4514,2,1732179.301,662079.4056
4515,2,1732418.792,661650.7861
4516,2,1732491.197,661261.3937
6160,1,1739321.186,678790.2676
4518,2,1732380.91,660158.5084
6159,1,1739263.685,679687.379
4520,2,1732421.242,660469.0737
6158,1,1739219.228,681706.3911
6157,1,1738974.742,682314.114
6156,1,1739006.279,682755.457
4524,2,1732202.756,658917.8421
4525,2,1732276.084,659507.724
4526,2,1732117.431,658197.3667
4527,2,1732064.538,657723.8129
6155,1,1738863.131,682822.8525
4529,2,1732097.331,658014.4165
4530,2,1732753.588,657630.4488
4531,2,1733486.475,657480.3176
4532,2,1733858.023,657269.793
4533,2,1735791.54,657732.8769
4534,2,1735888.625,658091.4072
4535,2,1735942.184,658435.3623
4536,2,1736040.637,659074.5608
4537,2,1736119.018,659531.5348
4538,2,1736333.025,660404.9787
4539,2,1736495.294,661124.4849
4540,2,1736638.416,661629.7232
4541,2,1736935.559,662528.3529
4542,2,1736788.962,663134.9362
6154,1,1737235.964,683077.2057
4544,2,1736620.676,663466.1119
6153,1,1738539.02,682839.9941
4546,2,1736423.551,663845.2103
4547,2,1736059.531,664542.7366
6152,1,1736280.128,684591.3227
4549,2,1736834.321,665035.985
4550,2,1736997.376,665121.321
4551,2,1737198.373,665226.0126
4552,2,1737206.583,665735.2478
4553,2,1736962.909,666235.5794
4554,2,1736896.613,666361.7069
4555,2,1736840.431,666902.4027
4556,2,1737845.897,667679.9704
4557,2,1737731.345,667899.6775
4560,2,1737329.663,668683.4061
6151,1,1736019.115,684857.7249
