microzoneid,xcoord_p,ycoord_p,sqft_p,taz_p,block_p,hh_p,stugrd_p,stuhgh_p,stuuni_p,empedu_p,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,emptot_p,parkdy_p,parkhr_p,ppricdyp,pprichrp
28904,1717675.62381,660838.118976,299551.913231,3799353,470370134003122,17,0,0,0,1.91,0,1.91,0,1.91,11.43,0,3.81,2.5,23.46,0,0,0,0
28905,1717840.81748,661322.111841,75579.5684776,3799353,470370134003104,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28906,1717451.48022,661688.183007,68643.0345238,3799353,470370134003100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28907,1717831.87573,661699.459327,75201.4508838,3799353,470370134003082,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28908,1717835.39684,661511.003335,73681.0495332,3799353,470370134003098,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28909,1720082.01309,662233.213274,90765.701337,3799348,470370134003059,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28910,1720465.25789,662457.727093,76429.9020465,3799348,470370134003061,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28911,1720068.60978,662644.746072,79768.1639054,3799348,470370134003063,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28912,1720457.08035,662657.448364,77240.5717226,3799348,470370134003062,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28913,1720075.80771,662446.898058,76039.482011,3799348,470370134003064,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28914,1720089.55831,661998.870537,91525.6011839,3799348,470370134003073,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28915,1720473.73103,662012.22986,89092.3084041,3799348,470370134003074,8,0,0,0,0,0,0,0,0,0,0,0,2.43,2.43,0,0,0,0
28916,1720469.89781,662244.139284,89330.5005296,3799348,470370134003060,6,0,0,0,0,0,0,0,0,0,0,0,2.57,2.57,0,0,0,0
28917,1721069.20586,655570.731088,256283.618344,3799729,470370167004012,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28918,1722048.72637,656107.810738,365231.314482,3799729,470370167004009,8,0,0,0,0,0,0,2.74,77.88,2.43,0,0,0,83.05,0,0,0,0
28919,1721716.53803,655917.830877,332116.158517,3799729,470370167004010,16,0,0,0,0,0,0,0.17,0,0,0,2.43,18.73,21.33,0,0,0,0
28920,1721386.5008,655749.513891,319517.336014,3799729,470370167004011,38,0,0,0,0,0,0,0.08,0,2.43,0,0,0,2.52,0,0,0,0
28921,1724427.37567,655316.339443,667607.73265,3799725,470370167003009,41,0,0,0,0,0,0,0,0,0,0,1.23,0,1.23,0,0,0,0
28922,1723881.13568,654864.031538,370002.314127,3799725,470370167003010,25,0,0,0,0,0,0,0,0,0,0,2.47,0,2.47,0,0,0,0
28923,1724461.03935,656327.160273,282066.444316,3799725,470370167003000,11,0,0,0,0,0,0,0,0,4.94,0,0,0,4.94,0,0,0,0
28924,1724019.56629,656294.281519,22349.9162998,3799725,470370167003001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28925,1724015.11081,655556.784303,294458.561853,3799725,470370167003008,16,0,0,0,0,0,0,0,0,0,0,1.23,0,1.23,0,0,0,0
28926,1723912.76497,656036.410015,240011.091156,3799725,470370167003002,14,0,0,0,0,0,0,0,0,1.23,0,6.17,0,7.41,0,0,0,0
28927,1769194.30312,643586.937079,1201415.56293,3791259,470379801001041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28928,1769928.13603,644525.080139,20304.1667298,3791259,470379801001040,0,0,0,0,0,0,0,0,0.72,1.45,0,0,0,2.17,0,0,0,0
28929,1769603.5946,644903.554353,1407000.45261,3791259,470379801001039,0,0,0,0,0.36,0,0,60.34,64.75,82.48,0,4.34,0,212.27,0,0,0,0
28930,1657412.54867,764209.233239,21592346.0931,14799135,471470807001058,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28931,1664705.0996,755556.153212,2023341.7679,14799135,471470807001113,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28932,1662847.65321,756604.527866,100528.418388,14799135,471470807001122,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28933,1666108.31253,754734.285323,509842.265442,14799135,471470807001119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28934,1663918.95757,768602.13995,184623.28257,14799135,471470807001049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28935,1665069.88913,755858.420469,900886.925274,14799135,471470807001114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28936,1663467.21035,768914.810655,136263.274944,14799135,471470807001027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28937,1663742.13022,755954.075336,480314.869093,14799135,471470807001123,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28938,1670399.65377,769095.34141,7816714.31856,14799135,471470807001052,21,0,0,0,0,0.33,0,0.27,0,0,0.33,0,5.09,6.02,0,0,0,0
28939,1654896.44449,764231.9053,713169.134188,14799135,471470807001105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28940,1663187.07774,759079.481571,4534111.52118,14799135,471470807001121,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28941,1654381.46454,763650.807346,6557226.51012,14799135,471470807001106,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28942,1666520.9362,770088.674121,1802479.17793,14799135,471470807001047,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28943,1659826.67748,760074.833869,2024700.56998,14799135,471470807001108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28944,1671875.99474,761740.916941,1475354.65955,14799135,471470807001055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28945,1668264.44563,761550.374738,62286303.4854,14799135,471470807001054,50,0,0,0,0,1.33,0,0.8,0,0,1.33,0,20.34,23.8,0,0,0,0
28946,1663698.14795,768702.74677,601549.608138,14799135,471470807001050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28947,1665014.82276,765561.505582,29733461.8595,14799135,471470807001048,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28948,1656747.44348,762262.961665,315372.068904,14799135,471470807001109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28949,1661609.20121,764061.508978,30553186.1006,14799135,471470807001056,38,0,0,0,0,0.33,0,0.27,0,0,0.33,0,5.09,6.02,0,0,0,0
28950,1659070.29917,763293.096016,2741404.89386,14799135,471470807001059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28951,1666796.65048,754653.014221,16782.7308254,14799135,471470807001120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28952,1659480.9712,759561.267316,7958039.93708,14799135,471470807001112,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28953,1668188.51804,767154.263887,6017341.45284,14799135,471470807001053,13,0,0,0,0,0.33,0,0,0,0,0.33,0,5.09,5.75,0,0,0,0
28954,1675380.10845,761736.858319,537878.403846,14799142,471470807002030,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28955,1672414.7984,759880.667883,3411839.05722,14799142,471470807002041,23,0,0,0,0,0.14,0,0,0,0,0.14,0,0,0.28,0,0,0,0
28956,1672406.89416,771259.031598,33966.7826471,14799142,471470807002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28957,1675103.98254,770619.248527,6764117.31197,14799142,471470807002024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28958,1674482.58463,761057.118052,496745.970557,14799142,471470807002038,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28959,1671770.47151,770248.110096,597859.306125,14799142,471470807002026,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28960,1668034.11199,755616.762013,7788.62593162,14799142,471470807002062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28961,1679693.31843,768980.024369,20775991.9379,14799142,471470807002023,9,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28962,1675734.50032,765436.460654,43448198.9358,14799142,471470807002028,81,0,0,0,0,0.88,0,0,0,17.53,0.88,0,0,19.29,0,0,0,0
28963,1674979.98704,763048.260973,946727.95272,14799142,471470807002029,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28964,1669298.63571,757442.825648,6175678.55425,14799142,471470807002061,23,0,0,0,0,0.14,0,0,0,17.53,0.14,35.06,0,52.87,0,0,0,0
28965,1672763.63767,767764.593586,10305429.7997,14799142,471470807002027,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28966,1674550.49695,761672.750619,337804.902126,14799142,471470807002031,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28967,1682413.88508,774170.183672,10656577.1789,14799148,471470807002012,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28968,1685847.78583,773438.879228,7814018.23441,14799148,471470807002013,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28969,1684616.7186,770636.309296,2060100.94026,14799148,471470807002020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28970,1678696.43168,772796.402482,795032.041322,14799148,471470807002022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28971,1683342.31018,768826.397093,1727089.88541,14799148,471470807002037,0,556,0,0,0,0,13.18,0,0,0,0,0,0,13.18,0,0,0,0
28972,1681794.79472,771454.852831,18336643.823,14799148,471470807002021,17,0,0,0,0,0,105.45,0,0,0,0,0,0,105.45,0,0,0,0
28973,1689578.85614,780254.180681,24023750.3476,14799147,471470807002003,54,0,0,0,0.05,0,0.05,5.54,0.05,0.31,0,0.1,6.26,12.38,0,0,0,0
28974,1686416.35949,776733.465129,10386236.884,14799147,471470807002010,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28975,1694145.0499,784086.703474,562815.9964,14799147,471470807002002,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28976,1692428.49866,784927.257038,29663698.9668,14799147,471470807002000,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28977,1688287.60935,775674.49151,86083.6928091,14799147,471470807002016,0,0,0,0,0.05,0,0.05,0,0.05,0.31,4.65,0.1,0,5.23,0,0,0,0
28978,1688778.50677,776934.256998,2087398.04938,14799147,471470807002009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28979,1683925.42349,776622.241759,6291891.51205,14799147,471470807002011,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28980,1694583.28557,782768.45104,476313.139657,14799146,471470807002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28981,1692957.5815,769568.422262,1986918.54355,14799146,471470807002104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28982,1690077.95569,777534.477143,10598.2056824,14799146,471470807002109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28983,1692513.20137,771950.187633,11184025.6637,14799146,471470807002017,5,0,0,0,0.02,0,0.02,1.26,0.02,0.13,0,0.04,0,1.51,0,0,0,0
28984,1692058.53886,778214.659162,626694.291187,14799146,471470807002008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28985,1689952.2892,777296.314905,259108.404231,14799146,471470807002006,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28986,1691488.10563,777569.780462,1074002.85199,14799146,471470807002007,9,0,0,0,0.02,0,0.02,0.98,0.02,0.13,0,0.04,0,1.22,0,0,0,0
28987,1690691.43032,777863.491249,1452876.46625,14799146,471470807002005,19,0,0,0,0.02,0,0.02,1.26,0.02,0.13,0,0.04,0,1.51,0,0,0,0
28988,1691439.90312,775644.538733,28515363.6594,14799146,471470807002004,33,0,0,0,0.25,0,0.25,9.51,0.25,1.48,0,0.49,2.09,14.31,0,0,0,0
28989,1733191.3347,664394.818859,211611.011268,3791200,470370195002027,13,0,0,0,0,5.92,0,0,0,0,0,0,0,5.92,0,0,0,0
28990,1719337.55004,661976.86095,88735.1400808,3799354,470370134003071,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28991,1719709.98466,661986.542764,87101.0464376,3799354,470370134003072,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28992,1719321.83049,662423.525899,71929.3840209,3799354,470370134003066,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28993,1719701.65909,662223.479389,87257.173991,3799354,470370134003058,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28994,1719317.941,662622.646402,78503.3660083,3799354,470370134003033,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28995,1719686.93346,662633.728305,74669.9598644,3799354,470370134003032,5,0,0,0,0,0,0,1.33,0,5.99,0,0,0,7.31,0,0,0,0
28996,1719696.39308,662436.525231,69343.5839178,3799354,470370134003065,6,0,0,0,0,0,0,0.66,0,0,0,2.99,0,3.66,0,0,0,0
28997,1719331.60633,662210.718868,88667.8467286,3799354,470370134003057,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28998,1649382.47686,767725.729804,582333.35351,14799134,471470807001101,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28999,1662087.68068,785590.821811,58241.4581802,14799134,471470807001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29000,1647081.50631,775071.538799,1191873.93322,14799134,471470807001074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29001,1648448.09483,769649.348557,1360494.27611,14799134,471470807001104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29002,1657404.10692,778571.305496,65546423.7352,14799134,471470807001022,46,0,0,0,0,0,0,2.34,0,0,0,0,11.36,13.7,0,0,0,0
29003,1664425.31299,769652.459573,136706.049325,14799134,471470807001028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29004,1655002.42914,773851.001413,4000614.35523,14799134,471470807001023,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29005,1660979.10081,781356.333654,18398056.2199,14799134,471470807001124,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29006,1663877.43098,772511.990569,65289912.3123,14799134,471470807001026,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29007,1648606.24231,768369.236561,14852779.7911,14799134,471470807001100,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29008,1653612.32297,779936.213481,187575.038829,14799134,471470807001066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29009,1658560.82727,769844.416923,7934615.92979,14799134,471470807001115,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29010,1670022.3656,770722.705955,625518.577829,14799134,471470807001051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29011,1651017.58391,772334.512815,56425.2918554,14799134,471470807001064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29012,1653161.9609,777232.385673,17203993.9223,14799134,471470807001065,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29013,1648942.22168,773898.559981,61127.7205592,14799134,471470807001063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29014,1652366.90922,769333.862183,19041938.5351,14799134,471470807001061,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29015,1651191.48666,765238.206838,223401.733455,14799134,471470807001107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29016,1647059.86089,773113.825111,5388186.14856,14799134,471470807001094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29017,1653613.42225,766333.452386,17037.3766497,14799134,471470807001060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29018,1664430.10607,779764.270972,31259668.9935,14799134,471470807001029,34,0,0,0,0,0,0,0,0,12.65,0,0,11.36,24.01,0,0,0,0
29019,1655645.02232,769859.487849,22090621.2673,14799134,471470807001117,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29020,1659794.24458,771531.643153,17191.2874515,14799134,471470807001116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29021,1649497.20913,767134.686818,1185746.34417,14799134,471470807001102,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29022,1650548.15664,773347.739069,18444348.6731,14799134,471470807001062,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29023,1649259.61308,769816.180092,6270523.11783,14799134,471470807001093,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29024,1657309.58483,770657.569715,125527.098005,14799134,471470807001118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29025,1645662.11903,772320.513708,451614.511358,14799134,471470807001086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29026,1649388.09868,776528.834812,15847193.7522,14799134,471470807001095,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29027,1654577.99968,777898.745251,370367.749521,14799134,471470807001067,0,0,0,0,0,0,0,0.59,0,0,0,0,2.84,3.42,0,0,0,0
29028,1668219.52507,775004.100156,10258484.0591,14799134,471470807001035,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29029,1650231.98892,765986.381028,94159.3743115,14799134,471470807001103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29030,1670452.95115,783281.894212,34553343.0197,14799136,471470807001038,43,0,0,0,0,0,0,4.4,0,0,0,0,0,4.4,0,0,0,0
29031,1675838.12741,783648.537118,12961.3750194,14799136,471470807001042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29032,1675860.795,786000.787572,41097273.7593,14799136,471470807001039,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29033,1681204.49429,778738.595246,40666071.6853,14799136,471470807001044,33,0,0,0,0,0,0,0,0,0,0,0.77,0,0.77,0,0,0,0
29034,1675922.3815,777698.573579,29606703.2244,14799136,471470807001046,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29035,1670496.63067,777460.512269,71802968.2853,14799136,471470807001036,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29036,1671747.87712,776734.297929,57665.0783848,14799136,471470807001037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29037,1677243.94513,782080.491535,18921498.9835,14799136,471470807001043,10,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,0,0,0
29038,1686068.76074,784580.93077,48086890.981,14799140,471470807001045,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29039,1684676.77199,790050.94271,102923355.779,14799140,471470807001000,84,0,0,0,0,0,0,0,0,0,0,0,2.09,2.09,0,0,0,0
29040,1674669.21086,791349.500378,199425.479043,14799140,471470807001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29041,1684305.74547,790985.818081,588772.479655,14799140,471470807001001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29042,1701809.98774,788598.365506,48137.3706555,14799062,471470803011013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29043,1706280.10203,789483.484214,132081.555187,14799062,471470803011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29044,1701661.88893,785224.652126,45161030.1031,14799062,471470803011010,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29045,1705386.59111,781203.619616,2529876.53113,14799062,471470803011022,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29046,1706104.46177,785420.12588,99584.2852447,14799062,471470803011012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29047,1702676.21655,788344.964429,149737.007517,14799062,471470803011005,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29048,1705961.20118,788077.473521,107371.353378,14799062,471470803011023,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29049,1703207.84014,790081.252031,1286220.5473,14799062,471470803011006,10,0,0,0,0,0,0,3.8,0,0,11.96,0,0,15.76,0,0,0,0
29050,1705514.91501,785193.597819,953470.975206,14799062,471470803011016,101,0,0,0,0,0,0,1.27,0,20.38,0,0,0,21.64,0,0,0,0
29051,1703132.94298,788952.780586,873433.543666,14799062,471470803011001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29052,1703238.24683,780491.347792,15056732.1865,14799062,471470803011021,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29053,1703038.62322,788316.398173,194821.187061,14799062,471470803011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29054,1705796.20472,782974.9023,27664.6798573,14799062,471470803011025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29055,1699287.92744,781532.393746,8794085.70861,14799062,471470803011019,14,0,0,0,0,0,0,13.94,0,0,0,0,36.7,50.64,0,0,0,0
29056,1705563.03014,783345.463167,2330789.45364,14799062,471470803011015,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29057,1702599.67277,789977.99177,193953.39366,14799062,471470803011004,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29058,1705599.31895,788116.876431,22329.9238058,14799062,471470803011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29059,1705807.48425,785340.324577,115532.54145,14799062,471470803011027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29060,1706616.81634,786646.503477,1373913.72648,14799062,471470803011018,8,0,0,0,0,0,0,1.27,0,20.38,0,0,0,21.64,0,0,0,0
29061,1706122.09419,784672.456981,95801.8707033,14799062,471470803011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29062,1705239.30365,789254.032772,5073824.6985,14799062,471470803011000,133,190,0,0,0,0,0,70.38,244.51,0,0,10.19,3.34,328.41,0,0,0,0
29063,1705520.8812,788242.61509,870064.18642,14799062,471470803011017,24,0,0,0,0,0,0,5.07,61.13,0,1.99,0,1.67,69.86,0,0,0,0
29064,1702648.97385,789499.45715,7323.99779789,14799062,471470803011007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29065,1701867.89119,788321.660866,11304.3689943,14799062,471470803011014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29066,1701661.19982,788645.602034,5045.01539435,14799062,471470803011009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29067,1768752.7674,642198.156595,2042694.56519,3799524,470370156133000,15,0,0,0,0,103.57,0.65,238.03,57.99,32.35,0,5.63,54.96,493.18,0,0,0,0
29068,1742342.79341,675019.768373,105945.634088,3799242,470370118003010,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29069,1742257.63786,674895.901518,78389.773836,3799242,470370118003012,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29070,1742238.3956,674516.993506,217084.683824,3799242,470370118003020,15,0,0,0,0.62,0,0.62,0.82,0.62,3.73,0,1.24,6.87,14.54,0,0,0,0
29071,1742195.70068,674211.508106,424711.721963,3799242,470370118003019,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29072,1741878.02015,675016.15155,51371.1589657,3799242,470370118003011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29073,1742727.70507,674915.786793,54257.4122089,3799242,470370118003009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29074,1742268.7399,674724.836389,220404.429216,3799242,470370118003013,12,0,0,0,0.47,0,0.47,0,0.47,2.8,0,0.93,6.87,12,0,0,0,0
29075,1707729.15908,785918.245315,72458.19244,14799098,471470804022017,7,0,0,0,0,0.45,0,0,1.77,0,3.14,0,0,5.35,0,0,0,0
29076,1706430.28735,784009.622484,34049.0892922,14799098,471470804022052,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.9,0,0,0,0
29077,1707662.44403,786717.582194,56100.3866376,14799098,471470804022020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29078,1707267.86538,785993.814049,142199.651627,14799098,471470804022014,16,0,0,0,0,0,0,0,3.53,0,4.93,0,0,8.46,0,0,0,0
29079,1707070.92329,786788.068245,67752.677421,14799098,471470804022012,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29080,1709299.67126,786114.013637,436376.146471,14799098,471470804022047,0,0,0,0,0,2.24,0,4.58,10.6,0,14.34,0,0,31.76,0,0,0,0
29081,1707381.78522,786753.217989,70313.7770881,14799098,471470804022011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29082,1707381.21019,785743.246334,214076.059311,14799098,471470804022016,26,0,0,0,0,1.34,0,0,3.53,0,8.07,0,0,12.94,0,0,0,0
29083,1707671.45242,785312.90515,5742676.45262,14799098,471470804022013,137,0,0,0,0,42.58,0,28.62,162.51,15.9,235.75,1.77,0,487.12,0,0,0,0
29084,1705266.17647,790338.691855,277915.225431,14799079,471470803022004,17,0,0,0,0.73,0,0.73,0,0.73,4.39,0,1.46,0,8.05,0,0,0,0
29085,1704384.38256,790488.659677,82898.7535666,14799079,471470803022006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29086,1705571.95326,790276.491232,287388.762996,14799079,471470803022003,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29087,1706044.9702,790358.906693,421747.941757,14799079,471470803022014,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29088,1704801.54234,790483.512403,467865.079193,14799079,471470803022005,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29089,1706229.0962,789889.0896,149992.624009,14799079,471470803022045,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29090,1706271.53724,790182.76324,164874.914845,14799079,471470803022015,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29091,1707817.8249,791344.611282,240962.613224,14799078,471470803022008,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29092,1707786.35551,790955.268627,187473.996195,14799078,471470803022025,0,0,0,0,0,2.24,0,17.39,0,0,2.24,0,0,21.87,0,0,0,0
29093,1706798.52784,790965.824785,222545.299069,14799078,471470803022019,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29094,1707195.51036,790686.065669,240324.733341,14799078,471470803022017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29095,1706968.51994,791524.72978,188362.979048,14799078,471470803022018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29096,1707135.68383,791861.062997,245767.436235,14799078,471470803022000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29097,1707738.95929,790640.222776,164158.168966,14799078,471470803022027,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29098,1707359.21981,791247.430855,319813.235199,14799078,471470803022007,17,0,0,0,0,13.44,0,21.08,0,133.28,13.44,0,0,181.25,0,0,0,0
