node_id,x,y
54269,1691177.89903,819440.907765
54277,1693681.72145,825719.483791
54278,1694311.36618,826139.834328
50500,1688546.93874,829099.53707
50523,1689168.86925,835637.958376
50524,1693188.14107,831655.495213
54275,1686976.53637,831746.288338
50494,1687271.18965,828413.277288
50495,1687618.84807,828511.825647
54310,1686725.11758,831999.259617
50501,1688192.13564,828899.461355
50520,1687295.60987,837442.925895
50497,1690565.89959,829332.258061
54279,1690784.88538,832003.778309
50532,1699048.11294,825680.668252
50533,1699653.41915,822723.939585
50535,1699662.71441,822587.678047
50536,1700191.26453,820956.656702
54023,1697071.43087,816203.120606
54228,1698987.38242,826717.842687
54227,1699821.20392,826254.173994
50529,1698934.49769,826056.397159
54280,1698357.24359,819834.200942
50541,1700281.44939,819954.170518
50542,1700259.24405,818770.684368
54283,1699116.52783,818916.819247
50534,1699653.8742,822678.422288
54284,1697581.19593,822456.490317
54281,1697552.84002,819417.959649
54282,1697672.49135,820927.854923
50531,1698997.7784,825854.453665
54303,1698963.13378,826730.449617
50530,1698990.37815,825879.282356
50537,1700206.99645,820880.412432
54292,1701913.51502,832988.108033
54301,1698316.8421,834767.974552
54298,1698349.19079,832964.974221
54299,1698433.09416,829307.829633
54305,1699544.59686,829415.37174
54322,1701168.27307,832639.3023
54326,1701719.93831,835973.400619
50522,1697415.63425,827999.351278
54304,1697136.75227,828931.909453
50526,1697431.94885,827986.089822
54300,1698410.00891,835249.905347
54324,1697896.67955,835279.132651
54325,1697213.85152,835384.975943
54323,1701621.65767,832281.538908
54327,1701867.76708,836406.772784
54313,1689197.43776,842889.310344
54311,1688145.27747,839585.055469
54316,1687067.58113,840376.980066
54317,1686907.05258,840584.641068
54315,1689572.09876,839261.667008
54294,1698650.0373,843083.287646
54295,1698433.94521,844440.542477
54335,1702765.8332,843259.362753
50860,1723406.90872,775399.94926
50859,1720170.29741,778729.564319
50884,1723305.3351,775559.554255
50882,1720196.13955,778759.560322
51137,1708137.94811,791412.947745
51138,1708085.94822,791091.199045
51282,1706680.74335,791200.438984
51283,1706600.19823,790618.628796
51391,1723135.05558,774490.239793
51381,1722368.8829,773558.178993
51571,1722757.96251,774553.166504
51582,1723122.80758,778848.414475
51581,1722608.60158,780134.014266
51591,1723483.87739,781606.914536
51667,1713332.27926,791106.804657
51668,1713395.86345,791614.509022
51739,1719247.72674,791104.817784
51740,1719148.16264,790334.177921
51592,1724109.03133,784242.669763
51767,1722309.34398,784851.472679
51779,1722761.92674,782937.611678
51590,1723878.35725,782769.721265
51595,1724643.24614,786983.708244
51798,1722584.29619,787163.252833
51866,1724310.95514,789985.146467
51865,1721599.72467,791507.23988
51882,1739137.37496,787089.14176
53766,1707609.8701,791653.298643
53767,1707536.26362,791153.707122
53705,1705384.77448,790782.63831
53772,1705467.85798,791285.778708
51284,1706703.69671,791364.798563
53710,1706905.5723,790582.717778
53778,1705934.2642,791310.280628
53775,1706118.22315,791047.549526
53779,1706153.84775,791279.513957
53776,1706338.40315,791017.507263
53782,1706368.71248,791246.971699
53787,1707220.48538,791693.970149
53777,1707123.38715,790874.193902
53799,1709469.85194,791390.000285
53712,1709306.70365,790377.116812
53831,1709503.31841,791385.32969
51729,1709477.81551,791066.617073
51725,1710055.97872,790738.105263
53830,1710218.75694,791516.522669
53828,1710962.33584,791442.86304
51724,1710884.52694,790598.872602
53832,1709750.39666,791404.587526
51728,1709736.06434,790922.297808
54042,1721945.55567,803660.893394
54043,1723132.08643,802472.175627
54077,1714685.50457,791733.080307
51666,1713548.44582,790590.066189
54080,1717466.39501,790826.1251
54082,1716532.87784,792541.136106
54083,1716632.36452,790408.88873
54123,1720281.51142,791174.521713
54125,1724706.54129,792855.901552
54172,1722486.40793,800976.905323
54173,1722292.91718,800547.840893
54182,1726738.21275,799896.994097
54195,1727000.66596,791083.100636
54193,1727916.85475,789922.723035
54220,1724546.49043,810603.460545
54223,1721640.41586,812569.99467
50634,1706239.9086,780307.305258
50636,1705789.32518,777815.973955
50852,1719916.4216,778990.255727
50853,1718259.53712,780595.664918
50883,1716847.55635,781975.846213
51099,1707757.90688,778243.709976
51142,1712610.38864,780465.488341
51143,1713821.8042,780393.210927
51144,1712608.62716,780432.736438
51155,1713242.67511,781403.581937
51156,1713797.46698,781264.682281
51216,1712646.74356,781776.236704
51217,1713538.23751,781708.613479
51345,1712873.2746,786191.684566
51337,1713653.77533,785689.965753
51367,1713980.85637,779060.345482
51366,1713952.49751,779344.946291
51364,1712981.98993,774396.181582
51369,1713775.5894,778261.539993
51375,1715948.92133,769465.813162
51531,1711887.40518,775065.274732
51538,1715217.7978,779308.659946
51536,1715096.05624,778406.802498
51554,1714756.64452,779333.839358
51542,1714685.17255,778965.288257
51556,1716861.56715,778366.188406
51599,1713604.63173,782332.796286
51600,1712779.26396,782295.701544
51604,1713539.05411,781999.875036
51607,1714162.83107,782780.779642
51614,1713304.19959,782870.301773
51626,1713511.90587,784676.148883
51627,1713185.7018,784724.916502
51629,1713711.48782,783309.784818
51615,1713264.9349,783349.42319
51634,1713109.22951,783760.765871
51635,1713387.42679,783734.632393
51632,1713641.11263,785654.397583
51624,1712866.73262,786150.236814
51633,1713553.72107,785015.471039
51680,1713224.87199,785063.897779
51693,1713031.70834,788042.755011
51695,1713664.24972,787503.028072
51703,1713402.20989,787092.838931
51704,1713079.71644,786563.04045
51705,1713423.1859,786341.904738
51711,1713025.36845,787328.835179
51715,1713448.53821,788538.220883
51726,1712229.3894,790409.548505
50632,1704817.6165,775013.76368
51005,1706339.81719,772616.203187
51009,1706102.85933,774918.641823
51038,1709807.49661,772313.586666
51039,1713081.6295,773328.534767
50638,1705535.24892,776786.477983
51006,1706058.8066,775602.793342
51007,1706049.88962,777817.601248
51092,1705062.29416,775204.851553
51008,1706082.091,775124.538721
51093,1705250.8945,775696.095977
51091,1704082.63175,775811.662019
51096,1705131.45708,777074.156541
51097,1705003.8284,776978.114082
51098,1704986.5909,777215.291101
51095,1705256.7544,777204.808839
51094,1708318.96383,774239.531633
51040,1709722.35702,770695.277895
51532,1711446.57666,773817.126638
51116,1706708.42571,786167.022214
51114,1706512.68299,785107.488243
51147,1708023.92964,783396.392584
51148,1708828.46149,782430.480474
51189,1709217.49976,785632.393033
51187,1708262.94655,784272.043064
51186,1707540.0392,783143.732
51205,1708457.57444,780953.091697
51222,1710858.84228,785465.823485
51223,1710764.8733,784493.460272
51230,1708553.25174,783211.382456
51234,1708440.41437,783576.489009
51231,1708775.70077,783751.498829
51232,1708773.25983,784099.951873
51246,1705980.92749,785471.689943
51247,1705974.48328,785152.07969
51248,1706162.45075,785131.068577
51249,1706186.11343,785340.203329
51272,1708363.89746,786754.935408
51273,1708614.72701,786729.366889
51305,1708462.54326,786317.502228
51303,1708582.34191,786301.127916
51322,1708546.28817,788460.132457
51298,1708477.13936,787964.869012
51312,1712128.56283,785560.066406
51601,1711911.09476,783723.730512
51311,1712758.45199,785445.233959
51623,1712701.99771,785146.820514
53711,1708203.21078,790439.509732
53714,1708688.20456,790470.442084
51328,1708137.59411,788515.893172
51326,1708178.03596,788794.41919
51321,1708583.16277,788734.68637
53755,1708410.81371,789245.240138
51320,1708601.88649,788887.434424
53791,1708318.04847,789421.569838
53810,1708725.23926,789396.044627
53816,1708613.03378,789926.079328
53793,1708270.0945,789969.593677
53820,1708734.43347,790772.218712
53790,1708137.66563,790829.678899
53821,1708764.99804,790999.498441
51076,1705966.99478,782236.902449
51112,1705983.51869,782372.191877
51113,1706216.44933,784120.597829
51111,1706000.67351,782512.208657
51101,1705996.87004,780451.514944
51182,1707102.27892,782403.148508
50635,1706794.87435,781772.796422
51197,1707006.14821,782275.499157
51199,1707385.97816,782301.904944
51181,1707662.90805,781745.617999
51200,1706061.35286,782363.107905
51201,1706231.44471,782346.629592
51120,1706309.53379,784462.71952
51206,1705974.99804,784564.073648
51198,1708071.59588,781938.522797
51100,1704723.89392,779548.208023
51179,1704573.44638,782830.005594
51180,1705325.18766,782661.101076
50633,1706664.95401,781454.31051
51185,1707325.30932,782809.264165
51183,1707115.37109,782452.545062
51188,1707790.541,783532.854254
51202,1707098.9807,782849.184361
51203,1707281.39733,783348.511118
51204,1706614.54269,783830.434695
51184,1707101.61521,782427.184221
51141,1706227.77116,784169.282115
51123,1707560.30917,788652.195721
51122,1707389.6937,788185.889895
51261,1705695.64197,788195.126425
51263,1706260.985,788135.353907
51260,1705668.81624,788026.070333
51279,1706239.29082,787948.410055
51281,1706285.77432,788339.381714
51296,1707692.13864,788115.78997
51316,1707763.54958,788632.148517
51299,1708069.18775,788038.464009
53707,1705779.84817,790720.044604
53731,1706108.46037,788527.048005
51288,1706310.81922,788506.998505
53736,1705942.06766,789782.12522
51290,1706474.6811,789714.645368
53743,1705930.2816,788909.510823
51294,1706356.95561,788860.108363
53756,1705983.77788,790068.646956
51289,1706513.45333,790001.92268
51291,1706557.66846,790305.898778
53757,1706045.99232,790347.335703
53774,1706286.55385,790682.289102
51259,1705519.06391,788044.915111
51262,1705556.09534,788204.775684
53703,1704590.2741,790817.223215
53704,1705179.28605,790812.189432
53732,1705059.86372,789904.515067
53733,1705028.06358,789641.933571
53702,1704342.88287,790764.880472
53735,1705081.50442,790084.905126
53734,1705113.85147,790343.112615
53771,1704796.37474,790533.891433
53770,1704560.7617,790387.868103
53730,1705040.69545,788646.03366
53745,1705948.81601,789329.864641
53744,1705757.86068,788924.192224
53739,1706080.30393,788308.487419
53706,1705480.45179,790766.471348
53737,1705356.89724,789855.921004
53738,1705725.37879,789809.225887
51119,1706880.3335,786708.313782
51121,1707256.80814,787828.469022
51250,1707833.90574,785560.791471
51251,1706692.78762,785740.817685
51255,1707554.42861,785832.385744
51253,1706947.44065,785940.934411
51257,1707593.80616,786057.398745
51252,1706965.96423,786135.188944
51264,1707208.90273,786664.549762
51265,1707526.3122,786621.983246
51268,1707238.56802,786888.194656
51269,1707548.64942,786848.243292
51278,1707492.1374,787748.054156
51266,1707776.09516,786610.616143
51271,1707801.76998,786816.093422
51118,1706950.76217,786920.665063
51258,1708297.82903,785950.89863
51256,1707901.74353,786006.912298
51300,1708043.72553,786524.815789
51254,1707856.81613,785785.589906
51301,1707837.24629,785475.200434
51277,1707591.58569,787303.692184
51315,1707616.40224,787576.533502
51319,1708421.31828,787480.771883
51323,1708097.87011,787017.664869
51324,1708155.84407,787511.572018
51297,1708178.63832,788016.356441
51318,1707653.09836,787830.334504
51270,1707782.38517,786818.089481
51280,1707635.60725,787716.897395
51126,1707903.24779,789840.022085
51127,1707829.63344,789566.52985
51295,1706448.63883,789501.890216
53708,1707445.31629,790525.021372
53740,1706897.70683,788715.739885
53741,1707377.92503,788670.598899
53749,1707026.36766,789934.268616
53750,1706961.64108,789442.972355
53751,1707058.14154,789161.018522
51125,1707698.61303,789089.304427
53752,1707351.50513,789387.001666
53758,1707420.73301,789889.180452
53753,1706735.84035,789470.512326
53760,1706807.36744,789965.751165
53769,1707485.74568,790801.726527
53761,1708293.53999,789799.351891
53792,1708282.21948,789522.746801
51293,1706382.22754,789020.441375
51292,1706343.64822,788754.644007
53742,1706785.51512,788726.954758
53746,1706903.33936,788947.249265
53762,1706703.89586,789287.302062
53747,1706757.48729,788425.016057
53748,1706930.95118,789171.276704
53773,1707126.44554,790240.286377
51129,1707634.60529,788870.703486
51124,1707768.35928,789324.966029
53754,1708077.51352,789282.844066
51327,1708144.84574,788570.076791
51317,1707789.26902,788842.722899
53788,1708115.18274,788800.449361
51128,1707995.82504,790454.858454
53709,1707757.44559,790488.330172
53759,1707675.30599,789858.108007
51140,1708029.66093,790750.55701
53768,1707488.88642,790823.907585
51139,1708083.48136,791078.47827
51145,1710840.09986,781041.613173
51146,1710960.79188,781253.886699
51149,1709009.00575,782301.421349
51211,1710457.95364,781643.594581
51212,1711069.01279,781584.236432
51213,1710508.18123,781965.724186
51214,1711089.22863,781904.815187
51228,1711215.05613,782461.833758
51220,1710615.3257,782733.349619
51597,1712348.52106,781999.162111
51207,1709344.3394,782480.442316
51210,1709127.0941,784180.864112
51219,1710003.07397,782558.98481
51208,1709665.13174,782645.034507
51221,1710691.50796,783721.16162
51225,1709698.15628,783178.488164
51226,1710114.21877,783803.526284
51233,1708837.84337,783372.287646
51236,1709912.55578,784232.047737
51235,1709509.82004,784205.451005
51239,1709553.1313,784705.680976
51240,1709956.13411,784926.334078
51241,1709953.21515,784568.826919
51209,1708854.46899,782966.545019
51237,1709523.25177,783509.196164
51238,1709505.6337,783903.660927
51227,1710296.01368,783126.149686
51243,1710270.43761,783781.734989
51244,1710342.81772,784541.298759
51242,1709890.86685,783847.038993
51245,1710384.71265,784983.652861
51153,1711977.38991,781167.255638
51154,1712321.2593,781083.729231
51215,1712124.97623,781824.935425
51151,1711274.87819,781227.047842
51152,1711636.27543,781196.87697
51546,1711414.82804,781587.698039
51548,1711776.77023,781553.155129
51550,1712089.73942,781533.25261
51150,1711114.47333,781242.68134
51545,1711250.22437,781001.899014
51547,1711611.72528,780983.013881
51549,1711941.82731,780938.19901
51544,1712597.05304,780222.398276
51157,1712879.78279,781430.832867
51551,1712307.76129,780888.699765
51552,1712701.32284,780936.898487
51553,1713027.99214,780836.421654
51229,1712694.82614,782455.193351
51602,1711749.30473,782758.888938
51620,1712399.47338,783660.397306
51621,1712593.1354,784773.871457
51619,1713057.27915,783406.607131
51603,1712856.66997,783429.505707
51617,1712473.02343,783566.536601
51618,1712207.96786,782922.643532
51612,1713268.44179,782849.86579
51613,1713135.2931,782821.556464
51628,1712942.56252,784758.022407
51625,1712678.29894,784796.05153
51640,1712863.54627,784137.228701
51622,1712637.11103,784859.040906
51195,1710958.53105,787110.606612
51196,1710716.14309,786798.569507
51224,1710916.96224,785882.547061
51313,1711384.84385,785766.951163
51335,1710912.46618,787416.124702
51333,1711084.32247,787304.267642
51346,1709772.97338,788260.840204
51347,1710089.23292,787993.669479
51334,1711104.6013,787336.490019
51349,1709752.95177,788224.611274
51353,1709854.07591,788126.490407
51354,1711293.30269,787628.985497
51686,1710804.62191,788635.329285
51685,1711136.45032,788596.313943
51692,1712632.61301,788385.996122
51684,1711601.26828,788537.546016
51708,1711497.09822,787702.89447
51691,1711929.07308,788541.538462
51713,1711822.29409,787677.053314
51690,1712260.88344,788566.251667
51712,1712144.3502,787628.670865
51716,1712803.38137,787655.573698
51727,1712149.55984,790423.367047
51723,1710951.78894,790593.173138
53809,1710728.14044,789154.47654
53807,1711193.85637,789098.606573
51190,1709760.21915,786058.222562
51191,1709367.22682,785772.310076
51193,1710486.49755,786563.971223
51274,1708913.42655,786698.271151
51275,1709182.62417,786623.025895
51276,1709537.09525,786353.684898
51302,1710063.10404,787964.777148
51308,1709735.7625,786542.315098
51194,1710239.5571,786368.123189
51309,1709931.13777,786724.786846
51329,1709884.01253,786682.248217
51304,1708668.38078,786290.156154
51306,1709469.40214,785626.847113
51325,1708973.81586,787168.128151
51267,1710019.08903,785323.351657
51192,1709992.62026,786205.773448
51307,1710653.92766,785498.606556
51314,1710853.35738,786297.812306
51331,1710460.97759,787029.14024
51332,1710597.06491,787616.65022
51330,1709739.81925,786829.908027
51348,1709486.06779,788326.773471
51350,1709708.12312,788273.802449
51351,1709746.76084,788288.018628
53797,1709206.89906,789348.736651
53803,1709675.51918,789289.538934
53804,1709905.42588,789260.528822
53812,1708790.99175,789906.63186
53713,1709342.21539,790370.971483
53802,1709244.77661,789344.02603
51681,1709842.63138,788749.912717
53794,1709101.14599,788509.008999
53795,1709255.16176,789093.803433
53789,1708737.96922,788722.3652
53796,1708852.72982,789386.519383
51352,1709626.42971,788375.026
53813,1709361.23864,788893.327128
53818,1709612.65448,788869.582097
53814,1709490.94442,788639.84568
53817,1709580.78414,788496.678315
53715,1708866.45945,790451.720337
53815,1709412.41341,790723.869727
53811,1708886.54865,790951.433576
53851,1709438.89367,790857.252006
51687,1710341.54115,788690.818019
51688,1710658.09661,788653.3906
53805,1710131.79911,789230.823829
53806,1710402.80185,789195.258939
51682,1710117.20793,788719.046309
53819,1710772.99337,788418.980308
53861,1710561.27922,790412.079012
53860,1710824.3663,790511.301911
51310,1712460.21112,785496.674473
51339,1711999.87379,786756.148004
51340,1712191.07813,786637.207625
51653,1712169.28158,786599.536768
51655,1711983.67566,786719.883641
51651,1711522.13951,787017.821365
51678,1711430.73615,786197.984422
51677,1712508.19101,785800.624324
51679,1711853.00958,786045.302641
51707,1712205.82646,787236.728736
51341,1711666.93416,786969.560963
51710,1712452.55234,787080.522683
51714,1712375.96162,787591.291347
51342,1711535.68311,787053.016833
51654,1711651.64351,786936.201449
51344,1711336.30917,787178.224259
51652,1711319.26393,787145.972683
51336,1711230.42946,787205.749139
51343,1712625.97358,786350.440482
51650,1712614.16554,786311.95237
51709,1712721.00555,787516.132048
51689,1712092.06159,788556.469206
54069,1712431.37686,790381.899282
51683,1711546.65094,788544.223496
53808,1711607.9392,789054.127988
54065,1711937.44806,789019.147415
54066,1711851.5378,788747.211607
54063,1711230.73983,789409.936659
54067,1711800.6337,789104.108531
54064,1711626.47329,789220.351081
51694,1712284.41488,788567.862556
54068,1712325.1169,788847.119872
51376,1717414.20056,773184.465173
51378,1715175.03476,773614.770743
51379,1718281.95932,773974.976388
51382,1719644.85522,770095.159344
51380,1718868.59036,775724.396117
51533,1714276.95552,775363.005436
51377,1716954.45476,772170.506571
51534,1715060.42475,778134.053371
51539,1715988.89074,776971.381812
51535,1715361.55506,777265.247366
51368,1713922.60944,778559.152259
51541,1714012.28905,779056.790699
51540,1715316.35501,778378.285494
51383,1718563.23172,770226.861509
51384,1719659.64587,770717.245698
51390,1720466.4415,773340.769979
51392,1720496.91454,774692.707892
51572,1722715.05249,774591.033555
50856,1718013.84765,780813.340664
51584,1718534.57266,783180.098725
51586,1716017.93268,784704.291871
51641,1714027.95569,785349.509413
51636,1713828.39802,783696.137392
51646,1714506.96359,784893.445036
51645,1714192.8776,785248.655284
51610,1714484.44789,784873.983133
51658,1717485.0764,782893.234142
51671,1716198.50515,785213.521168
51699,1714837.65158,785186.529752
51588,1714655.65785,785018.834877
51730,1717241.59985,785011.062911
51737,1718208.63926,788770.933672
51738,1717587.86458,788677.673688
51747,1718683.04808,787378.18088
51732,1717685.63112,787348.630415
51755,1718203.87581,787919.37468
51748,1717974.1978,787976.715116
51753,1717745.8846,788257.959305
51734,1717666.71842,787135.076052
51795,1718677.75315,787039.261939
51743,1717140.19618,788614.225652
54079,1718430.70869,790239.917611
51555,1716350.14068,779971.907963
51562,1716087.19238,781740.753507
51560,1715028.50323,781220.3159
51563,1715884.86864,781134.506688
51558,1715449.27863,781154.353761
51587,1715015.74571,784811.771315
51605,1713876.52128,782024.192901
51598,1713923.06449,782266.626471
51611,1714566.05599,782294.804564
50885,1716714.73804,782119.729455
51647,1715049.51795,784206.726265
50862,1716685.43725,782097.776743
51656,1715401.98575,783700.092436
51663,1715178.6591,784281.683136
51664,1715984.96851,784666.716159
51365,1713842.98034,780393.751608
51559,1715394.5458,780347.29468
51561,1714899.57271,780336.725147
51543,1714435.14254,779755.737792
51218,1713839.99839,781684.824485
51537,1715583.99523,779988.825909
51557,1715484.75363,781677.596481
51589,1714497.22608,785122.541363
51608,1714215.86575,783259.083804
51609,1714259.11599,783661.745072
51630,1714626.87706,783223.050739
51657,1715024.31787,784182.91857
51660,1714678.69848,783698.090144
51648,1715052.35882,783394.425068
51639,1713748.95625,783058.597656
51606,1713947.30723,782314.835364
51616,1714239.21445,782208.125932
51637,1713400.85524,783889.614039
51638,1713379.24209,783938.957444
51643,1715051.42411,782820.998066
51644,1715271.16875,783100.865616
51649,1715670.71979,782596.734079
51631,1714802.07488,783218.956915
51659,1714647.10865,783016.799511
51661,1714868.14167,783676.030476
51662,1714720.73875,784064.354175
50855,1717266.78123,781497.415739
50857,1716821.1253,781945.858084
51565,1715862.43955,780388.329375
51567,1716366.29025,780338.399684
51564,1716495.8251,781195.413062
51568,1716802.25821,780192.225764
51569,1717891.11332,780732.126259
51570,1717924.39048,780704.166013
51566,1716558.72326,781561.860164
50854,1717987.29488,780836.873097
51676,1716488.25195,783956.340283
51672,1715276.73698,787975.574371
51665,1714443.15499,788321.161606
51673,1716013.17613,787579.163746
51744,1715523.84509,788262.850043
51745,1716269.57096,787886.753026
51750,1716822.69419,788141.139
51751,1717517.10619,788047.32718
51752,1716514.88772,788104.876277
51749,1716772.85768,787787.318186
51696,1714154.83667,787097.826126
51697,1714842.74244,786164.058309
51700,1714294.25798,785376.281997
51702,1714541.62953,785323.489452
51701,1714323.52071,785427.359651
51717,1713962.41514,786880.34723
51718,1713781.28952,787042.512917
51721,1714488.92655,787412.358634
51698,1714955.4476,785509.164605
51338,1714035.10331,785393.136622
51706,1713678.6762,786443.405519
51642,1714049.39856,785380.63107
51722,1713896.77747,787934.233574
51720,1714101.98146,787038.218962
51719,1714040.21419,786968.13216
51674,1716209.40408,786121.093828
51731,1717340.42347,785756.577168
51675,1716220.80366,785845.38014
51733,1717671.75811,787679.342352
54081,1717959.61121,790790.877467
51585,1720977.68326,781451.783284
51583,1719339.78102,782455.138561
51756,1719527.27737,781765.030689
51765,1721611.4753,783319.555468
51769,1720491.21737,782425.530025
51775,1720973.7187,783998.592823
51776,1720304.3352,784381.916532
51778,1720399.47608,783993.344474
51766,1721674.4276,783803.248726
51768,1721725.89239,783941.887884
51788,1721931.95071,783868.396561
51772,1721126.23414,783887.327298
51773,1721162.2449,783972.213939
51774,1721594.32671,783651.020028
51777,1721138.75446,783975.692607
51771,1721104.87329,783899.16192
51770,1721016.49322,783946.888859
51786,1722016.80618,783237.43785
51790,1722495.2793,784591.381336
51787,1722129.72754,783926.412193
51789,1721974.00738,784110.152968
51797,1719967.42052,787378.343282
51799,1719190.06577,788284.000591
51802,1718744.26581,787860.428932
51800,1718542.73865,788349.692389
51806,1720848.653,789142.391919
51805,1720484.55498,789189.583098
51811,1719979.21413,788165.033309
54112,1720603.77062,789652.039194
54119,1720421.17978,789680.555869
54121,1720491.46868,790332.395116
54113,1720699.33933,790304.389267
51796,1719722.20381,786047.541153
51746,1718880.35281,787383.750095
51794,1718672.08551,786860.544449
51754,1718339.77646,787895.61915
51741,1719040.4952,789375.375377
51804,1719989.30335,789264.854601
51803,1719341.65897,788680.63464
54107,1719795.97663,789037.878348
54108,1718346.96969,789635.531353
51735,1718600.17095,788937.558667
51736,1718250.44495,788778.21581
51801,1718407.43512,788205.23336
54120,1718346.18163,790389.928794
54110,1718595.35371,789905.710274
54109,1718192.01659,789833.486665
51812,1719694.53655,788389.223478
51810,1719850.33643,788185.079529
54114,1719970.57602,789138.678016
51813,1722234.47471,788057.165743
54111,1721061.94096,790255.757146
54117,1721616.97988,789133.967067
54118,1721400.14862,790207.338936
51808,1721593.7401,788652.479185
51809,1721297.59502,788945.564229
54115,1720802.65014,788442.647912
54116,1721396.34482,788464.12031
51807,1721752.45927,788513.128086
54122,1721627.72625,790180.626719
50298,1705365.30471,803333.437356
50299,1705967.81728,802936.528373
50549,1708212.40531,804442.769127
50550,1709613.40087,802730.164284
53825,1712876.73128,791443.626818
53924,1713387.5987,793168.15224
51670,1713838.95147,793057.110139
53979,1714219.73254,797562.63853
50297,1708801.88609,797916.162429
50300,1706873.21803,802339.535472
53981,1707007.72039,803495.039395
54007,1714597.66715,807846.027084
54008,1712476.18189,805777.849462
53967,1705096.7498,802851.286745
54041,1719535.9578,804058.129476
54061,1713651.0693,810420.914979
54073,1712642.56804,791818.536173
54076,1713486.97416,792309.83998
54091,1713313.68218,792323.755963
54099,1713586.93426,793672.470129
54097,1713209.02065,793612.470249
54132,1714514.08333,797151.162975
53976,1711483.80887,796906.472519
54134,1713129.1796,796503.693797
54135,1715128.57882,796017.424757
54216,1713223.56294,809051.701838
54062,1713668.96658,810418.571807
50301,1708411.0975,801236.2155
50302,1708939.99539,801073.055722
50296,1708771.71554,798642.799099
51104,1707931.24807,797342.582868
51105,1708567.99614,796423.678537
51106,1708622.35429,796292.478669
51108,1708193.2377,797099.181452
51110,1708643.61278,794904.734725
51102,1708489.9064,793799.651961
53658,1708732.49318,793226.201993
51103,1708411.05058,793269.884976
53834,1708514.60221,791524.229347
53835,1708829.5691,791477.329178
53839,1708562.11885,791838.373404
53837,1708881.50076,791792.526382
53847,1708602.44948,792138.01913
53843,1708861.41911,791651.804879
53848,1708535.46766,791686.424561
53846,1708671.39947,792710.109849
51133,1708336.42508,792753.187519
53849,1708817.13573,793746.450952
51136,1708252.35077,792167.03482
51135,1708290.5026,792420.460494
53845,1708628.94188,792370.069191
53940,1708321.86868,794945.508922
53964,1707029.78629,795580.550631
53965,1709063.27566,796661.32734
51107,1708645.02649,796232.198605
53970,1708301.78965,796104.59289
53941,1708386.80654,795528.923765
51109,1708696.70618,795511.558971
53972,1708671.92014,796509.029089
53954,1709090.38289,796669.092745
50304,1708804.92447,797894.653614
53977,1708960.85034,797067.485649
53666,1706471.47835,793493.200475
53671,1706169.69549,793468.280577
53780,1706179.18825,791511.936392
53781,1706190.35358,791511.470514
53661,1705508.66466,793144.815016
53871,1706384.36993,792997.374695
53878,1706643.28214,794672.746672
53877,1706552.59105,794008.742422
53879,1706411.04605,793183.181738
53880,1706030.63671,793238.715419
53882,1707309.53704,794897.158297
53884,1707196.37093,793957.375071
53886,1707614.49673,794852.883779
53888,1707472.32182,793921.737019
53893,1705283.16117,794743.052634
53892,1706340.85426,794704.629154
53895,1705588.64776,795206.659646
53896,1706384.865,795051.206873
53900,1706253.75569,794048.602907
53891,1706890.25376,794650.838251
53901,1706814.72799,793973.223793
53898,1707945.28511,794804.737878
53903,1707806.43598,793882.661638
53911,1708279.0223,794952.450181
53904,1708137.61543,793843.980941
53939,1707671.70068,794192.996319
53902,1707635.26933,793902.782333
53662,1705176.62595,792801.238604
53677,1704723.05862,792315.328486
53869,1705329.77787,792160.857995
53870,1705588.79803,792618.699599
53678,1704367.86937,791981.440375
53676,1704127.72549,791757.182293
53894,1705340.29885,795238.058205
53899,1705622.8872,795608.6677
51287,1706931.24941,792921.398469
51286,1706861.34699,792474.567013
53670,1707394.56049,793417.448986
53663,1707131.83661,793453.695632
53763,1707769.58041,792832.230668
53764,1707661.95694,792016.552181
53873,1707320.47501,792897.472335
53874,1707648.93793,792849.708651
51285,1706754.80193,791748.084214
53786,1706706.17965,791669.883255
53785,1706440.8019,791706.88843
53876,1706304.2943,792531.704694
53784,1706405.00899,791488.396413
53783,1706403.4565,791479.308505
53664,1706899.05394,793485.667353
53665,1706700.57697,793508.590536
53872,1707068.74585,792915.05104
53889,1706757.193,793981.029223
53883,1707192.88045,793929.007674
53890,1706966.20013,793952.913466
51134,1708219.13168,791939.051024
51130,1708211.92369,791889.600007
53765,1707614.85664,791684.565312
51131,1708165.31125,791578.361128
53668,1708065.25173,793317.797282
53669,1707731.8108,793367.057682
53875,1707992.96809,792800.715311
51132,1708375.29475,793021.170579
53667,1708227.86657,793294.115571
53912,1708030.68192,793070.528748
53913,1708192.12582,793047.221708
53910,1708142.64823,796120.596795
53906,1708057.85247,795519.157381
53881,1707397.52735,795589.588998
53966,1707676.48381,795563.0277
53969,1707773.09451,796202.588757
53897,1706918.34852,794960.788419
53885,1707644.79555,795050.310549
53907,1707974.95434,794997.801468
53887,1707720.23372,795558.626134
53908,1708253.51251,796485.505514
53909,1708146.98976,796145.680078
53968,1707439.30745,798120.012087
50303,1708107.87665,801432.657365
53986,1708219.59066,800757.345067
53987,1708515.01724,800737.924174
53801,1709306.62917,794804.816618
53800,1709280.66072,793684.379554
53827,1711256.38774,791390.351662
53850,1709069.1828,794840.089513
53855,1709345.38828,794800.82614
53854,1709322.36996,793681.455019
53863,1711052.8081,792093.045138
53856,1710278.91529,792160.421316
53917,1710946.70627,793111.262262
53862,1711209.16179,793142.773682
