#variable,mode,path-type,vot-group,start-minute,end-minute,length,file-type,name,field,transpose,blend-variable,blend-path-type,factor,scaling
ferrtime,transit,premium-bus,medium,900,1139,maxzone,transcad,PM_WalkExpBusSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,premium-bus,medium,1140,1439,maxzone,transcad,OP_WalkExpBusSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,commuter-rail,medium,0,359,maxzone,transcad,OP_WalkComRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,commuter-rail,medium,360,539,maxzone,transcad,AM_WalkComRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,commuter-rail,medium,540,899,maxzone,transcad,MD_WalkComRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,commuter-rail,medium,900,1139,maxzone,transcad,PM_WalkComRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,commuter-rail,medium,1140,1439,maxzone,transcad,OP_WalkComRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,ferry,medium,0,359,maxzone,transcad,OP_WalkBrtSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,ferry,medium,360,539,maxzone,transcad,AM_WalkBrtSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,ferry,medium,540,899,maxzone,transcad,MD_WalkBrtSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,ferry,medium,900,1139,maxzone,transcad,PM_WalkBrtSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,ferry,medium,1140,1439,maxzone,transcad,OP_WalkBrtSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,local-bus,low,0,359,maxzone,transcad,OP_WalkLocalSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,local-bus,low,360,539,maxzone,transcad,AM_WalkLocalSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,local-bus,low,540,899,maxzone,transcad,MD_WalkLocalSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,local-bus,low,900,1139,maxzone,transcad,PM_WalkLocalSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,local-bus,low,1140,1439,maxzone,transcad,OP_WalkLocalSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,light-rail,low,0,359,maxzone,transcad,OP_WalkUrbRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,light-rail,low,360,539,maxzone,transcad,AM_WalkUrbRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,light-rail,low,540,899,maxzone,transcad,MD_WalkUrbRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,light-rail,low,900,1139,maxzone,transcad,PM_WalkUrbRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,light-rail,low,1140,1439,maxzone,transcad,OP_WalkUrbRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,premium-bus,low,0,359,maxzone,transcad,OP_WalkExpBusSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,premium-bus,low,360,539,maxzone,transcad,AM_WalkExpBusSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,premium-bus,low,540,899,maxzone,transcad,MD_WalkExpBusSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,premium-bus,low,900,1139,maxzone,transcad,PM_WalkExpBusSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,premium-bus,low,1140,1439,maxzone,transcad,OP_WalkExpBusSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,commuter-rail,low,0,359,maxzone,transcad,OP_WalkComRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,commuter-rail,low,360,539,maxzone,transcad,AM_WalkComRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,commuter-rail,low,540,899,maxzone,transcad,MD_WalkComRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,commuter-rail,low,900,1139,maxzone,transcad,PM_WalkComRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,commuter-rail,low,1140,1439,maxzone,transcad,OP_WalkComRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,ferry,low,0,359,maxzone,transcad,OP_WalkBrtSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,ferry,low,360,539,maxzone,transcad,AM_WalkBrtSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,ferry,low,540,899,maxzone,transcad,MD_WalkBrtSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,ferry,low,900,1139,maxzone,transcad,PM_WalkBrtSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,ferry,low,1140,1439,maxzone,transcad,OP_WalkBrtSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,local-bus,high,0,359,maxzone,transcad,OP_WalkLocalSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,local-bus,high,360,539,maxzone,transcad,AM_WalkLocalSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,local-bus,high,540,899,maxzone,transcad,MD_WalkLocalSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,local-bus,high,900,1139,maxzone,transcad,PM_WalkLocalSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,local-bus,high,1140,1439,maxzone,transcad,OP_WalkLocalSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,light-rail,high,0,359,maxzone,transcad,OP_WalkUrbRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,light-rail,high,360,539,maxzone,transcad,AM_WalkUrbRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,light-rail,high,540,899,maxzone,transcad,MD_WalkUrbRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,light-rail,high,900,1139,maxzone,transcad,PM_WalkUrbRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,light-rail,high,1140,1439,maxzone,transcad,OP_WalkUrbRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,premium-bus,high,0,359,maxzone,transcad,OP_WalkExpBusSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,premium-bus,high,360,539,maxzone,transcad,AM_WalkExpBusSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,premium-bus,high,540,899,maxzone,transcad,MD_WalkExpBusSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,premium-bus,high,900,1139,maxzone,transcad,PM_WalkExpBusSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,premium-bus,high,1140,1439,maxzone,transcad,OP_WalkExpBusSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,commuter-rail,high,0,359,maxzone,transcad,OP_WalkComRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,commuter-rail,high,360,539,maxzone,transcad,AM_WalkComRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,commuter-rail,high,540,899,maxzone,transcad,MD_WalkComRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,commuter-rail,high,900,1139,maxzone,transcad,PM_WalkComRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,commuter-rail,high,1140,1439,maxzone,transcad,OP_WalkComRailSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,ferry,high,0,359,maxzone,transcad,OP_WalkBrtSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,ferry,high,360,539,maxzone,transcad,AM_WalkBrtSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,ferry,high,540,899,maxzone,transcad,MD_WalkBrtSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,ferry,high,900,1139,maxzone,transcad,PM_WalkBrtSkim.mtx,19,FALSE,null,null,null,TRUE
ferrtime,transit,ferry,high,1140,1439,maxzone,transcad,OP_WalkBrtSkim.mtx,19,FALSE,null,null,null,TRUE
premtime,transit,local-bus,medium,0,359,maxzone,transcad,OP_WalkLocalSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,local-bus,medium,360,539,maxzone,transcad,AM_WalkLocalSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,local-bus,medium,540,899,maxzone,transcad,MD_WalkLocalSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,local-bus,medium,900,1139,maxzone,transcad,PM_WalkLocalSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,local-bus,medium,1140,1439,maxzone,transcad,OP_WalkLocalSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,light-rail,medium,0,359,maxzone,transcad,OP_WalkUrbRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,light-rail,medium,360,539,maxzone,transcad,AM_WalkUrbRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,light-rail,medium,540,899,maxzone,transcad,MD_WalkUrbRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,light-rail,medium,900,1139,maxzone,transcad,PM_WalkUrbRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,light-rail,medium,1140,1439,maxzone,transcad,OP_WalkUrbRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,premium-bus,medium,0,359,maxzone,transcad,OP_WalkExpBusSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,premium-bus,medium,360,539,maxzone,transcad,AM_WalkExpBusSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,premium-bus,medium,540,899,maxzone,transcad,MD_WalkExpBusSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,premium-bus,medium,900,1139,maxzone,transcad,PM_WalkExpBusSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,premium-bus,medium,1140,1439,maxzone,transcad,OP_WalkExpBusSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,commuter-rail,medium,0,359,maxzone,transcad,OP_WalkComRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,commuter-rail,medium,360,539,maxzone,transcad,AM_WalkComRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,commuter-rail,medium,540,899,maxzone,transcad,MD_WalkComRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,commuter-rail,medium,900,1139,maxzone,transcad,PM_WalkComRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,commuter-rail,medium,1140,1439,maxzone,transcad,OP_WalkComRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,ferry,medium,0,359,maxzone,transcad,OP_WalkBrtSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,ferry,medium,360,539,maxzone,transcad,AM_WalkBrtSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,ferry,medium,540,899,maxzone,transcad,MD_WalkBrtSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,ferry,medium,900,1139,maxzone,transcad,PM_WalkBrtSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,ferry,medium,1140,1439,maxzone,transcad,OP_WalkBrtSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,local-bus,low,0,359,maxzone,transcad,OP_WalkLocalSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,local-bus,low,360,539,maxzone,transcad,AM_WalkLocalSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,local-bus,low,540,899,maxzone,transcad,MD_WalkLocalSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,local-bus,low,900,1139,maxzone,transcad,PM_WalkLocalSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,local-bus,low,1140,1439,maxzone,transcad,OP_WalkLocalSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,light-rail,low,0,359,maxzone,transcad,OP_WalkUrbRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,light-rail,low,360,539,maxzone,transcad,AM_WalkUrbRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,light-rail,low,540,899,maxzone,transcad,MD_WalkUrbRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,light-rail,low,900,1139,maxzone,transcad,PM_WalkUrbRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,light-rail,low,1140,1439,maxzone,transcad,OP_WalkUrbRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,premium-bus,low,0,359,maxzone,transcad,OP_WalkExpBusSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,premium-bus,low,360,539,maxzone,transcad,AM_WalkExpBusSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,premium-bus,low,540,899,maxzone,transcad,MD_WalkExpBusSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,premium-bus,low,900,1139,maxzone,transcad,PM_WalkExpBusSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,premium-bus,low,1140,1439,maxzone,transcad,OP_WalkExpBusSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,commuter-rail,low,0,359,maxzone,transcad,OP_WalkComRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,commuter-rail,low,360,539,maxzone,transcad,AM_WalkComRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,commuter-rail,low,540,899,maxzone,transcad,MD_WalkComRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,commuter-rail,low,900,1139,maxzone,transcad,PM_WalkComRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,commuter-rail,low,1140,1439,maxzone,transcad,OP_WalkComRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,ferry,low,0,359,maxzone,transcad,OP_WalkBrtSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,ferry,low,360,539,maxzone,transcad,AM_WalkBrtSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,ferry,low,540,899,maxzone,transcad,MD_WalkBrtSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,ferry,low,900,1139,maxzone,transcad,PM_WalkBrtSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,ferry,low,1140,1439,maxzone,transcad,OP_WalkBrtSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,local-bus,high,0,359,maxzone,transcad,OP_WalkLocalSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,local-bus,high,360,539,maxzone,transcad,AM_WalkLocalSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,local-bus,high,540,899,maxzone,transcad,MD_WalkLocalSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,local-bus,high,900,1139,maxzone,transcad,PM_WalkLocalSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,local-bus,high,1140,1439,maxzone,transcad,OP_WalkLocalSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,light-rail,high,0,359,maxzone,transcad,OP_WalkUrbRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,light-rail,high,360,539,maxzone,transcad,AM_WalkUrbRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,light-rail,high,540,899,maxzone,transcad,MD_WalkUrbRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,light-rail,high,900,1139,maxzone,transcad,PM_WalkUrbRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,light-rail,high,1140,1439,maxzone,transcad,OP_WalkUrbRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,premium-bus,high,0,359,maxzone,transcad,OP_WalkExpBusSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,premium-bus,high,360,539,maxzone,transcad,AM_WalkExpBusSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,premium-bus,high,540,899,maxzone,transcad,MD_WalkExpBusSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,premium-bus,high,900,1139,maxzone,transcad,PM_WalkExpBusSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,premium-bus,high,1140,1439,maxzone,transcad,OP_WalkExpBusSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,commuter-rail,high,0,359,maxzone,transcad,OP_WalkComRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,commuter-rail,high,360,539,maxzone,transcad,AM_WalkComRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,commuter-rail,high,540,899,maxzone,transcad,MD_WalkComRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,commuter-rail,high,900,1139,maxzone,transcad,PM_WalkComRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,commuter-rail,high,1140,1439,maxzone,transcad,OP_WalkComRailSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,ferry,high,0,359,maxzone,transcad,OP_WalkBrtSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,ferry,high,360,539,maxzone,transcad,AM_WalkBrtSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,ferry,high,540,899,maxzone,transcad,MD_WalkBrtSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,ferry,high,900,1139,maxzone,transcad,PM_WalkBrtSkim.mtx,17,FALSE,null,null,null,TRUE
premtime,transit,ferry,high,1140,1439,maxzone,transcad,OP_WalkBrtSkim.mtx,17,FALSE,null,null,null,TRUE
