id	person_id	household_day_id	hhno	pno	day	beghom	endhom	hbtours	wbtours	uwtours	wktours	sctours	estours	pbtours	shtours	mltours	sotours	retours	metours	wkstops	scstops	esstops	pbstops	shstops	mlstops	sostops	restops	mestops	wkathome	pdexpfac
290099	290099	112000	112000	1	1	0	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	500
290100	290100	112000	112000	2	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	500
1415070	1415070	564500	564500	1	1	0	0	3	0	1	1	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	500
1415071	1415071	564500	564500	2	1	0	0	3	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	500
1415072	1415072	564500	564500	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
1415073	1415073	564500	564500	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1415074	1415074	564500	564500	5	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
1206830	1206830	488000	488000	1	1	0	0	2	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	500
1206831	1206831	488000	488000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1206832	1206832	488000	488000	3	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	500
1206833	1206833	488000	488000	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
851590	851590	337000	337000	1	1	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	500
851591	851591	337000	337000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
851592	851592	337000	337000	3	1	0	0	4	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	500
851593	851593	337000	337000	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
851594	851594	337000	337000	5	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	500
649834	649834	263000	263000	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	500
649835	649835	263000	263000	2	1	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
649836	649836	263000	263000	3	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
649837	649837	263000	263000	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
852923	852923	337500	337500	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	500
96272	96272	36000	36000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
96273	96273	36000	36000	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
96274	96274	36000	36000	3	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	500
96275	96275	36000	36000	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
650831	650831	263500	263500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	500
479032	479032	193500	193500	1	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	500
479033	479033	193500	193500	2	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	500
479034	479034	193500	193500	3	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	500
291215	291215	112500	112500	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
291216	291216	112500	112500	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	500
291217	291217	112500	112500	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
291218	291218	112500	112500	4	1	0	0	2	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	500
854306	854306	338000	338000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
854307	854307	338000	338000	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	500
854308	854308	338000	338000	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1416444	1416444	565000	565000	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	500
1416445	1416445	565000	565000	2	1	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	500
480197	480197	194000	194000	1	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	500
481468	481468	194500	194500	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1417747	1417747	565500	565500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1417748	1417748	565500	565500	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1208414	1208414	488500	488500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1208415	1208415	488500	488500	2	1	0	0	3	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	500
1208416	1208416	488500	488500	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1208417	1208417	488500	488500	4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500
97548	97548	36500	36500	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
97549	97549	36500	36500	2	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	500
292448	292448	113000	113000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
292449	292449	113000	113000	2	1	0	0	4	0	1	1	0	3	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	500
292450	292450	113000	113000	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
1209671	1209671	489000	489000	1	1	0	0	2	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	500
652006	652006	264000	264000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
652007	652007	264000	264000	2	1	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	500
652008	652008	264000	264000	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	500
98708	98708	37000	37000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
98709	98709	37000	37000	2	1	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1037509	1037509	417500	417500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1037510	1037510	417500	417500	2	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	500
1037511	1037511	417500	417500	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	500
1037512	1037512	417500	417500	4	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
1037513	1037513	417500	417500	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1037514	1037514	417500	417500	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1037515	1037515	417500	417500	7	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	500
1037516	1037516	417500	417500	8	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	500
1037517	1037517	417500	417500	9	1	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	500
1418969	1418969	566000	566000	1	1	0	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	500
1418970	1418970	566000	566000	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	500
1418971	1418971	566000	566000	3	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	500
1418972	1418972	566000	566000	4	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
855786	855786	338500	338500	1	1	0	0	2	0	1	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	500
855787	855787	338500	338500	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
855788	855788	338500	338500	3	1	0	0	4	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	500
855789	855789	338500	338500	4	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
855790	855790	338500	338500	5	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	500
482745	482745	195000	195000	1	1	0	0	4	0	1	1	0	3	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	500
482746	482746	195000	195000	2	1	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	500
482747	482747	195000	195000	3	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	500
482748	482748	195000	195000	4	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	500
484098	484098	195500	195500	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
484099	484099	195500	195500	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1420175	1420175	566500	566500	1	1	0	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	500
1211232	1211232	489500	489500	1	1	0	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	500
1211233	1211233	489500	489500	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	500
1211234	1211234	489500	489500	3	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
653466	653466	264500	264500	1	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	500
653467	653467	264500	264500	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	500
485498	485498	196000	196000	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
485499	485499	196000	196000	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
293793	293793	113500	113500	1	1	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	500
293794	293794	113500	113500	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	500
293795	293795	113500	113500	3	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	500
293796	293796	113500	113500	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
100085	100085	37500	37500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	500
100086	100086	37500	37500	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
100087	100087	37500	37500	3	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	500
1421455	1421455	567000	567000	1	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
1421456	1421456	567000	567000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
857279	857279	339000	339000	1	1	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	500
857280	857280	339000	339000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
486859	486859	196500	196500	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
858634	858634	339500	339500	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	500
1039090	1039090	418000	418000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	500
1039091	1039091	418000	418000	2	1	0	0	3	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	500
1039092	1039092	418000	418000	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1422719	1422719	567500	567500	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1422720	1422720	567500	567500	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
101377	101377	38000	38000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
295087	295087	114000	114000	1	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
295088	295088	114000	114000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
654855	654855	265000	265000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
654856	654856	265000	265000	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1212548	1212548	490000	490000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	500
1212549	1212549	490000	490000	2	1	0	0	2	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	500
860001	860001	340000	340000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	500
1424000	1424000	568000	568000	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
1424001	1424001	568000	568000	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
861452	861452	340500	340500	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1040400	1040400	418500	418500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
862849	862849	341000	341000	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	500
656228	656228	265500	265500	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
656229	656229	265500	265500	2	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	500
656230	656230	265500	265500	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1213868	1213868	490500	490500	1	1	0	0	2	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	500
1213869	1213869	490500	490500	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
864122	864122	341500	341500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
864123	864123	341500	341500	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500
864124	864124	341500	341500	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
864125	864125	341500	341500	4	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
296375	296375	114500	114500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500
296376	296376	114500	114500	2	1	0	0	2	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	500
102683	102683	38500	38500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500
102684	102684	38500	38500	2	1	0	0	3	0	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	500
102685	102685	38500	38500	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1425235	1425235	568500	568500	1	1	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	500
1425236	1425236	568500	568500	2	1	0	0	2	0	2	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	500
1425237	1425237	568500	568500	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1425238	1425238	568500	568500	4	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	500
657649	657649	266000	266000	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	500
657650	657650	266000	266000	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	500
1041687	1041687	419000	419000	1	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	500
1041688	1041688	419000	419000	2	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	500
104046	104046	39000	39000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	500
104047	104047	39000	39000	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	500
1043036	1043036	419500	419500	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1043037	1043037	419500	419500	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1043038	1043038	419500	419500	3	1	0	0	3	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	500
658770	658770	266500	266500	1	1	0	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	500
658771	658771	266500	266500	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500
1426483	1426483	569000	569000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1426484	1426484	569000	569000	2	1	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
1426485	1426485	569000	569000	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1426486	1426486	569000	569000	4	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	500
488182	488182	197000	197000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	500
488183	488183	197000	197000	2	1	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	500
1044343	1044343	420000	420000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1044344	1044344	420000	420000	2	1	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	500
297685	297685	115000	115000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
297686	297686	115000	115000	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500
297687	297687	115000	115000	3	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
297688	297688	115000	115000	4	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
297689	297689	115000	115000	5	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
297690	297690	115000	115000	6	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	500
659826	659826	267000	267000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	500
105579	105579	39500	39500	1	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	500
105580	105580	39500	39500	2	1	0	0	2	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	500
865288	865288	342000	342000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	500
865289	865289	342000	342000	2	1	0	0	3	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
865290	865290	342000	342000	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
865291	865291	342000	342000	4	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	500
865292	865292	342000	342000	5	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	500
298903	298903	115500	115500	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
298904	298904	115500	115500	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	500
1215403	1215403	491000	491000	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	500
1215404	1215404	491000	491000	2	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
1215405	1215405	491000	491000	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	500
1215406	1215406	491000	491000	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1215407	1215407	491000	491000	5	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	500
1215408	1215408	491000	491000	6	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1215409	1215409	491000	491000	7	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	500
660955	660955	267500	267500	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500
660956	660956	267500	267500	2	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
489536	489536	197500	197500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500
489537	489537	197500	197500	2	1	0	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	500
1045616	1045616	420500	420500	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1045617	1045617	420500	420500	2	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1045618	1045618	420500	420500	3	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	500
1427791	1427791	569500	569500	1	1	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
1427792	1427792	569500	569500	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500
1427793	1427793	569500	569500	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
662150	662150	268000	268000	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	500
490882	490882	198000	198000	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500
490883	490883	198000	198000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
490884	490884	198000	198000	3	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	500
866537	866537	342500	342500	1	1	0	0	3	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
866538	866538	342500	342500	2	1	0	0	2	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	500
1428922	1428922	570000	570000	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
1428923	1428923	570000	570000	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1046395	1046395	421000	421000	1	1	0	0	2	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	500
492296	492296	198500	198500	1	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	500
492297	492297	198500	198500	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
492298	492298	198500	198500	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
867946	867946	343000	343000	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
867947	867947	343000	343000	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
663708	663708	268500	268500	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	500
663709	663709	268500	268500	2	1	0	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	500
1216808	1216808	491500	491500	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
