id	person_id	person_day_id	hhno	pno	day	tour	jtindex	parent	subtrs	pdpurp	tlvorig	tardest	tlvdest	tarorig	toadtyp	tdadtyp	topcl	totaz	tdpcl	tdtaz	tmodetp	tpathtp	tautotime	tautocost	tautodist	tripsh1	tripsh2	phtindx1	phtindx2	fhtindx1	fhtindx2	toexpfac
9076862	907686	907686	358000	3	1	2	0	0	0	4	1104	1153	1236	44	1	4	31106	1716	24574	1064	5	1	51.33	4.5804	38.17	1	2	0	0	0	0	500
12631351	1263135	1263135	507500	2	1	1	0	0	0	3	636	1001	1018	1039	1	4	17699	2426	21427	1236	4	1	19.545	0.9084	7.57	4	1	0	0	0	0	500
3522551	352255	352255	138000	1	1	1	0	0	0	4	469	556	624	630	1	4	24078	414	23913	402	3	1	6.98785166021921	0.338054181818182	2.81711818181818	2	1	0	0	0	0	500
3522552	352255	352255	138000	1	1	2	0	0	0	6	661	671	773	783	1	4	24078	414	26715	386	4	1	10.795	0.4836	4.03	1	1	0	0	0	0	500
3522553	352255	352255	138000	1	1	3	0	0	0	6	972	982	1055	1068	1	4	24078	414	9483	426	3	1	11.595	0.5568	4.64	1	1	0	0	0	0	500
3522561	352256	352256	138000	2	1	1	0	0	0	4	793	813	944	1061	1	4	24078	414	26785	658	4	1	22.955	1.0512	8.76	1	2	0	0	0	0	500
1517221	151722	151722	58000	1	1	1	0	0	0	1	282	363	537	566	1	2	807	2136	8310	2716	3	1	32.965	2.2608	18.84	2	1	0	0	0	0	500
1517222	151722	151722	58000	1	1	2	0	0	0	7	1059	1090	1162	1190	1	4	807	2136	33012	2733	5	1	30.465	2.4396	20.33	1	1	0	0	0	0	500
1517241	151724	151724	58000	3	1	1	0	0	0	4	775	826	853	925	1	4	807	2136	2461	2138	3	1	15.995	1.1712	9.76	2	2	0	0	0	0	500
1517242	151724	151724	58000	3	1	2	0	0	0	7	1008	1047	1083	1085	1	4	807	2136	803	2136	5	1	2.15133678050345	0.270068181818182	2.25056818181818	2	1	0	0	0	0	500
3534991	353499	353499	138500	1	1	1	0	0	0	4	737	761	1021	1051	1	4	24110	408	23008	965	4	1	27.065	1.1922	9.935	1	1	0	0	0	0	500
3534992	353499	353499	138500	1	1	2	0	0	0	7	1084	1103	1185	1202	1	4	24110	408	26655	654	4	1	18.825	1.143	9.525	1	1	0	0	0	0	500
3535001	353500	353500	138500	2	1	1	0	0	0	4	1230	1260	1398	1408	1	4	24110	408	23849	422	3	1	10.335	0.5928	4.94	2	1	0	0	0	0	500
7261781	726178	726178	291500	1	1	1	0	0	0	1	432	507	1135	1200	1	2	9081	1633	26708	454	3	1	70.43	2.4378	20.315	1	1	0	0	0	0	500
7261791	726179	726179	291500	2	1	1	0	0	0	1	496	503	1010	1193	1	2	9081	1633	5766	1630	5	1	7.05306406680441	0.191959681818182	1.59966401515152	1	4	0	0	0	0	500
7261801	726180	726180	291500	3	1	1	0	0	0	2	510	519	672	801	1	3	9081	1633	23573	1642	4	1	9.3547878336437	0.285427333333333	2.37856111111111	1	3	0	0	0	0	500
7261802	726180	726180	291500	3	1	2	0	0	0	2	821	830	832	841	1	3	9081	1633	23573	1642	4	1	9.30827965549348	0.285427333333333	2.37856111111111	1	1	0	0	0	0	500
7261803	726180	726180	291500	3	1	3	0	0	0	4	840	858	860	918	1	4	9081	1633	23557	856	3	1	18.19	0.7944	6.62	1	2	0	0	0	0	500
7261811	726181	726181	291500	4	1	1	0	0	0	2	419	443	800	817	1	3	9081	1633	23626	803	8	0	21.265	0.7884	6.57	1	1	0	0	0	0	500
7261812	726181	726181	291500	4	1	2	0	0	0	6	934	943	1023	1032	1	4	9081	1633	23607	1670	4	1	9.74485182227682	0.356474909090909	2.97062424242424	1	1	0	0	0	0	500
7261821	726182	726182	291500	5	1	1	0	0	0	2	601	604	867	1042	1	3	9081	1633	5761	1630	8	0	3.19210972326571	0.0866344545454545	0.721953787878788	1	3	0	0	0	0	500
7261822	726182	726182	291500	5	1	2	0	0	0	4	1145	1152	1222	1229	1	4	9081	1633	25719	1996	5	1	7.29360868298368	0.317378787878788	2.64482323232323	1	1	0	0	0	0	500
3548351	354835	354835	139000	2	1	1	0	0	0	7	672	688	786	802	1	4	24139	468	23148	966	4	1	16.66	0.5856	4.88	1	1	0	0	0	0	500
10899731	1089973	1089973	439500	1	1	1	0	0	1	1	398	421	812	1224	1	2	21628	1093	9940	1182	4	1	24.575	1.5312	12.76	1	6	0	0	0	0	500
10899732	1089973	1089973	439500	1	1	2	0	1	0	4	458	481	494	510	2	4	9940	1182	28648	1135	3	1	19.84	1.0344	8.62	1	1	0	0	0	0	500
10899741	1089974	1089974	439500	2	1	1	0	0	0	3	595	608	612	626	1	4	21628	1093	24582	1062	5	1	14.095	0.5196	4.33	1	1	0	0	0	0	500
10899751	1089975	1089975	439500	3	1	1	0	0	0	4	451	495	553	788	1	4	21628	1093	28728	515	5	1	18.58	0.726	6.05	2	4	0	0	0	0	500
1530901	153090	153090	58500	1	1	1	0	0	0	1	501	524	969	1033	1	2	843	2135	580	2171	3	1	22.695	1.254	10.45	1	2	0	0	0	0	500
1530911	153091	153091	58500	2	1	1	0	0	0	4	463	511	577	668	1	4	843	2135	2403	2173	3	1	18.75	1.2036	10.03	2	2	0	0	0	0	500
12644001	1264400	1264400	508000	1	1	1	0	0	1	1	408	446	1013	1043	1	2	17715	2388	24306	1074	3	1	34.22	1.1754	9.795	1	1	0	0	0	0	500
12644002	1264400	1264400	508000	1	1	2	0	1	0	6	871	888	899	917	2	4	24306	1074	19070	2368	3	1	17.845	0.7158	5.965	1	1	0	0	0	0	500
12644011	1264401	1264401	508000	2	1	1	0	0	0	3	479	484	488	512	1	4	17715	2388	19020	2393	5	1	5.31739783325483	0.183260318181818	1.52716931818182	1	2	0	0	0	0	500
12644012	1264401	1264401	508000	2	1	2	0	0	0	3	952	1048	1049	1078	1	4	17715	2388	19121	2381	4	1	11.71	0.5304	4.42	3	3	0	0	0	0	500
7275421	727542	727542	292000	1	1	1	0	0	0	1	901	933	61	85	1	2	9107	1638	23338	697	3	1	28.245	1.5624	13.02	1	1	0	0	0	0	500
5438171	543817	543817	217500	1	1	1	0	0	0	1	644	666	1040	1062	1	2	29490	1510	29098	1543	4	1	22.195	1.9128	15.94	1	1	0	0	0	0	500
5438172	543817	543817	217500	1	1	2	0	0	0	1	1061	1083	1223	1244	1	2	29490	1510	29098	1543	3	1	21.92	1.9128	15.94	1	1	0	0	0	0	500
5438181	543818	543818	217500	2	1	1	0	0	0	1	398	415	668	932	1	2	29490	1510	29171	1517	4	1	17.125	1.4544	12.12	1	4	0	0	0	0	500
5438182	543818	543818	217500	2	1	2	0	0	0	7	980	983	1066	1069	1	4	29490	1510	29476	1510	3	1	3.14084459142509	0.315386363636364	2.6282196969697	1	1	0	0	0	0	500
5438191	543819	543819	217500	3	1	1	0	0	0	1	373	449	974	1019	1	4	29490	1510	11264	1548	4	1	21.78	1.848	15.4	3	2	0	0	0	0	500
5438201	543820	543820	217500	4	1	1	0	0	0	1	557	582	1147	1360	1	2	29490	1510	10638	1538	4	1	24.885	2.0748	17.29	1	2	0	0	0	0	500
5438211	543821	543821	217500	5	1	1	0	0	0	2	547	560	924	1219	1	3	29490	1510	29371	1512	4	1	13.58	1.1244	9.37	1	2	0	0	0	0	500
5438221	543822	543822	217500	6	1	1	0	0	0	1	506	560	1078	1132	1	2	29490	1510	26674	563	4	1	54.325	4.458	37.15	1	1	0	0	0	0	500
9099691	909969	909969	359000	1	1	1	0	0	0	4	516	533	607	691	1	4	31150	1897	32042	1940	5	1	9.97	0.4248	3.54	1	2	0	0	0	0	500
9099692	909969	909969	359000	1	1	2	0	0	0	4	972	985	1145	1156	1	4	31150	1897	30534	1956	3	1	12.385	0.4992	4.16	1	1	0	0	0	0	500
9099702	909970	909970	359000	2	1	2	0	0	0	7	628	640	809	821	1	4	31150	1897	31604	1797	4	1	12.205	0.5424	4.52	1	1	0	0	0	0	500
9099701	909970	909970	359000	2	1	1	0	0	0	4	898	924	934	968	1	4	31150	1897	26366	1961	5	1	12.64	0.5196	4.33	2	2	0	0	0	0	500
9099711	909971	909971	359000	3	1	1	0	0	0	1	475	489	1040	1097	1	2	31150	1897	29722	1794	3	1	14.72	0.6048	5.04	1	3	0	0	0	0	500
7289681	728968	728968	292500	1	1	1	0	0	0	4	775	807	862	893	1	4	16022	1786	29758	1796	4	1	31.795	2.346	19.55	1	1	0	0	0	0	500
7289691	728969	728969	292500	2	1	1	0	0	0	4	420	467	480	627	1	4	16022	1786	13285	1403	5	1	47.325	3.5076	29.23	1	2	0	0	0	0	500
7289701	728970	728970	292500	3	1	1	0	0	0	4	729	760	778	859	1	4	16022	1786	32155	2014	4	1	30.8	2.7732	23.11	1	3	0	0	0	0	500
7289702	728970	728970	292500	3	1	2	0	0	0	5	890	922	995	1029	1	4	16022	1786	29710	1794	3	1	33.29	2.3676	19.73	1	1	0	0	0	0	500
10909351	1090935	1090935	440000	1	1	1	0	0	0	1	346	369	1033	1055	1	2	21649	1033	23360	688	3	1	22.77	0.9744	8.12	1	1	0	0	0	0	500
10909361	1090936	1090936	440000	2	1	1	0	0	0	1	419	446	681	733	1	2	21649	1033	24300	1075	4	1	12.815	0.4884	4.07	2	2	0	0	0	0	500
10909362	1090936	1090936	440000	2	1	2	0	0	0	3	760	768	772	781	1	4	21649	1033	22104	1083	5	1	9.1476208319509	0.32604203030303	2.71701691919192	1	1	0	0	0	0	500
10909371	1090937	1090937	440000	3	1	1	0	0	0	7	834	894	996	1007	1	4	21649	1033	22664	982	5	1	10.935	0.3948	3.29	2	1	0	0	0	0	500
5451101	545110	545110	218000	2	1	1	0	0	0	5	830	859	1152	1174	1	4	3397	728	5599	323	5	1	25.925	1.3128	10.94	1	1	0	0	0	0	500
5451111	545111	545111	218000	3	1	1	0	0	0	4	561	625	718	876	1	4	3397	728	4615	356	5	1	16.52	0.642	5.35	2	2	0	0	0	0	500
9111151	911115	911115	359500	1	1	1	0	0	0	4	756	767	784	993	1	4	31150	1897	31455	1896	3	1	11.608717033543	0.18140403030303	1.51170025252525	1	4	0	0	0	0	500
1543081	154308	154308	59000	1	1	1	0	0	0	1	404	486	913	1051	1	4	882	2146	8633	2684	3	1	53.775	2.4216	20.18	2	4	0	0	0	0	500
1543082	154308	154308	59000	1	1	2	0	0	0	1	1079	1086	94	100	1	4	882	2146	7925	2145	3	1	6.93418476206237	0.245050818181818	2.04209015151515	1	1	0	0	0	0	500
1543091	154309	154309	59000	2	1	1	0	0	0	1	362	391	907	1030	1	2	882	2146	7473	2072	3	1	29.365	2.1312	17.76	1	3	0	0	0	0	500
1543101	154310	154310	59000	3	1	1	0	0	0	6	1040	1053	1152	1320	1	4	882	2146	516	2179	4	1	12.415	0.498	4.15	1	2	0	0	0	0	500
1543111	154311	154311	59000	4	1	1	0	0	0	3	606	632	644	778	1	4	882	2146	7962	2162	5	1	8.875	0.4176	3.48	2	5	0	0	0	0	500
1543112	154311	154311	59000	4	1	2	0	0	0	3	824	835	837	901	1	4	882	2146	651	2172	4	1	11.525	0.4896	4.08	1	2	0	0	0	0	500
1543113	154311	154311	59000	4	1	3	0	0	0	3	1099	1106	1163	1170	1	4	882	2146	2502	2160	5	1	7.61050626606168	0.335871075757576	2.79892563131313	1	1	0	0	0	0	500
12658521	1265852	1265852	508500	1	1	1	0	0	0	3	483	581	600	756	1	4	17739	2504	17403	2457	4	1	12.7	0.4296	3.58	2	3	0	0	0	0	500
12658522	1265852	1265852	508500	1	1	2	0	0	0	5	829	1215	1227	1235	1	4	17739	2504	20413	2396	4	1	8.085	0.36	3	2	1	0	0	0	0	500
12658531	1265853	1265853	508500	2	1	1	0	0	0	1	513	522	898	993	1	2	17739	2504	19605	2529	4	1	9.15477387397869	0.353328045454545	2.94440037878788	1	3	0	0	0	0	500
12658532	1265853	1265853	508500	2	1	2	0	0	0	7	1092	1100	1185	1193	1	4	17739	2504	19673	2398	3	1	8.16444978302884	0.32618546969697	2.71821224747475	1	1	0	0	0	0	500
12658541	1265854	1265854	508500	3	1	1	0	0	0	2	495	503	984	1355	1	3	17739	2504	18770	2530	5	1	9.065	0.3624	3.02	1	5	0	0	0	0	500
7302281	730228	730228	293000	1	1	1	0	0	1	1	266	445	987	1362	1	2	16699	1789	20393	2355	3	1	49.87	3.0132	25.11	2	4	0	0	0	0	500
7302282	730228	730228	293000	1	1	2	0	1	0	6	700	724	916	946	2	4	20393	2355	20344	2341	1	1	4.40264624724062	0.145047181818182	1.20872651515152	1	1	0	0	0	0	500
7302291	730229	730229	293000	2	1	1	0	0	0	1	303	323	742	20	1	2	16699	1789	29790	1812	3	1	21.14	1.686	14.05	1	3	0	0	0	0	500
3561311	356131	356131	139500	1	1	1	0	0	0	1	444	475	742	929	1	2	24651	470	25265	825	3	1	30.85	1.719	14.325	1	2	0	0	0	0	500
3561312	356131	356131	139500	1	1	2	0	0	0	7	1076	1087	1168	1178	1	4	24651	470	5162	135	4	1	11.09	0.492	4.1	1	1	0	0	0	0	500
3561321	356132	356132	139500	2	1	1	0	0	0	1	423	554	817	874	1	2	24651	470	21525	113	5	1	37.41	1.7274	14.395	2	2	0	0	0	0	500
3561322	356132	356132	139500	2	1	2	0	0	0	7	932	963	1032	1037	1	4	24651	470	9559	482	4	1	5.91644704739705	0.159897818181818	1.33248181818182	2	1	0	0	0	0	500
3561332	356133	356133	139500	3	1	2	0	0	0	2	427	431	787	792	1	3	24651	470	6570	483	5	1	4.96525108225108	0.146472727272727	1.22060606060606	1	1	0	0	0	0	500
3561331	356133	356133	139500	3	1	1	0	0	0	1	990	1008	1035	1057	1	2	24651	470	5018	647	3	1	20.26	0.8724	7.27	1	1	0	0	0	0	500
3561341	356134	356134	139500	4	1	1	0	0	0	7	728	790	833	881	1	4	24651	470	28222	231	4	1	14.955	0.5484	4.57	2	2	0	0	0	0	500
9135401	913540	913540	360500	1	1	1	0	0	0	1	387	477	822	1087	1	2	31318	1880	25141	249	3	1	75.215	3.534	29.45	1	3	0	0	0	0	500
10919171	1091917	1091917	440500	1	1	1	0	0	0	1	491	513	947	1034	1	2	21697	1094	23449	244	3	1	21.62	0.8184	6.82	1	3	0	0	0	0	500
10919172	1091917	1091917	440500	1	1	2	0	0	0	6	1173	1184	1199	1210	1	4	21697	1094	23153	197	5	1	11.21	0.468	3.9	1	1	0	0	0	0	500
10919181	1091918	1091918	440500	2	1	1	0	0	0	1	542	562	706	1068	1	2	21697	1094	27587	204	3	1	10.945	0.4116	3.43	2	2	0	0	0	0	500
10919191	1091919	1091919	440500	3	1	1	0	0	0	4	519	627	629	633	1	4	21697	1094	21708	1096	5	1	4.33146201298701	0.0688118787878788	0.573432323232323	2	1	0	0	0	0	500
12672721	1267272	1267272	509000	1	1	1	0	0	1	1	514	593	999	1190	1	2	17774	2499	27859	39	3	1	43.9	1.9704	16.42	2	2	0	0	0	0	500
12672722	1267272	1267272	509000	1	1	2	0	1	0	5	814	826	925	940	2	4	27859	39	28250	876	3	1	14.135	0.3756	3.13	1	1	0	0	0	0	500
7330311	733031	733031	294000	1	1	1	0	0	0	1	215	261	937	995	1	2	17112	1738	17303	2458	3	1	52.48	3.7572	31.31	1	1	0	0	0	0	500
12683211	1268321	1268321	509500	1	1	1	0	0	0	5	520	530	939	948	1	4	17810	2473	17777	2499	3	1	9.94907740600449	0.322511363636364	2.6875946969697	1	1	0	0	0	0	500
1555351	155535	155535	59500	1	1	1	0	0	0	1	489	522	656	684	1	2	914	2120	75	2292	5	1	31.105	1.7796	14.83	1	1	0	0	0	0	500
1555371	155537	155537	59500	3	1	1	0	0	0	2	422	429	968	975	1	3	914	2120	2500	2160	5	1	7.49401883865248	0.339261	2.827175	1	1	0	0	0	0	500
1555381	155538	155538	59500	4	1	1	0	0	0	7	725	733	839	1198	1	4	914	2120	7956	2156	4	1	8.565	0.3936	3.28	1	2	0	0	0	0	500
10930261	1093026	1093026	441000	2	1	1	0	0	0	6	635	774	896	922	1	4	21730	1078	22593	190	5	1	13.42	0.5556	4.63	3	2	0	0	0	0	500
3572681	357268	357268	140000	1	1	1	0	0	0	1	645	709	833	868	1	2	24786	473	3498	2768	4	1	35.445	2.349	19.575	3	1	0	0	0	0	500
3572691	357269	357269	140000	2	1	1	0	0	0	3	504	512	539	546	1	4	24786	473	28750	511	5	1	7.6878445174144	0.273740590909091	2.28117159090909	1	1	0	0	0	0	500
1569111	156911	156911	60000	1	1	1	0	0	1	1	314	359	1097	1171	1	2	987	2128	24131	459	3	1	59.975	4.0452	33.71	1	1	0	0	0	0	500
1569112	156911	156911	60000	1	1	2	0	1	0	6	655	661	666	672	2	4	24131	459	24765	495	5	1	6.69616558464391	0.203623575757576	1.69686313131313	1	1	0	0	0	0	500
5463242	546324	546324	218500	1	1	2	0	0	0	3	180	182	207	219	1	4	3415	725	25312	822	4	1	12.595	0.5928	4.94	1	1	0	0	0	0	500
5463241	546324	546324	218500	1	1	1	0	0	0	1	306	335	884	926	1	4	3415	725	28601	992	3	1	36.345	2.1324	17.77	1	1	0	0	0	0	500
5463243	546324	546324	218500	1	1	3	0	0	0	3	1028	1036	1046	1055	1	4	3415	725	27952	738	5	1	8.77562256493506	0.327623242424242	2.73019368686869	1	1	0	0	0	0	500
5463251	546325	546325	218500	2	1	1	0	0	0	1	331	382	1047	1091	1	2	3415	725	25002	909	3	1	47.7	1.4616	12.18	1	1	0	0	0	0	500
5463261	546326	546326	218500	3	1	1	0	0	0	2	442	453	936	948	1	3	3415	725	3363	2664	8	0	12.03	0.6516	5.43	1	1	0	0	0	0	500
5463271	546327	546327	218500	4	1	1	0	0	0	4	621	930	953	1009	1	4	3415	725	28387	629	4	1	47.265	2.0316	16.93	2	1	0	0	0	0	500
5463281	546328	546328	218500	5	1	1	0	0	0	2	482	590	1039	1108	1	3	3415	725	4691	732	4	1	15.98	0.6756	5.63	3	3	0	0	0	0	500
9148871	914887	914887	361000	1	1	1	0	0	0	4	426	503	976	987	1	4	31338	1883	31754	1924	3	1	12.02	0.5208	4.34	2	1	0	0	0	0	500
9148872	914887	914887	361000	1	1	2	0	0	0	5	987	999	1016	1024	1	4	31338	1883	31464	1894	4	1	8.07328130442355	0.345784848484848	2.8815404040404	2	1	0	0	0	0	500
9148881	914888	914888	361000	2	1	1	0	0	0	6	920	935	1025	1040	1	4	31338	1883	26252	1976	4	1	15.205	0.708	5.9	1	1	0	0	0	0	500
10941161	1094116	1094116	441500	1	1	1	0	0	0	1	507	517	803	889	1	2	21754	1084	21945	1037	3	1	10.1158352446218	0.331812060606061	2.7651005050505	1	2	0	0	0	0	500
10941162	1094116	1094116	441500	1	1	2	0	0	0	7	1213	1218	1233	1238	1	4	21754	1084	21984	1079	3	1	5.82771430531274	0.228890242424242	1.90741868686869	1	1	0	0	0	0	500
3584401	358440	358440	140500	1	1	1	0	0	0	1	353	363	1016	1045	1	2	25016	880	28282	786	3	1	10.885	0.4068	3.39	1	2	0	0	0	0	500
1582461	158246	158246	60500	1	1	1	0	0	0	1	404	458	1049	1073	1	2	1048	2127	8285	2174	3	1	25.01	1.608	13.4	2	1	0	0	0	0	500
1582471	158247	158247	60500	2	1	1	0	0	0	5	556	588	619	677	1	4	1048	2127	7207	2075	3	1	32.175	2.3544	19.62	1	2	0	0	0	0	500
10950831	1095083	1095083	442000	1	1	1	0	0	0	1	190	204	801	815	1	2	21793	1031	22693	978	2	1	8.97626712328767	0.349476	2.9123	1	1	0	0	0	0	500
5476141	547614	547614	219000	1	1	1	0	0	0	1	466	551	988	1028	1	4	3430	764	22063	1043	3	1	34.03	1.6782	13.985	2	1	0	0	0	0	500
5476151	547615	547615	219000	2	1	1	0	0	0	6	565	610	694	913	1	4	3430	764	23528	758	4	1	10.65	0.5208	4.34	2	2	0	0	0	0	500
7344921	734492	734492	294500	1	1	1	0	0	1	1	258	280	854	1222	1	2	19351	1761	5765	1630	4	1	23.265	1.4592	12.16	1	3	0	0	0	0	500
7344922	734492	734492	294500	1	1	2	0	1	0	6	674	685	698	709	2	4	5765	1630	23593	1664	4	1	11.855	0.4752	3.96	1	1	0	0	0	0	500
7344931	734493	734493	294500	2	1	1	0	0	0	4	494	630	655	821	1	4	19351	1761	24815	519	3	1	55.95	3.0846	25.705	2	3	0	0	0	0	500
7344932	734493	734493	294500	2	1	2	0	0	0	4	926	945	956	977	1	4	19351	1761	18418	2315	5	1	20.21	1.506	12.55	1	1	0	0	0	0	500
7344933	734493	734493	294500	2	1	3	0	0	0	4	976	991	1000	1081	1	4	19351	1761	32137	1658	3	1	15.025	0.9096	7.58	1	3	0	0	0	0	500
12694991	1269499	1269499	510000	2	1	1	0	0	0	4	317	413	478	572	1	4	17824	2468	27691	684	4	1	58.285	2.448	20.4	3	2	0	0	0	0	500
12694992	1269499	1269499	510000	2	1	2	0	0	0	7	1080	1088	1147	1188	1	4	17824	2468	17778	2499	3	1	8.67080003497202	0.331527666666667	2.76273055555556	1	2	0	0	0	0	500
12695001	1269500	1269500	510000	3	1	1	0	0	0	4	945	1121	1188	1190	1	4	17824	2468	17432	2474	4	1	2.78592648071625	0.0761371212121212	0.63447601010101	2	1	0	0	0	0	500
12695002	1269500	1269500	510000	3	1	2	0	0	0	7	1189	1240	1286	1292	1	4	17824	2468	17808	2475	5	1	6.19636786160575	0.154776227272727	1.28980189393939	3	1	0	0	0	0	500
1595451	159545	159545	61000	1	1	1	0	0	0	6	1166	1171	1179	1184	1	4	1065	2250	6686	2260	5	1	5.26413570362718	0.146287560606061	1.21906300505051	1	1	0	0	0	0	500
1595471	159547	159547	61000	3	1	1	0	0	0	1	317	344	914	970	1	2	1065	2250	22693	978	3	1	41.84	2.1156	17.63	1	1	0	0	0	0	500
10960031	1096003	1096003	442500	1	1	1	0	0	0	1	214	244	800	807	1	2	21825	1040	22325	938	3	1	6.82005301509067	0.209008393939394	1.74173661616162	2	1	0	0	0	0	500
10960032	1096003	1096003	442500	1	1	2	0	0	0	6	1065	1075	1228	1236	1	4	21825	1040	27574	207	3	1	9.635	0.36	3	1	1	0	0	0	0	500
3597961	359796	359796	141000	1	1	1	0	0	0	1	441	525	940	1050	1	4	25271	395	27890	781	4	1	44.415	2.0724	17.27	2	3	0	0	0	0	500
3597971	359797	359797	141000	2	1	1	0	0	0	1	393	427	1032	1062	1	2	25271	395	6192	646	3	1	32.405	1.3956	11.63	1	1	0	0	0	0	500
9172281	917228	917228	362000	1	1	1	0	0	0	7	815	886	956	1029	1	4	31386	1671	9122	1640	3	1	14.69	0.612	5.1	3	2	0	0	0	0	500
9172291	917229	917229	362000	2	1	1	0	0	0	4	413	441	480	485	1	4	31386	1671	31389	1671	3	1	5.41875	0.128659090909091	1.07215909090909	2	1	0	0	0	0	500
9172293	917229	917229	362000	2	1	3	0	0	0	4	658	664	793	799	1	4	31386	1671	31403	1674	3	1	6.52096095971564	0.236379	1.969825	1	1	0	0	0	0	500
9172292	917229	917229	362000	2	1	2	0	0	0	4	866	873	950	958	1	4	31386	1671	23592	1664	3	1	7.66752019604327	0.222775515151515	1.85646262626263	1	1	0	0	0	0	500
1606071	160607	160607	61500	1	1	1	0	0	0	4	1021	1111	1123	1156	1	4	1073	2230	9661	342	4	1	28.185	1.1256	9.38	2	1	0	0	0	0	500
5489001	548900	548900	219500	1	1	1	0	0	0	5	559	627	649	706	1	4	3439	761	23384	832	3	1	10.885	0.5484	4.57	2	2	0	0	0	0	500
5489011	548901	548901	219500	2	1	1	0	0	0	7	609	707	832	850	1	4	3439	761	23420	700	3	1	18.215	1.0572	8.81	2	1	0	0	0	0	500
5489012	548901	548901	219500	2	1	2	0	0	0	7	976	1003	1084	1119	1	4	3439	761	27871	785	3	1	31.785	1.4304	11.92	1	1	0	0	0	0	500
5489013	548901	548901	219500	2	1	3	0	0	0	7	1199	1264	1326	1337	1	4	3439	761	3555	2679	3	1	11.935	0.6936	5.78	2	1	0	0	0	0	500
3608921	360892	360892	141500	1	1	1	0	0	0	1	435	452	1088	1104	1	2	26571	711	23512	252	3	1	17.035	0.8418	7.015	1	1	0	0	0	0	500
7360031	736003	736003	295000	1	1	1	0	0	0	4	635	643	729	737	1	4	19979	1760	19354	1761	3	1	8.855	0.6036	5.03	1	1	0	0	0	0	500
7360041	736004	736004	295000	2	1	1	0	0	1	1	568	640	1249	1268	1	2	19979	1760	31976	1971	3	1	21.66	1.5138	12.615	3	1	0	0	0	0	500
7360042	736004	736004	295000	2	1	2	0	1	0	7	676	685	735	744	2	4	31976	1971	30423	1946	3	1	9.20843101211073	0.3452415	2.8770125	1	1	0	0	0	0	500
10970572	1097057	1097057	443000	1	1	2	0	0	0	5	655	669	677	691	1	4	21927	1042	26589	656	3	1	14.675	0.5418	4.515	1	1	0	0	0	0	500
10970573	1097057	1097057	443000	1	1	3	0	0	0	6	781	793	906	920	1	4	21927	1042	22534	173	3	1	13.2081566441426	0.336354318181818	2.80295265151515	1	1	0	0	0	0	500
10970571	1097057	1097057	443000	1	1	1	0	0	0	4	1095	1098	1175	1178	1	4	21927	1042	21838	1036	3	1	3.65513628193702	0.0406347575757576	0.33862297979798	1	1	0	0	0	0	500
3621353	362135	362135	142000	1	1	3	0	0	0	7	484	495	523	535	1	4	26576	711	9239	707	3	1	11.965	0.5628	4.69	1	1	0	0	0	0	500
3621352	362135	362135	142000	1	1	2	0	0	0	5	665	675	686	714	1	4	26576	711	26560	720	3	1	10.0468663453871	0.311984409090909	2.59987007575758	1	2	0	0	0	0	500
3621351	362135	362135	142000	1	1	1	0	0	0	4	1292	1400	13	25	1	4	26576	711	23832	432	3	1	11.905	0.7416	6.18	3	1	0	0	0	0	500
12708281	1270828	1270828	510500	3	1	1	0	0	0	7	567	679	1132	1143	1	4	17843	2465	19318	2472	5	1	11.475	0.4752	3.96	4	1	0	0	0	0	500
12708291	1270829	1270829	510500	4	1	1	0	0	0	4	602	611	773	1039	1	4	17843	2465	19817	2471	4	1	9.29	0.3612	3.01	1	4	0	0	0	0	500
5501361	550136	550136	220000	1	1	1	0	0	1	1	424	510	1169	1189	1	2	3445	762	27909	796	3	1	31.37	1.419	11.825	2	1	0	0	0	0	500
5501362	550136	550136	220000	1	1	2	0	1	0	4	654	664	694	704	2	4	27909	796	28929	260	3	1	10.375	0.3612	3.01	1	1	0	0	0	0	500
5501371	550137	550137	220000	2	1	1	0	0	0	1	399	462	828	921	1	4	3445	762	18692	2351	3	1	56.525	2.5656	21.38	1	2	0	0	0	0	500
1619821	161982	161982	62000	1	1	1	0	0	0	1	505	519	1057	1079	1	2	1092	2229	1519	2243	3	1	13.67	0.4704	3.92	1	2	0	0	0	0	500
1619841	161984	161984	62000	3	1	1	0	0	0	2	417	430	1052	1064	1	3	1092	2229	125	2299	5	1	13.09	0.4872	4.06	1	1	0	0	0	0	500
1619842	161984	161984	62000	3	1	2	0	0	0	5	1103	1116	1138	1152	1	4	1092	2229	169	2298	4	1	13.855	0.5724	4.77	1	1	0	0	0	0	500
1619843	161984	161984	62000	3	1	3	0	0	0	6	1239	1247	1375	1383	1	4	1092	2229	6681	2267	4	1	8.11513392379679	0.330477818181818	2.75398181818182	1	1	0	0	0	0	500
9185072	918507	918507	362500	1	1	2	0	0	0	6	650	687	732	745	1	4	31399	1674	21180	1666	4	1	13.39	0.6204	5.17	2	1	0	0	0	0	500
9185071	918507	918507	362500	1	1	1	0	0	0	4	1076	1218	1289	1300	1	4	31399	1674	25570	1683	3	1	10.99	0.5808	4.84	3	1	0	0	0	0	500
9185081	918508	918508	362500	2	1	1	0	0	0	7	470	505	608	634	1	4	31399	1674	27940	89	3	1	31.095	1.449	12.075	1	1	0	0	0	0	500
