id	tour_id	hhno	pno	day	tour	half	tseg	tsvid	opurp	dpurp	oadtyp	dadtyp	opcl	otaz	dpcl	dtaz	mode	pathtype	dorp	deptm	arrtm	endacttm	travtime	travcost	travdist	vot	trexpfac
1007407151	10074071	403500	1	1	1	2	1	0	2	0	3	1	9647	376	24897	892	3	1	1	1193	1214	179	21.79	1.6248	13.54	6.42073886100119	500
1007408102	10074081	403500	2	1	1	1	1	0	0	3	1	4	24897	892	22098	1085	4	1	1	277	292	307	15.27	0.888	7.4	10.9859740031592	500
1007408101	10074081	403500	2	1	1	1	2	0	3	3	4	4	22098	1085	24516	1048	5	1	1	307	320	325	13.32	0.7176	5.98	14.5893734761954	500
1007408151	10074081	403500	2	1	1	2	1	0	3	0	4	1	24516	1048	24897	892	5	1	2	325	332	543	7.36529036635007	0.317943272727273	2.64952727272727	14.5893734761954	500
1007408203	10074082	403500	2	1	2	1	1	0	0	4	1	4	24897	892	25206	682	3	1	1	543	556	755	13.01	0.4812	4.01	6.15428568456259	500
1007408202	10074082	403500	2	1	2	1	2	0	4	3	4	4	25206	682	21957	1037	5	1	1	755	766	922	11.72	0.3888	3.24	13.2809485072861	500
1007408201	10074082	403500	2	1	2	1	3	0	3	3	4	4	21957	1037	22036	1039	3	1	1	922	927	953	5.60861323953824	0.132710848484849	1.10592373737374	6.15428568456259	500
1007408251	10074082	403500	2	1	2	2	1	0	3	0	4	1	22036	1039	24897	892	3	1	1	953	968	179	15.43	0.4896	4.08	6.15428568456259	500
1007409101	10074091	403500	3	1	1	1	1	0	0	2	1	3	24897	892	24879	471	5	1	2	481	506	673	25.63	0.9996	8.33	14.7139033505475	500
1007409151	10074091	403500	3	1	1	2	1	0	2	4	3	4	24879	471	6140	648	5	1	2	673	689	806	16.95	0.7764	6.47	14.7139033505475	500
1007409152	10074091	403500	3	1	1	2	2	0	4	0	4	1	6140	648	24897	892	5	1	2	806	829	842	23.4	1.0188	8.49	14.7139033505475	500
1007409201	10074092	403500	3	1	2	1	1	0	0	4	1	4	24897	892	26568	721	5	1	2	842	858	892	16.76	0.8172	6.81	13.2027759116547	500
1007409251	10074092	403500	3	1	2	2	1	0	4	7	4	4	26568	721	24891	896	5	1	2	892	905	927	13.77	0.7692	6.41	13.2027759116547	500
1007409252	10074092	403500	3	1	2	2	2	0	7	0	4	1	24891	896	24897	892	5	1	2	927	935	179	8.25823863636364	0.0939962121212121	0.783301767676768	13.2027759116547	500
1007410102	10074101	403500	4	1	1	1	1	0	0	4	1	4	24897	892	25088	886	5	1	2	590	597	605	7.24475460487225	0.209042424242424	1.7420202020202	14.2522347954335	500
1007410101	10074101	403500	4	1	1	1	2	0	4	5	4	4	25088	886	28251	789	4	1	2	605	619	628	14.47	0.5868	4.89	10.7321045146337	500
1007410151	10074101	403500	4	1	1	2	1	0	5	0	4	1	28251	789	24897	892	4	1	2	628	642	179	14.22	0.5328	4.44	10.7321045146337	500
624045101	6240451	250500	1	1	1	1	1	0	0	1	1	2	21515	94	24316	59	4	1	1	442	461	764	19.84	0.5388	4.49	51.0396928591343	500
624045151	6240451	250500	1	1	1	2	1	0	1	6	2	4	24316	59	27730	86	3	1	1	1005	1018	1024	13.2920338203463	0.345140909090909	2.87617424242424	29.3163083625125	500
624045152	6240451	250500	1	1	1	2	2	0	6	1	4	4	27730	86	27723	64	4	1	1	1024	1026	1069	2.23342754467755	0.0407026515151515	0.339188762626263	51.0396928591343	500
624045153	6240451	250500	1	1	1	2	3	0	1	0	4	1	27723	64	21515	94	4	1	1	1069	1077	179	8.20508796296296	0.277589	2.31324166666667	51.0396928591343	500
624045301	6240453	250500	1	1	3	1	1	0	1	6	2	4	24316	59	24444	61	3	1	1	764	767	804	3.370643321513	0.0481276666666667	0.401063888888889	0	500
624045351	6240453	250500	1	1	3	2	1	0	6	1	4	2	24444	61	24316	59	3	1	1	804	807	1005	3.35357677304965	0.0481276666666667	0.401063888888889	0	500
624045201	6240452	250500	1	1	2	1	1	0	0	3	1	4	21515	94	8540	818	3	1	1	1076	1122	1137	46.98	1.9236	16.03	9.52114564669656	500
624045251	6240452	250500	1	1	2	2	1	0	3	0	4	1	8540	818	21515	94	5	1	1	1137	1180	179	43.46	1.938	16.15	20.5466323055712	500
624046101	6240461	250500	2	1	1	1	1	0	0	7	1	4	21515	94	6397	1265	3	1	1	731	748	897	17.82	0.756	6.3	9.64646347684959	500
624046151	6240461	250500	2	1	1	2	1	0	7	4	4	4	6397	1265	21534	73	3	1	1	897	909	1076	12.1	0.4488	3.74	9.64646347684959	500
624046152	6240461	250500	2	1	1	2	2	0	4	0	4	1	21534	73	21515	94	3	1	1	1076	1085	179	9.66219444444444	0.32815	2.73458333333333	9.64646347684959	500
66343101	663431	25000	1	1	1	1	1	0	0	1	1	2	3572	2770	25064	879	3	1	1	432	476	682	44.78	1.7556	14.63	19.6458130715482	500
66343151	663431	25000	1	1	1	2	1	0	1	0	2	1	25064	879	3572	2770	3	1	1	1061	1097	179	36.26	1.722	14.35	19.6458130715482	500
66343202	663432	25000	1	1	2	1	1	0	1	4	2	4	25064	879	4763	702	3	1	1	682	695	734	13.43	0.6312	5.26	0	500
66343201	663432	25000	1	1	2	1	2	0	4	5	4	4	4763	702	28261	877	3	1	1	734	746	757	12.79	0.606	5.05	0	500
66343251	663432	25000	1	1	2	2	1	0	5	1	4	2	28261	877	25064	879	3	1	1	757	763	1061	6.56898484848485	0.160545454545455	1.33787878787879	0	500
66344101	663441	25000	2	1	1	1	1	0	0	2	1	3	3572	2770	8627	2684	4	1	2	421	428	1032	7.83036729362592	0.279483878787879	2.32903232323232	16.8482974119902	500
66344151	663441	25000	2	1	1	2	1	0	2	0	3	1	8627	2684	3572	2770	8	1	0	1032	1039	179	7.0774473615465	0.279483878787879	2.32903232323232	10.3681830227632	500
453224101	4532241	181000	1	1	1	1	1	0	0	3	1	4	26521	1194	19256	1209	3	1	1	661	671	703	10.8	0.4212	3.51	13.9544686087723	500
453224151	4532241	181000	1	1	1	2	1	0	3	3	4	4	19256	1209	6034	1175	5	1	1	703	717	741	14.47	0.6936	5.78	30.1137432577306	500
453224152	4532241	181000	1	1	1	2	2	0	3	0	4	1	6034	1175	26521	1194	3	1	1	741	748	179	7.36088367988395	0.340755545454545	2.83962954545455	13.9544686087723	500
453225101	4532251	181000	2	1	1	1	1	0	0	1	1	2	26521	1194	19034	2404	3	1	1	456	495	625	39.6	1.8264	15.22	22.7543622659438	500
453225151	4532251	181000	2	1	1	2	1	0	1	0	2	1	19034	2404	26521	1194	3	1	1	1054	1092	1128	38.06	1.8264	15.22	22.7543622659438	500
453225301	4532253	181000	2	1	3	1	1	0	1	6	2	4	19034	2404	21282	2331	3	1	1	625	645	695	20.23	1.0236	8.53	0	500
453225351	4532253	181000	2	1	3	2	1	0	6	1	4	2	21282	2331	19034	2404	3	1	1	695	714	1054	19.89	1.0236	8.53	0	500
453225201	4532252	181000	2	1	2	1	1	0	0	5	1	4	26521	1194	9869	1152	4	1	1	1128	1138	1177	10.8	0.612	5.1	23.0475850756849	500
453225251	4532252	181000	2	1	2	2	1	0	5	0	4	1	9869	1152	26521	1194	4	1	1	1177	1187	179	10.63	0.612	5.1	23.0475850756849	500
453226101	4532261	181000	3	1	1	1	1	0	0	1	1	2	26521	1194	6115	640	3	1	1	362	397	458	35.37	1.4532	12.11	31.5247669537764	500
453226151	4532261	181000	3	1	1	2	1	0	1	1	2	4	6115	640	9989	651	3	1	1	837	843	1067	6.99259545377084	0.221677742424242	1.84731452020202	31.5247669537764	500
453226152	4532261	181000	3	1	1	2	2	0	1	0	4	1	9989	651	26521	1194	3	1	1	1067	1094	179	27.19	1.3152	10.96	31.5247669537764	500
453226201	4532262	181000	3	1	2	1	1	0	1	1	2	4	6115	640	24938	883	3	1	1	458	480	727	22.69	0.9804	8.17	0	500
453226251	4532262	181000	3	1	2	2	1	0	1	5	4	4	24938	883	23207	193	3	1	1	727	747	772	20.44	0.7392	6.16	0	500
453226252	4532262	181000	3	1	2	2	2	0	5	1	4	2	23207	193	6115	640	3	1	1	772	782	837	10.81	0.3732	3.11	0	500
453229102	4532291	181000	6	1	1	1	1	0	0	4	1	4	26521	1194	10010	632	3	1	1	468	496	526	28.93	1.0536	8.78	30.2055744884157	500
453229101	4532291	181000	6	1	1	1	2	0	4	1	4	2	10010	632	24316	59	3	1	1	526	552	1129	26.23	1.212	10.1	30.2055744884157	500
453229151	4532291	181000	6	1	1	2	1	0	1	4	2	4	24316	59	27008	1243	3	1	1	1129	1153	1161	24.84	0.9936	8.28	30.2055744884157	500
453229152	4532291	181000	6	1	1	2	2	0	4	0	4	1	27008	1243	26521	1194	3	1	1	1161	1174	179	13	0.768	6.4	30.2055744884157	500
454412102	4544121	181500	1	1	1	1	1	0	0	4	1	4	26540	1190	9957	1184	4	1	1	619	625	658	6.30588707435176	0.345685363636364	2.88071136363636	7.4219591636081	500
454412101	4544121	181500	1	1	1	1	2	0	4	6	4	4	9957	1184	19198	1186	4	1	1	658	670	721	12.4	0.828	6.9	7.4219591636081	500
454412151	4544121	181500	1	1	1	2	1	0	6	7	4	4	19198	1186	22135	1119	4	1	1	721	748	770	27.62	1.6536	13.78	7.4219591636081	500
454412152	4544121	181500	1	1	1	2	2	0	7	0	4	1	22135	1119	26540	1190	3	1	1	770	795	179	25.92	1.6848	14.04	4.56735948529729	500
826455102	8264551	327500	1	1	1	1	1	0	0	5	1	4	26277	1975	21033	1818	3	1	1	326	341	367	15.55	1.0404	8.67	33.4820006470855	500
826455101	8264551	327500	1	1	1	1	2	0	5	1	4	2	21033	1818	29868	1823	3	1	1	367	373	922	6.26747474747475	0.235030303030303	1.95858585858586	33.4820006470855	500
826455151	8264551	327500	1	1	1	2	1	0	1	0	2	1	29868	1823	26277	1975	3	1	1	922	937	179	15.68	0.84	7	33.4820006470855	500
826456101	8264561	327500	2	1	1	1	1	0	0	2	1	3	26277	1975	21455	95	3	1	1	464	520	1160	56.48	3.2892	27.41	8.86325303144882	500
826456151	8264561	327500	2	1	1	2	1	0	2	4	3	4	21455	95	29945	1994	3	1	1	1160	1182	1226	22.67	1.6296	13.58	8.86325303144882	500
826456152	8264561	327500	2	1	1	2	2	0	4	0	4	1	29945	1994	26277	1975	3	1	1	1226	1250	179	24.95	1.8768	15.64	8.86325303144882	500
826457101	8264571	327500	3	1	1	1	1	0	0	2	1	3	26277	1975	28678	1145	3	1	1	506	572	806	66.94	4.5972	38.31	10.5811724581957	500
826457151	8264571	327500	3	1	1	2	1	0	2	0	3	1	28678	1145	26277	1975	3	1	1	806	874	179	68.78	4.6068	38.39	10.5811724581957	500
1389255102	13892551	554000	1	1	1	1	1	0	0	4	1	4	12264	1456	13505	1338	3	1	1	470	493	520	23.28	1.6872	14.06	10.7848927063733	500
1389255101	13892551	554000	1	1	1	1	2	0	4	4	4	4	13505	1338	13311	1375	3	1	1	520	527	568	7.29315324947589	0.225898318181818	1.88248598484849	10.7848927063733	500
1389255151	13892551	554000	1	1	1	2	1	0	4	0	4	1	13311	1375	12264	1456	3	1	1	568	592	179	24.09	1.8072	15.06	10.7848927063733	500
1389257101	13892571	554000	3	1	1	1	1	0	0	1	1	2	12264	1456	13936	1364	3	1	1	397	423	973	26.67	1.872	15.6	19.387474990819	500
1389257151	13892571	554000	3	1	1	2	1	0	1	1	2	4	13936	1364	11881	1441	3	1	1	973	987	1048	14.29	0.7344	6.12	19.387474990819	500
1389257152	13892571	554000	3	1	1	2	2	0	1	0	4	1	11881	1441	12264	1456	3	1	1	1048	1067	1234	19.04	1.5588	12.99	19.387474990819	500
1389257201	13892572	554000	3	1	2	1	1	0	0	6	1	4	12264	1456	13019	1455	4	1	1	1234	1248	1416	14.58	1.0692	8.91	13.6237113336314	500
1389257251	13892572	554000	3	1	2	2	1	0	6	0	4	1	13019	1455	12264	1456	4	1	1	1416	1430	179	14.58	1.0692	8.91	13.6237113336314	500
1389258104	13892581	554000	4	1	1	1	1	0	0	4	1	4	12264	1456	12241	1459	3	1	1	552	560	600	8.72	0.534	4.45	15.8039295501822	500
1389258103	13892581	554000	4	1	1	1	2	0	4	6	4	4	12241	1459	12291	1456	3	1	1	600	608	709	8.72	0.534	4.45	15.8039295501822	500
1389258102	13892581	554000	4	1	1	1	3	0	6	7	4	4	12291	1456	12276	1456	3	1	1	709	713	764	4.00795033670034	0.375931818181818	3.13276515151515	15.8039295501822	500
1389258101	13892581	554000	4	1	1	1	4	0	7	1	4	2	12276	1456	12309	1458	3	1	1	764	773	960	9.57	0.6192	5.16	15.8039295501822	500
1389258151	13892581	554000	4	1	1	2	1	0	1	4	2	4	12309	1458	13085	1377	3	1	1	960	977	986	17.1	1.2624	10.52	15.8039295501822	500
1389258152	13892581	554000	4	1	1	2	2	0	4	4	4	4	13085	1377	16050	1328	3	1	1	986	995	1068	9.4384139657444	0.332907636363636	2.7742303030303	15.8039295501822	500
1389258153	13892581	554000	4	1	1	2	3	0	4	0	4	1	16050	1328	12264	1456	3	1	1	1068	1092	179	24.85	1.8096	15.08	15.8039295501822	500
455748101	4557481	182000	1	1	1	1	1	0	0	1	1	2	26798	627	27895	784	2	1	0	432	486	1052	54.15	0	10.83	8.86621293272252	500
455748151	4557481	182000	1	1	1	2	1	0	1	0	2	1	27895	784	26798	627	2	1	0	1052	1106	179	54.5	0	10.9	8.86621293272252	500
625302101	6253021	251000	1	1	1	1	1	0	0	1	1	2	21520	117	19256	1209	3	1	1	409	469	1107	60.7	2.2968	19.14	32.8248040763091	500
625302151	6253021	251000	1	1	1	2	1	0	1	3	2	4	19256	1209	6405	2372	3	1	1	1107	1133	1264	26.22	1.0872	9.06	32.8248040763091	500
625302152	6253021	251000	1	1	1	2	2	0	3	0	4	1	6405	2372	21520	117	4	1	1	1264	1287	179	23.1	1.2624	10.52	57.1479838968541	500
625303101	6253031	251000	2	1	1	1	1	0	0	1	1	2	21520	117	27859	39	3	1	1	502	523	649	21.67	0.6492	5.41	49.8210969839205	500
625303151	6253031	251000	2	1	1	2	1	0	1	0	2	1	27859	39	21520	117	3	1	1	1152	1163	179	11.05	0.624	5.2	49.8210969839205	500
625303201	6253032	251000	2	1	2	1	1	0	1	6	2	4	27859	39	23558	856	1	1	0	649	737	748	88.4	0	4.42	0	500
625303251	6253032	251000	2	1	2	2	1	0	6	1	4	2	23558	856	27859	39	1	1	0	748	837	1152	89.2	0	4.46	0	500
67421102	674211	25500	1	1	1	1	1	0	0	1	1	4	3572	2770	24581	1062	3	1	1	362	410	446	48.02	1.9488	16.24	13.8973739913983	500
67421101	674211	25500	1	1	1	1	2	0	1	1	4	2	24581	1062	21945	1037	3	1	1	446	461	1031	15.39	0.3876	3.23	13.8973739913983	500
67421151	674211	25500	1	1	1	2	1	0	1	0	2	1	21945	1037	3572	2770	3	1	1	1031	1073	179	42.97	1.9668	16.39	13.8973739913983	500
67422103	674221	25500	2	1	1	1	1	0	0	7	1	4	3572	2770	3593	2769	3	1	1	1110	1113	1122	3.16026630591631	0.0999649090909091	0.833040909090909	7.72284683774335	500
67422102	674221	25500	2	1	1	1	2	0	7	4	4	4	3593	2769	3588	2769	3	1	1	1122	1123	1163	1.44292264752791	0.0628636363636364	0.523863636363636	7.72284683774335	500
67422101	674221	25500	2	1	1	1	3	0	4	5	4	4	3588	2769	3573	2770	3	1	1	1163	1166	1169	3.92978317099567	0.131166272727273	1.09305227272727	7.72284683774335	500
67422151	674221	25500	2	1	1	2	1	0	5	5	4	4	3573	2770	3571	2770	3	1	1	1169	1171	1212	2.09028471528472	0.0800909090909091	0.667424242424242	7.72284683774335	500
67422152	674221	25500	2	1	1	2	2	0	5	0	4	1	3571	2770	3572	2770	3	1	1	1212	1213	179	1.26105144855145	0.0483181818181818	0.402651515151515	7.72284683774335	500
1182286101	11822861	478500	3	1	1	1	1	0	0	2	1	3	27881	56	22989	661	5	1	1	332	373	899	41	1.1124	9.27	11.9915105687044	500
1182286151	11822861	478500	3	1	1	2	1	0	2	0	3	1	22989	661	27881	56	5	1	1	899	924	179	25.92	1.0956	9.13	11.9915105687044	500
1182287101	11822871	478500	4	1	1	1	1	0	0	2	1	3	27881	56	27882	56	8	1	0	532	535	956	3.68484848484849	0.0698181818181818	0.581818181818182	6.27256935052723	500
1182287151	11822871	478500	4	1	1	2	1	0	2	0	3	1	27882	56	27881	56	5	1	2	956	959	179	3.67464114832536	0.0698181818181818	0.581818181818182	13.5362046584378	500
1182287201	11822872	478500	4	1	2	1	1	0	0	7	1	4	27881	56	28246	782	1	1	0	958	998	1039	40.1839015151515	0	2.00919507575758	7.69067986704035	500
1182287251	11822872	478500	4	1	2	2	1	0	7	7	4	4	28246	782	28245	782	1	1	0	1039	1054	1171	15.9924242424242	0	0.799621212121212	7.69067986704035	500
1182287252	11822872	478500	4	1	2	2	2	0	7	0	4	1	28245	782	27881	56	1	1	0	1171	1209	179	38.7719696969697	0	1.93859848484848	7.69067986704035	500
267414101	2674141	102000	1	1	1	1	1	0	0	1	1	2	7983	2159	1693	2106	3	1	1	500	516	846	16.2	0.7896	6.58	10.9979282072846	500
267414151	2674141	102000	1	1	1	2	1	0	1	0	2	1	1693	2106	7983	2159	4	1	1	1102	1117	1387	15.41	0.8052	6.71	19.1473930088825	500
267414301	2674143	102000	1	1	3	1	1	0	1	5	2	4	1693	2106	862	2137	3	1	1	846	865	867	19.04	1.0176	8.48	0	500
267414351	2674143	102000	1	1	3	2	1	0	5	1	4	2	862	2137	1693	2106	3	1	1	867	886	1102	19.34	1.002	8.35	0	500
267414201	2674142	102000	1	1	2	1	1	0	0	3	1	4	7983	2159	7964	2159	1	1	0	1387	1388	1401	1.41666666666667	0	0.0708333333333333	7.92286615110168	500
267414251	2674142	102000	1	1	2	2	1	0	3	0	4	1	7964	2159	7983	2159	1	1	0	1401	1402	179	1.41666666666667	0	0.0708333333333333	7.92286615110168	500
267415102	2674151	102000	2	1	1	1	1	0	0	3	1	4	7983	2159	7922	2139	5	1	1	207	213	330	6.64814874364766	0.201005060606061	1.67504217171717	40.5024605158065	500
267415101	2674151	102000	2	1	1	1	2	0	3	1	4	2	7922	2139	32742	2715	3	1	1	330	378	1039	48.04	2.3892	19.91	16.8199586859662	500
267415151	2674151	102000	2	1	1	2	1	0	1	0	2	1	32742	2715	7983	2159	5	1	1	1039	1085	179	46.07	2.5452	21.21	40.5024605158065	500
267416201	2674162	102000	3	1	2	1	1	0	0	4	1	4	7983	2159	8035	2151	5	1	2	362	367	394	5.36553345385675	0.113093878787879	0.94244898989899	16.008906603089	500
267416251	2674162	102000	3	1	2	2	1	0	4	0	4	1	8035	2151	7983	2159	4	1	2	394	399	1142	5.18346944444444	0.113093878787879	0.94244898989899	12.0548995505188	500
267416101	2674161	102000	3	1	1	1	1	0	0	3	1	4	7983	2159	505	2178	4	1	2	1142	1151	1169	9.15	0.3768	3.14	11.2181014302537	500
267416151	2674161	102000	3	1	1	2	1	0	3	0	4	1	505	2178	7983	2159	4	1	2	1169	1178	179	9.11	0.3768	3.14	11.2181014302537	500
1390577101	13905771	554500	1	1	1	1	1	0	0	5	1	4	12354	1451	13491	1357	4	1	1	969	988	1029	19.14	1.4868	12.39	10.7027695747554	500
1390577151	13905771	554500	1	1	1	2	1	0	5	0	4	1	13491	1357	12354	1451	4	1	1	1029	1048	179	19.65	1.4868	12.39	10.7027695747554	500
1390578102	13905781	554500	2	1	1	1	1	0	0	5	1	4	12354	1451	14621	1330	3	1	1	375	397	420	22.95	1.7892	14.91	15.5107150780972	500
1390578101	13905781	554500	2	1	1	1	2	0	5	1	4	2	14621	1330	13368	1359	3	1	1	420	431	718	11.94	0.6108	5.09	15.5107150780972	500
1390578151	13905781	554500	2	1	1	2	1	0	1	4	2	4	13368	1359	13311	1375	3	1	1	718	725	775	7.73667998583395	0.273845075757576	2.2820422979798	15.5107150780972	500
1390578152	13905781	554500	2	1	1	2	2	0	4	1	4	4	13311	1375	21163	1665	3	1	1	775	846	1090	71.36	5.25	43.75	15.5107150780972	500
1390578153	13905781	554500	2	1	1	2	3	0	1	0	4	1	21163	1665	12354	1451	3	1	1	1090	1156	179	66.83	5.958	49.65	15.5107150780972	500
626532103	6265321	251500	1	1	1	1	1	0	0	4	1	4	21558	118	21565	118	3	1	1	628	634	639	6.03515226522652	0.182409090909091	1.52007575757576	1.85623114485768	500
626532102	6265321	251500	1	1	1	1	2	0	4	4	4	4	21565	118	23615	812	3	1	1	639	649	804	10.75	0.4104	3.42	1.85623114485768	500
626532101	6265321	251500	1	1	1	1	3	0	4	4	4	4	23615	812	9087	1633	3	1	1	804	820	943	16.43	0.6864	5.72	1.85623114485768	500
626532151	6265321	251500	1	1	1	2	1	0	4	0	4	1	9087	1633	21558	118	3	1	1	943	962	179	19.31	0.948	7.9	1.85623114485768	500
68730101	687301	26000	2	1	1	1	1	0	0	1	1	2	3595	2787	32600	2757	3	1	1	386	410	933	24.26	1.9176	15.98	9.98016925626282	500
68730151	687301	26000	2	1	1	2	1	0	1	3	2	4	32600	2757	31907	1888	3	1	1	933	971	1005	38.58	3.0648	25.54	9.98016925626282	500
68730152	687301	26000	2	1	1	2	2	0	3	0	4	1	31907	1888	3595	2787	3	1	1	1005	1041	1231	36.32	2.6508	22.09	9.98016925626282	500
68730202	687302	26000	2	1	2	1	1	0	0	3	1	4	3595	2787	3590	2769	3	1	1	1231	1239	1243	8.12	0.4332	3.61	6.5553572702868	500
68730201	687302	26000	2	1	2	1	2	0	3	3	4	4	3590	2769	3587	2769	4	1	1	1243	1243	1244	0.449152711323764	0.0195681818181818	0.163068181818182	10.6524555642161	500
68730251	687302	26000	2	1	2	2	1	0	3	0	4	1	3587	2769	3595	2787	3	1	1	1244	1252	179	8.14	0.4332	3.61	6.5553572702868	500
456832101	4568321	182500	1	1	1	1	1	0	0	1	1	2	26844	605	26523	1196	3	1	1	485	498	1045	13.44	1.08	9	25.8781530623211	500
456832151	4568321	182500	1	1	1	2	1	0	1	4	2	4	26523	1196	27174	1229	3	1	1	1045	1052	1103	7.46827384960718	0.177594181818182	1.47995151515152	25.8781530623211	500
456832152	4568321	182500	1	1	1	2	2	0	4	0	4	1	27174	1229	26844	605	3	1	1	1103	1118	179	15.47	1.1364	9.47	25.8781530623211	500
456833102	4568331	182500	2	1	1	1	1	0	0	6	1	4	26844	605	22657	219	4	1	1	776	788	808	12.78	0.4116	3.43	20.1660623350714	500
456833101	4568331	182500	2	1	1	1	2	0	6	4	4	4	22657	219	26865	612	4	1	1	808	821	844	13.11	0.4596	3.83	20.1660623350714	500
456833151	4568331	182500	2	1	1	2	1	0	4	0	4	1	26865	612	26844	605	4	1	2	844	849	179	5.59285073953824	0.102800757575758	0.85667297979798	20.1660623350714	500
1391986401	13919864	555000	1	1	4	1	1	0	0	4	1	4	12504	1409	12565	1419	3	1	1	414	427	438	13.62	1.1532	9.61	6.7254095871541	500
1391986451	13919864	555000	1	1	4	2	1	0	4	0	4	1	12565	1419	12504	1409	3	1	1	438	451	463	13.47	1.1532	9.61	6.7254095871541	500
1391986101	13919861	555000	1	1	1	1	1	0	0	1	1	4	12504	1409	15413	1287	3	1	1	463	499	535	36.73	2.9784	24.82	12.2083092429558	500
1391986151	13919861	555000	1	1	1	2	1	0	1	0	4	1	15413	1287	12504	1409	3	1	1	535	571	628	36.47	2.9784	24.82	12.2083092429558	500
1391986201	13919862	555000	1	1	2	1	1	0	0	4	1	4	12504	1409	12518	1410	3	1	1	628	636	858	8.56	0.5376	4.48	6.06676572307044	500
1391986251	13919862	555000	1	1	2	2	1	0	4	4	4	4	12518	1410	12088	1426	3	1	1	858	871	876	13.04	0.7416	6.18	6.06676572307044	500
1391986252	13919862	555000	1	1	2	2	2	0	4	0	4	1	12088	1426	12504	1409	3	1	1	876	887	1281	11.7	0.7596	6.33	6.06676572307044	500
1391986301	13919863	555000	1	1	3	1	1	0	0	4	1	4	12504	1409	12391	1408	3	1	1	1281	1286	1392	5.82407899305556	0.338286	2.81905	7.15252788195333	500
1391986351	13919863	555000	1	1	3	2	1	0	4	0	4	1	12391	1408	12504	1409	3	1	1	1392	1397	179	5.82407899305556	0.338286	2.81905	7.15252788195333	500
827517101	8275171	328000	1	1	1	1	1	0	0	1	1	2	26292	1972	31804	1921	3	1	1	356	364	922	8.41497030715522	0.295751348484848	2.46459457070707	31.3206090555003	500
827517151	8275171	328000	1	1	1	2	1	0	1	4	2	4	31804	1921	31917	1964	3	1	1	922	929	1077	7.11289839181287	0.217683333333333	1.81402777777778	31.3206090555003	500
827517152	8275171	328000	1	1	1	2	2	0	4	5	4	4	31917	1964	31976	1971	3	1	1	1077	1080	1389	3.0006905982906	0.0659306666666667	0.549422222222222	31.3206090555003	500
827517153	8275171	328000	1	1	1	2	3	0	5	4	4	4	31976	1971	31836	1900	3	1	1	1389	1397	1425	8.53496900048876	0.332655136363636	2.77212613636364	31.3206090555003	500
827517154	8275171	328000	1	1	1	2	4	0	4	0	4	1	31836	1900	26292	1972	3	1	1	1425	1433	179	8.77807325835676	0.350320363636364	2.91933636363636	31.3206090555003	500
827518102	8275181	328000	2	1	1	1	1	0	0	5	1	4	26292	1972	29770	1796	3	1	1	687	697	781	10.65	0.4392	3.66	15.9077790621582	500
827518101	8275181	328000	2	1	1	1	2	0	5	7	4	4	29770	1796	30540	1725	3	1	1	781	797	813	16.68	1.3164	10.97	15.9077790621582	500
827518151	8275181	328000	2	1	1	2	1	0	7	5	4	4	30540	1725	31658	1952	3	1	1	813	829	856	16.66	1.2084	10.07	15.9077790621582	500
827518152	8275181	328000	2	1	1	2	2	0	5	4	4	4	31658	1952	29773	1796	3	1	1	856	864	879	8.3672668997669	0.246281818181818	2.05234848484848	15.9077790621582	500
827518153	8275181	328000	2	1	1	2	3	0	4	0	4	1	29773	1796	26292	1972	3	1	1	879	889	179	10.41	0.4392	3.66	15.9077790621582	500
827519101	8275191	328000	3	1	1	1	1	0	0	1	1	4	26292	1972	30170	1654	3	1	1	419	443	855	24.79	1.53	12.75	22.4509141310803	500
827519151	8275191	328000	3	1	1	2	1	0	1	0	4	1	30170	1654	26292	1972	3	1	1	855	879	179	24.03	1.512	12.6	22.4509141310803	500
827519202	8275192	328000	3	1	2	1	1	0	0	7	1	4	26292	1972	29759	1796	4	1	1	878	888	962	10.65	0.4392	3.66	20.1276262404772	500
827519201	8275192	328000	3	1	2	1	2	0	7	6	4	4	29759	1796	31837	1922	4	1	2	962	971	1071	9.35088450292398	0.261916666666667	2.18263888888889	20.1276262404772	500
827519251	8275192	328000	3	1	2	2	1	0	6	0	4	1	31837	1922	26292	1972	4	1	2	1071	1078	179	7.93314298003398	0.25433596969697	2.11946641414141	20.1276262404772	500
268675101	2686751	102500	1	1	1	1	1	0	0	4	1	4	8042	2152	8284	2143	5	1	2	487	492	797	5.46206051401869	0.111854636363636	0.93212196969697	20.3104766451409	500
268675151	2686751	102500	1	1	1	2	1	0	4	5	4	4	8284	2143	7944	2140	5	1	2	797	799	800	2.88511363636364	0.0285340909090909	0.237784090909091	20.3104766451409	500
268675152	2686751	102500	1	1	1	2	2	0	5	4	4	4	7944	2140	7958	2156	5	1	1	800	804	922	4.5919696969697	0.0881658181818182	0.734715151515152	20.3104766451409	500
268675153	2686751	102500	1	1	1	2	3	0	4	5	4	4	7958	2156	7970	2159	5	1	1	922	926	1014	4.8366689005439	0.125335606060606	1.04446338383838	20.3104766451409	500
268675154	2686751	102500	1	1	1	2	4	0	5	0	4	1	7970	2159	8042	2152	5	1	2	1014	1019	1202	5.58058267834596	0.151444787878788	1.2620398989899	20.3104766451409	500
268675201	2686752	102500	1	1	2	1	1	0	0	4	1	4	8042	2152	8035	2151	3	1	1	1202	1206	1346	4.26258293650794	0.0884931666666667	0.737443055555556	8.75529243280042	500
