id	hhno	pno	pptyp	pagey	pgend	pwtyp	pwpcl	pwtaz	pwautime	pwaudist	pstyp	pspcl	pstaz	psautime	psaudist	puwmode	puwarrp	puwdepp	ptpass	ppaidprk	pdiary	pproxy	psexpfac
1248667	502500	2	4	41	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1248668	502500	3	7	12	2	0	-1	-1	-1	-1	1	18755	2470	12.25	4.5	-1	-1	-1	0	1	-1	-1	500
1248669	502500	4	7	8	2	0	-1	-1	-1	-1	1	17341	2451	2.83756395120031	0.578787878787879	-1	-1	-1	0	1	-1	-1	500
713354	287000	1	1	38	2	1	8586	2691	49.84	19.08	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
713355	287000	2	6	16	2	0	-1	-1	-1	-1	1	5790	867	15.025	4.36	-1	-1	-1	0	1	-1	-1	500
1469251	594500	1	4	35	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	500
1469751	595000	1	5	18	2	0	-1	-1	-1	-1	1	28678	1145	12.195	3.83	-1	-1	-1	1	1	-1	-1	500
339304	133000	1	1	27	2	1	28179	570	16.23	6.89	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
339305	133000	2	7	8	2	0	-1	-1	-1	-1	1	28788	516	10.225	3.27	-1	-1	-1	0	1	-1	-1	500
1470251	595500	1	5	19	2	0	-1	-1	-1	-1	1	28678	1145	12.195	3.83	-1	-1	-1	1	1	-1	-1	500
141284	54000	1	1	45	1	1	1200	2254	24.215	10.62	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
141285	54000	2	7	11	2	0	-1	-1	-1	-1	1	2043	2059	18.82	13.31	-1	-1	-1	0	1	-1	-1	500
141286	54000	3	5	19	2	0	-1	-1	-1	-1	1	406	2104	8.97761101608872	2.90598977272727	-1	-1	-1	0	1	-1	-1	500
141287	54000	4	4	40	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1078471	434500	1	1	32	1	1	25115	901	40.415	9.12	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1078472	434500	2	1	48	1	1	28929	260	29.12	7.74	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1078473	434500	3	1	23	1	1	5256	133	46.205	12	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1078474	434500	4	1	21	1	1	31881	1923	45.135	26.52	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
714686	287500	1	1	37	2	1	5777	1636	5.08697175495108	1.1334130050505	1	28678	1145	73.52	19.83	-1	-1	-1	0	0	-1	-1	500
527429	211500	1	1	30	2	1	4790	691	64.82	30.53	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
527430	211500	2	1	33	1	1	1361	306	28.49	15.12	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
527431	211500	3	7	9	1	0	-1	-1	-1	-1	1	29287	1532	8.25975232661986	1.70318446969697	-1	-1	-1	0	1	-1	-1	500
527432	211500	4	8	0	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
340551	133500	1	3	65	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
340552	133500	2	4	44	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
528753	212000	1	3	79	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1470751	596000	1	5	19	2	2	24302	1075	15.3	5.15	1	25118	898	11.775	3.36	-1	-1	-1	1	0	-1	-1	500
1250243	503000	1	4	37	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1250244	503000	2	1	37	1	1	17778	2499	13.1	4.6	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1250245	503000	3	7	7	2	0	-1	-1	-1	-1	1	19068	2370	27.935	10.89	-1	-1	-1	0	1	-1	-1	500
1250246	503000	4	8	3	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
142485	54500	1	1	55	1	1	9663	342	51.7	19.71	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
142486	54500	2	4	44	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
894255	353000	1	4	27	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	500
894256	353000	2	7	9	1	0	-1	-1	-1	-1	1	31701	1927	11.26	3.95	-1	-1	-1	1	1	-1	-1	500
894257	353000	3	7	7	2	0	-1	-1	-1	-1	1	31866	1934	9.86	3.32	-1	-1	-1	0	1	-1	-1	500
894258	353000	4	7	5	1	0	-1	-1	-1	-1	1	31136	1903	7.46697591377695	1.53778484848485	-1	-1	-1	0	1	-1	-1	500
894259	353000	5	8	4	1	0	-1	-1	-1	-1	1	31136	1903	7.46697591377695	1.53778484848485	-1	-1	-1	0	1	-1	-1	500
894260	353000	6	8	2	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
894261	353000	7	8	0	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1079604	435000	1	1	31	2	1	24306	1074	24.26	5.21	1	28678	1145	46.605	12.84	-1	-1	-1	0	0	-1	-1	500
1079605	435000	2	7	9	2	0	-1	-1	-1	-1	1	10184	14	14.805	3.24	-1	-1	-1	0	1	-1	-1	500
1079606	435000	3	8	2	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
715847	288000	1	1	37	2	1	20768	1764	22.155	9.77	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
715848	288000	2	6	16	1	0	-1	-1	-1	-1	1	23564	852	27.5	7.57	-1	-1	-1	1	1	-1	-1	500
715849	288000	3	8	4	1	0	-1	-1	-1	-1	1	30195	1657	14.815	5.16	-1	-1	-1	0	1	-1	-1	500
341746	134000	1	1	43	1	1	9708	296	11.345	5.84	0	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	500
341747	134000	2	2	44	2	2	23845	432	6.75868603896104	2.30433131313131	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
341748	134000	3	3	82	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1471251	596500	1	5	22	1	2	22154	1098	7.87486318822023	2.12591363636364	1	28678	1145	12.38	3.85	-1	-1	-1	1	0	-1	-1	500
1251672	503500	1	1	50	2	1	22183	1112	50.36	14.62	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1251673	503500	2	1	52	1	1	19308	2469	8.02159077189215	2.55163939393939	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
895567	353500	1	1	26	2	1	-999	-1	-1	-1	1	31739	1911	9.91224195906433	2.87677083333333	-1	-1	-1	0	1	-1	-1	500
895568	353500	2	7	9	2	0	-1	-1	-1	-1	1	30887	1893	6.17985475810739	1.03451313131313	-1	-1	-1	0	1	-1	-1	500
895569	353500	3	7	6	1	0	-1	-1	-1	-1	1	30803	1905	7.1584234223301	2.12790075757576	-1	-1	-1	0	1	-1	-1	500
895570	353500	4	4	26	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1471751	597000	1	5	19	1	2	23042	606	10.94	3.36	1	28678	1145	12.995	4	-1	-1	-1	1	0	-1	-1	500
530140	212500	1	1	43	1	1	-999	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
530141	212500	2	1	37	2	1	10638	1538	17.035	10.21	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
530142	212500	3	7	13	1	0	-1	-1	-1	-1	1	28961	1606	3.68881186381186	2.93068181818182	-1	-1	-1	0	1	-1	-1	500
530143	212500	4	7	9	1	0	-1	-1	-1	-1	1	9630	374	45.59	26.65	-1	-1	-1	0	1	-1	-1	500
530144	212500	5	7	6	2	0	-1	-1	-1	-1	1	28961	1606	3.68881186381186	2.93068181818182	-1	-1	-1	0	1	-1	-1	500
896921	354000	1	4	61	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1080720	435500	1	1	54	1	1	23902	415	53.675	16.9	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1080721	435500	2	1	55	2	1	6392	13	15.54	3.61	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
342966	134500	1	5	21	1	0	-1	-1	-1	-1	1	27522	660	24.265	7.51	-1	-1	-1	0	1	-1	-1	500
342967	134500	2	5	20	1	0	-1	-1	-1	-1	1	9647	376	12.215	4.69	-1	-1	-1	0	1	-1	-1	500
342968	134500	3	1	48	1	1	24988	887	28.04	11.395	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
342969	134500	4	4	47	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
531595	213000	1	2	30	2	2	-999	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
531596	213000	2	1	28	1	1	-999	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
531597	213000	3	8	2	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
143873	55000	1	1	33	1	1	6859	2244	29.71	13.39	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
143874	55000	2	7	12	2	0	-1	-1	-1	-1	1	646	2172	7.50287163984341	2.05787424242424	-1	-1	-1	0	1	-1	-1	500
143875	55000	3	7	9	1	0	-1	-1	-1	-1	1	550	2183	4.63373055555556	1.47436881313131	-1	-1	-1	0	1	-1	-1	500
143876	55000	4	8	2	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
143877	55000	5	8	1	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
143878	55000	6	4	25	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1472251	597500	1	5	19	2	2	27378	1008	5.79734343434344	1.11487373737374	1	28678	1145	12.995	4	-1	-1	-1	1	0	-1	-1	500
344332	135000	1	1	29	1	1	9459	543	8.04011620703437	2.84732777777778	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
532978	213500	1	1	46	1	1	-999	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
532979	213500	2	1	34	2	1	-999	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
532980	213500	3	7	7	2	0	-1	-1	-1	-1	1	10582	1585	21.275	12.85	-1	-1	-1	0	1	-1	-1	500
534361	214000	1	3	71	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	500
535800	214500	1	3	72	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
717323	288500	1	1	23	2	1	5777	1636	10.4373548553719	2.72580492424242	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
717324	288500	2	1	37	1	1	22278	1029	72.8	18.34	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
717325	288500	3	1	29	1	1	28267	797	37.06	10.61	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
717326	288500	4	8	1	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
718603	289000	1	3	65	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
345617	135500	1	3	77	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
345618	135500	2	3	70	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
898283	354500	1	1	40	1	1	23509	245	88.4	31.93	0	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	500
898284	354500	2	1	42	2	1	-999	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
898285	354500	3	6	17	2	0	-1	-1	-1	-1	1	30887	1893	5.00895170454545	1.26011363636364	-1	-1	-1	0	1	-1	-1	500
898286	354500	4	7	6	2	0	-1	-1	-1	-1	1	31015	1892	5.3700107763789	1.45929911616162	-1	-1	-1	0	1	-1	-1	500
898287	354500	5	8	2	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1472751	598000	1	5	20	1	2	22994	677	4.12409595959596	0.570151515151515	1	28678	1145	14.02	4.92	-1	-1	-1	1	0	-1	-1	500
1253070	504000	1	1	37	1	1	17778	2499	7.90524281450872	1.90418257575758	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1253071	504000	2	4	36	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1253072	504000	3	7	10	1	0	-1	-1	-1	-1	1	17411	2456	6.55204774305555	1.20382121212121	-1	-1	-1	0	1	-1	-1	500
1253073	504000	4	7	8	1	0	-1	-1	-1	-1	1	17334	2451	5.2979854134566	0.75139696969697	-1	-1	-1	0	1	-1	-1	500
1253074	504000	5	8	4	2	0	-1	-1	-1	-1	1	17411	2456	6.55204774305555	1.20382121212121	-1	-1	-1	0	1	-1	-1	500
1081812	436000	1	5	31	1	2	20407	2356	31.375	10.45	1	4790	691	42.36	12.35	-1	-1	-1	1	0	-1	-1	500
1081813	436000	2	1	28	2	1	20768	1764	28.75	14.98	0	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	500
1082836	436500	1	4	28	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
537149	215000	1	1	27	2	1	11054	1542	13.95	7	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
537150	215000	2	5	29	1	0	-1	-1	-1	-1	1	23321	756	76.98	37.885	-1	-1	-1	1	1	-1	-1	500
1473251	598500	1	5	20	1	2	5018	647	20.125	5.87	1	28029	498	3.83816378581736	0.472537752525253	-1	-1	-1	1	0	-1	-1	500
145186	55500	1	1	32	2	1	23503	245	82.875	29.47	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
145187	55500	2	1	36	1	1	75	2292	29.45	13.6	0	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	500
145188	55500	3	7	13	2	0	-1	-1	-1	-1	1	522	2180	10.78	3.695	-1	-1	-1	0	1	-1	-1	500
145189	55500	4	7	10	2	0	-1	-1	-1	-1	1	7964	2159	12.83	4.71	-1	-1	-1	0	1	-1	-1	500
145190	55500	5	7	5	1	0	-1	-1	-1	-1	1	2382	2148	14.065	4.83	-1	-1	-1	0	1	-1	-1	500
1473751	599000	1	4	55	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	500
1084060	437000	1	1	40	1	1	20413	2396	28.025	10.395	0	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	500
1084061	437000	2	1	40	1	1	24316	59	16.225	3.9	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
899628	355000	1	1	45	1	1	32038	1940	12.9	5.64	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
899629	355000	2	4	34	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
899630	355000	3	7	15	1	0	-1	-1	-1	-1	1	25810	1878	8.635	3.36	-1	-1	-1	0	1	-1	-1	500
720139	289500	1	4	41	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
720140	289500	2	1	39	1	1	32565	2731	34.67	21.54	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
720141	289500	3	7	11	1	0	-1	-1	-1	-1	1	32052	1938	22.865	9.56	-1	-1	-1	0	1	-1	-1	500
720142	289500	4	7	7	2	0	-1	-1	-1	-1	1	31015	1892	16.55	8.1	-1	-1	-1	0	1	-1	-1	500
1474251	599500	1	5	21	2	0	-1	-1	-1	-1	1	24913	893	22.685	7.35	-1	-1	-1	1	1	-1	-1	500
146483	56000	1	1	60	2	1	26674	563	69.775	29.04	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1254438	504500	1	4	62	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1254439	504500	2	1	67	1	1	20289	2402	25.875	7.81	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1254440	504500	3	1	28	1	1	19111	2376	40.24	13.36	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1474751	600000	1	5	20	2	0	-1	-1	-1	-1	1	25118	898	17.845	5.06	-1	-1	-1	1	1	-1	-1	500
346937	136000	1	1	52	1	1	23022	983	29.07	10.49	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
346938	136000	2	1	50	2	1	9663	342	11.095	4.5	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
346939	136000	3	7	13	2	0	-1	-1	-1	-1	1	10506	286	8.145	3.06	-1	-1	-1	0	1	-1	-1	500
1085428	437500	1	1	76	1	1	20768	1764	25.815	14.665	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1085429	437500	2	1	36	1	1	24204	21	17.755	4.03	0	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	500
721644	290000	1	3	77	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
721645	290000	2	3	75	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
900991	355500	1	3	74	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
900992	355500	2	1	61	1	1	31837	1922	19.56	8.71	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
900993	355500	3	4	55	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
538491	215500	1	2	41	2	2	-999	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
538492	215500	2	1	43	1	1	8091	1486	28.395	16.53	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
538493	215500	3	6	16	1	0	-1	-1	-1	-1	1	10683	1564	17.705	8.63	-1	-1	-1	0	1	-1	-1	500
538494	215500	4	7	13	2	0	-1	-1	-1	-1	1	28971	1612	8.445	4.5	-1	-1	-1	0	1	-1	-1	500
538495	215500	5	7	5	1	0	-1	-1	-1	-1	1	29062	1527	3.77100513535032	1.20702916666667	-1	-1	-1	0	1	-1	-1	500
1475251	600500	1	1	22	1	1	19832	2519	17.745	7.23	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	500
1086696	438000	1	1	36	2	1	30378	1829	37.505	24.125	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1255877	505000	1	1	38	1	1	21945	1037	58.21	19.34	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1255878	505000	2	2	41	2	2	-999	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1255879	505000	3	7	11	1	0	-1	-1	-1	-1	1	17765	2507	18.94	5.23	-1	-1	-1	0	1	-1	-1	500
1255880	505000	4	6	17	1	0	-1	-1	-1	-1	1	17384	2488	16.385	4.41	-1	-1	-1	0	1	-1	-1	500
539769	216000	1	4	40	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
539770	216000	2	4	36	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
723187	290500	1	2	49	2	2	20768	1764	25.795	13.63	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
723188	290500	2	1	49	1	1	20768	1764	25.795	13.63	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
723189	290500	3	7	13	2	0	-1	-1	-1	-1	1	9002	1693	1.81152161424673	1.00587121212121	-1	-1	-1	0	1	-1	-1	500
348317	136500	1	1	53	2	1	27596	202	28.455	8.305	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
348318	136500	2	1	51	1	1	24074	414	4.91914355089355	1.2815404040404	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
348319	136500	3	6	17	1	0	-1	-1	-1	-1	1	28745	511	16.555	6.09	-1	-1	-1	0	1	-1	-1	500
540972	216500	1	2	60	2	2	28227	234	67.6	33.08	0	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	500
540973	216500	2	1	63	1	1	6544	487	62.035	34.24	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
902374	356000	1	1	36	2	1	8649	2684	53.72	28.88	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
902375	356000	2	7	15	2	0	-1	-1	-1	-1	1	29860	1814	21.315	8.49	-1	-1	-1	0	1	-1	-1	500
902376	356000	3	7	13	2	0	-1	-1	-1	-1	1	31909	1888	7.5890409032409	2.46929848484848	-1	-1	-1	0	1	-1	-1	500
902377	356000	4	7	12	2	0	-1	-1	-1	-1	1	31909	1888	7.5890409032409	2.46929848484848	-1	-1	-1	0	1	-1	-1	500
1257312	505500	1	1	51	1	1	27830	43	36.725	12.61	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1257313	505500	2	6	16	1	0	-1	-1	-1	-1	1	19068	2370	10.35	3.26	-1	-1	-1	0	1	-1	-1	500
147726	56500	1	1	36	1	1	5679	326	43.17	17.395	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
147727	56500	2	1	36	1	1	3333	2670	50.52	18.48	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
147728	56500	3	1	35	1	1	723	2134	8.985	3.95	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
147729	56500	4	1	25	1	1	1519	2243	32.455	14.495	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1258590	506000	1	1	37	2	1	5021	550	50.165	15.52	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1088108	438500	1	1	32	1	1	23479	696	35.625	9.47	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1088109	438500	2	1	36	2	1	-999	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1088110	438500	3	1	41	1	1	25143	249	35.955	8.82	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1088111	438500	4	1	39	2	1	9663	342	49.635	18.24	0	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	500
1088112	438500	5	4	36	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1088113	438500	6	7	6	1	0	-1	-1	-1	-1	1	27790	80	4.88234796831956	0.934014393939394	-1	-1	-1	0	1	-1	-1	500
1088114	438500	7	8	2	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
903751	356500	1	1	48	1	1	32042	1940	11.285	4.18	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
903752	356500	2	1	50	2	1	31775	1920	12.045	4.13	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
903753	356500	3	5	20	1	0	-1	-1	-1	-1	1	26800	635	98.965	35.975	-1	-1	-1	0	1	-1	-1	500
905354	357000	1	3	69	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
349551	137000	1	1	40	2	1	22418	168	27.16	8.66	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
349552	137000	2	1	51	2	1	23045	606	29.855	12.24	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
349553	137000	3	1	38	2	1	27859	39	36.34	14.985	1	23334	752	25.5	11.325	-1	-1	-1	0	0	-1	-1	500
148990	57000	1	3	73	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
148991	57000	2	5	26	1	2	25003	910	88.425	33.485	1	406	2104	21.615	8.66	-1	-1	-1	1	0	-1	-1	500
724756	291000	1	1	43	1	1	28282	786	43.05	11.12	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
724757	291000	2	1	38	2	1	19308	2469	70.85	27.67	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
906555	357500	1	1	26	1	1	31700	1927	12.48	4.4	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
906556	357500	2	1	23	2	1	30573	1727	15.85	10.51	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1260212	506500	1	1	29	1	1	5082	139	44.94	13.49	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1260213	506500	2	4	30	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1260214	506500	3	8	4	1	0	-1	-1	-1	-1	1	27251	1028	33.87	8.93	-1	-1	-1	0	1	-1	-1	500
542427	217000	1	1	50	1	1	29126	1530	20.46	12.24	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
542428	217000	2	1	44	2	1	11054	1542	22.56	13.24	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
542429	217000	3	7	15	1	0	-1	-1	-1	-1	1	7074	2096	32.715	18.89	-1	-1	-1	0	1	-1	-1	500
542430	217000	4	7	7	2	0	-1	-1	-1	-1	1	8222	1487	31.815	17.03	-1	-1	-1	0	1	-1	-1	500
542431	217000	5	4	64	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1089037	439000	1	2	41	1	2	28282	786	16.26	3.18	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1089038	439000	2	1	31	2	1	23512	252	39.745	10.105	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1089039	439000	3	8	3	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1089040	439000	4	7	5	2	0	-1	-1	-1	-1	1	21511	93	8.629147103802	1.83404974747475	-1	-1	-1	0	1	-1	-1	500
150390	57500	1	1	62	1	1	6403	1264	103.4	41.19	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
150391	57500	2	4	59	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
150392	57500	3	1	34	2	1	5121	540	73.01	29.635	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
350834	137500	1	1	54	2	1	24966	903	26.2	8.415	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
350835	137500	2	1	55	1	1	27455	954	26.435	7.95	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
350836	137500	3	5	26	1	0	-1	-1	-1	-1	1	28678	1145	24.89	11.23	-1	-1	-1	1	1	-1	-1	500
