hhno hhsize hhvehs hhwkrs hhftw hhptw hhret hhoad hhuni hhhsc hh515 hhcu5 hhincome hownrent hrestype hhparcel hhtaz hhxco hhyco hhexpfac
6109567 1 1 1 1 0 0 0 0 0 0 0 40000 2 1 25382 2775 -86.472319 36.168911 61.176273
6109577 3 4 2 2 0 0 1 0 0 0 0 -1 1 1 7277 2069 -86.412746 36.54233 170.892475
6109619 4 1 1 1 0 0 3 0 0 0 0 40000 1 1 29275 1532 -86.891395 36.514424 101.138933
6109691 2 2 2 1 1 0 0 0 0 0 0 175000 1 1 18825 2557 -86.787346 35.832735 164.934016
6109717 2 2 1 1 0 0 1 0 0 0 0 87500 1 4 29019 1598 -87.067423 36.44928 150.065711
6109722 3 1 0 0 0 2 1 0 0 0 0 -1 3 1 11264 1548 -86.878262 36.509884 58.567632
6109747 1 1 1 1 0 0 0 0 0 0 0 22500 2 3 23874 422 -86.783073 36.236208 33.485045
6109785 2 2 1 1 0 0 1 0 0 0 0 67500 1 1 731 2134 -86.398274 36.389819 291.87799
6109802 3 3 3 2 1 0 0 0 0 0 0 87500 1 1 14994 1306 -86.98943 35.681091 225.347537
6109853 2 2 1 1 0 0 1 0 0 0 0 175000 1 1 21330 108 -86.733123 36.016429 223.017177
6109882 1 8 0 0 0 0 1 0 0 0 0 27500 1 1 14774 1315 -86.912126 35.638189 63.887752
6109909 2 1 1 1 0 0 1 0 0 0 0 -1 2 2 28691 510 -86.770435 36.178923 48.270624
6109913 3 2 2 2 0 0 0 0 0 1 0 87500 1 1 23716 794 -86.658573 36.086243 38.996259
6109979 1 1 1 1 0 0 0 0 0 0 0 40000 1 2 23385 831 -86.642159 36.142869 318.089004
6110008 2 2 1 0 1 1 0 0 0 0 0 40000 1 1 4345 1613 -86.526979 36.026506 42.7073
6110014 2 2 1 1 0 0 0 1 0 0 0 87500 1 1 23989 416 -86.767866 36.25393 40.752751
6110015 2 2 0 0 0 2 0 0 0 0 0 -1 1 2 28449 1223 -86.969613 36.071426 166.749227
6110023 2 2 2 2 0 0 0 0 0 0 0 40000 2 3 31019 1892 -86.368686 35.874119 33.491023
6110032 1 2 0 0 0 0 1 0 0 0 0 27500 1 1 16699 1789 -86.562819 35.718797 66.534369
6110036 2 2 0 0 0 0 1 1 0 0 0 15000 2 3 24396 1058 -86.736672 36.111215 267.564734
6110040 1 0 0 0 0 1 0 0 0 0 0 5000 1 1 7529 2045 -86.533345 36.617102 178.729634
6110054 2 2 1 1 0 0 1 0 0 0 0 -1 1 1 5235 526 -86.737664 36.169701 28.166385
6110056 2 3 1 1 0 1 0 0 0 0 0 -1 1 1 23781 430 -86.75659 36.219601 44.700354
6110111 1 1 1 1 0 0 0 0 0 0 0 27500 2 1 26836 605 -86.839551 36.147409 318.089004
6110149 5 3 2 2 0 0 0 0 0 1 2 67500 1 1 8684 2772 -86.495441 36.167623 74.933574
6110217 3 1 2 0 2 0 0 0 0 0 1 5000 2 2 24224 29 -86.737134 36.073759 438.779874
6110231 1 1 0 0 0 0 0 1 0 0 0 27500 2 3 24898 882 -86.707982 36.124395 25.036661
6110237 2 2 1 1 0 0 1 0 0 0 0 125000 1 1 19290 2501 -86.880628 35.913597 29.515945
6110292 2 1 0 0 0 2 0 0 0 0 0 55000 1 1 24310 57 -86.718935 36.092091 36.091791
6110329 2 2 0 0 0 2 0 0 0 0 0 22500 1 1 30164 1654 -86.513584 35.959642 108.083727
6110337 4 3 2 2 0 0 0 0 1 1 0 125000 1 1 17414 2477 -86.896567 35.927658 26.425928
6110354 1 1 1 1 0 0 0 0 0 0 0 15000 2 3 24912 891 -86.721431 36.135411 33.485045
6110449 1 1 0 0 0 0 1 0 0 0 0 22500 2 3 6654 2252 -86.623168 36.293304 37.623064
6110450 2 2 0 0 0 0 1 0 1 0 0 40000 1 1 7059 2102 -86.664002 36.451302 23.808105
6110466 1 1 1 0 0 0 0 1 0 0 0 22500 2 3 22179 1106 -86.820629 36.101647 318.089004
6110478 2 3 1 1 0 1 0 0 0 0 0 175000 1 1 19514 2302 -86.713955 35.974729 451.842032
6110492 1 1 0 0 0 1 0 0 0 0 0 67500 1 2 17326 2451 -86.906726 35.930216 35.398008
6110518 1 1 1 1 0 0 0 0 0 0 0 40000 2 3 21538 92 -86.685857 36.047678 33.485045
6110662 1 2 0 0 0 1 0 0 0 0 0 40000 1 1 24131 459 -86.758524 36.194505 21.137344
6110704 1 2 1 1 0 0 0 0 0 0 0 125000 2 3 23512 252 -86.71518 36.160946 28.269941
6110817 1 1 0 0 0 1 0 0 0 0 0 -1 1 1 13941 1364 -87.055875 35.62524 51.434422
6110868 2 5 2 2 0 0 0 0 0 0 0 125000 1 1 855 2137 -86.415293 36.394346 21.170268
6110899 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 4377 1618 -86.554496 36.048579 33.491023
6110906 1 1 1 1 0 0 0 0 0 0 0 55000 1 1 1092 2229 -86.624547 36.265089 48.314826
6110944 3 3 0 0 0 2 0 1 0 0 0 67500 1 1 20450 1737 -86.437131 35.746235 175.346514
6110964 3 3 3 2 1 0 0 0 0 0 0 125000 1 1 19541 2312 -86.660854 35.957966 409.720815
6111003 3 2 0 0 0 3 0 0 0 0 0 15000 1 1 31712 1902 -86.366442 35.856731 62.893049
6111009 2 1 1 1 0 0 1 0 0 0 0 40000 1 1 10426 481 -86.723507 36.198423 48.270624
6111013 2 2 2 2 0 0 0 0 0 0 0 175000 1 1 4892 163 -86.79565 36.171184 28.166385
6111032 1 1 1 0 1 0 0 0 0 0 0 5000 2 3 4888 163 -86.796854 36.176239 33.485045
6111078 4 3 2 1 0 0 2 1 0 0 0 55000 1 1 3575 2769 -86.499784 36.160634 53.603665
6111079 2 2 2 2 0 0 0 0 0 0 0 -1 1 1 4375 1616 -86.541674 36.056471 33.491023
6111084 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 24648 470 -86.727104 36.198759 25.036661
6111101 1 2 1 1 0 0 0 0 0 0 0 55000 2 3 6654 2252 -86.622953 36.293253 38.482243
6111136 3 3 2 2 0 0 1 0 0 0 0 55000 1 1 27738 46 -86.712381 36.065319 42.773716
6111139 1 1 1 1 0 0 0 0 0 0 0 40000 2 3 22665 982 -86.814589 36.145874 33.485045
6111161 2 1 1 1 0 0 1 0 0 0 0 27500 1 1 25735 1634 -86.552698 36.012539 43.943943
6111162 1 0 0 0 0 0 1 0 0 0 0 5000 2 3 5208 144 -86.758542 36.167698 25.036661
6111202 2 2 1 1 0 0 1 0 0 0 0 125000 2 1 4371 1616 -86.542814 36.05038 42.7073
6111298 2 2 1 1 0 0 1 0 0 0 0 125000 1 1 882 2146 -86.408829 36.40142 30.573918
6111305 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 11134 1608 -86.93624 36.422264 183.364685
6111372 4 2 2 1 1 0 0 0 0 0 2 40000 1 1 24641 470 -86.726957 36.205233 48.823059
6111432 1 1 1 1 0 0 0 0 0 0 0 22500 1 1 7058 2102 -86.662937 36.455641 48.314826
6111549 2 2 2 2 0 0 0 0 0 0 0 175000 1 1 4201 809 -86.600343 36.077055 267.564734
6111618 4 2 2 1 1 0 0 0 0 1 1 40000 1 1 21535 92 -86.692834 36.051972 48.823059
6111626 2 2 0 0 0 1 1 0 0 0 0 -1 1 1 30867 1904 -86.356936 35.852069 42.7073
6111693 2 2 2 2 0 0 0 0 0 0 0 55000 2 2 21735 1092 -86.779927 36.107326 267.564734
6111799 1 1 0 0 0 1 0 0 0 0 0 22500 1 1 27470 933 -86.780124 36.14494 25.036661
6111819 1 1 0 0 0 1 0 0 0 0 0 55000 2 3 19866 2525 -86.842253 35.915712 35.398008
6111849 2 2 2 1 1 0 0 0 0 0 0 125000 1 1 10196 15 -86.768064 36.033587 154.138983
6111892 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 8705 2782 -86.481128 36.166617 111.213837
6111897 3 2 1 1 0 0 0 0 0 2 0 87500 1 1 31026 1892 -86.370551 35.877434 70.353725
6111961 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 19539 2312 -86.659461 35.961504 253.338649
6111973 3 4 0 0 0 2 0 1 0 0 0 -1 1 1 24141 559 -86.825332 36.221096 41.610018
6112014 2 1 0 0 0 1 0 1 0 0 0 -1 2 3 24582 1062 -86.71824 36.103948 197.510331
6112099 1 1 0 0 0 1 0 0 0 0 0 40000 1 1 5092 558 -86.826029 36.19553 25.036661
6112104 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 23553 1637 -86.563223 35.990806 41.793933
6112110 2 4 1 1 0 0 1 0 0 0 0 87500 1 1 3088 2649 -86.457422 36.272764 255.948241
6112112 3 2 1 1 0 0 0 1 0 0 1 55000 1 1 32941 2711 -86.305811 36.192585 78.772343
6112118 2 3 0 0 0 2 0 0 0 0 0 -1 1 1 24440 61 -86.717861 36.084521 33.422311
6112164 2 2 2 2 0 0 0 0 0 0 0 67500 1 1 9542 129 -86.751298 36.170398 28.166385
6112185 1 2 1 0 1 0 0 0 0 0 0 15000 1 1 4008 1706 -86.336917 35.974593 74.426996
6112206 2 3 2 2 0 0 0 0 0 0 0 87500 1 1 21073 1752 -86.602329 35.959282 93.373343
6112209 1 1 1 1 0 0 0 0 0 0 0 15000 2 3 26430 1136 -86.85516 36.144919 33.485045
6112256 2 1 1 1 0 0 0 0 0 1 0 5000 1 1 13362 1359 -87.030559 35.594755 71.53298
6112280 1 0 0 0 0 1 0 0 0 0 0 5000 1 3 9646 376 -86.686729 36.254307 25.036661
6112293 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 13316 1378 -87.045923 35.601663 64.380723
6112297 1 0 1 1 0 0 0 0 0 0 0 40000 2 3 22644 210 -86.784576 36.16816 33.485045
6112316 1 1 1 1 0 0 0 0 0 0 0 27500 1 1 21360 99 -86.702649 36.0223 183.24506
6112318 1 0 1 0 1 0 0 0 0 0 0 -1 2 3 23017 983 -86.820189 36.129886 183.24506
6112336 2 2 2 1 1 0 0 0 0 0 0 40000 2 3 26692 125 -86.761218 36.175709 28.166385
6112362 3 2 2 1 1 1 0 0 0 0 0 55000 1 4 29247 1528 -86.895879 36.508042 63.330683
6112441 3 3 2 2 0 0 0 1 0 0 0 67500 1 1 23969 421 -86.771142 36.240203 42.773716
6112500 2 3 1 1 0 0 1 0 0 0 0 55000 2 1 23565 1631 -86.564565 36.003384 42.058518
6112526 2 0 0 0 0 0 1 0 0 0 1 5000 2 3 25121 683 -86.758172 36.150241 33.422311
6112687 4 2 2 2 0 0 0 0 0 1 1 -1 1 1 3517 2776 -86.481013 36.118137 49.83204
6112754 8 1 3 2 1 0 2 0 0 2 1 -1 2 1 23295 749 -86.650068 36.150894 2282.995849
6112755 4 1 1 1 0 0 0 1 0 1 1 67500 2 2 31156 1891 -86.378856 35.869299 74.049043
6112791 2 2 1 1 0 0 1 0 0 0 0 40000 2 1 23763 436 -86.740441 36.208708 40.752751
6112831 2 2 0 0 0 0 1 0 1 0 0 15000 1 1 13400 1353 -87.019697 35.613526 38.359917
6112854 2 2 2 2 0 0 0 0 0 0 0 87500 2 3 28656 1131 -86.840684 36.127652 267.564734
6112859 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 24888 896 -86.704882 36.135277 33.485045
6112865 4 2 2 2 0 0 0 0 1 1 0 55000 1 1 25661 1687 -86.489851 36.019085 56.435041
6112872 1 1 1 1 0 0 0 0 0 0 0 27500 2 2 5107 541 -86.79061 36.217915 33.485045
6112878 2 1 1 0 1 0 1 0 0 0 0 22500 1 1 22781 986 -86.824131 36.142095 264.158324
6112917 2 1 2 2 0 0 0 0 0 0 0 40000 1 1 24939 884 -86.698897 36.122147 33.362385
6113049 2 0 2 2 0 0 0 0 0 0 0 22500 2 3 23653 778 -86.639192 36.077361 33.362385
6113088 3 3 3 2 1 0 0 0 0 0 0 40000 2 2 23709 798 -86.666839 36.079357 53.812839
6113107 7 4 2 1 1 2 0 0 0 2 1 55000 1 1 14742 1349 -86.973463 35.603816 22.384402
6113211 2 1 0 0 0 1 1 0 0 0 0 27500 1 1 10506 286 -86.820447 36.239315 36.091791
6113215 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 32291 2811 -86.082861 36.095787 113.615907
6113254 2 2 2 1 1 0 0 0 0 0 0 -1 1 1 11157 1558 -86.868974 36.477539 38.513922
6113269 2 2 2 2 0 0 0 0 0 0 0 87500 1 3 22690 978 -86.820081 36.141148 48.823059
6113290 2 1 1 1 0 0 0 0 0 1 0 27500 2 3 21597 1663 -86.562154 35.981268 303.337984
6113466 1 1 1 0 0 0 0 1 0 0 0 40000 2 3 22610 192 -86.797633 36.15664 33.485045
6113469 5 3 1 1 0 0 1 0 0 3 0 67500 1 1 24141 559 -86.823702 36.219137 124.148547
6113521 1 0 0 0 0 0 1 0 0 0 0 5000 3 2 22105 1088 -86.80549 36.097843 137.011743
6113597 1 1 0 0 0 1 0 0 0 0 0 40000 1 1 31748 1924 -86.378282 35.847568 37.361886
6113662 3 3 3 2 0 0 0 1 0 0 0 87500 1 1 19860 2508 -86.855233 35.922929 35.446109
6113669 2 2 0 0 0 0 2 0 0 0 0 15000 2 4 4331 1700 -86.45791 36.059294 108.083727
6113674 3 4 2 2 0 1 0 0 0 0 0 175000 1 2 2473 2147 -86.438079 36.391861 27.656752
6113741 1 1 0 0 0 0 0 1 0 0 0 40000 1 1 21314 16 -86.750215 36.034825 137.011743
6113924 1 2 1 1 0 0 0 0 0 0 0 55000 1 1 27972 829 -86.606485 36.186345 268.548462
6113981 4 2 1 0 1 0 1 0 0 2 0 27500 1 1 23947 288 -86.796021 36.234342 70.64002
6113982 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 28362 1213 -86.955033 36.059184 154.138983
6114094 1 1 0 0 0 0 0 1 0 0 0 5000 2 3 20306 2518 -86.825294 35.924957 68.930674
6114173 1 2 0 0 0 1 0 0 0 0 0 40000 1 1 27201 449 -86.730393 36.210919 21.137344
6114227 1 0 0 0 0 0 1 0 0 0 0 5000 2 2 27276 946 -86.786763 36.143079 49.968956
6114246 2 2 0 0 0 2 0 0 0 0 0 67500 1 1 2791 2718 -86.308598 36.233799 37.194337
6114428 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 302 2277 -86.520898 36.338783 359.173598
6114477 3 6 2 2 0 0 0 1 0 0 0 -1 1 1 3299 2660 -86.559961 36.23367 369.607629
6114513 3 3 2 2 0 1 0 0 0 0 0 87500 1 1 8954 2800 -86.252564 35.974723 144.025053
6114519 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 19558 2521 -86.862561 35.896849 21.917044
6114530 2 2 2 1 1 0 0 0 0 0 0 22500 2 1 26995 1234 -86.861015 36.102623 267.564734
6114550 2 1 1 1 0 0 0 0 0 1 0 67500 2 3 11051 1559 -86.876284 36.489116 57.136455
6114607 2 2 2 1 1 0 0 0 0 0 0 40000 1 1 24127 459 -86.764279 36.193187 28.166385
6114674 3 2 2 2 0 0 0 0 0 0 1 125000 1 1 30897 1854 -86.353465 35.900979 156.191013
6114704 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 13296 1375 -87.049219 35.612247 51.434422
6114720 1 1 0 0 0 1 0 0 0 0 0 27500 2 2 12158 1386 -87.105313 35.588289 169.270761
6114740 1 1 0 0 0 1 0 0 0 0 0 40000 1 3 31154 1891 -86.372799 35.870669 37.361886
6114757 1 0 1 0 1 0 0 0 0 0 0 5000 2 3 4888 163 -86.797488 36.17761 33.485045
6114786 3 2 2 2 0 0 0 0 0 1 0 87500 1 1 8069 2101 -86.674055 36.446844 36.707855
6114797 4 4 3 2 0 0 0 1 1 0 0 125000 1 1 16386 2595 -86.888578 35.786009 622.362122
6114853 2 2 1 0 1 1 0 0 0 0 0 67500 1 1 14398 1320 -86.844799 35.608641 70.481008
6114856 2 3 0 0 0 2 0 0 0 0 0 -1 1 1 13836 1275 -87.08161 35.683587 14.677798
6114864 1 1 1 1 0 0 0 0 0 0 0 55000 1 3 9510 121 -86.754119 36.175683 318.089004
6114895 2 1 2 2 0 0 0 0 0 0 0 27500 1 1 23116 664 -86.821186 36.162924 33.362385
6114945 3 1 1 0 1 0 0 0 0 2 0 5000 2 3 5017 647 -86.809883 36.19358 66.830507
6114947 2 4 0 0 0 2 0 0 0 0 0 55000 1 1 6781 2205 -86.642001 36.376369 110.838023
6114961 2 1 0 0 0 2 0 0 0 0 0 -1 2 4 19263 2490 -86.893696 35.914421 27.12883
6114983 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 1073 2230 -86.630334 36.273892 23.808105
6114990 4 1 1 1 0 0 1 0 0 2 0 40000 2 1 28285 799 -86.666892 36.06972 457.886865
6114994 6 2 2 1 1 0 0 0 0 3 1 87500 1 1 30795 1905 -86.353637 35.862271 73.859995
6115005 3 3 1 1 0 2 0 0 0 0 0 87500 1 1 18769 2530 -86.833914 35.9023 44.906579
6115021 3 2 2 1 1 0 0 0 0 1 0 87500 1 1 17312 2451 -86.900386 35.932551 36.147607
6115036 4 2 2 2 0 0 0 0 0 2 0 125000 1 1 21314 16 -86.752811 36.03523 463.791469
6115049 1 1 1 1 0 0 0 0 0 0 0 5000 2 3 25077 886 -86.723424 36.13074 33.485045
6115063 2 2 0 0 0 2 0 0 0 0 0 125000 1 1 12239 1465 -87.02686 35.506352 56.308003
6115079 1 1 0 0 0 0 1 0 0 0 0 27500 2 2 32562 2731 -86.311835 36.207536 45.577711
6115103 1 1 1 0 1 0 0 0 0 0 0 67500 1 1 5941 582 -86.88285 36.154331 33.485045
6115135 1 2 0 0 0 1 0 0 0 0 0 40000 1 2 6653 2266 -86.615621 36.297004 18.721745
6115157 1 0 0 0 0 1 0 0 0 0 0 5000 2 3 6115 640 -86.803674 36.191205 25.036661
6115169 2 2 1 0 1 0 0 1 0 0 0 -1 1 1 30871 1907 -86.341637 35.868698 42.7073
6115170 1 1 1 1 0 0 0 0 0 0 0 -1 2 3 22665 982 -86.814254 36.145439 33.485045
6115213 3 2 2 2 0 0 0 0 1 0 0 55000 1 4 30843 1858 -86.313244 35.831921 156.191013
6115278 1 1 0 0 0 1 0 0 0 0 0 27500 2 3 882 2146 -86.419718 36.394131 37.623064
6115310 2 2 1 1 0 1 0 0 0 0 0 40000 1 1 1135 2264 -86.610436 36.271058 30.573918
6115312 1 3 0 0 0 1 0 0 0 0 0 87500 1 1 23359 688 -86.677403 36.167504 126.877858
6115375 2 1 0 0 0 2 0 0 0 0 0 55000 3 1 27034 1208 -86.937154 36.056977 197.510331
6115406 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 9647 376 -86.67411 36.251044 33.485045
6115442 1 1 1 1 0 0 0 0 0 0 0 67500 1 1 4378 1618 -86.550828 36.051166 41.793933
6115457 2 2 0 0 0 1 1 0 0 0 0 40000 1 1 28270 797 -86.669217 36.072928 166.749227
6115524 1 1 1 1 0 0 0 0 0 0 0 27500 2 3 4806 152 -86.78529 36.174884 33.485045
6115569 1 2 0 0 0 1 0 0 0 0 0 15000 1 1 6605 273 -86.855407 36.295235 200.792823
6115622 4 2 1 1 0 0 1 0 0 0 2 -1 1 1 17232 2483 -86.873368 35.962142 38.578848
6115640 3 1 1 1 0 0 1 0 0 0 1 40000 1 2 15844 1296 -86.898299 35.740659 361.860674
6115675 1 0 0 0 0 0 1 0 0 0 0 15000 2 3 22690 978 -86.81897 36.14201 33.485045
6115780 1 2 0 0 0 0 0 1 0 0 0 15000 2 3 27831 43 -86.698471 36.079789 21.137344
6115829 2 2 0 0 0 2 0 0 0 0 0 15000 1 1 30426 1955 -86.407655 35.843321 108.083727
6115849 1 1 1 1 0 0 0 0 0 0 0 55000 1 1 129 2286 -86.588975 36.308773 461.243936
6115867 3 4 2 2 0 0 0 0 0 1 0 67500 1 1 28967 1612 -86.964294 36.458869 108.976317
6115884 2 2 1 1 0 1 0 0 0 0 0 87500 1 1 6756 2100 -86.684744 36.423934 30.573918
6115886 1 0 1 1 0 0 0 0 0 0 0 22500 2 3 22645 210 -86.783238 36.168019 33.485045
6116025 4 2 2 1 1 0 0 0 0 0 2 55000 1 1 4691 732 -86.634246 36.18994 48.823059
6116048 4 2 1 0 1 0 1 2 0 0 0 67500 9 1 7049 2102 -86.662319 36.457473 49.71534
6116049 1 3 1 1 0 0 0 0 0 0 0 -1 1 1 4008 1706 -86.336264 35.97584 178.717656
6116082 2 2 1 0 1 0 1 0 0 0 0 15000 2 1 5092 558 -86.828265 36.196884 40.752751
6116103 2 2 2 1 0 0 0 1 0 0 0 40000 2 3 21518 117 -86.661048 36.038263 154.138983
6116114 4 0 0 0 0 0 1 0 0 3 0 5000 2 3 27228 948 -86.787484 36.140418 52.817316
6116127 1 1 0 0 0 1 0 0 0 0 0 5000 1 1 27764 48 -86.705409 36.061609 25.036661
6116149 1 1 1 1 0 0 0 0 0 0 0 27500 1 1 5344 486 -86.705373 36.188133 33.485045
6116223 2 1 2 1 0 0 0 1 0 0 0 55000 2 3 17344 2451 -86.881393 35.930167 47.259034
6116271 1 1 1 1 0 0 0 0 0 0 0 15000 2 3 31147 1897 -86.364426 35.866016 41.793933
6116296 2 2 1 1 0 0 1 0 0 0 0 -1 1 1 1892 2095 -86.639853 36.446357 30.573918
6116333 2 2 0 0 0 2 0 0 0 0 0 125000 1 1 30812 1908 -86.351079 35.851436 38.178395
6116336 1 1 1 0 1 0 0 0 0 0 0 22500 2 3 33095 2706 -86.320683 36.214549 61.176273
6116341 2 2 0 0 0 1 1 0 0 0 0 67500 1 1 14622 1330 -86.991745 35.645383 38.359917
6116357 2 2 2 2 0 0 0 0 0 0 0 125000 1 2 5726 1629 -86.583153 36.025045 33.491023
6116582 2 2 0 0 0 2 0 0 0 0 0 125000 1 1 19865 2525 -86.84075 35.912436 24.499764
6116590 3 0 2 1 1 0 0 0 0 1 0 40000 2 1 9405 562 -86.836686 36.191121 38.996259
6116615 2 2 1 1 0 1 0 0 0 0 0 67500 1 1 6383 13 -86.763822 36.043258 223.017177
6116714 5 2 2 1 1 0 0 0 0 1 2 67500 1 1 21360 99 -86.699413 36.019082 428.097973
6116733 3 2 2 1 1 0 0 0 0 0 1 175000 1 1 19234 1216 -86.954019 36.053981 370.442419
6116758 4 3 2 2 0 0 0 0 0 0 2 125000 1 1 16895 2532 -86.865333 35.886742 438.535219
6116763 5 2 1 1 0 0 0 1 0 2 1 27500 1 1 4385 1617 -86.546248 36.041502 96.595376
6116852 2 3 1 0 1 1 0 0 0 0 0 40000 1 1 14168 1332 -87.006815 35.674134 135.558447
6116865 2 2 1 1 0 1 0 0 0 0 0 55000 1 3 27149 1225 -86.946509 36.065571 223.017177
6116900 3 2 1 1 0 0 1 0 0 1 0 67500 1 1 27156 1206 -86.934962 36.065169 308.766485
6116955 3 4 3 2 1 0 0 0 0 0 0 55000 1 1 4338 1613 -86.51526 36.029334 64.404002
6116960 2 2 1 1 0 1 0 0 0 0 0 125000 1 1 9791 280 -86.852264 36.219249 40.752751
6116964 1 1 0 0 0 0 1 0 0 0 0 15000 2 3 25036 902 -86.753142 36.142394 237.834127
6116968 2 1 1 1 0 0 0 0 0 1 0 40000 1 2 5662 309 -86.723302 36.301418 264.158324
6116971 1 1 1 1 0 0 0 0 0 0 0 22500 1 1 9455 544 -86.806943 36.222643 33.485045
6116973 6 2 1 1 0 0 1 0 0 1 3 40000 1 1 9576 448 -86.726036 36.216463 233.344876
6117011 5 2 2 1 0 0 1 0 1 2 0 40000 2 3 14210 1323 -87.015617 35.638815 89.252164
6117050 2 2 1 1 0 0 1 0 0 0 0 40000 1 1 5725 1629 -86.574059 36.027823 42.7073
6117105 1 1 0 0 0 1 0 0 0 0 0 15000 1 2 24891 896 -86.700857 36.128024 25.036661
6117121 1 2 1 1 0 0 0 0 0 0 0 55000 2 3 24977 889 -86.719581 36.120061 28.269941
6117130 5 1 0 0 0 0 2 0 0 1 2 125000 2 3 19823 2519 -86.847395 35.9066 68.038188
6117177 2 2 1 0 1 1 0 0 0 0 0 -1 1 1 16959 1361 -87.037547 35.635547 48.015299
6117201 2 1 1 1 0 1 0 0 0 0 0 -1 1 1 8221 1487 -86.67162 36.480027 272.026515
6117212 2 4 2 2 0 0 0 0 0 0 0 40000 1 1 11025 1556 -86.858091 36.476089 23.260241
6117219 1 1 1 1 0 0 0 0 0 0 0 67500 2 3 21546 90 -86.684396 36.047627 33.485045
6117270 3 2 0 0 0 2 1 0 0 0 0 40000 1 1 13185 1401 -87.126796 35.633463 194.049587
6117373 1 1 0 0 0 0 1 0 0 0 0 -1 2 3 3472 767 -86.599898 36.166172 237.834127
6117395 2 2 0 0 0 2 0 0 0 0 0 125000 1 2 31013 1892 -86.36595 35.885382 38.178395
6117444 2 5 1 1 0 1 0 0 0 0 0 -1 1 1 8794 2750 -86.332824 36.158783 100.085864
6117446 2 3 2 0 2 0 0 0 0 0 0 55000 1 1 12169 1440 -87.079908 35.593479 146.604002
6117500 1 1 0 0 0 1 0 0 0 0 0 40000 1 1 23969 421 -86.768231 36.238773 25.036661
6117527 5 5 1 1 0 2 2 0 0 0 0 40000 1 1 10931 1570 -86.844281 36.561473 160.429048
6117557 1 1 0 0 0 1 0 0 0 0 0 5000 1 1 5096 548 -86.801873 36.211218 25.036661
6117587 2 2 0 0 0 2 0 0 0 0 0 55000 1 1 11865 1439 -87.094563 35.581704 158.01842
6117603 1 1 0 0 0 1 0 0 0 0 0 22500 1 1 815 2131 -86.336141 36.429378 232.474821
6117613 1 1 1 0 1 0 0 0 0 0 0 15000 2 2 6230 602 -86.840484 36.158237 318.089004
6117627 1 0 0 0 0 0 0 1 0 0 0 15000 2 3 24445 51 -86.713756 36.081996 25.036661
6117637 5 3 2 0 2 0 1 1 0 1 0 55000 1 1 27059 1197 -86.939316 36.080563 469.566607
6117650 1 1 0 0 0 1 0 0 0 0 0 -1 1 1 9702 394 -86.723428 36.285336 137.011743
6117688 1 1 1 1 0 0 0 0 0 0 0 22500 2 3 22584 218 -86.780919 36.162106 33.485045
6117702 1 0 1 1 0 0 0 0 0 0 0 22500 2 4 5130 462 -86.771891 36.201571 33.485045
6117766 3 2 1 0 1 0 1 1 0 0 0 -1 1 1 20826 1769 -86.516236 35.895954 485.640462
6117782 1 1 1 1 0 0 0 0 0 0 0 67500 1 1 28701 532 -86.770981 36.180572 33.485045
6117822 3 2 2 1 1 0 0 0 0 0 1 27500 1 1 27810 44 -86.713699 36.07213 38.996259
6117834 4 3 1 1 0 1 2 0 0 0 0 40000 1 4 1706 2085 -86.616987 36.44564 440.755259
6117841 1 1 1 0 1 0 0 0 0 0 0 55000 1 1 30905 1856 -86.309141 35.909087 118.319379
6117844 3 2 2 2 0 0 0 0 1 0 0 87500 1 1 25734 1669 -86.549514 35.998473 55.171323
6117861 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 10161 10 -86.762335 36.060318 154.138983
6117875 2 3 0 0 0 2 0 0 0 0 0 67500 1 1 17245 2483 -86.885088 35.977654 14.713853
6117907 1 1 1 0 1 0 0 0 0 0 0 67500 1 1 9793 280 -86.857788 36.217956 33.485045
6117908 2 2 0 0 0 2 0 0 0 0 0 27500 1 1 11264 1548 -86.877182 36.511027 32.8328
6118028 3 1 2 2 0 0 0 0 0 1 0 175000 1 1 28536 1126 -86.835792 36.117937 252.772788
6118065 1 1 0 0 0 1 0 0 0 0 0 -1 2 3 4892 163 -86.796702 36.172812 25.036661
6118091 1 2 1 1 0 0 0 0 0 0 0 40000 1 1 20811 1769 -86.483524 35.887664 114.989709
6118110 3 4 2 2 0 0 0 0 0 1 0 87500 1 1 1883 2212 -86.634682 36.410658 28.652366
6118161 1 1 0 0 0 1 0 0 0 0 0 40000 1 1 25586 1686 -86.483043 36.016168 37.361886
