hhno pno day tour half tseg tsvid opurp dpurp oadtyp dadtyp opcl otaz dpcl dtaz mode pathtype dorp deptm arrtm endacttm travtime travcost travdist trexpfac
4000925 1 1 2 2 1 2 5 0 4 1 30878 1906 31453 1898 3 0 1 1520 1525 1730 6.072005 -1.000000 1.617403 54.036979
4000925 2 1 1 1 1 1 0 4 1 4 31453 1898 31709 1909 3 0 1 1415 1420 1423 5.267273 -1.000000 1.234426 54.036979
4000925 2 1 1 2 1 2 4 0 4 1 31709 1909 31453 1898 3 0 1 1423 1428 400 5.263185 -1.000000 1.234426 54.036979
4000928 1 1 1 1 1 2 0 5 1 4 9217 717 4771 716 3 0 1 825 835 840 7.500977 -1.000000 2.236839 95.072171
4000928 1 1 1 1 2 3 5 1 4 2 4771 716 23145 966 3 0 1 840 905 1235 24.364124 -1.000000 11.645478 95.072171
4000928 1 1 1 2 1 6 1 5 2 4 23145 966 23786 431 3 0 1 1805 1820 1831 16.348389 -1.000000 6.958203 95.072171
4000928 1 1 1 2 2 7 5 0 4 1 23786 431 9217 717 3 0 1 1831 1845 400 13.688807 -1.000000 6.096725 95.072171
4000928 1 1 2 1 1 4 1 8 2 4 23145 966 22688 980 3 0 1 1235 1241 1330 5.787543 -1.000000 0.873583 95.072171
4000928 1 1 2 2 1 5 8 1 4 2 22688 980 23145 966 3 0 1 1330 1335 1805 5.822600 -1.000000 0.873583 95.072171
4000947 1 1 1 1 1 1 0 1 1 4 23461 770 19119 2381 3 0 1 1530 1600 1725 26.661219 -1.000000 12.968829 118.030293
4000947 1 1 1 2 1 2 1 0 4 1 19119 2381 23461 770 3 0 1 1725 1815 400 26.772991 -1.000000 12.968836 118.030293
4000947 2 1 1 1 1 1 0 7 1 4 23461 770 22648 209 5 0 2 1830 1835 2035 24.782578 -1.000000 10.523770 118.030293
4000947 2 1 1 2 1 2 7 0 4 1 22648 209 23461 770 5 0 1 2035 2040 400 22.535341 -1.000000 10.574983 118.030293
4000947 3 1 1 1 1 1 0 7 1 4 23461 770 22648 209 5 0 1 1830 1835 2035 24.782578 -1.000000 10.523770 118.030293
4000947 3 1 1 2 1 2 7 0 4 1 22648 209 23461 770 5 0 2 2035 2040 400 22.535341 -1.000000 10.574983 118.030293
4000947 4 1 1 1 1 1 0 7 1 4 23461 770 22648 209 5 0 2 1830 1835 2035 24.782578 -1.000000 10.523770 118.030293
4000947 4 1 1 2 1 2 7 0 4 1 22648 209 23461 770 5 0 2 2035 2040 400 22.535341 -1.000000 10.574983 118.030293
4000971 1 1 1 1 1 1 0 1 1 2 24695 494 23432 241 3 0 1 815 840 1630 17.405758 -1.000000 7.279369 80.653940
4000971 1 1 1 2 1 2 1 1 2 4 23432 241 3132 2645 4 0 1 1630 1700 1900 24.024790 -1.000000 14.358801 80.653940
4000971 1 1 1 2 2 3 1 5 4 4 3132 2645 3546 2678 4 0 1 1900 1915 2000 11.607825 -1.000000 5.197715 80.653940
4000971 1 1 1 2 3 4 5 0 4 1 3546 2678 24695 494 4 0 1 2000 2035 400 30.809547 -1.000000 18.270876 80.653940
4000976 1 1 1 1 1 1 0 5 1 4 17313 2451 19300 2501 3 0 1 845 855 905 7.423562 -1.000000 2.668386 35.923689
4000976 1 1 1 2 1 2 5 0 4 1 19300 2501 17313 2451 3 0 1 905 910 400 7.424281 -1.000000 2.668386 35.923689
4000976 2 1 1 1 1 1 0 5 1 4 17313 2451 20294 2512 3 0 1 945 1000 1030 13.220189 -1.000000 5.727866 35.923689
4000976 2 1 1 1 2 2 5 5 4 4 20294 2512 20293 2512 3 0 1 1030 1035 1115 3.485482 -1.000000 0.569491 35.923689
4000976 2 1 1 2 1 3 5 5 4 4 20293 2512 20413 2396 3 0 1 1115 1120 1145 4.128200 -1.000000 0.673136 35.923689
4000976 2 1 1 2 2 4 5 0 4 1 20413 2396 17313 2451 3 0 1 1145 1200 400 12.872209 -1.000000 6.082627 35.923689
4000977 1 1 1 1 1 1 0 1 1 2 5552 345 5544 339 3 0 1 700 712 1530 6.051510 -1.000000 1.594871 121.444961
4000977 1 1 1 2 1 2 1 0 2 1 5544 339 5552 345 3 0 1 1530 1542 400 6.062062 -1.000000 1.594871 121.444961
4000977 3 1 1 1 1 1 0 1 1 2 5552 345 9614 380 3 0 1 650 700 1800 4.715662 -1.000000 0.903081 121.444961
4000977 3 1 1 2 1 2 1 0 2 1 9614 380 5552 345 3 0 1 1800 1815 1830 4.698303 -1.000000 0.903081 121.444961
4000977 3 1 2 1 1 3 0 4 1 4 5552 345 1276 2197 3 0 1 1830 1900 2100 13.427858 -1.000000 6.665288 121.444961
4000977 3 1 2 2 1 4 4 0 4 1 1276 2197 5552 345 3 0 1 2100 2120 400 15.250127 -1.000000 6.665285 121.444961
4000979 1 1 1 1 1 4 0 4 1 4 5945 581 6299 595 3 0 1 1830 1840 1957 6.307570 -1.000000 1.641901 71.085157
4000979 1 1 1 2 1 5 4 0 4 1 6299 595 5945 581 3 0 1 1957 2008 400 6.301893 -1.000000 1.641901 71.085157
4000979 1 1 2 1 1 1 0 6 1 4 5945 581 26491 1162 3 0 1 1224 1244 1329 12.964828 -1.000000 6.715816 71.085157
4000979 1 1 2 2 1 2 6 4 4 4 26491 1162 26523 1196 3 0 1 1329 1340 1342 8.227115 -1.000000 3.274956 71.085157
4000979 1 1 2 2 2 3 4 0 4 1 26523 1196 5945 581 3 0 1 1342 1402 1830 13.418377 -1.000000 7.680518 71.085157
4001133 1 1 1 1 1 3 0 4 1 4 17438 2464 19742 2389 4 0 1 1700 1730 2030 20.687656 -1.000000 9.929473 79.033587
4001133 1 1 1 2 1 4 4 0 4 1 19742 2389 17438 2464 4 0 1 2030 2115 400 18.703823 -1.000000 9.929470 79.033587
4001133 1 1 2 1 1 1 0 7 1 4 17438 2464 19742 2389 3 0 1 825 855 1620 20.687656 -1.000000 9.929473 79.033587
4001133 1 1 2 2 1 2 7 0 4 1 19742 2389 17438 2464 3 0 1 1620 1645 1700 18.703823 -1.000000 9.929470 79.033587
4001133 2 1 1 1 1 4 0 4 1 4 17438 2464 19742 2389 4 0 2 1700 1730 2050 20.687656 -1.000000 9.929473 79.033587
4001133 2 1 1 2 1 5 4 0 4 1 19742 2389 17438 2464 4 0 2 2050 2115 400 18.703823 -1.000000 9.929470 79.033587
4001133 2 1 2 1 1 1 0 5 1 4 17438 2464 19687 2511 4 0 1 1405 1430 1500 16.822008 -1.000000 7.664437 79.033587
4001133 2 1 2 1 2 2 5 5 4 4 19687 2511 20293 2512 4 0 1 1500 1504 1545 3.846363 -1.000000 0.486846 79.033587
4001133 2 1 2 2 1 3 5 0 4 1 20293 2512 17438 2464 4 0 1 1545 1610 1700 16.398659 -1.000000 7.681966 79.033587
4001133 3 1 1 1 1 1 0 3 1 4 17438 2464 20085 2357 3 0 1 1111 1130 1132 19.419781 -1.000000 9.185401 79.033587
4001133 3 1 1 2 1 2 3 5 4 4 20085 2357 9214 715 4 0 1 1132 1156 1255 39.790962 -1.000000 23.927305 79.033587
4001133 3 1 1 2 2 3 5 3 4 4 9214 715 20085 2357 4 0 1 1255 1319 1320 34.566685 -1.000000 24.175720 79.033587
4001133 3 1 1 2 3 4 3 0 4 1 20085 2357 17438 2464 3 0 1 1320 1340 1810 18.485916 -1.000000 9.185401 79.033587
4001133 3 1 2 1 1 5 0 6 1 4 17438 2464 20271 2397 4 0 1 1810 1833 1954 18.230358 -1.000000 8.392810 79.033587
4001133 3 1 2 2 1 6 6 0 4 1 20271 2397 17438 2464 4 0 1 1954 2015 400 17.275570 -1.000000 8.392808 79.033587
4001133 4 1 1 1 1 1 0 1 1 2 17438 2464 23538 1639 3 0 1 650 740 1240 45.288910 -1.000000 24.849569 79.033587
4001133 4 1 1 2 1 4 1 0 2 1 23538 1639 17438 2464 3 0 1 1710 1800 400 44.613117 -1.000000 24.849567 79.033587
4001133 4 1 2 1 1 2 1 6 2 4 23538 1639 23587 1664 4 0 1 1240 1250 1320 7.983620 -1.000000 2.886417 79.033587
4001133 4 1 2 2 1 3 6 1 4 2 23587 1664 23538 1639 4 0 1 1320 1330 1710 8.117357 -1.000000 2.886416 79.033587
4001133 5 1 1 1 1 1 0 5 1 4 17438 2464 19687 2511 4 0 2 1405 1430 1500 16.822008 -1.000000 7.664437 79.033587
4001133 5 1 1 1 2 2 5 5 4 4 19687 2511 20293 2512 4 0 2 1500 1504 1545 3.846363 -1.000000 0.486846 79.033587
4001133 5 1 1 2 1 3 5 0 4 1 20293 2512 17438 2464 4 0 2 1545 1610 1810 16.398659 -1.000000 7.681966 79.033587
4001133 5 1 2 1 1 4 0 6 1 4 17438 2464 20271 2397 4 0 2 1810 1833 1954 18.230358 -1.000000 8.392810 79.033587
4001133 5 1 2 2 1 5 6 0 4 1 20271 2397 17438 2464 4 0 2 1954 2015 400 17.275570 -1.000000 8.392808 79.033587
4001169 1 1 1 1 1 1 0 1 1 4 9855 1138 28243 259 3 0 1 645 715 1600 24.493484 -1.000000 12.739840 55.949159
4001169 1 1 1 2 1 2 1 8 4 1 28243 259 9855 1138 3 0 1 1600 1630 1600 26.600220 -1.000000 12.739841 55.949159
4001169 1 1 2 1 1 3 8 5 1 4 9855 1138 28676 1145 4 0 1 1600 1944 2000 5.986949 -1.000000 1.647450 55.949159
4001169 1 1 2 1 2 4 5 6 4 4 28676 1145 10050 598 4 0 1 2000 2015 2145 7.970454 -1.000000 2.863200 55.949159
4001169 1 1 2 2 1 5 6 0 4 1 10050 598 9855 1138 4 0 1 2145 2156 400 6.332831 -1.000000 1.834573 55.949159
4001197 2 1 1 1 1 1 0 1 1 2 19696 2510 20413 2396 3 0 1 640 650 1530 6.199128 -1.000000 1.787924 29.645359
4001197 2 1 1 2 1 2 1 0 2 1 20413 2396 19696 2510 3 0 1 1530 1540 400 6.128069 -1.000000 1.787924 29.645359
4001238 1 1 1 1 1 3 0 3 1 4 21358 101 18520 2307 5 0 1 720 740 745 11.178292 -1.000000 6.116302 138.620516
4001238 1 1 1 1 2 4 3 1 4 4 18520 2307 17386 2493 3 0 1 745 810 1630 25.438311 -1.000000 13.507666 138.620516
4001238 1 1 1 2 1 5 1 3 4 4 17386 2493 18520 2307 3 0 1 1630 1700 1702 25.418007 -1.000000 13.507667 138.620516
4001238 1 1 1 2 2 6 3 0 4 1 18520 2307 21358 101 5 0 1 1702 1720 400 12.466296 -1.000000 6.116303 138.620516
4001238 1 1 2 1 1 1 0 4 1 4 21358 101 20323 2326 3 0 1 445 500 600 13.300367 -1.000000 6.227283 138.620516
4001238 1 1 2 2 1 2 4 0 4 1 20323 2326 21358 101 3 0 1 600 615 720 12.940182 -1.000000 6.227283 138.620516
4001238 2 1 1 1 1 1 0 1 1 2 21358 101 6457 11 3 0 1 745 815 1530 16.496258 -1.000000 7.036274 138.620516
4001238 2 1 1 2 1 2 1 0 2 1 6457 11 21358 101 3 0 1 1530 1600 400 14.665369 -1.000000 7.036274 138.620516
4001238 3 1 1 1 1 1 0 7 1 4 21358 101 18520 2307 5 0 2 720 740 815 11.178292 -1.000000 6.116302 138.620516
4001238 3 1 1 1 2 2 7 2 4 3 18520 2307 18520 2307 4 0 2 815 816 1145 3.557518 -1.000000 1.650565 138.620516
4001238 3 1 1 2 1 3 2 7 3 4 18520 2307 18520 2307 4 0 2 1145 1146 1702 3.557518 -1.000000 1.650565 138.620516
4001238 3 1 1 2 2 4 7 0 4 1 18520 2307 21358 101 5 0 2 1702 1720 400 12.466296 -1.000000 6.116303 138.620516
4001248 1 1 1 1 1 1 0 5 1 4 9422 554 28200 557 4 0 2 1145 1150 1215 4.939823 -1.000000 1.872030 41.833007
4001248 1 1 1 2 1 2 5 0 4 1 28200 557 9422 554 4 0 2 1215 1225 400 5.342644 -1.000000 1.872030 41.833007
4001256 1 1 1 1 1 1 0 4 1 4 24142 559 10001 626 6 3 3 800 840 1300 9.945608 -1.000000 3.859284 950.354145
4001256 1 1 1 2 1 2 4 0 4 1 10001 626 24142 559 6 3 3 1300 1345 400 9.414673 -1.000000 3.859284 950.354145
4001282 1 1 1 1 1 1 0 1 1 2 18800 2531 17669 2366 3 0 1 730 750 1630 22.645889 -1.000000 11.527137 29.645359
4001282 1 1 1 2 1 2 1 0 2 1 17669 2366 18800 2531 3 0 1 1630 1815 400 19.859779 -1.000000 11.527139 29.645359
4001387 1 1 1 1 1 1 0 8 1 4 27305 997 22505 215 3 0 1 633 642 805 9.175385 -1.000000 2.414666 87.717786
4001387 1 1 1 1 2 2 8 1 4 4 22505 215 23553 1637 3 0 1 805 833 940 31.959494 -1.000000 18.416586 87.717786
4001387 1 1 1 2 1 3 1 0 4 1 23553 1637 27305 997 3 0 1 940 1007 1120 36.492001 -1.000000 18.334583 87.717786
4001387 1 1 2 1 1 4 0 5 1 4 27305 997 22584 218 4 0 2 1120 1135 1205 10.004446 -1.000000 2.795610 87.717786
4001387 1 1 2 1 2 5 5 1 4 4 22584 218 21763 1035 4 0 2 1205 1220 1310 10.386395 -1.000000 3.466830 87.717786
4001387 1 1 2 2 1 6 1 0 4 1 21763 1035 27305 997 1 0 3 1310 1330 1640 5.863914 -1.000000 1.419484 87.717786
4001387 1 1 3 1 1 7 0 7 1 4 27305 997 17597 2420 3 0 1 1640 1715 1820 24.798864 -1.000000 14.717558 87.717786
4001387 1 1 3 1 2 8 7 6 4 4 17597 2420 17386 2493 5 0 2 1820 1830 1935 10.567155 -1.000000 5.393295 87.717786
4001387 1 1 3 1 3 9 6 7 4 4 17386 2493 17386 2493 1 0 3 1935 1940 2250 3.457539 -1.000000 0.448470 87.717786
4001387 1 1 3 1 4 10 7 8 4 4 17386 2493 17597 2420 5 0 2 2250 2300 2250 10.524065 -1.000000 5.393295 87.717786
4001387 1 1 3 2 1 11 8 0 4 1 17597 2420 27305 997 3 0 1 2250 2330 400 28.343397 -1.000000 14.717553 87.717786
4001387 2 1 1 1 1 1 0 1 1 2 27305 997 27103 1115 3 0 1 708 716 1605 10.036837 -1.000000 3.596031 87.717786
4001387 2 1 1 2 1 2 1 5 2 4 27103 1115 27306 997 3 0 1 1605 1616 1622 10.436426 -1.000000 3.596032 87.717786
4001387 2 1 1 2 2 3 5 0 4 1 27306 997 27305 997 3 0 1 1622 1623 400 3.260723 -1.000000 0.268010 87.717786
4001391 3 1 1 1 1 1 0 2 1 3 1206 2234 161 2225 8 0 3 715 730 1530 6.853131 -1.000000 2.006833 60.408755
4001391 3 1 1 2 1 2 2 0 3 1 161 2225 1206 2234 8 0 3 1530 1600 400 6.860514 -1.000000 2.006833 60.408755
4001396 1 1 1 1 1 1 0 1 1 4 33066 2732 22648 209 4 0 3 530 645 1215 45.238068 -1.000000 28.947460 44.931916
4001396 1 1 1 2 1 2 1 9 4 4 22648 209 23123 678 4 0 2 1215 1228 1400 6.643254 -1.000000 1.286294 44.931916
4001396 1 1 1 2 2 3 9 1 4 4 23123 678 22648 209 4 0 2 1400 1413 1630 6.559072 -1.000000 1.286294 44.931916
4001396 1 1 1 2 3 4 1 10 4 6 22648 209 -1 -1 6 6 1 1630 1700 1701 -1.000000 -1.000000 -1.000000 44.931916
4001396 1 1 1 2 4 4 10 0 6 1 -1 -1 33066 2732 3 0 1 1701 1730 1830 -1.000000 -1.000000 -1.000000 44.931916
4001396 1 1 2 1 1 5 0 4 1 4 33066 2732 33004 2733 3 0 1 1830 1834 2030 4.595788 -1.000000 0.797681 44.931916
4001396 1 1 2 2 1 6 4 0 4 1 33004 2733 33066 2732 3 0 1 2030 2034 400 4.595560 -1.000000 0.797681 44.931916
4001396 2 1 1 1 1 1 0 3 1 4 33066 2732 22648 209 3 0 1 1130 1210 1215 45.238068 -1.000000 28.947460 44.931916
4001396 2 1 1 1 2 2 3 9 4 4 22648 209 23123 678 4 0 1 1215 1228 1400 6.643254 -1.000000 1.286294 44.931916
4001396 2 1 1 1 3 3 9 3 4 4 23123 678 22648 209 4 0 1 1400 1413 1431 6.559072 -1.000000 1.286294 44.931916
4001396 2 1 1 2 1 4 3 0 4 1 22648 209 33066 2732 3 0 1 1431 1510 1615 38.725632 -1.000000 29.332857 44.931916
4001396 2 1 2 1 1 5 0 3 1 4 33066 2732 8470 2692 3 0 1 1615 1650 1705 21.645433 -1.000000 13.108579 44.931916
4001396 2 1 2 2 1 6 3 0 4 1 8470 2692 33066 2732 4 0 1 1705 1730 400 21.360571 -1.000000 13.108575 44.931916
4001513 1 1 1 1 1 2 0 9 1 4 25612 2010 19668 2398 4 0 1 1200 1300 1505 41.021694 -1.000000 25.979244 179.472904
4001513 1 1 1 2 1 3 9 0 4 1 19668 2398 25612 2010 4 0 1 1505 1630 2212 39.943943 -1.000000 25.972256 179.472904
4001513 2 1 1 1 1 1 0 2 1 4 25612 2010 30170 1654 8 0 3 737 805 1552 9.674448 -1.000000 4.488605 179.472904
4001513 2 1 1 2 1 2 2 0 4 1 30170 1654 25612 2010 8 0 3 1552 1605 400 9.427916 -1.000000 4.339452 179.472904
4001514 1 1 1 1 1 1 0 1 1 4 20371 18 5792 865 4 0 1 1435 1455 1510 23.883501 -1.000000 11.996606 172.012518
4001514 1 1 1 2 1 2 1 0 4 1 5792 865 20371 18 4 0 1 1510 1525 400 26.047750 -1.000000 11.996604 172.012518
4001514 2 1 1 1 1 1 0 3 1 4 20371 18 21758 1095 4 0 1 700 720 721 17.717831 -1.000000 8.347741 172.012518
4001514 2 1 1 1 2 2 3 3 4 4 21758 1095 22105 1088 3 0 1 721 730 732 5.281830 -1.000000 1.232058 172.012518
4001514 2 1 1 1 3 3 3 6 4 4 22105 1088 6461 11 4 0 2 732 745 845 10.285246 -1.000000 4.393453 172.012518
4001514 2 1 1 1 4 4 6 1 4 2 6461 11 22117 1090 4 0 1 845 900 1635 10.810097 -1.000000 4.498873 172.012518
4001514 2 1 1 2 1 5 1 0 2 1 22117 1090 20371 18 4 0 1 1635 1705 400 15.817776 -1.000000 7.974802 172.012518
4001514 3 1 1 1 1 1 0 4 1 4 20371 18 5792 865 4 0 2 1435 1455 1510 23.883501 -1.000000 11.996606 172.012518
4001514 3 1 1 2 1 2 4 0 4 1 5792 865 20371 18 4 0 2 1510 1525 400 26.047750 -1.000000 11.996604 172.012518
4001514 4 1 1 1 1 1 0 2 1 3 20371 18 21758 1095 4 0 2 700 720 1500 17.717831 -1.000000 8.347741 172.012518
4001514 4 1 1 2 1 2 2 8 3 3 21758 1095 21758 1095 1 0 3 1500 1505 1630 3.405702 -1.000000 0.408578 172.012518
4001514 4 1 1 2 2 3 8 0 3 1 21758 1095 20371 18 4 0 2 1630 1705 400 16.043068 -1.000000 8.347745 172.012518
4001579 1 1 1 1 1 1 0 4 1 4 7538 2045 2081 2058 3 0 1 900 915 925 12.529566 -1.000000 5.539262 321.462958
4001579 1 1 1 2 1 2 4 0 4 1 2081 2058 7538 2045 3 0 1 925 940 1030 12.530559 -1.000000 5.539262 321.462958
4001579 1 1 2 1 1 3 0 8 1 4 7538 2045 7750 1476 3 0 1 1030 1040 1300 9.467284 -1.000000 5.123547 321.462958
4001579 1 1 2 2 1 4 8 0 4 1 7750 1476 7538 2045 3 0 1 1300 1310 400 9.449901 -1.000000 5.123547 321.462958
4001587 1 1 1 1 1 3 0 1 1 4 31370 1981 31370 1981 1 0 3 1000 1015 1215 3.499977 -1.000000 0.520758 170.691975
4001587 1 1 1 2 1 4 1 0 4 1 31370 1981 31370 1981 1 0 3 1215 1230 1330 3.499977 -1.000000 0.520758 170.691975
4001587 1 1 2 1 1 7 0 4 1 4 31370 1981 31709 1909 6 3 3 1610 1652 1702 6.043277 -1.000000 1.474021 170.691975
4001587 1 1 2 2 1 8 4 0 4 1 31709 1909 31370 1981 6 3 3 1702 1805 1815 6.095924 -1.000000 1.474021 170.691975
4001587 1 1 3 1 1 9 0 4 1 4 31370 1981 31156 1891 4 0 2 1815 1830 1945 9.930683 -1.000000 3.485670 170.691975
4001587 1 1 3 2 1 10 4 6 4 4 31156 1891 31156 1891 4 0 2 1945 1947 2000 3.667763 -1.000000 0.681153 170.691975
4001587 1 1 3 2 2 11 6 0 4 1 31156 1891 31370 1981 4 0 2 2000 2020 400 10.093725 -1.000000 3.485671 170.691975
4001587 1 1 4 1 1 1 0 5 1 4 31370 1981 26311 1990 1 0 3 730 750 845 5.588661 -1.000000 1.603591 170.691975
4001587 1 1 4 2 1 2 5 0 4 1 26311 1990 31370 1981 1 0 3 845 915 1000 5.623303 -1.000000 1.603591 170.691975
4001587 1 1 5 1 1 5 0 5 1 4 31370 1981 30824 1855 6 3 3 1330 1410 1510 10.270870 -1.000000 4.381933 170.691975
4001587 1 1 5 2 1 6 5 0 4 1 30824 1855 31370 1981 6 3 3 1510 1540 1610 10.318401 -1.000000 4.381933 170.691975
4001628 1 1 1 1 1 1 0 1 1 2 31145 1897 25634 1682 3 0 1 620 642 1622 22.430870 -1.000000 13.339089 52.881307
4001628 1 1 1 2 1 2 1 0 2 1 25634 1682 31145 1897 3 0 1 1622 1645 1840 22.461512 -1.000000 13.489839 52.881307
4001628 1 1 2 1 1 3 0 5 1 4 31145 1897 26311 1990 3 0 1 1840 1852 1935 9.178082 -1.000000 3.972958 52.881307
4001628 1 1 2 2 1 4 5 0 4 1 26311 1990 31145 1897 3 0 1 1935 1946 400 9.185429 -1.000000 3.972957 52.881307
4001634 1 1 1 1 1 1 0 3 1 4 17664 2366 10276 1247 4 0 1 652 700 702 11.056892 -1.000000 4.967420 86.611874
4001634 1 1 1 1 2 2 3 6 4 4 10276 1247 6348 1262 3 0 1 702 714 834 12.670042 -1.000000 5.425754 86.611874
4001634 1 1 1 1 3 3 6 3 4 4 6348 1262 10276 1247 3 0 1 834 845 900 12.385458 -1.000000 5.425753 86.611874
4001634 1 1 1 2 1 4 3 0 4 1 10276 1247 17664 2366 4 0 1 900 908 1630 10.394953 -1.000000 4.967420 86.611874
4001634 1 1 2 1 1 5 0 4 1 4 17664 2366 19687 2511 3 0 1 1630 1653 1707 14.292572 -1.000000 7.925690 86.611874
4001634 1 1 2 1 2 6 4 5 4 4 19687 2511 20271 2397 3 0 1 1707 1715 1750 5.149984 -1.000000 1.247533 86.611874
4001634 1 1 2 1 3 7 5 6 4 4 20271 2397 28673 1146 3 0 1 1750 1803 1920 29.075871 -1.000000 15.375335 86.611874
4001634 1 1 2 2 1 8 6 7 4 4 28673 1146 19823 2519 3 0 1 1920 1930 2020 31.327377 -1.000000 17.317745 86.611874
4001634 1 1 2 2 2 9 7 0 4 1 19823 2519 17664 2366 3 0 1 2020 2040 400 20.924831 -1.000000 9.841754 86.611874
4001634 2 1 1 1 1 3 0 1 1 2 17664 2366 23153 197 3 0 1 840 910 1330 24.719206 -1.000000 10.781781 86.611874
4001634 2 1 1 2 1 4 1 1 2 4 23153 197 22667 982 3 0 1 1330 1335 1510 6.635982 -1.000000 1.172378 86.611874
4001634 2 1 1 2 2 5 1 3 4 4 22667 982 23465 256 3 0 1 1510 1535 1547 18.868664 -1.000000 9.965584 86.611874
4001634 2 1 1 2 3 6 3 3 4 4 23465 256 20085 2357 4 0 1 1547 1630 1645 31.303164 -1.000000 20.336931 86.611874
4001634 2 1 1 2 4 7 3 4 4 4 20085 2357 19687 2511 3 0 1 1645 1650 1707 6.333709 -1.000000 1.913933 86.611874
4001634 2 1 1 2 5 8 4 5 4 4 19687 2511 20271 2397 3 0 1 1707 1715 1750 5.149984 -1.000000 1.247533 86.611874
4001634 2 1 1 2 6 9 5 6 4 4 20271 2397 28673 1146 3 0 1 1750 1810 1920 29.075871 -1.000000 15.375335 86.611874
4001634 2 1 1 2 7 10 6 7 4 4 28673 1146 19823 2519 3 0 1 1920 1940 2020 31.327377 -1.000000 17.317745 86.611874
4001634 2 1 1 2 8 11 7 0 4 1 19823 2519 17664 2366 3 0 1 2020 2040 400 20.924831 -1.000000 9.841754 86.611874
4001634 2 1 2 1 1 1 0 8 1 4 17664 2366 6355 1263 3 0 1 530 545 730 8.840689 -1.000000 3.204473 86.611874
4001634 2 1 2 2 1 2 8 0 4 1 6355 1263 17664 2366 3 0 1 730 745 840 8.434080 -1.000000 3.204473 86.611874
4001634 3 1 1 1 1 5 0 7 1 4 17664 2366 17238 2483 4 0 1 2111 2130 100 12.000852 -1.000000 6.005505 86.611874
4001634 3 1 1 2 1 6 7 0 4 1 17238 2483 17664 2366 4 0 1 100 120 400 12.084278 -1.000000 6.005505 86.611874
4001634 3 1 2 1 1 1 0 8 1 4 17664 2366 20085 2357 4 0 1 1218 1239 1747 14.873107 -1.000000 8.733834 86.611874
4001634 3 1 2 2 1 2 8 6 4 4 20085 2357 19668 2398 5 0 1 1747 1754 1805 5.967052 -1.000000 1.650099 86.611874
4001634 3 1 2 2 2 3 6 8 4 4 19668 2398 20085 2357 5 0 1 1805 1814 2045 5.957095 -1.000000 1.650099 86.611874
4001634 3 1 2 2 3 4 8 0 4 1 20085 2357 17664 2366 5 0 1 2045 2110 2111 16.395481 -1.000000 8.692004 86.611874
4001634 4 1 1 1 1 5 0 7 1 4 17664 2366 17238 2483 4 0 2 2111 2130 100 12.000852 -1.000000 6.005505 86.611874
4001634 4 1 1 2 1 6 7 0 4 1 17238 2483 17664 2366 4 0 2 100 120 400 12.084278 -1.000000 6.005505 86.611874
4001634 5 1 1 1 1 1 0 2 1 3 17664 2366 10276 1247 4 0 2 652 700 900 11.056892 -1.000000 4.967420 86.611874
4001634 5 1 1 2 1 2 2 0 3 1 10276 1247 17664 2366 4 0 2 900 911 1218 10.394953 -1.000000 4.967420 86.611874
4001634 5 1 2 1 1 3 0 8 1 4 17664 2366 20085 2357 4 0 2 1218 1239 1747 14.873107 -1.000000 8.733834 86.611874
4001634 5 1 2 2 1 4 8 6 4 4 20085 2357 19668 2398 5 0 2 1747 1752 1805 5.967052 -1.000000 1.650099 86.611874
4001634 5 1 2 2 2 5 6 8 4 4 19668 2398 20085 2357 5 0 2 1805 1812 2045 5.957095 -1.000000 1.650099 86.611874
4001634 5 1 2 2 3 6 8 0 4 1 20085 2357 17664 2366 5 0 2 2045 2110 400 16.395481 -1.000000 8.692004 86.611874
4001748 1 1 1 1 1 1 0 5 1 4 29955 1994 23590 1664 3 0 1 1515 1520 1540 7.689947 -1.000000 2.791312 160.440661
4001748 1 1 1 2 1 2 5 4 4 4 23590 1664 23587 1664 3 0 1 1540 1547 1552 3.792198 -1.000000 0.845203 160.440661
4001748 1 1 1 2 2 3 4 4 4 4 23587 1664 29945 1994 3 0 1 1552 1602 1607 7.682781 -1.000000 2.791312 160.440661
4001748 1 1 1 2 3 4 4 0 4 1 29945 1994 29955 1994 3 0 1 1607 1614 400 3.951555 -1.000000 1.012238 160.440661
4001769 2 1 1 1 1 1 0 2 1 3 17136 2478 17304 2455 8 0 3 630 700 1400 8.023775 -1.000000 2.916088 35.585261
4001769 2 1 1 1 2 2 2 1 3 2 17304 2455 17230 2423 4 0 2 1400 1415 2000 9.221897 -1.000000 3.827697 35.585261
4001769 2 1 1 2 1 3 1 0 2 1 17230 2423 17136 2478 4 0 2 2000 2015 400 5.933515 -1.000000 2.007852 35.585261
4001782 1 1 1 1 1 1 0 1 1 2 17140 2478 22504 215 3 0 1 630 715 1600 34.149719 -1.000000 15.806946 32.136679
4001782 1 1 1 2 1 2 1 7 2 4 22504 215 17217 2484 3 0 1 1600 1700 1730 28.945473 -1.000000 16.546854 32.136679
4001782 1 1 1 2 2 3 7 0 4 1 17217 2484 17140 2478 3 0 1 1730 1740 400 6.073741 -1.000000 2.143291 32.136679
4001782 2 1 1 1 1 1 0 1 1 2 17140 2478 24961 903 3 0 1 310 340 350 36.187538 -1.000000 18.096300 32.136679
4001782 2 1 1 1 2 2 1 1 2 4 24961 903 18482 2548 0 0 3 350 400 700 29.934006 -1.000000 19.756264 32.136679
