hhno day dow jttours phtours fhtours hdexpfac
6051969 1 2 0 0 0 37.361886
6051972 1 2 0 0 0 111.213427
6052041 1 2 0 0 0 293.729004
6052050 1 2 0 0 0 45.577711
6052056 1 5 0 0 0 108.337571
6052059 1 4 0 0 0 58.963689
6052072 1 5 0 0 0 204.899384
6052150 1 2 0 0 0 28.166385
6052156 1 4 0 0 0 198.865068
6052253 1 2 0 0 0 25.036661
6052278 1 4 0 0 0 318.089004
6052281 1 6 0 0 0 54.62282
6052307 1 4 0 0 0 173.622477
6052324 1 6 0 0 0 56.308003
6052337 1 3 0 0 0 33.485045
6052339 1 2 0 0 0 83.671355
6052452 1 5 0 0 0 111.229671
6052500 1 6 0 0 0 291.87799
6052575 1 4 0 0 0 50.034788
6052584 1 5 0 0 0 42.7073
6052618 1 4 0 0 0 42.773716
6052705 1 2 0 0 0 38.996259
6052728 1 5 0 0 0 30.470701
6052793 1 3 0 0 0 23.184859
6052844 1 4 0 0 0 41.793933
6052971 1 2 0 0 0 78.227921
6053012 1 3 0 0 0 28.166385
6053085 1 3 0 0 0 33.491023
6053136 1 2 0 0 0 188.146177
6053153 1 6 0 0 0 40.752751
6053223 1 5 0 0 0 149.001511
6053309 1 2 0 0 0 28.166385
6053345 1 3 0 0 0 27.781438
6053410 1 2 0 0 0 25.036661
6053457 1 2 0 0 0 108.083727
6053496 1 6 0 0 0 213.404873
6053542 1 4 0 0 0 37.092214
6053559 1 3 0 0 0 28.166385
6053572 1 4 0 0 0 25.036661
6053670 1 6 0 0 0 48.823059
6053675 1 3 0 0 0 48.270624
6053681 1 3 0 0 0 33.485045
6053700 1 4 0 0 0 49.060489
6053723 1 6 0 0 0 25.036661
6053757 1 4 0 0 0 111.213427
6053785 1 6 0 0 0 84.994878
6053795 1 4 0 0 0 29.515945
6053801 1 3 0 0 0 37.361886
6053829 1 5 0 0 0 38.996259
6053892 1 6 0 0 0 42.679143
6054000 1 5 0 0 0 32.683296
6054074 1 6 0 0 0 170.547008
6054114 1 5 0 0 0 38.578848
6054120 1 2 0 0 0 40.195788
6054135 1 4 0 0 0 28.166385
6054136 1 3 0 0 0 187.430852
6054188 1 2 0 0 0 48.680414
6054192 1 6 0 0 0 288.496806
6054214 1 2 0 0 0 25.036661
6054275 1 4 0 0 0 42.645539
6054316 1 5 0 0 0 28.166385
6054360 1 5 0 0 0 27.227791
6054431 1 6 0 0 0 43.943943
6054493 1 2 0 0 0 230.191338
6054501 1 2 0 0 0 44.700354
6054504 1 3 0 0 0 33.485045
6054519 1 2 0 0 0 105.772175
6054520 1 4 0 0 0 49.968956
6054613 1 4 0 0 0 19.788944
6054614 1 2 0 0 0 25.036661
6054629 1 3 0 0 0 37.623064
6054639 1 4 0 0 0 43.770387
6054650 1 3 0 0 0 30.573918
6054673 1 3 0 0 0 26.618523
6054740 1 4 0 0 0 146.959438
6054754 1 2 0 0 0 41.793933
6054774 1 3 0 0 0 61.176273
6054776 1 2 0 0 0 93.546905
6054857 1 4 0 0 0 154.138983
6054913 1 4 0 0 0 24.499764
6054929 1 5 0 0 0 38.178395
6054980 1 4 0 0 0 531.221585
6055014 1 5 0 0 0 28.166385
6055073 1 4 0 0 0 137.011743
6055076 1 4 0 0 0 95.9344
6055094 1 5 0 0 0 38.996259
6055103 1 4 0 0 0 37.623064
6055181 1 2 0 0 0 237.834127
6055239 1 6 0 0 0 116.86098
6055374 1 4 0 0 0 40.752751
6055413 1 2 0 0 0 37.194337
6055439 1 2 0 0 0 137.011743
6055539 1 5 0 0 0 55.171323
6055572 1 6 0 0 0 183.24506
6055603 1 2 0 0 0 66.830507
6055647 1 6 0 0 0 288.496806
6055686 1 2 0 0 0 80.556009
6055717 1 4 0 0 0 41.793933
6055760 1 3 0 0 0 21.137344
6055817 1 4 0 0 0 25.036661
6055825 1 6 0 0 0 19.21611
6055879 1 3 0 0 0 28.646696
6055883 1 4 0 0 0 76.223932
6055924 1 3 0 0 0 103.410111
6055946 1 2 0 0 0 237.834127
6055966 1 6 0 0 0 84.856632
6056036 1 3 0 0 0 417.829419
6056038 1 5 0 0 0 283.192257
6056120 1 4 0 0 0 36.091791
6056148 1 5 0 0 0 25.036661
6056181 1 3 0 0 0 55.171323
6056193 1 2 0 0 0 33.485045
6056201 1 3 0 0 0 36.091791
6056239 1 2 0 0 0 27.12883
6056240 1 5 0 0 0 75.75
6056243 1 2 0 0 0 75.841246
6056266 1 3 0 0 0 113.620125
6056368 1 2 0 0 0 137.011743
6056377 1 6 0 0 0 154.138983
6056421 1 5 0 0 0 25.036661
6056445 1 2 0 0 0 33.485045
6056485 1 4 0 0 0 223.017177
6056537 1 5 0 0 0 41.793933
6056600 1 4 0 0 0 213.404873
6056630 1 2 0 0 0 48.270624
6056675 1 5 0 0 0 28.098568
6056702 1 5 0 0 0 58.755267
6056704 1 5 0 0 0 293.729004
6056719 1 5 0 0 0 223.017177
6056859 1 6 0 0 0 55.577715
6056864 1 5 0 0 0 42.645539
6056880 1 4 0 0 0 463.791469
6056886 1 6 0 0 0 95.971272
6056927 1 2 0 0 0 66.830507
6056945 1 3 0 0 0 288.496806
6056971 1 6 0 0 0 28.098568
6057081 1 5 0 0 0 47.962006
6057126 1 3 0 0 0 57.148435
6057130 1 5 0 0 0 53.900485
6057154 1 4 0 0 0 318.089004
6057187 1 4 0 0 0 173.622477
6057229 1 2 0 0 0 33.485045
6057247 1 6 0 0 0 137.011743
6057261 1 5 0 0 0 467.782987
6057289 1 2 0 0 0 48.270624
6057306 1 5 0 0 0 156.191013
6057308 1 3 0 0 0 25.036661
6057368 1 3 0 0 0 40.752751
6057382 1 2 0 0 0 37.598413
6057396 1 4 0 0 0 57.148435
6057429 1 3 0 0 0 169.069989
6057440 1 4 0 0 0 318.089004
6057479 1 5 0 0 0 33.485045
6057487 1 6 0 0 0 27.883579
6057489 1 2 0 0 0 46.27307
6057491 1 5 0 0 0 48.270624
6057494 1 2 0 0 0 50.678022
6057540 1 5 0 0 0 166.749227
6057560 1 4 0 0 0 153.058606
6057595 1 3 0 0 0 175.127419
6057601 1 3 0 0 0 48.909333
6057648 1 2 0 0 0 457.886865
6057669 1 6 0 0 0 170.894055
6057680 1 2 0 0 0 1276.966939
6057708 1 6 0 0 0 318.089004
6057790 1 6 0 0 0 450.199786
6057820 1 5 0 0 0 158.01842
6057822 1 4 0 0 0 154.138983
6057919 1 4 0 0 0 84.458604
6057990 1 3 0 0 0 183.24506
6058008 1 4 0 0 0 111.213427
6058144 1 4 0 0 0 273.463256
6058195 1 4 0 0 0 40.752751
6058261 1 3 0 0 0 27.12883
6058301 1 2 0 0 0 257.903099
6058313 1 2 0 0 0 83.043818
6058326 1 4 0 0 0 62.923576
6058373 1 4 0 0 0 458.543647
6058504 1 2 0 0 0 44.700354
6058540 1 3 0 0 0 33.485045
6058544 1 5 0 0 0 668.971551
6058549 1 3 0 0 0 45.577711
6058559 1 6 0 0 0 318.089004
6058562 1 2 0 0 0 108.083727
6058582 1 2 0 0 0 48.389985
6058588 1 3 0 0 0 212.70977
6058617 1 6 0 0 0 183.24506
6058708 1 2 0 0 0 41.793933
6058723 1 5 0 0 0 532.662399
6058738 1 2 0 0 0 36.091791
6058786 1 5 0 0 0 38.513922
6058792 1 2 0 0 0 33.485045
6058800 1 5 0 0 0 237.834127
6058801 1 3 0 0 0 24.04211
6058920 1 5 0 0 0 154.138983
6058952 1 4 0 0 0 28.166385
6058964 1 5 0 0 0 29.515945
6058972 1 6 0 0 0 33.485045
6058976 1 3 0 0 0 137.011743
6058983 1 3 0 0 0 45.690895
6058993 1 5 0 0 0 97.016045
6059005 1 5 0 0 0 102.7956
6059029 1 5 0 0 0 28.392781
6059071 1 3 0 0 0 33.485045
6059074 1 4 0 0 0 25.036661
6059100 1 5 0 0 0 197.510331
6059199 1 6 0 0 0 37.623064
6059204 1 3 0 0 0 74.99601
6059368 1 4 0 0 0 223.017177
6059403 1 4 0 0 0 45.690247
6059468 1 3 0 0 0 318.089004
6059510 1 4 0 0 0 182.921611
6059674 1 3 0 0 0 46.168658
6059677 1 3 0 0 0 48.823059
6059682 1 3 0 0 0 44.700354
6059683 1 5 0 0 0 231.183156
6059693 1 4 0 0 0 156.316879
6059696 1 4 0 0 0 30.894782
6059705 1 5 0 0 0 21.137344
6059719 1 3 0 0 0 48.823059
6059823 1 2 0 0 0 271.210051
6059829 1 6 0 0 0 316.923803
6059863 1 4 0 0 0 56.422038
6059946 1 6 0 0 0 46.168658
6059985 1 6 0 0 0 293.062607
6060023 1 4 0 0 0 21.137344
6060053 1 3 0 0 0 33.485045
6060090 1 3 0 0 0 458.543647
6060097 1 2 0 0 0 96.092457
6060130 1 4 0 0 0 92.717871
6060138 1 6 0 0 0 25.036661
6060141 1 4 0 0 0 28.166385
6060179 1 5 0 0 0 25.036661
6060231 1 3 0 0 0 159.768622
6060232 1 2 0 0 0 45.758511
6060256 1 5 0 0 0 124.406099
6060311 1 4 0 0 0 28.166385
6060350 1 5 0 0 0 33.491023
6060356 1 3 0 0 0 36.707855
6060363 1 3 0 0 0 37.598413
6060378 1 3 0 0 0 25.036661
6060416 1 4 0 0 0 75.124736
6060463 1 2 0 0 0 108.083727
6060500 1 3 0 0 0 37.361886
6060507 1 3 0 0 0 318.089004
6060526 1 4 0 0 0 458.543647
6060567 1 5 0 0 0 25.036661
6060625 1 4 0 0 0 32.683296
6060679 1 2 0 0 0 39.283898
6060708 1 3 0 0 0 61.423409
6060788 1 2 0 0 0 20.217977
6060808 1 4 0 0 0 76.223932
6060818 1 6 0 0 0 317.038312
6061017 1 6 0 0 0 38.996259
6061041 1 5 0 0 0 47.844572
6061068 1 3 0 0 0 137.011743
6061117 1 4 0 0 0 25.036661
6061143 1 5 0 0 0 30.470701
6061178 1 5 0 0 0 30.573918
6061260 1 4 0 0 0 137.011743
6061299 1 5 0 0 0 48.314826
6061302 1 4 0 0 0 137.011743
6061303 1 3 0 0 0 28.646696
6061360 1 3 0 0 0 294.487787
6061425 1 4 0 0 0 77.333599
6061436 1 5 0 0 0 21.137344
6061438 1 4 0 0 0 318.089004
6061488 1 3 0 0 0 37.361886
6061537 1 6 0 0 0 60.463179
6061574 1 5 0 0 0 38.359917
6061582 1 5 0 0 0 33.485045
6061638 1 3 0 0 0 33.422311
6061649 1 2 0 0 0 29.515945
6061666 1 4 0 0 0 33.362385
6061718 1 2 0 0 0 42.058518
6061729 1 5 0 0 0 28.646696
6061764 1 5 0 0 0 41.793933
6061783 1 5 0 0 0 249.110062
6061786 1 3 0 0 0 28.166385
6061928 1 2 0 0 0 38.996259
6061955 1 6 0 0 0 69.284955
6061993 1 6 0 0 0 58.755267
6062049 1 6 0 0 0 264.158324
6062084 1 4 0 0 0 183.24506
6062097 1 5 0 0 0 33.485045
6062137 1 3 0 0 0 25.036661
6062157 1 5 0 0 0 383.644043
6062171 1 4 0 0 0 28.166385
6062188 1 6 0 0 0 166.749227
6062284 1 6 0 0 0 40.752751
6062299 1 5 0 0 0 51.434422
6062338 1 5 0 0 0 67.696271
6062432 1 5 0 0 0 34.050388
6062476 1 5 0 0 0 56.422038
6062507 1 2 0 0 0 94.185266
6062525 1 3 0 0 0 33.485045
6062532 1 2 0 0 0 35.446109
6062547 1 4 0 0 0 44.975084
6062558 1 3 0 0 0 29.515945
6062566 1 4 0 0 0 33.485045
6062797 1 3 0 0 0 17.109686
6062799 1 6 0 0 0 152.591347
6062914 1 4 0 0 0 164.470286
6062918 1 5 0 0 0 39.370542
6062999 1 4 0 0 0 166.749227
6063002 1 2 0 0 0 294.487787
6063013 1 4 0 0 0 96.092457
6063050 1 3 0 0 0 30.894782
6063086 1 4 0 0 0 69.284955
6063113 1 4 0 0 0 28.166385
6063130 1 4 0 0 0 137.011743
6063136 1 4 0 0 0 230.86371
6063140 1 5 0 0 0 75.75
6063175 1 6 0 0 0 45.827064
6063194 1 2 0 0 0 119.63125
6063198 1 5 0 0 0 34.524483
6063227 1 6 0 0 0 32.907624
6063232 1 4 0 0 0 33.485045
6063239 1 4 0 0 0 182.901751
6063276 1 2 0 0 0 126.955962
6063349 1 5 0 0 0 294.801634
6063366 1 3 0 0 0 34.089124
6063380 1 2 0 0 0 33.491023
6063426 1 6 0 0 0 136.616588
6063448 1 2 0 0 0 553.362192
6063531 1 4 0 0 0 49.923764
6063553 1 6 0 0 0 42.7073
6063565 1 2 0 0 0 280.378107
6063595 1 2 0 0 0 17.57324
6063684 1 2 0 0 0 30.573918
6063706 1 4 0 0 0 49.83204
6063720 1 2 0 0 0 36.091791
6063738 1 6 0 0 0 20.848463
6063777 1 5 0 0 0 359.173598
6063783 1 5 0 0 0 49.14909
6063849 1 3 0 0 0 36.091791
6063891 1 3 0 0 0 197.510331
6063955 1 6 0 0 0 29.515945
6063973 1 5 0 0 0 33.485045
6064092 1 4 0 0 0 112.390627
6064163 1 3 0 0 0 61.88748
6064180 1 2 0 0 0 56.435041
6064208 1 4 0 0 0 175.479046
6064246 1 3 0 0 0 70.481008
6064290 1 6 0 0 0 24.499764
6064293 1 2 0 0 0 267.564734
6064316 1 4 0 0 0 171.244745
6064321 1 2 0 0 0 184.369959
6064418 1 6 0 0 0 30.470701
6064421 1 3 0 0 0 37.361886
6064442 1 5 0 0 0 33.485045
6064456 1 3 0 0 0 33.411201
6064501 1 3 0 0 0 30.470701
6064569 1 4 0 0 0 29.515945
6064617 1 4 0 0 0 34.050388
6064618 1 6 0 0 0 36.870673
6064670 1 6 0 0 0 496.764224
6064704 1 2 0 0 0 94.503593
6064759 1 4 0 0 0 33.485045
6064791 1 5 0 0 0 58.755267
6064817 1 5 0 0 0 51.434422
6064848 1 4 0 0 0 28.166385
6064871 1 2 0 0 0 76.114657
6064873 1 4 0 0 0 318.089004
6064883 1 4 0 0 0 640.008456
6064886 1 5 0 0 0 33.485045
6064923 1 4 0 0 0 411.362244
6064949 1 2 0 0 0 33.485045
6064966 1 6 0 0 0 74.049043
6064986 1 5 0 0 0 65.932195
6065003 1 4 0 0 0 23.260241
6065040 1 3 0 0 0 587.896084
6065044 1 6 0 0 0 51.434422
6065052 1 6 0 0 0 28.269941
6065114 1 5 0 0 0 294.801634
6065201 1 4 0 0 0 45.690895
6065241 1 5 0 0 0 28.166385
6065309 1 4 0 0 0 53.812839
6065331 1 3 0 0 0 37.194337
6065333 1 3 0 0 0 42.645539
6065371 1 5 0 0 0 26.998646
6065383 1 3 0 0 0 120.905139
6065387 1 2 0 0 0 32.982249
6065439 1 2 0 0 0 66.830507
6065475 1 4 0 0 0 37.623064
6065512 1 3 0 0 0 105.772175
6065534 1 3 0 0 0 33.485045
6065545 1 2 0 0 0 28.392781
6065548 1 2 0 0 0 37.361886
6065560 1 2 0 0 0 25.036661
6065581 1 3 0 0 0 17.661999
6065595 1 5 0 0 0 325.436372
6065633 1 5 0 0 0 36.091791
6065663 1 2 0 0 0 25.036661
6065763 1 5 0 0 0 208.369224
6065771 1 4 0 0 0 28.269941
6065799 1 4 0 0 0 231.880336
6065816 1 3 0 0 0 25.036661
6065842 1 6 0 0 0 34.050388
6065862 1 6 0 0 0 290.323193
6065879 1 2 0 0 0 33.485045
6065886 1 4 0 0 0 33.485045
6065908 1 6 0 0 0 33.485045
6065934 1 4 0 0 0 55.650925
6065987 1 4 0 0 0 94.813693
6066036 1 4 0 0 0 25.036661
6066069 1 4 0 0 0 28.392781
6066099 1 2 0 0 0 267.181495
6066102 1 4 0 0 0 28.166385
6066127 1 3 0 0 0 267.181495
6066186 1 2 0 0 0 267.564734
6066207 1 4 0 0 0 33.485045
6066212 1 2 0 0 0 84.646428
6066214 1 4 0 0 0 25.036661
6066248 1 2 0 0 0 298.539765
6066269 1 2 0 0 0 33.485045
6066314 1 2 0 0 0 42.051436
6066315 1 6 0 0 0 64.380723
6066366 1 4 0 0 0 134.66004
6066376 1 6 0 0 0 136.28075
6066397 1 4 0 0 0 268.246727
6066462 1 4 0 0 0 49.923764
6066473 1 4 0 0 0 240.568034
6066484 1 4 0 0 0 93.373343
6066491 1 2 0 0 0 34.524483
6066539 1 2 0 0 0 244.09078
6066573 1 4 0 0 0 29.515945
6066576 1 4 0 0 0 62.79018
6066591 1 5 0 0 0 28.646696
6066681 1 4 0 0 0 49.923764
6066688 1 3 0 0 0 52.817316
6066705 1 5 0 0 0 25.036661
6066710 1 3 0 0 0 28.166385
6066713 1 6 0 0 0 149.001511
6066716 1 6 0 0 0 289.822904
6066737 1 3 0 0 0 112.390627
6066744 1 4 0 0 0 28.166385
6066834 1 3 0 0 0 37.361886
6066857 1 6 0 0 0 318.089004
6066896 1 2 0 0 0 62.560803
6066905 1 3 0 0 0 28.646696
6066946 1 2 0 0 0 33.485045
6066968 1 4 0 0 0 33.485045
6067045 1 3 0 0 0 271.055475
6067061 1 5 0 0 0 153.818257
6067110 1 6 0 0 0 251.979787
6067111 1 4 0 0 0 267.181495
6067114 1 4 0 0 0 244.620217
6067157 1 5 0 0 0 49.923764
6067159 1 2 0 0 0 48.015299
6067220 1 6 0 0 0 28.166385
6067274 1 3 0 0 0 94.503593
6067287 1 3 0 0 0 154.138983
6067343 1 6 0 0 0 45.577711
6067348 1 3 0 0 0 28.646696
6067416 1 3 0 0 0 25.036661
6067425 1 6 0 0 0 41.793933
6067489 1 4 0 0 0 534.292171
6067532 1 5 0 0 0 25.036661
6067632 1 6 0 0 0 33.485045
6067637 1 2 0 0 0 671.040261
6067671 1 5 0 0 0 154.138983
6067698 1 6 0 0 0 33.485045
6067738 1 4 0 0 0 83.043818
6067792 1 6 0 0 0 40.752751
6067810 1 6 0 0 0 164.394922
6067840 1 6 0 0 0 33.362385
6067881 1 5 0 0 0 28.166385
6067937 1 2 0 0 0 40.752751
6067948 1 6 0 0 0 65.389831
6067953 1 5 0 0 0 27.227791
6068007 1 2 0 0 0 28.166385
6068008 1 2 0 0 0 82.534721
6068016 1 6 0 0 0 25.036661
6068064 1 6 0 0 0 34.460798
6068088 1 2 0 0 0 64.714195
6068121 1 2 0 0 0 267.564734
6068156 1 5 0 0 0 38.513922
6068166 1 6 0 0 0 25.036661
6068190 1 3 0 0 0 28.166385
6068206 1 5 0 0 0 153.058606
6068250 1 5 0 0 0 237.834127
6068305 1 5 0 0 0 30.573918
6068330 1 3 0 0 0 50.678022
6068381 1 4 0 0 0 197.510331
6068392 1 3 0 0 0 49.273686
6068404 1 5 0 0 0 384.241223
6068420 1 4 0 0 0 223.017177
6068423 1 6 0 0 0 42.430714
6068431 1 2 0 0 0 44.700354
6068469 1 5 0 0 0 115.672948
6068580 1 6 0 0 0 223.017177
6068597 1 2 0 0 0 194.049587
6068622 1 4 0 0 0 21.917044
6068642 1 5 0 0 0 30.894782
6068643 1 3 0 0 0 175.127419
6068668 1 2 0 0 0 33.485045
6068675 1 4 0 0 0 33.491023
6068742 1 5 0 0 0 33.362385
6068756 1 3 0 0 0 83.671355
6068759 1 5 0 0 0 469.566607
6068762 1 3 0 0 0 161.277004
6068779 1 4 0 0 0 29.572975
6068824 1 3 0 0 0 183.233818
6068861 1 5 0 0 0 40.752751
6068923 1 2 0 0 0 37.623064
6068948 1 5 0 0 0 25.036661
6069040 1 5 0 0 0 134.248838
6069052 1 6 0 0 0 36.310471
6069074 1 3 0 0 0 30.054262
6069098 1 2 0 0 0 39.283898
6069181 1 4 0 0 0 183.24506
6069201 1 6 0 0 0 33.491023
6069234 1 2 0 0 0 36.762699
6069246 1 4 0 0 0 33.485045
6069282 1 3 0 0 0 88.852325
6069327 1 2 0 0 0 380.838781
6069361 1 3 0 0 0 85.805637
6069398 1 3 0 0 0 112.390627
6069467 1 6 0 0 0 25.036661
6069506 1 5 0 0 0 183.24506
6069516 1 5 0 0 0 53.812839
6069520 1 6 0 0 0 30.470701
6069613 1 4 0 0 0 183.24506
6069699 1 3 0 0 0 303.337984
6069716 1 5 0 0 0 54.563678
6069734 1 4 0 0 0 183.24506
6069742 1 6 0 0 0 94.813693
6069790 1 2 0 0 0 36.091791
6069798 1 5 0 0 0 38.996259
6069811 1 3 0 0 0 42.645539
6069903 1 3 0 0 0 77.333599
6069929 1 2 0 0 0 170.894055
6069968 1 2 0 0 0 49.923764
6069999 1 6 0 0 0 23.260241
6070005 1 5 0 0 0 48.823059
6070014 1 2 0 0 0 318.089004
6070024 1 3 0 0 0 138.348124
6070074 1 3 0 0 0 41.793933
6070077 1 3 0 0 0 187.430852
6070141 1 4 0 0 0 183.24506
6070205 1 3 0 0 0 251.979787
6070239 1 2 0 0 0 33.485045
6070338 1 3 0 0 0 109.954576
6070371 1 5 0 0 0 109.733504
6070390 1 3 0 0 0 44.975084
6070397 1 2 0 0 0 40.752751
6070412 1 4 0 0 0 33.485045
6070435 1 3 0 0 0 25.036661
6070438 1 2 0 0 0 166.749227
6070445 1 3 0 0 0 169.573971
6070458 1 5 0 0 0 31.102812
6070501 1 2 0 0 0 161.277004
6070641 1 6 0 0 0 29.515945
6070652 1 3 0 0 0 32.683296
6070696 1 6 0 0 0 57.148435
6070705 1 5 0 0 0 36.147607
6070707 1 2 0 0 0 33.485045
6070743 1 3 0 0 0 28.646696
6070747 1 5 0 0 0 251.54254
6070804 1 2 0 0 0 47.962006
6070839 1 3 0 0 0 55.78382
6070918 1 2 0 0 0 161.236286
6070919 1 4 0 0 0 69.674592
6070980 1 2 0 0 0 318.089004
6070992 1 6 0 0 0 33.485045
6071007 1 3 0 0 0 267.564734
6071092 1 5 0 0 0 212.70977
6071112 1 2 0 0 0 25.036661
6071159 1 3 0 0 0 274.361093
6071186 1 3 0 0 0 38.463302
6071205 1 4 0 0 0 77.333599
6071380 1 2 0 0 0 223.017177
6071458 1 4 0 0 0 316.923803
6071460 1 4 0 0 0 160.573969
6071576 1 4 0 0 0 42.430714
6071580 1 2 0 0 0 223.017177
6071605 1 2 0 0 0 40.752751
6071621 1 4 0 0 0 182.099426
6071647 1 2 0 0 0 30.470701
6071723 1 5 0 0 0 36.147607
6071754 1 6 0 0 0 48.389985
6071759 1 3 0 0 0 65.879198
6071766 1 6 0 0 0 137.011743
6071812 1 5 0 0 0 74.566239
6071838 1 4 0 0 0 291.87799
6071841 1 2 0 0 0 33.362385
6071879 1 4 0 0 0 154.138983
6071984 1 4 0 0 0 166.749227
6072001 1 2 0 0 0 953.780644
6072008 1 4 0 0 0 51.434422
6072051 1 2 0 0 0 33.485045
6072143 1 5 0 0 0 318.089004
6072188 1 5 0 0 0 28.166385
6072192 1 6 0 0 0 237.877354
6072270 1 4 0 0 0 288.496806
6072346 1 6 0 0 0 62.923576
6072354 1 5 0 0 0 271.598641
6072365 1 4 0 0 0 56.768877
6072380 1 4 0 0 0 361.860674
6072432 1 6 0 0 0 33.485045
6072532 1 2 0 0 0 40.752751
6072552 1 2 0 0 0 227.287254
6072566 1 4 0 0 0 37.194337
6072601 1 3 0 0 0 35.398008
6072611 1 3 0 0 0 308.766485
6072627 1 5 0 0 0 48.270624
6072764 1 6 0 0 0 28.646696
6072874 1 3 0 0 0 155.630823
6072876 1 6 0 0 0 75.841246
6072878 1 5 0 0 0 66.272859
6072931 1 4 0 0 0 33.485045
6072946 1 4 0 0 0 55.171323
6072948 1 3 0 0 0 48.823059
6072969 1 2 0 0 0 183.24506
6072983 1 5 0 0 0 142.218876
6072996 1 2 0 0 0 33.485045
6073022 1 3 0 0 0 72.390905
6073047 1 6 0 0 0 68.473848
6073136 1 3 0 0 0 26.094022
6073159 1 4 0 0 0 28.166385
6073175 1 5 0 0 0 84.627814
6073182 1 3 0 0 0 119.63125
6073184 1 6 0 0 0 137.011743
6073186 1 2 0 0 0 99.28413
6073190 1 4 0 0 0 215.56493
6073212 1 3 0 0 0 33.491023
6073260 1 2 0 0 0 237.834127
6073304 1 4 0 0 0 137.011743
6073355 1 4 0 0 0 42.7073
6073377 1 4 0 0 0 266.383346
6073467 1 4 0 0 0 268.548462
6073469 1 3 0 0 0 219.969229
6073483 1 4 0 0 0 33.485045
6073526 1 4 0 0 0 496.764224
6073603 1 6 0 0 0 223.017177
6073658 1 2 0 0 0 40.752751
6073684 1 3 0 0 0 33.485045
6073727 1 5 0 0 0 36.091791
6073781 1 6 0 0 0 318.089004
6073850 1 3 0 0 0 53.55241
6073884 1 3 0 0 0 119.63125
6073899 1 3 0 0 0 111.213427
6073906 1 6 0 0 0 42.773716
6073917 1 2 0 0 0 33.485045
6073951 1 3 0 0 0 28.098568
6073989 1 4 0 0 0 211.191837
6074006 1 6 0 0 0 318.089004
6074065 1 5 0 0 0 24.499764
6074120 1 4 0 0 0 33.491023
6074135 1 5 0 0 0 56.435041
6074164 1 3 0 0 0 37.361886
6074189 1 3 0 0 0 59.298206
6074276 1 3 0 0 0 149.275773
6074282 1 4 0 0 0 60.220167
6074367 1 2 0 0 0 209.098981
6074368 1 2 0 0 0 154.138983
6074428 1 2 0 0 0 213.404873
6074540 1 4 0 0 0 25.036661
6074649 1 2 0 0 0 37.361886
6074659 1 5 0 0 0 60.220167
6074666 1 3 0 0 0 43.943943
6074721 1 6 0 0 0 111.213427
6074731 1 3 0 0 0 89.252164
6074776 1 6 0 0 0 33.485045
6074797 1 3 0 0 0 108.083727
6074830 1 6 0 0 0 235.415145
6074833 1 5 0 0 0 66.830507
6074849 1 4 0 0 0 316.923803
6074894 1 2 0 0 0 30.470701
6074917 1 2 0 0 0 107.950521
6074946 1 4 0 0 0 44.700354
6074985 1 4 0 0 0 33.485045
6074987 1 3 0 0 0 40.752751
6074996 1 6 0 0 0 231.183156
6075019 1 6 0 0 0 28.166385
6075037 1 2 0 0 0 99.28413
6075105 1 5 0 0 0 64.380723
6075151 1 3 0 0 0 130.812161
6075191 1 2 0 0 0 120.905139
6075227 1 5 0 0 0 29.515945
6075252 1 5 0 0 0 33.491023
6075253 1 2 0 0 0 99.067059
6075267 1 4 0 0 0 28.166385
6075309 1 5 0 0 0 33.485045
6075351 1 6 0 0 0 62.893049
6075352 1 4 0 0 0 28.166385
6075356 1 5 0 0 0 166.749227
6075435 1 6 0 0 0 64.404002
6075726 1 4 0 0 0 37.623064
6075745 1 4 0 0 0 97.016045
6075747 1 3 0 0 0 33.485045
6075755 1 5 0 0 0 386.573605
6075765 1 6 0 0 0 96.092457
6075807 1 6 0 0 0 33.485045
6075880 1 5 0 0 0 23.045578
6075909 1 4 0 0 0 28.166385
6075992 1 5 0 0 0 25.036661
6075994 1 5 0 0 0 33.485045
6076010 1 2 0 0 0 38.359917
6076020 1 6 0 0 0 25.036661
6076036 1 6 0 0 0 45.690895
6076083 1 5 0 0 0 350.436434
6076098 1 5 0 0 0 50.678022
6076150 1 3 0 0 0 318.089004
6076366 1 6 0 0 0 119.039903
6076413 1 2 0 0 0 69.076918
6076450 1 2 0 0 0 237.834127
6076470 1 3 0 0 0 33.362385
6076489 1 5 0 0 0 223.017177
6076510 1 5 0 0 0 33.485045
6076543 1 6 0 0 0 159.768622
6076557 1 3 0 0 0 33.491023
6076643 1 4 0 0 0 75.124736
6076680 1 3 0 0 0 137.011743
6076696 1 6 0 0 0 149.275773
6076773 1 5 0 0 0 855.653317
6076787 1 3 0 0 0 223.017177
6076820 1 6 0 0 0 30.470701
6076822 1 5 0 0 0 212.70977
6076837 1 4 0 0 0 33.485045
6076839 1 2 0 0 0 56.308003
6076844 1 2 0 0 0 33.485045
6076849 1 6 0 0 0 23.808105
6076859 1 3 0 0 0 33.485045
6076996 1 4 0 0 0 27.227791
6077074 1 3 0 0 0 511.191552
6077147 1 6 0 0 0 58.569585
6077161 1 6 0 0 0 49.83204
6077172 1 2 0 0 0 61.176273
6077230 1 4 0 0 0 569.093574
6077236 1 2 0 0 0 33.485045
6077363 1 4 0 0 0 108.083727
6077368 1 4 0 0 0 166.749227
6077369 1 3 0 0 0 60.463179
