"hhno" "pno" "pptyp" "pagey" "pgend" "pwtyp" "pwpcl" "pwtaz" "pwautime" "pwaudist" "pstyp" "pspcl" "pstaz" "psautime" "psaudist" "puwmode" "puwarrp" "puwdepp" "ptpass" "ppaidprk" "pdiary" "pproxy" "psexpfac" "orig_psexpfac" "adjfac"
6106334 1 1 40 1 1 27316 958 21.470924 9.529909 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 42.0296545742701 38.996259 1.07778683525182
6106334 2 2 43 2 2 9997 626 17.110235 8.496489 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 28.200165668471 38.996259 0.723150537811102
6106334 3 7 13 2 0 0 0 -1 -1 1 6648 401 8.825015 3.358605 -1 -1 -1 -1 -1 -1 -1 34.475990089522 38.996259 0.884084549995474
6106353 1 3 78 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 48.2772239120534 66.534369 0.725598283077629
6106359 1 1 44 2 1 23168 968 47.94698 22.106653 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 100.982855627242 94.813693 1.06506615692358
6106359 2 1 21 2 1 23142 200 47.327782 21.860613 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 100.982855627242 94.813693 1.06506615692358
6106398 1 1 35 2 1 4337 2790 23.846558 13.163412 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 80.2803190725901 75.375899 1.06506615692358
6106398 2 1 35 1 1 21104 1759 16.436604 7.119534 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 80.2803190725901 75.375899 1.06506615692358
6106398 3 6 17 2 2 30011 1681 15.003655 6.595522 1 23571 1642 13.118433 5.354668 -1 -1 -1 -1 -1 -1 -1 91.4983266453366 75.375899 1.21389366971712
6106398 4 7 13 2 0 0 0 -1 -1 1 5706 1620 5.619683 1.43634 -1 -1 -1 -1 -1 -1 -1 72.5056258715004 75.375899 0.96192054533904
6106398 5 7 8 2 0 0 0 -1 -1 1 5724 1621 6.043579 1.61151 -1 -1 -1 -1 -1 -1 -1 72.5056258715004 75.375899 0.96192054533904
6106454 1 1 49 2 1 23142 200 17.608555 6.992092 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.0897406788146 33.485045 1.07778683525182
6106536 1 3 70 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 74.8753461307148 108.299039 0.691375905290488
6106547 1 1 23 1 1 23188 199 13.866152 5.406765 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.3573589496342 28.166385 1.07778683525182
6106547 2 1 22 1 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.3573589496342 28.166385 1.07778683525182
6106557 1 3 70 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 21.2728495925376 25.036661 0.849667996564623
6106580 1 3 71 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 188.069235937932 227.287254 0.827451749396964
6106580 2 3 70 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 188.069235937932 227.287254 0.827451749396964
6106594 1 3 65 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 102.917824317383 141.838572 0.725598283077629
6106594 2 1 63 2 1 31773 1920 12.486664 5.357028 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 151.067462783569 141.838572 1.06506615692358
6106628 1 1 52 1 1 22482 169 21.202751 10.465662 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 33.2979893175748 30.894782 1.07778683525182
6106628 2 1 51 2 1 5608 320 18.140924 12.152709 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 33.2979893175748 30.894782 1.07778683525182
6106644 1 1 39 1 1 5791 867 29.853203 16.666355 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 166.128966676503 154.138983 1.07778683525182
6106644 2 1 27 1 1 4771 716 7.500977 2.236839 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 166.128966676503 154.138983 1.07778683525182
6106688 1 4 52 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 27.0856378388751 25.036661 1.08183906148169
6106710 1 1 31 1 1 22476 176 12.298478 5.073138 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 42.0296545742701 38.996259 1.07778683525182
6106710 2 1 31 2 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 42.0296545742701 38.996259 1.07778683525182
6106710 3 8 1 2 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 44.626231239223 38.996259 1.1443721111613
6106759 1 4 46 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 283.7337327607 287.288564 0.987626269595262
6106759 2 1 49 1 1 6357 1263 44.042271 24.971226 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 320.215853570917 287.288564 1.11461399337468
6106759 3 7 13 1 0 0 0 -1 -1 1 1860 2214 12.010305 7.186588 -1 -1 -1 -1 -1 -1 -1 283.455063969583 287.288564 0.986656273479731
6106817 1 3 74 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 98.2836019838838 115.672948 0.849667996564623
6106847 1 3 66 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 41.8027851178658 60.463179 0.691375905290488
6106847 2 1 62 2 1 12887 1390 20.10763 13.03348 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 68.7821102205267 60.463179 1.13758673225777
6106852 1 5 28 2 2 0 0 -1 -1 2 26208 1831 3.79079 0.795898 -1 -1 -1 -1 -1 -1 -1 120.31199629799 94.813693 1.2689305994862
6106852 2 1 25 1 1 5801 868 30.894339 21.409254 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 100.982855627242 94.813693 1.06506615692358
6106854 1 4 61 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 27.0856378388751 25.036661 1.08183906148169
6106964 1 1 27 2 1 32858 2738 15.871635 10.434708 1 21999 267 51.889721 39.539398 -1 -1 -1 -1 -1 -1 -1 175.146138636537 171.744158 1.01980842129452
6107016 1 1 33 1 1 22176 1106 4.991987 0.999726 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 288.377747882854 267.564734 1.07778683525182
6107016 2 1 29 2 1 27280 946 11.246405 3.893897 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 288.377747882854 267.564734 1.07778683525182
6107068 1 2 40 2 2 23587 1664 15.420861 7.586654 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 106.946075810707 159.768622 0.6693809740107
6107068 2 1 41 1 1 20766 1764 13.701105 7.924905 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 170.164152230516 159.768622 1.06506615692358
6107068 3 7 10 1 0 0 0 -1 -1 1 20856 1645 11.391905 6.027571 -1 -1 -1 -1 -1 -1 -1 153.684720002307 159.768622 0.96192054533904
6107068 4 7 8 1 0 0 0 -1 -1 1 20856 1645 11.391905 6.027571 -1 -1 -1 -1 -1 -1 -1 153.684720002307 159.768622 0.96192054533904
6107115 1 3 82 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.6660397513991 36.091791 0.849667996564623
6107115 2 3 85 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.6660397513991 36.091791 0.849667996564623
6107135 1 4 62 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 115.358623363686 92.113419 1.25235415877556
6107135 2 4 26 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 115.358623363686 92.113419 1.25235415877556
6107135 3 4 41 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 115.358623363686 92.113419 1.25235415877556
6107135 4 4 39 1 0 25719 1996 40.060394 26.322617 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 115.358623363686 92.113419 1.25235415877556
6107139 1 4 61 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.7023173941468 29.515945 1.04019428800761
6107139 2 1 59 2 1 5949 581 39.596542 21.396986 2 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 31.0529284457656 29.515945 1.05207298786353
6107153 1 1 32 2 1 12826 1399 3.552188 0.872863 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 241.02852663785 211.877055 1.13758673225777
6107163 1 1 48 2 1 23763 436 30.376671 14.263222 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 29.0847620646268 26.094022 1.11461399337468
6107163 2 1 42 1 1 6686 2260 8.245377 2.790714 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 29.0847620646268 26.094022 1.11461399337468
6107198 1 1 38 1 1 8751 2789 15.480319 8.525883 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 186.544999334561 182.921611 1.01980842129452
6107231 1 1 50 2 1 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 60.1640077115024 56.488517 1.06506615692358
6107231 2 5 50 1 2 29946 1994 8.564812 3.380031 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 71.6800077408962 56.488517 1.2689305994862
6107231 3 2 23 1 2 25719 1996 10.778656 4.865023 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 37.81233852988 56.488517 0.6693809740107
6107233 1 1 40 2 1 22405 166 36.241146 20.143707 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 198.5861061128 180.441185 1.10055864526051
6107233 2 1 40 1 1 5679 326 18.015812 9.611488 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 198.5861061128 180.441185 1.10055864526051
6107233 3 8 4 2 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 186.524076100902 180.441185 1.03371121233161
6107240 1 1 52 2 1 6384 13 51.526756 32.94788 2 5987 585 54.062271 35.257362 -1 -1 -1 -1 -1 -1 -1 46.5959594974839 45.690895 1.01980842129452
6107240 2 1 57 1 1 24898 882 37.277031 25.403999 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 46.5959594974839 45.690895 1.01980842129452
6107306 1 1 62 1 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 35.9575393456026 33.362385 1.07778683525182
6107306 2 1 57 2 1 22401 166 25.226263 9.86824 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 35.9575393456026 33.362385 1.07778683525182
6107324 1 3 81 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 182.545495077103 251.579282 0.725598283077629
6107324 2 1 58 2 1 25709 1996 14.62695 6.740988 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 267.948579041334 251.579282 1.06506615692358
6107324 3 2 37 2 2 23599 1670 11.517597 5.773821 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 168.402384826073 251.579282 0.6693809740107
6107324 4 4 30 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 289.8126662626 251.579282 1.15197350099202
6107324 5 3 73 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 182.545495077103 251.579282 0.725598283077629
6107384 1 4 34 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 728.881392847159 582.009001 1.25235415877556
6107384 2 1 36 1 1 24950 890 38.92485 23.79364 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 593.537680489013 582.009001 1.01980842129452
6107384 3 7 11 2 0 0 0 -1 -1 1 32495 2748 14.530957 9.25754 -1 -1 -1 -1 -1 -1 -1 597.591897414127 582.009001 1.02677432202484
6107384 4 7 8 1 0 0 0 -1 -1 1 32495 2748 14.530957 9.25754 -1 -1 -1 -1 -1 -1 -1 597.591897414127 582.009001 1.02677432202484
6107384 5 8 4 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 493.331494042749 582.009001 0.847635505971752
6107384 6 8 2 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 493.331494042749 582.009001 0.847635505971752
6107402 1 1 32 1 1 -1 -1 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 44.9015734954648 42.679143 1.05207298786353
6107402 2 1 31 2 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 44.9015734954648 42.679143 1.05207298786353
6107413 1 1 26 1 1 22650 220 5.723465 0.344188 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.0897406788146 33.485045 1.07778683525182
6107451 1 1 33 1 1 5623 316 17.401808 7.072727 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 86.1971116034262 77.333599 1.11461399337468
6107458 1 1 37 1 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 529.086762952806 496.764224 1.06506615692358
6107458 2 4 37 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 572.259222288866 496.764224 1.15197350099202
6107458 3 7 8 2 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 477.847713255005 496.764224 0.96192054533904
6107458 4 8 4 1 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 600.076890132598 496.764224 1.20797122888745
6107473 1 1 50 2 1 5018 647 30.450676 13.815687 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 43.9227785280953 40.752751 1.07778683525182
6107473 2 3 74 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 34.6263082966669 40.752751 0.849667996564623
6107567 1 1 65 1 1 20097 2357 26.103508 14.53745 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.0897406788146 33.485045 1.07778683525182
6107586 1 1 28 1 1 22429 182 10.747737 3.782617 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.0897406788146 33.485045 1.07778683525182
6107591 1 3 75 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 116.414493180637 137.011743 0.849667996564623
6107592 1 1 29 2 1 23014 960 10.74263 4.267346 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 288.377747882854 267.564734 1.07778683525182
6107592 2 1 28 1 1 22135 1119 14.096596 6.215043 2 26812 634 9.644343 3.501123 -1 -1 -1 -1 -1 -1 -1 288.377747882854 267.564734 1.07778683525182
6107620 1 1 43 1 1 32671 2758 39.273033 26.709261 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 59.8102055149663 56.156329 1.06506615692358
6107620 2 2 42 2 2 25719 1996 9.335127 3.726269 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 37.5899782028853 56.156329 0.6693809740107
6107620 3 2 18 1 2 30047 2009 14.478439 6.515669 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 37.5899782028853 56.156329 0.6693809740107
6107620 4 7 11 1 0 0 0 -1 -1 1 5695 1619 4.161593 0.580797 -1 -1 -1 -1 -1 -1 -1 54.0179266159186 56.156329 0.96192054533904
6107676 1 3 71 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 74.5883108679348 102.7956 0.725598283077629
6107687 1 1 53 1 1 23415 698 23.285397 13.488503 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 73.5215574007883 72.093499 1.01980842129452
6107687 2 2 53 2 2 3614 2777 3.505811 1.642869 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 69.065185604801 72.093499 0.957994639777451
6107687 3 3 92 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 62.0526897880901 72.093499 0.86072517839771
6107789 1 4 35 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 222.774230440719 166.870346 1.33501389420454
6107789 2 4 34 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 222.774230440719 166.870346 1.33501389420454
6107789 3 7 15 2 0 0 0 -1 -1 1 10676 1564 25.148615 14.73625 -1 -1 -1 -1 -1 -1 -1 173.259988481675 166.870346 1.03829106030424
6107928 1 1 43 1 1 23240 998 78.320732 52.62661 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 168.027670332812 147.705371 1.13758673225777
6107928 2 5 19 1 2 12894 1438 18.200865 10.539895 1 14369 1366 21.339891 12.21584 -1 -1 -1 -1 -1 -1 -1 104.58828377679 147.705371 0.708087208127251
6107928 3 6 17 1 0 0 0 -1 -1 1 12091 1426 4.634251 1.260116 -1 -1 -1 -1 -1 -1 -1 243.931612950183 147.705371 1.65147422398189
6107958 1 4 57 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 37.1575263490638 37.623064 0.987626269595262
6108000 1 4 40 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 40.1294973275139 38.578848 1.04019428800761
6108000 2 1 35 1 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 40.5877638836929 38.578848 1.05207298786353
6108000 3 4 -1 -1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 40.1294973275139 38.578848 1.04019428800761
6108000 4 4 -1 -1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 40.1294973275139 38.578848 1.04019428800761
6108081 1 4 54 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 79.9113364400736 59.858056 1.33501389420454
6108081 2 4 32 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 79.9113364400736 59.858056 1.33501389420454
6108081 3 1 56 1 1 22071 1050 51.334724 30.6695 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 65.8773010192874 59.858056 1.10055864526051
6108153 1 1 60 2 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 195.156138355695 183.233818 1.06506615692358
6108153 2 1 60 1 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 195.156138355695 183.233818 1.06506615692358
6108153 3 5 20 1 0 0 0 -1 -1 1 31838 1922 6.428535 1.91651 -1 -1 -1 -1 -1 -1 -1 232.510998520884 183.233818 1.2689305994862
6108265 1 4 29 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 592.582448262887 443.877364 1.33501389420454
6108265 2 1 32 1 1 5609 320 17.291553 8.92708 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 488.513070385644 443.877364 1.10055864526051
6108265 3 7 6 1 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 460.87389891261 443.877364 1.03829106030424
6108265 4 8 4 2 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 458.841008066998 443.877364 1.03371121233161
6108265 5 8 1 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 458.841008066998 443.877364 1.03371121233161
6108277 1 1 53 2 1 22931 674 47.063026 26.350883 2 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 163.017541276501 153.058606 1.06506615692358
6108277 2 1 54 1 1 31257 2756 39.570415 29.713602 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 163.017541276501 153.058606 1.06506615692358
6108277 3 1 25 1 1 29702 1792 15.626463 9.913343 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 163.017541276501 153.058606 1.06506615692358
6108356 1 3 77 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 25.8899794725896 30.470701 0.849667996564623
6108356 2 3 84 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 25.8899794725896 30.470701 0.849667996564623
6108373 1 3 72 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 161.942151763172 188.146177 0.86072517839771
6108373 2 3 69 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 161.942151763172 188.146177 0.86072517839771
6108426 1 3 78 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 28.2459611451384 34.050388 0.82953419341766
6108453 1 2 59 2 2 19883 2526 14.637641 6.327216 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 33.005904746166 42.645539 0.773959141334008
6108473 1 5 22 2 2 8528 726 25.781654 16.318247 1 31733 1911 41.222183 28.91609 -1 -1 -1 -1 -1 -1 -1 57.0278947482038 77.297641 0.737770183028015
6108473 2 1 21 1 1 32738 2715 9.991348 4.483914 2 378 2110 33.677876 20.540108 -1 -1 -1 -1 -1 -1 -1 78.8287852380009 77.297641 1.01980842129452
6108558 1 1 25 2 1 28589 1133 20.983555 9.554184 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.3573589496342 28.166385 1.07778683525182
6108558 2 5 31 1 2 4729 742 11.684697 5.096659 2 4753 702 7.437471 3.268841 -1 -1 -1 -1 -1 -1 -1 45.3707609733312 28.166385 1.61081235569744
6108581 1 1 63 2 1 28243 259 25.09235 11.467854 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.0897406788146 33.485045 1.07778683525182
6108622 1 4 60 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 78.8652060126074 68.460955 1.15197350099202
6108635 1 1 44 2 1 29762 1796 20.846678 12.483976 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 266.625281204267 250.336826 1.06506615692358
6108635 2 1 45 1 1 23346 240 47.22958 24.706669 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 266.625281204267 250.336826 1.06506615692358
6108635 3 5 23 1 2 31156 1891 16.715656 9.222519 1 31733 1911 21.682833 11.705741 -1 -1 -1 -1 -1 -1 -1 317.660058689651 250.336826 1.2689305994862
6108635 4 5 18 2 2 31842 1922 20.188107 11.120718 1 31733 1911 21.682833 11.705741 -1 -1 -1 -1 -1 -1 -1 317.660058689651 250.336826 1.2689305994862
6108635 5 7 15 1 0 0 0 -1 -1 1 25810 1878 14.516096 7.868328 -1 -1 -1 -1 -1 -1 -1 240.804136184364 250.336826 0.96192054533904
6108666 1 4 50 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 148.22465545909 137.011743 1.08183906148169
6108719 1 4 59 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 136.601731971205 118.58062 1.15197350099202
6108719 2 4 61 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 136.601731971205 118.58062 1.15197350099202
6108719 3 3 75 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 86.0418942782808 118.58062 0.725598283077629
6108740 1 3 73 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 377.942385368045 456.754591 0.827451749396964
6108740 2 3 93 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 377.942385368045 456.754591 0.827451749396964
6108750 1 3 74 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 23.2852318800043 27.12883 0.858320535017701
6108750 2 3 74 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 23.2852318800043 27.12883 0.858320535017701
6108775 1 1 37 2 1 1452 2206 15.774946 7.641932 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 47.293867573279 42.430714 1.11461399337468
6108775 2 1 39 1 1 1474 2189 8.046301 2.80526 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 47.293867573279 42.430714 1.11461399337468
6108775 3 7 7 1 0 0 0 -1 -1 1 1088 2256 5.13033 1.074858 -1 -1 -1 -1 -1 -1 -1 41.8645301563242 42.430714 0.986656273479731
6108775 4 8 4 1 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 49.1560908442096 42.430714 1.15850256123924
6108785 1 1 34 2 1 30060 2009 15.212499 7.171005 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 46.0293657091499 42.7073 1.07778683525182
6108806 1 1 29 1 1 23342 694 15.62196 6.360415 1 23161 195 8.435949 1.530179 -1 -1 -1 -1 -1 -1 -1 36.0897406788146 33.485045 1.07778683525182
6108956 1 1 43 1 1 -1 -1 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 212.13206700591 199.172667 1.06506615692358
6108956 2 4 33 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 229.441634505908 199.172667 1.15197350099202
6108956 3 7 8 2 0 0 0 -1 -1 1 31136 1903 13.552823 5.778643 -1 -1 -1 -1 -1 -1 -1 191.588280457271 199.172667 0.96192054533904
6108983 1 1 35 2 1 4801 229 28.350422 16.795479 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 50.8191340422856 49.83204 1.01980842129452
6108983 2 2 39 1 2 22519 170 28.053165 16.684141 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 47.7388272091755 49.83204 0.957994639777451
6108983 3 7 11 1 0 0 0 -1 -1 1 8627 2684 6.373384 2.448818 -1 -1 -1 -1 -1 -1 -1 51.1662590861145 49.83204 1.02677432202484
6108983 4 7 6 1 0 0 0 -1 -1 1 8716 2782 8.57714 3.920276 -1 -1 -1 -1 -1 -1 -1 51.1662590861145 49.83204 1.02677432202484
6109001 1 1 60 2 1 22482 169 28.01959 12.678975 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 197.499113292929 183.24506 1.07778683525182
6109040 1 4 64 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.8208057284478 35.398008 1.04019428800761
6109046 1 1 57 1 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 23.0583299662164 21.917044 1.05207298786353
6109046 2 2 56 2 2 19051 2367 4.128157 1.161832 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 16.9628965548197 21.917044 0.773959141334008
6109094 1 1 43 2 1 23168 968 31.733564 19.352579 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 42.9168782406533 42.083275 1.01980842129452
6109094 2 4 41 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 52.7031644611455 42.083275 1.25235415877556
6109094 3 7 13 2 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 43.2100261567097 42.083275 1.02677432202484
