hhno pno day beghom endhom hbtours wbtours uwtours wktours sctours estours pbtours shtours mltours sotours retours metours wkstops scstops esstops pbstops shstops mlstops sostops restops mestops wkathome pdexpfac
6018972 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 211.877055
6019035 1 1 1 1 4 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 -1 420.181802
6019035 2 1 1 1 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 -1 420.181802
6019050 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 -1 318.089004
6019073 1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 2 1 0 0 1 -1 79.818923
6019073 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 79.818923
6019073 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 79.818923
6019078 1 1 1 1 3 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 70.64002
6019078 2 1 1 1 4 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 70.64002
6019078 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 70.64002
6019078 4 1 1 1 2 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 70.64002
6019098 1 1 1 1 2 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 2 0 0 0 0 -1 32.8328
6019145 1 1 1 1 2 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 387.128097
6019145 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 4 0 0 0 0 1 0 0 0 -1 387.128097
6019167 1 1 1 1 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 2 0 1 0 0 0 -1 25.036661
6019279 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 183.364685
6019279 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 183.364685
6019290 1 1 1 1 2 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0 1 -1 162.113812
6019293 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 33.485045
6019382 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 64.380723
6019421 1 1 1 1 4 0 0 3 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0 1 0 -1 234.076796
6019421 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 234.076796
6019421 3 1 1 1 2 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 234.076796
6019470 1 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 -1 33.485045
6019483 1 1 1 1 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 -1 60.220167
6019512 1 1 1 1 3 0 2 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 57.476511
6019512 2 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 2 0 1 0 0 -1 57.476511
6019514 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 33.362385
6019514 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 33.362385
6019598 1 1 1 1 2 0 1 1 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 -1 463.791469
6019598 2 1 1 1 2 0 1 1 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 -1 463.791469
6019598 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 463.791469
6019598 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 463.791469
6019670 1 1 1 1 2 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 57.136455
6019670 2 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 57.136455
6019856 1 1 1 1 2 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 -1 147.111491
6019856 2 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 -1 147.111491
6019968 1 1 1 1 2 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 618.304219
6019968 2 1 1 1 2 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 618.304219
6019968 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 618.304219
6019968 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 618.304219
6019968 5 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 618.304219
6019987 1 1 1 1 2 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 34.050388
6020043 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 28.166385
6020043 2 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 28.166385
6020049 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 40.752751
6020049 2 1 1 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 3 0 0 1 0 0 -1 40.752751
6020055 1 1 1 1 2 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 -1 38.178395
6020055 2 1 1 1 2 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 -1 38.178395
6020099 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 2 0 0 0 0 -1 496.764224
6020099 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 496.764224
6020099 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 496.764224
6020099 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 496.764224
6020143 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 37.361886
6020151 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 -1 137.011743
6020153 1 1 1 1 2 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 -1 58.430146
6020153 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 58.430146
6020153 3 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 -1 58.430146
6020153 4 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 58.430146
6020153 5 1 1 1 2 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 58.430146
6020166 1 1 1 1 2 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 -1 40.752751
6020168 1 1 1 1 2 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 -1 28.269941
6020223 1 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 23.533598
6020223 2 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 23.533598
6020223 3 1 1 1 2 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 -1 23.533598
6020228 1 1 1 1 3 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 35.398008
6020233 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 -1 26.094022
6020233 2 1 1 1 2 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 -1 26.094022
6020282 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 -1 188.075583
6020282 2 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 -1 188.075583
6020322 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 111.213427
6020322 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 111.213427
6020368 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 33.485045
6020372 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1 154.138983
6020372 2 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 0 0 -1 154.138983
6020416 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 36.091791
6020416 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 36.091791
6020425 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 645.810806
6020460 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 -1 154.138983
6020460 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 154.138983
6020487 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 -1 28.098568
6020487 2 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 -1 28.098568
6020538 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 25.036661
6020564 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 33.485045
6020568 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 73.859995
6020568 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 73.859995
6020568 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 73.859995
6020568 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 73.859995
6020568 5 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 73.859995
6020568 6 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 73.859995
6020568 7 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 73.859995
6020588 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 48.015299
6020588 2 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0 -1 48.015299
6020621 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 54.333195
6020621 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 54.333195
6020621 3 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 54.333195
6020666 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 94.813693
6020666 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 94.813693
6020688 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 56.768877
6020688 2 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 56.768877
6020688 3 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 56.768877
6020716 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 36.351118
6020716 2 1 1 1 2 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 36.351118
6020732 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 104.968046
6020732 2 1 1 1 2 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 104.968046
6020732 3 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 104.968046
6020739 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 7 0 1 2 0 1 -1 85.805637
6020739 2 1 1 1 2 0 0 1 0 0 0 1 0 0 0 0 1 0 2 2 0 0 0 0 0 -1 85.805637
6020739 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 85.805637
6020739 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 85.805637
6020739 5 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 85.805637
6020750 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 -1 25.036661
6020770 1 1 1 1 2 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 33.485045
6020779 1 1 1 1 2 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 -1 436.188038
6020779 2 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 436.188038
6020779 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 436.188038
6020779 4 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 436.188038
6020798 1 1 1 1 2 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 33.485045
6020816 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 126.242542
6020816 2 1 1 1 3 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 126.242542
6020821 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 136.28075
6020831 1 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 -1 162.805223
6020831 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 -1 162.805223
6020831 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 162.805223
6020849 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 42.679143
6020849 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 42.679143
6020901 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 -1 45.690895
6020901 2 1 1 1 2 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 45.690895
6020936 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 43.943943
6020936 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 43.943943
6020940 1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 154.138983
6020940 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 154.138983
6020944 1 1 1 1 2 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 -1 40.752751
6020944 2 1 1 1 2 0 0 1 0 0 0 0 0 0 1 0 2 0 3 1 0 0 0 0 0 -1 40.752751
6020967 1 1 1 1 2 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 53.702331
6020967 2 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 53.702331
6020990 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 45.577711
6021049 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 456.754591
6021049 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 456.754591
6021110 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 58.843052
6021110 2 1 1 1 3 0 2 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 58.843052
6021110 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 58.843052
6021121 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 -1 28.166385
6021121 2 1 1 1 2 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 28.166385
6021180 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 409.16482
6021216 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 42.773716
6021216 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 42.773716
6021216 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 42.773716
6021253 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 294.487787
6021253 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 294.487787
6021253 3 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 294.487787
6021294 1 1 1 1 4 0 0 0 0 2 1 1 0 0 0 0 0 0 1 2 0 0 0 0 0 -1 165.161636
6021294 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 165.161636
6021294 3 1 1 1 2 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 165.161636
6021294 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 165.161636
6021372 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 44.700354
6021372 2 1 1 1 2 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 -1 44.700354
6021420 1 1 1 1 1 2 1 1 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 -1 33.491023
6021420 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 33.491023
6021422 1 1 1 1 4 0 3 3 0 0 0 1 0 0 0 0 0 0 0 2 1 0 0 3 0 -1 198.915677
6021422 2 1 1 1 2 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 198.915677
6021440 1 1 1 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 23.808105
6021440 2 1 1 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 23.808105
6021471 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 94.813693
6021471 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 94.813693
6021493 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 -1 54.448551
6021493 2 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 54.448551
6021493 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 54.448551
6021493 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 54.448551
6021538 1 1 1 1 2 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 37.361886
6021546 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 -1 44.788577
6021546 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 44.788577
6021560 1 1 1 1 2 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 4 1 0 0 0 -1 231.183156
6021560 2 1 1 1 2 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 2 2 0 0 0 -1 231.183156
6021620 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 25.036661
6021734 1 1 1 1 2 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 136.28075
6021744 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 -1 76.580901
6021744 2 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 -1 76.580901
6021745 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3 0 0 0 0 0 -1 38.178395
6021745 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 38.178395
6021799 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 68.174635
6021799 2 1 1 1 2 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 68.174635
6021799 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 68.174635
6021799 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 68.174635
6021799 5 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 68.174635
6021863 1 1 1 1 2 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 -1 293.482969
6021863 2 1 1 1 2 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 293.482969
6022080 1 1 1 1 3 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 -1 25.036661
6022101 1 1 1 1 2 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 48.270624
6022101 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 48.270624
6022152 1 1 1 1 2 0 0 1 0 0 0 0 0 0 0 1 0 0 0 2 1 2 0 0 1 -1 223.846853
6022152 2 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 2 2 0 0 1 -1 223.846853
6022156 1 1 1 1 2 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 41.793933
6022162 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 -1 66.206165
6022162 2 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 -1 66.206165
6022162 3 1 1 1 2 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 66.206165
6022162 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 66.206165
6022194 1 1 1 1 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 89.431445
6022206 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 153.818257
6022206 2 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 153.818257
6022206 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 153.818257
6022315 1 1 1 1 2 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 -1 231.183156
6022315 2 1 1 1 2 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 231.183156
6022378 1 1 1 1 2 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 2 1 0 0 0 -1 131.012045
6022378 2 1 1 1 2 0 1 1 0 1 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 -1 131.012045
6022378 3 1 1 1 2 0 0 0 1 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 -1 131.012045
6022378 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 131.012045
6022454 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 -1 72.390905
6022454 2 1 1 1 2 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 -1 72.390905
6022454 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 72.390905
6022462 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 28.269941
6022477 1 1 1 1 3 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 137.011743
6022478 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 21.917044
6022478 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 21.917044
6022495 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 350.960014
6022495 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 350.960014
6022495 3 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 350.960014
6022576 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 47.118237
6022576 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1 47.118237
6022576 3 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 47.118237
6022576 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 47.118237
6022590 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 28.166385
6022590 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 28.166385
6022718 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 21.137344
