hhno hhsize hhvehs hhwkrs hhftw hhptw hhret hhoad hhuni hhhsc hh515 hhcu5 hhincome hownrent hrestype hhparcel hhtaz hhxco hhyco hhexpfac adjfac orig_hhexpfac
6002868 2 3 2 2 0 0 0 0 0 0 0 87500 1 2 7069 2094 -86.637882 36.455967 38.6911193537148 1.48275798011187 26.094022
6002869 2 2 2 0 2 0 0 0 0 0 0 87500 1 1 4349 1614 -86.541242 36.032339 45.3629410725815 1.35448060432736 33.491023
6002874 5 2 1 1 0 0 1 0 0 2 1 -1 2 1 30912 1848 -86.35796 35.888906 180.104502118291 0.270109876283682 666.782365
6002881 5 3 2 2 0 0 0 0 1 2 0 27500 1 1 31985 1967 -86.385082 35.841863 88.2877736989357 1.18349405610592 74.599254
6002906 2 2 1 0 1 1 0 0 0 0 0 40000 1 1 1567 1581 -86.800966 36.3651 172.527276557651 1.14967820035618 150.065711
6002919 2 2 1 0 1 1 0 0 0 0 0 40000 1 1 10431 481 -86.724076 36.203971 50.5660822041922 1.2408016873313 40.752751
6002925 2 3 1 0 1 1 0 0 0 0 0 67500 1 1 30584 1868 -86.347884 35.774264 114.354257683214 0.960407922113873 119.068424
6003029 2 3 1 1 0 0 1 0 0 0 0 87500 1 1 11706 1433 -87.209103 35.535867 101.669206580626 0.750002739265858 135.558447
6003039 4 2 1 1 0 0 3 0 0 0 0 40000 2 1 6698 2246 -86.632623 36.317636 96.2576903655664 1.20964301851109 79.575287
6003075 5 3 1 1 0 2 1 1 0 0 0 22500 1 1 1123 2233 -86.613388 36.270448 72.7555325299854 1.20964301851109 60.146284
6003103 3 2 1 0 1 0 1 0 0 1 0 -1 1 4 11423 1428 -87.140976 35.465651 69.2079066171994 0.638817226363691 108.337571
6003143 3 1 1 0 1 0 0 0 0 2 0 5000 2 1 26682 563 -86.845244 36.186465 29.1544126391869 0.436244073970393 66.830507
6003150 4 2 2 2 0 0 0 0 0 1 1 55000 1 1 13166 1352 -87.010091 35.598427 83.9165441302813 0.940218593806659 89.252164
6003163 3 7 3 2 1 0 0 0 0 0 0 55000 1 1 10570 1583 -86.843237 36.454894 180.079294597381 0.988906437285423 182.099426
6003214 2 4 2 2 0 0 0 0 0 0 0 87500 1 1 30795 1905 -86.352675 35.857725 53.217049913082 1.35448060432736 39.289636
6003228 4 1 1 0 1 0 1 0 0 1 1 67500 1 1 23043 606 -86.843812 36.142507 533.247929489727 0.670895088326001 794.830576
6003258 2 2 1 1 0 1 0 0 0 0 0 -1 1 1 7399 2247 -86.637129 36.324502 13.8006599289108 0.451386699241844 30.573918
6003277 4 2 1 1 0 0 1 0 0 1 1 125000 1 1 8619 2681 -86.539705 36.191841 57.5232810903698 1.05647037494845 54.448551
6003299 1 1 1 1 0 0 0 0 0 0 0 87500 1 1 31454 1896 -86.374842 35.862379 54.8209785163202 1.31169704742361 41.793933
6003315 5 2 1 1 0 0 0 2 0 2 0 15000 2 1 32991 2741 -86.294647 36.21307 90.0283372753761 1.18279896177389 76.114657
6003362 4 2 2 2 0 0 0 0 0 2 0 67500 1 1 17188 2481 -86.897654 35.963527 65.6708251961374 2.2924397702317 28.646696
6003434 2 2 2 1 0 0 0 1 0 0 0 175000 1 1 21513 93 -86.675165 36.034542 164.932585230281 1.07002512940079 154.138983
6003457 1 0 0 0 0 1 0 0 0 0 0 27500 2 2 25155 912 -86.761827 36.143229 18.834735337065 0.891064427823336 21.137344
6003502 3 2 0 0 0 0 3 0 0 0 0 5000 1 1 26633 654 -86.8067 36.175202 18.4036442173457 0.436244073970393 42.186577
6003565 2 2 2 2 0 0 0 0 0 0 0 40000 1 1 16812 2575 -87.13207 35.857262 166.844026567177 1.01158045267738 164.934016
6003633 2 2 2 2 0 0 0 0 0 0 0 67500 2 1 27332 944 -86.789449 36.145575 33.8756385349094 1.20269741874612 28.166385
6003715 2 2 0 0 0 2 0 0 0 0 0 55000 1 1 8423 2630 -86.423533 36.202634 133.366445888168 1.19918932289125 111.213837
6003716 1 1 0 0 0 1 0 0 0 0 0 67500 1 1 10895 1565 -86.848247 36.504961 192.412616531119 1.18689835343036 162.113812
6003719 2 2 0 0 0 0 2 0 0 0 0 175000 1 6 21219 2358 -86.790794 35.961571 272.737185638168 0.963081365738641 283.192257
6003723 1 0 0 0 0 1 0 0 0 0 0 -1 3 1 7967 2159 -86.455721 36.393682 24.3470203832489 1.30046747155508 18.721745
6003729 4 3 2 1 1 0 0 0 0 2 0 5000 2 1 5744 1623 -86.544022 36.035867 15.0120897227797 0.270109876283682 55.577715
6003769 1 2 0 0 0 0 0 1 0 0 0 175000 2 3 13937 1364 -87.054981 35.61921 32.1819418647108 0.932148407977921 34.524483
6003794 2 2 2 0 2 0 0 0 0 0 0 -1 1 3 10201 12 -86.77942 36.035203 56.797766943055 0.368484116331914 154.138983
6003798 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 6756 2100 -86.690964 36.419204 66.6871647072019 1.48275798011187 44.975084
6003810 3 3 2 1 1 1 0 0 0 0 0 -1 1 1 14613 1330 -87.003732 35.652487 43.7422736578089 0.638817226363691 68.473848
6003835 1 1 0 0 0 1 0 0 0 0 0 40000 1 1 13299 1375 -87.039415 35.602646 41.1434958044538 0.799921418470567 51.434422
6004034 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 10762 1482 -86.690537 36.483524 183.836910617128 1.00257533568761 183.364685
6004059 2 2 0 0 0 2 0 0 0 0 0 22500 1 4 20036 2325 -86.602635 35.839734 70.7672399438987 1.01158045267738 69.957105
6004073 2 2 1 0 1 1 0 0 0 0 0 67500 1 1 17416 2477 -86.890304 35.926614 65.3361967379671 2.21358986601876 29.515945
6004238 3 3 3 3 0 0 0 0 0 0 0 55000 1 1 7858 2141 -86.441765 36.393848 30.8619204423664 0.839490061444247 36.762699
6004258 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 23817 455 -86.755073 36.200729 22.3092780085718 0.891064427823336 25.036661
6004281 4 4 3 3 0 0 0 0 0 1 0 -1 1 1 17320 2451 -86.901253 35.935256 4.54653257950825 0.121230355690441 37.503252
6004322 1 1 0 0 0 0 1 0 0 0 0 5000 2 3 22635 671 -86.801869 36.164257 46.2231957714361 1.84622045932707 25.036661
6004389 3 2 2 1 0 0 0 1 1 0 0 125000 1 1 17823 2468 -86.908717 35.92108 33.3002321811335 0.921229230502961 36.147607
6004470 4 1 1 1 0 0 0 0 0 3 0 40000 1 1 5029 550 -86.787022 36.199835 151.247926535189 1.80764284903942 83.671355
6004477 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 24992 904 -86.730772 36.127576 283.437796346155 0.891064427823336 318.089004
6004570 6 8 5 3 1 0 0 1 0 1 0 67500 1 1 17063 1783 -86.597607 35.807688 132.839006708679 0.840819408241252 157.98756
6004580 1 1 1 1 0 0 0 0 0 0 0 40000 1 2 23675 843 -86.662099 36.072103 163.283154540353 0.891064427823336 183.24506
6004598 2 2 0 0 0 1 1 0 0 0 0 87500 1 1 9083 1633 -86.558111 36.007285 51.7118955318487 1.35448060432736 38.178395
6004608 2 2 2 2 0 0 0 0 0 0 0 15000 2 6 23239 998 -86.812215 36.130241 331.994773417549 1.2408016873313 267.564734
6004717 1 1 1 1 0 0 0 0 0 0 0 40000 2 3 27052 1205 -86.929065 36.072272 283.437796346155 0.891064427823336 318.089004
6004734 3 2 1 1 0 1 0 0 0 1 0 40000 1 1 27332 944 -86.790495 36.146397 66.1533578630476 1.17247373912739 56.422038
6004772 1 1 0 0 0 0 1 0 0 0 0 15000 1 1 17823 2468 -86.910096 35.919513 78.3261069436556 0.94319009927573 83.043818
6004811 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 28003 479 -86.747076 36.197886 29.8373324635637 0.891064427823336 33.485045
6004874 2 2 1 1 0 0 0 0 1 0 0 125000 1 1 17438 2464 -86.92721 35.92254 28.4262566216666 0.963081365738641 29.515945
6004883 1 0 0 0 0 1 0 0 0 0 0 -1 2 3 7929 2145 -86.445569 36.389594 48.9275709122348 1.30046747155508 37.623064
6004905 3 1 1 1 0 0 0 0 0 2 0 40000 2 1 6698 2246 -86.63597 36.31775 227.642882725687 1.77187271073786 128.475867
6004913 2 2 0 0 0 2 0 0 0 0 0 87500 1 1 19833 2519 -86.855653 35.915884 23.5952661733944 0.963081365738641 24.499764
6004943 5 4 3 3 0 0 0 0 1 1 0 67500 1 1 25957 1957 -86.404313 35.808577 210.488061898313 0.840819408241252 250.336826
6004964 3 2 0 0 0 2 1 0 0 0 0 87500 1 1 9793 280 -86.851416 36.223624 49.2955866185529 1.16851354445166 42.186577
6004994 2 2 1 0 0 0 0 2 0 0 0 22500 2 2 31962 1979 -86.372286 35.838878 131.351420422463 1.08640064027769 120.905139
6005015 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 1706 2085 -86.617909 36.446438 42.646080227131 0.882670678088151 48.314826
6005046 4 2 2 2 0 0 0 0 0 2 0 87500 1 1 8071 2101 -86.667353 36.442349 82.912492178544 1.13372747255841 73.132648
6005240 2 3 1 0 0 0 0 1 0 1 0 27500 1 1 25049 908 -86.754914 36.15004 55.4642746675063 1.2408016873313 44.700354
6005295 4 4 3 2 1 0 0 0 1 0 0 -1 1 1 1092 2229 -86.619708 36.268131 5.82478719193811 0.156899963445366 37.12421
6005327 2 2 1 1 0 0 0 1 0 0 0 15000 2 3 6000 583 -86.889375 36.145622 50.5660822041922 1.2408016873313 40.752751
6005340 1 2 1 1 0 0 0 0 0 0 0 67500 1 1 24984 887 -86.721171 36.124015 24.3777204641154 0.862319467313901 28.269941
6005373 1 1 1 1 0 0 0 0 0 0 0 15000 2 2 24946 890 -86.704478 36.119357 29.8373324635637 0.891064427823336 33.485045
6005412 3 1 0 0 0 0 3 0 0 0 0 40000 1 1 23944 288 -86.792395 36.235331 78.3570144300691 1.17247373912739 66.830507
6005444 2 2 0 0 0 1 1 0 0 0 0 22500 1 1 5987 585 -86.876373 36.149312 37.8080972149674 1.2408016873313 30.470701
6005480 3 4 1 0 1 2 0 0 0 0 0 40000 1 1 12067 1425 -87.212531 35.546101 113.268437918647 0.829338570404774 136.576836
6005507 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 23572 1642 -86.569498 35.997556 36.7519830852818 0.879361678770021 41.793933
6005559 4 2 1 1 0 0 1 0 0 0 2 87500 1 1 19919 2506 -86.845361 35.927342 74.9699993197526 0.997940269896624 75.124736
6005566 4 4 2 2 0 0 0 1 1 0 0 -1 1 1 14628 1329 -86.987753 35.642472 27.5519885391064 0.548999381640299 50.185828
6005624 2 1 1 0 0 0 0 2 0 0 0 5000 2 3 27840 76 -86.690581 36.067683 17.7869582294301 0.368484116331914 48.270624
6005736 2 3 2 2 0 0 0 0 0 0 0 22500 2 1 5370 444 -86.725978 36.226528 209.782327628284 1.2408016873313 169.069989
6005745 2 1 0 0 0 2 0 0 0 0 0 55000 1 1 9174 736 -86.599613 36.213131 43.4075038736244 1.20269741874612 36.091791
6005763 2 1 1 1 0 0 0 0 0 1 0 40000 1 1 32958 2711 -86.301584 36.201011 100.929751613485 1.19502036303471 84.458604
6005766 1 1 1 1 0 0 0 0 0 0 0 22500 1 1 9028 2627 -86.156391 36.238978 380.443320237802 1.30939722666279 290.548439
6005773 2 2 1 0 1 0 1 0 0 0 0 125000 1 1 25560 1683 -86.481502 35.987794 57.8462095131899 1.35448060432736 42.7073
6005863 1 1 0 0 0 1 0 0 0 0 0 15000 1 2 8520 726 -86.594724 36.218531 22.3092780085718 0.891064427823336 25.036661
6005900 5 2 1 1 0 0 0 1 0 1 2 22500 1 1 31131 1903 -86.355501 35.864778 114.320053343316 1.18349405610592 96.595376
6006008 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 3505 2776 -86.481521 36.14307 56.9648312507895 1.24674360725019 45.690895
6006019 3 3 3 2 0 0 0 0 1 0 0 87500 1 1 25664 1687 -86.490505 36.024517 46.3622375885775 0.857529918989667 54.064863
6006036 2 1 0 0 0 0 2 0 0 0 0 27500 2 1 29127 1530 -86.885366 36.51519 40.9484563591102 1.14967820035618 35.61732
6006138 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 19234 1216 -86.962937 36.043808 164.932585230281 1.07002512940079 154.138983
6006157 2 3 1 1 0 0 1 0 0 0 0 175000 1 1 9509 121 -86.75492 36.172994 47.8305020731111 1.07002512940079 44.700354
6006217 1 1 1 1 0 0 0 0 0 0 0 -1 1 1 32966 2735 -86.295083 36.202437 87.8259202039702 1.43562064011271 61.176273
6006303 2 3 2 0 2 0 0 0 0 0 0 40000 1 1 13152 1352 -87.01431 35.597612 50.9121585924216 1.14288823093053 44.546927
6006315 2 1 1 1 0 1 0 0 0 0 0 40000 1 1 5433 441 -86.73293 36.227161 568.961730912646 1.2408016873313 458.543647
6006372 1 2 1 1 0 0 0 0 0 0 0 -1 1 1 5341 486 -86.707218 36.1877 52.1925434581691 1.84622045932707 28.269941
6006455 1 1 1 1 0 0 0 0 0 0 0 40000 2 2 21705 1096 -86.788218 36.114007 283.437796346155 0.891064427823336 318.089004
6006469 3 3 2 1 1 0 0 0 0 1 0 40000 1 1 2791 2718 -86.306737 36.230218 139.031703120756 1.7928003284584 77.550021
6006505 2 2 1 1 0 0 1 0 0 0 0 175000 1 1 17398 2457 -86.874378 35.93454 21.1078966684739 0.963081365738641 21.917044
6006515 2 2 1 1 0 0 1 0 0 0 0 125000 1 1 23793 434 -86.743465 36.233856 164.932585230281 1.07002512940079 154.138983
6006521 2 2 1 1 0 0 0 1 0 0 0 15000 2 3 27934 89 -86.666865 36.047401 50.5660822041922 1.2408016873313 40.752751
6006560 1 1 0 0 0 0 1 0 0 0 0 22500 1 1 25320 2688 -86.566345 36.216613 178.445636097525 1.30939722666279 136.28075
6006561 1 2 0 0 0 0 1 0 0 0 0 40000 1 1 18797 2531 -86.831342 35.897091 58.7141269574114 0.94319009927573 62.250576
6006589 3 3 1 1 0 1 1 0 0 0 0 40000 1 1 25736 1634 -86.5492 36.008058 96.9539246403035 1.39935032995697 69.284955
6006624 2 2 2 1 1 0 0 0 0 0 0 67500 1 3 22158 1099 -86.804738 36.12057 185.382556982252 1.20269741874612 154.138983
6006769 4 2 2 2 0 0 0 0 0 2 0 22500 2 1 23717 794 -86.667097 36.080333 88.2546534695797 1.80764284903942 48.823059
6006826 1 1 0 0 0 0 1 0 0 0 0 22500 1 3 17805 2476 -86.885831 35.92128 33.3870506796831 0.94319009927573 35.398008
6006967 5 3 2 2 0 0 0 0 1 1 1 67500 1 1 6698 2246 -86.629844 36.317328 63.4121838576051 1.14717803303363 55.276672
6007011 2 1 0 0 0 2 0 0 0 0 0 -1 1 2 25081 886 -86.727912 36.121653 72.7794197849589 0.368484116331914 197.510331
6007146 1 1 1 0 0 0 0 1 0 0 0 22500 1 1 21885 1020 -86.776851 36.133674 29.8373324635637 0.891064427823336 33.485045
6007173 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 5943 581 -86.885927 36.152077 30.1387397543775 1.07002512940079 28.166385
6007189 1 1 0 0 0 1 0 0 0 0 0 40000 1 1 8705 2782 -86.480277 36.166391 178.445636097525 1.30939722666279 136.28075
6007234 5 3 3 2 0 0 0 0 1 2 0 125000 2 1 17135 2478 -86.89557 35.967652 53.7894645484589 0.997940269896624 53.900485
6007271 7 2 2 1 1 0 1 0 0 2 2 5000 2 1 30123 1650 -86.476007 35.93084 137.713813869037 0.270109876283682 509.843682
6007307 2 2 1 1 0 0 0 0 0 1 0 27500 1 4 23566 1631 -86.564741 35.999093 46.3972380645312 1.08640064027769 42.7073
6007311 2 4 2 2 0 0 0 0 0 0 0 175000 1 1 6862 270 -86.822879 36.339461 100.917166606513 1.07002512940079 94.312894
6007375 2 2 1 1 0 0 1 0 0 0 0 67500 1 1 24951 890 -86.711399 36.120878 49.0132284345033 1.20269741874612 40.752751
6007440 3 4 2 2 0 0 0 0 1 0 0 125000 1 1 25818 1878 -86.397886 35.902899 157.128481105707 0.857529918989667 183.233818
6007470 5 3 0 0 0 0 2 0 0 3 0 55000 1 1 7541 2045 -86.535468 36.633265 331.997735953825 1.14717803303363 289.403847
6007598 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 7255 2064 -86.477042 36.55768 203.434830848604 0.89505604589954 227.287254
6007645 1 1 0 0 0 1 0 0 0 0 0 -1 1 1 32686 2743 -86.276643 36.203711 65.4323026406923 1.43562064011271 45.577711
6007648 1 2 1 1 0 0 0 0 0 0 0 55000 1 1 20812 1769 -86.50678 35.905247 114.107306355988 0.99232624682951 114.989709
6007663 2 5 2 2 0 0 0 0 0 0 0 67500 1 1 25560 1683 -86.482797 35.985846 37.7340776713704 0.960407922113873 39.289636
6007679 3 3 1 1 0 1 0 0 0 1 0 67500 1 1 7845 2157 -86.456615 36.395093 31.1385450099632 0.839490061444247 37.092214
6007745 1 1 0 0 0 0 1 0 0 0 0 40000 1 3 6809 2191 -86.678501 36.338532 53.1545756404717 0.882670678088151 60.220167
6007849 2 1 0 0 0 1 1 0 0 0 0 125000 1 1 28297 628 -86.822363 36.16246 38.6191233350813 1.07002512940079 36.091791
6007852 2 2 1 1 0 0 1 0 0 0 0 175000 1 1 19061 2370 -86.815816 36.02133 28.4262566216666 0.963081365738641 29.515945
6007886 2 2 1 1 0 0 1 0 0 0 0 22500 1 1 14676 1336 -87.036965 35.634512 54.8761201317106 1.14288823093053 48.015299
6007909 2 2 2 1 1 0 0 0 0 0 0 27500 1 1 6528 521 -86.737908 36.179158 191.25591018993 1.2408016873313 154.138983
6007913 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 9647 376 -86.67431 36.254075 29.8373324635637 0.891064427823336 33.485045
6007973 1 0 0 0 0 0 1 0 0 0 0 15000 2 3 5095 548 -86.807565 36.218674 18.834735337065 0.891064427823336 21.137344
6007982 2 2 2 1 1 0 0 0 0 0 0 67500 1 1 3258 2656 -86.543047 36.272964 163.83225955978 1.19918932289125 136.619178
6008050 1 1 1 1 0 0 0 0 0 0 0 22500 2 1 9404 562 -86.831712 36.189058 29.8373324635637 0.891064427823336 33.485045
6008065 1 1 1 1 0 0 0 0 0 0 0 40000 1 3 4897 163 -86.794433 36.1786 29.8373324635637 0.891064427823336 33.485045
6008081 4 3 2 2 0 0 0 0 0 2 0 125000 1 1 29575 1635 -86.552906 35.998027 77.8204278003424 1.40020919896297 55.577715
6008094 1 4 0 0 0 1 0 0 0 0 0 125000 1 1 26473 1166 -86.875716 36.113247 177.6126487483 1.5567485343989 114.092061
6008184 3 6 2 2 0 0 0 0 0 0 1 87500 1 1 5996 584 -86.881467 36.147638 44.9448893513347 1.16851354445166 38.463302
6008297 1 1 1 1 0 0 0 0 0 0 0 -1 1 2 19902 2522 -86.855293 35.902716 24.8049055733911 0.581652997125703 42.645539
6008306 2 2 1 0 1 1 0 0 0 0 0 -1 1 1 31138 1903 -86.355997 35.859377 17.6659018137575 0.413650636161909 42.7073
6008314 2 1 2 2 0 0 0 0 0 0 0 -1 1 1 31015 1892 -86.372337 35.883835 14.254731015347 0.413650636161909 34.460798
6008327 4 2 2 1 1 0 0 0 0 2 0 125000 1 1 15820 2603 -86.900985 35.768271 474.40943377742 0.997940269896624 475.388606
6008390 2 1 0 0 0 2 0 0 0 0 0 40000 1 1 5941 582 -86.880329 36.153071 44.7827551716085 1.2408016873313 36.091791
6008423 2 1 0 0 0 2 0 0 0 0 0 22500 2 3 30872 1907 -86.347291 35.867001 42.6780519398033 1.08640064027769 39.283898
6008431 1 1 0 0 0 0 1 0 0 0 0 -1 1 1 31766 1920 -86.389861 35.853698 69.9180629177829 1.87137402318991 37.361886
6008439 4 2 1 1 0 0 1 0 0 2 0 125000 1 1 17212 2484 -86.880611 35.955982 38.4993859854208 0.997940269896624 38.578848
6008481 1 1 1 0 1 0 0 0 0 0 0 -1 2 2 22691 978 -86.819765 36.144 61.8207751604875 1.84622045932707 33.485045
6008532 4 2 1 1 0 0 1 0 0 1 1 125000 1 1 8580 2691 -86.554556 36.208005 171.998894986376 1.05647037494845 162.805223
6008541 2 1 2 1 1 0 0 0 0 0 0 22500 1 4 5130 462 -86.771891 36.201571 41.3961036013963 1.2408016873313 33.362385
6008554 2 2 2 2 0 0 0 0 0 0 0 40000 1 1 6638 278 -86.864199 36.274357 34.9488980340229 1.2408016873313 28.166385
6008563 2 2 2 2 0 0 0 0 0 0 0 -1 1 3 28656 1131 -86.84125 36.128208 56.797766943055 0.368484116331914 154.138983
6008580 3 2 3 3 0 0 0 0 0 0 0 175000 1 1 27410 1019 -86.808508 36.127187 313.723466415894 1.16851354445166 268.480813
6008611 1 3 0 0 0 0 1 0 0 0 0 55000 1 4 5901 281 -86.864556 36.240449 19.9927552626279 0.862319467313901 23.184859
6008614 2 2 2 2 0 0 0 0 0 0 0 -1 1 1 19560 2521 -86.860547 35.89782 8.36808006419082 0.381806965583078 21.917044
6008615 1 1 0 0 0 0 1 0 0 0 0 15000 1 1 24430 1066 -86.725767 36.094565 122.086290381373 0.891064427823336 137.011743
6008617 2 2 1 1 0 1 0 0 0 0 0 55000 1 1 4245 810 -86.585244 36.085961 268.222183113946 1.20269741874612 223.017177
6008693 2 4 2 2 0 0 0 0 0 0 0 27500 2 3 27230 948 -86.793663 36.138697 34.4712551468898 1.2408016873313 27.781438
6008696 2 1 0 0 0 2 0 0 0 0 0 55000 1 1 20188 97 -86.672811 35.989373 237.545165269391 1.20269741874612 197.510331
6008739 1 1 1 0 1 0 0 0 0 0 0 15000 1 1 7050 2102 -86.661003 36.456126 42.646080227131 0.882670678088151 48.314826
6008762 1 1 1 1 0 0 0 0 0 0 0 67500 1 1 2752 2612 -86.357828 36.257549 69.0451235397496 0.377457442902958 182.921611
6008826 2 2 1 1 0 0 1 0 0 0 0 15000 2 1 6853 2249 -86.639467 36.307094 43.8015143529938 0.89505604589954 48.937175
6008914 3 1 2 1 1 0 0 0 0 0 1 -1 2 3 27230 948 -86.794213 36.140811 20.1501587098321 0.436244073970393 46.190103
6008932 2 1 1 1 0 0 0 0 1 0 0 -1 1 3 24180 7 -86.742211 36.055575 168.966050564408 0.368484116331914 458.543647
6008951 1 1 1 0 1 0 0 0 0 0 0 -1 2 3 22774 977 -86.822306 36.139672 61.8207751604875 1.84622045932707 33.485045
6008970 2 3 1 1 0 0 1 0 0 0 0 -1 1 1 9569 451 -86.719079 36.210105 16.4713704434138 0.368484116331914 44.700354
6009022 4 2 2 1 0 0 0 1 0 2 0 67500 1 1 17809 2475 -86.891728 35.920097 65.6708251961374 2.2924397702317 28.646696
6009025 2 1 0 0 0 0 2 0 0 0 0 22500 1 1 6126 648 -86.814576 36.188729 44.7827551716085 1.2408016873313 36.091791
6009186 2 1 0 0 0 0 2 0 0 0 0 27500 1 4 31145 1897 -86.367224 35.868541 42.6780519398033 1.08640064027769 39.283898
6009195 1 1 1 1 0 0 0 0 0 0 0 -1 1 1 25570 1683 -86.477618 35.986632 78.2120805431397 1.87137402318991 41.793933
6009220 2 2 1 1 0 1 0 0 0 0 0 87500 1 1 6606 273 -86.871441 36.281357 43.6064676622132 1.07002512940079 40.752751
6009235 1 2 1 1 0 0 0 0 0 0 0 15000 2 1 13480 1357 -87.034434 35.600887 34.5681777410895 0.799921418470567 43.214467
6009301 2 2 1 1 0 0 0 1 0 0 0 125000 1 1 22783 986 -86.825211 36.140677 164.932585230281 1.07002512940079 154.138983
6009310 1 1 0 0 0 1 0 0 0 0 0 22500 1 1 26387 282 -86.826945 36.223065 22.3092780085718 0.891064427823336 25.036661
6009384 1 1 1 0 1 0 0 0 0 0 0 40000 1 2 10203 12 -86.77588 36.039083 283.437796346155 0.891064427823336 318.089004
6009403 4 2 0 0 0 0 1 1 0 2 0 27500 1 1 30247 1747 -86.33532 35.720265 215.549400821437 1.18349405610592 182.129686
6009410 2 2 2 2 0 0 0 0 0 0 0 87500 2 3 23424 255 -86.698692 36.136094 30.1387397543775 1.07002512940079 28.166385
6009434 3 2 0 0 0 0 3 0 0 0 0 -1 2 3 19873 2525 -86.836717 35.910711 31.4723132573993 0.332002000741525 94.795553
6009441 5 2 1 1 0 0 1 0 0 2 1 67500 1 1 10184 14 -86.755031 36.04038 415.550305731387 0.670895088326001 619.396852
6009479 5 2 1 1 0 0 2 0 0 1 1 125000 2 3 22141 1105 -86.81066 36.104474 653.736158908926 1.0554399119047 619.396852
6009529 2 2 2 2 0 0 0 0 0 0 0 87500 1 2 29044 1527 -86.915401 36.492776 38.6131082777965 1.00257533568761 38.513922
6009571 2 1 0 0 0 2 0 0 0 0 0 40000 1 1 5913 586 -86.87879 36.158024 44.7827551716085 1.2408016873313 36.091791
6009604 2 2 1 1 0 0 1 0 0 0 0 175000 1 1 19833 2519 -86.850701 35.91904 55.354556711772 0.963081365738641 57.476511
6009611 2 0 0 0 0 2 0 0 0 0 0 22500 1 1 31459 1894 -86.383716 35.862214 41.4770327727744 1.08640064027769 38.178395
6009630 3 2 2 2 0 0 0 0 0 1 0 67500 2 1 10761 1482 -86.695516 36.479033 298.172319810405 0.988906437285423 301.51722
6009682 2 2 0 0 0 0 2 0 0 0 0 55000 1 1 20434 1782 -86.485047 35.803793 103.804467662393 0.960407922113873 108.083727
6009726 3 2 2 1 0 0 0 1 0 1 0 87500 1 1 15915 2606 -86.886767 35.751548 384.916674146869 0.921229230502961 417.829419
6009742 1 1 1 1 0 0 0 0 0 0 0 40000 1 3 19033 2391 -86.821147 35.967317 464.935068334497 0.94319009927573 492.938877
6009756 3 0 1 1 0 0 0 1 0 0 1 22500 2 3 10647 1538 -86.867929 36.494313 118.642073904267 1.36987939919446 86.607678
6009770 3 1 2 1 0 0 0 0 2 0 0 40000 1 1 5521 370 -86.653552 36.23544 54.1566827750892 1.17247373912739 46.190103
6009774 1 1 1 1 0 0 0 0 0 0 0 -1 1 1 25736 1634 -86.551299 36.009443 78.2120805431397 1.87137402318991 41.793933
6009797 6 2 2 1 1 0 0 0 0 4 0 40000 2 1 21360 99 -86.685258 36.018932 1595.388505615 1.80764284903942 882.579491
6009834 2 5 0 0 0 1 1 0 0 0 0 87500 1 1 17438 2464 -86.928941 35.924078 29.0593545298181 0.963081365738641 30.173312
6009842 2 3 2 2 0 0 0 0 0 0 0 125000 2 1 27199 449 -86.728028 36.211919 33.0581931073592 1.07002512940079 30.894782
6009848 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 1638 305 -86.773383 36.335937 128.35156402008 1.2408016873313 103.442448
6009864 4 4 3 3 0 0 0 0 0 1 0 125000 1 1 10161 10 -86.768194 36.057287 607.419612717829 1.0554399119047 575.513211
6009877 1 0 1 0 1 0 0 0 0 0 0 5000 2 3 6001 583 -86.881486 36.143199 61.8207751604875 1.84622045932707 33.485045
6009878 2 1 0 0 0 2 0 0 0 0 0 -1 1 1 3078 2644 -86.472011 36.232603 43.3206853392984 0.230250149272491 188.146177
6009928 1 0 1 1 0 0 0 0 0 0 0 15000 3 2 13492 1337 -87.032991 35.61099 51.4995192643207 0.799921418470567 64.380723
6010055 1 1 0 0 0 1 0 0 0 0 0 27500 1 1 9106 1638 -86.573964 35.998583 32.8546107949742 0.879361678770021 37.361886
6010085 2 2 2 1 1 0 0 0 0 0 0 -1 1 1 17227 2454 -86.888559 35.936394 8.36808006419082 0.381806965583078 21.917044
