hhno pno pptyp pagey pgend pwtyp pwpcl pwtaz pwautime pwaudist pstyp pspcl pstaz psautime psaudist puwmode puwarrp puwdepp ptpass ppaidprk pdiary pproxy psexpfac
4003402 2 1 33 2 1 23123 678 22.880497 10.874146 2 22648 209 23.148127 10.120993 -1 -1 -1 -1 -1 -1 -1 110.719844
4003402 3 7 7 1 0 0 0 -1.000000 -1.000000 1 23044 606 28.090727 13.678150 -1 -1 -1 -1 -1 -1 -1 110.719844
4003493 1 1 35 2 1 19025 2394 11.314134 4.691716 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 32.136679
4003493 2 1 32 1 1 20406 2356 10.591951 4.383060 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 32.136679
4003522 1 1 42 2 1 3839 2788 11.283171 6.049685 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 27.094128
4003522 2 1 52 1 1 22648 209 33.237736 18.990440 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 27.094128
4003522 3 6 18 1 2 2633 2621 29.092119 19.366268 1 8775 2750 19.886055 12.106468 -1 -1 -1 -1 -1 -1 -1 27.094128
4003522 4 7 13 2 0 0 0 -1.000000 -1.000000 1 8627 2684 10.210059 4.402763 -1 -1 -1 -1 -1 -1 -1 27.094128
4003614 1 3 71 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 467.993107
4003614 2 1 31 1 1 22669 982 29.748091 14.756511 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 467.993107
4003622 1 2 44 1 2 27195 452 15.163611 6.567293 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 102.630533
4003622 2 3 69 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 102.630533
4003622 3 2 48 1 2 21996 267 30.890417 15.162526 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 102.630533
4003622 4 2 45 1 2 4771 716 18.489342 7.929306 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 102.630533
4003668 1 1 35 2 1 4968 636 26.736116 13.026896 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.177660
4003668 2 1 34 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.177660
4003668 3 8 2 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.177660
4003676 1 1 39 1 1 19110 2376 24.188522 12.151778 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 53.002770
4003676 2 2 39 2 2 16872 2463 7.122847 2.987730 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 53.002770
4003676 3 7 9 1 0 0 0 -1.000000 -1.000000 1 19290 2501 8.239851 2.661192 -1 -1 -1 -1 -1 -1 -1 53.002770
4003715 1 1 26 1 1 22665 982 9.955347 3.044159 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 95.072171
4003759 1 1 55 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 52.881307
4003794 1 3 70 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 31.477572
4003794 2 3 70 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 31.477572
4003807 1 4 58 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 157.009368
4003810 1 4 29 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 364.325487
4003810 2 1 37 1 1 6853 2249 28.663593 16.506115 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 364.325487
4003810 3 7 6 1 0 0 0 -1.000000 -1.000000 1 7995 2092 9.356458 4.144506 -1 -1 -1 -1 -1 -1 -1 364.325487
4003810 4 8 1 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 364.325487
4003818 1 1 45 1 1 20406 2356 21.388073 14.153672 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 55.949159
4003861 1 1 60 2 1 19742 2389 15.052617 7.290945 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 79.039180
4003861 2 3 86 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 79.039180
4003861 3 3 84 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 79.039180
4003882 1 1 23 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 95.072171
4003884 1 1 27 2 1 27385 1001 24.028122 11.523829 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 95.072171
4003973 1 1 43 1 1 0 0 -1.000000 -1.000000 2 24316 59 10.799794 3.916664 -1 -1 -1 -1 -1 -1 -1 95.072171
4004029 1 4 61 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 411.558288
4004098 1 2 82 2 2 32671 2758 6.719912 2.189522 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 55.059292
4004157 1 4 48 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 60.014051
4004188 1 1 41 2 1 22584 218 41.754932 23.835167 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 36.566009
4004188 2 1 41 1 1 712 2175 29.453972 17.214367 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 36.566009
4004188 3 8 0 -1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 36.566009
4004400 1 5 24 1 2 23222 951 8.884846 2.270629 1 23168 968 8.910410 2.344925 -1 -1 -1 -1 -1 -1 -1 137.052019
4004400 2 5 22 1 0 0 0 -1.000000 -1.000000 1 23168 968 8.910410 2.344925 -1 -1 -1 -1 -1 -1 -1 137.052019
4004435 1 1 33 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 58.690487
4004435 2 1 35 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 58.690487
4004435 3 8 1 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 58.690487
4004525 1 3 84 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 41.020422
4004533 1 4 55 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.316287
4004533 2 4 51 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.316287
4004533 3 7 15 1 0 0 0 -1.000000 -1.000000 1 6572 483 6.020879 1.847395 -1 -1 -1 -1 -1 -1 -1 77.316287
4004563 1 1 53 2 1 27385 1001 27.447655 11.782464 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 89.914260
4004563 2 5 23 1 2 23650 778 3.570026 0.577172 1 26423 1136 32.416290 15.205186 -1 -1 -1 -1 -1 -1 -1 89.914260
4004563 3 5 22 1 2 21546 90 11.195688 4.358924 1 26423 1136 32.416290 15.205186 -1 -1 -1 -1 -1 -1 -1 89.914260
4004569 1 1 45 1 1 28241 259 43.854881 25.963324 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 390.974711
4004569 2 2 45 2 2 235 2284 3.840652 1.081895 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 390.974711
4004569 3 1 19 2 1 378 2110 8.600214 4.569443 1 378 2110 8.600214 4.569443 -1 -1 -1 -1 -1 -1 -1 390.974711
4004569 4 7 15 1 0 0 0 -1.000000 -1.000000 1 1647 2105 8.175224 4.357795 -1 -1 -1 -1 -1 -1 -1 390.974711
4004623 1 3 74 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 50.216765
4004623 2 3 82 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 50.216765
4004630 1 1 29 1 1 27413 971 5.652427 1.384052 1 27385 1001 5.591824 1.353751 -1 -1 -1 -1 -1 -1 -1 55.744210
4004630 2 4 27 1 0 31740 1911 48.231060 35.296276 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 55.744210
4004702 1 3 65 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 86.513716
4004702 2 4 64 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 86.513716
4004714 1 3 66 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 56.631883
4004714 2 4 64 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 56.631883
4004715 1 1 56 2 1 32884 2724 6.667907 2.536109 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 41.122288
4004715 2 1 57 1 1 31265 2756 8.047464 3.310878 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 41.122288
4004790 1 3 82 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 152.590907
4004817 1 4 55 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 49.705394
4004817 2 6 17 2 0 0 0 -1.000000 -1.000000 1 30872 1907 3.803029 0.964690 -1 -1 -1 -1 -1 -1 -1 49.705394
4004929 1 1 46 1 1 20398 2355 39.794834 22.612492 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 70.321744
4004929 2 2 45 2 2 19962 1762 13.670659 7.838146 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 70.321744
4004929 3 7 15 1 0 0 0 -1.000000 -1.000000 1 30170 1654 8.237238 3.616593 -1 -1 -1 -1 -1 -1 -1 70.321744
4004929 4 7 12 2 0 0 0 -1.000000 -1.000000 1 19962 1762 13.670659 7.838146 -1 -1 -1 -1 -1 -1 -1 70.321744
4004942 1 3 79 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 47.273498
4004963 1 3 67 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 49.705394
4004963 2 3 71 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 49.705394
4005090 1 1 25 2 1 22575 213 26.965662 10.835204 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.177660
4005090 2 1 26 1 1 22586 218 26.040146 10.354650 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.177660
4005090 3 8 1 2 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.177660
4005101 1 2 52 2 2 19824 2519 16.298054 9.164323 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 429.296097
4005101 2 4 52 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 429.296097
4005101 3 1 20 1 1 19314 2472 19.111673 11.541008 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 429.296097
4005354 1 1 51 1 1 9855 1138 39.824055 20.796602 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 32.136679
4005354 2 1 50 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 32.136679
4005359 1 3 76 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 157.009368
4005384 1 3 84 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 49.742836
4005420 1 1 51 1 1 22504 215 32.819748 19.970692 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 27.094128
4005420 2 2 51 2 2 8435 2641 4.221718 1.223887 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 27.094128
4005420 3 5 23 2 0 -1 -1 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 27.094128
4005420 4 5 21 1 2 8622 2680 10.902840 4.921322 1 31739 1911 40.145721 27.332775 -1 -1 -1 -1 -1 -1 -1 27.094128
4005428 1 1 48 2 1 -1 -1 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 55.949159
4005432 1 1 55 2 1 0 0 -1.000000 -1.000000 2 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 102.630533
4005432 2 7 14 2 0 0 0 -1.000000 -1.000000 1 24495 906 11.863098 4.136214 -1 -1 -1 -1 -1 -1 -1 102.630533
4005432 3 2 59 2 2 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 102.630533
4005432 4 2 24 2 2 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 102.630533
4005478 1 1 -1 2 1 20102 2361 26.879749 13.495857 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 55.949159
4005548 1 2 67 2 2 -1 -1 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 63.878809
4005570 1 1 50 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 30.856071
4005608 1 1 53 2 1 23168 968 13.090558 4.352590 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 189.748030
4005608 2 7 15 1 0 0 0 -1.000000 -1.000000 1 21699 1094 7.998273 2.593264 -1 -1 -1 -1 -1 -1 -1 189.748030
4005608 3 7 15 1 0 0 0 -1.000000 -1.000000 1 21699 1094 7.998273 2.593264 -1 -1 -1 -1 -1 -1 -1 189.748030
4005649 1 3 77 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 39.778653
4005649 2 3 81 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 39.778653
4005680 1 1 27 1 1 18145 2450 50.917423 31.009228 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 47.062368
4005680 2 1 24 2 1 28652 1128 27.284880 12.120193 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 47.062368
4005681 1 1 58 1 1 22715 974 6.268364 1.598963 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 55.949159
4005696 1 1 30 2 1 28241 259 37.028038 21.112642 2 25730 1669 17.949369 9.901299 -1 -1 -1 -1 -1 -1 -1 179.472904
4005696 2 4 32 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 179.472904
4005716 1 5 28 1 2 31739 1911 6.000506 1.420032 1 31720 1910 5.776687 1.535977 -1 -1 -1 -1 -1 -1 -1 52.881307
4005771 1 1 32 2 1 23199 973 7.349258 2.173793 1 23168 968 8.611467 2.178386 -1 -1 -1 -1 -1 -1 -1 79.971202
4005771 2 1 37 1 1 22625 671 9.067214 3.300421 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 79.971202
4005845 1 1 32 2 1 22928 675 24.478937 13.021923 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 110.719844
4005845 2 1 29 1 1 22568 214 23.204121 11.786695 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 110.719844
4005895 1 2 36 1 2 3799 1695 3.258765 2.671669 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 313.495460
4005895 2 1 39 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 313.495460
4005895 3 6 16 2 0 0 0 -1.000000 -1.000000 1 25810 1878 14.368932 9.168382 -1 -1 -1 -1 -1 -1 -1 313.495460
4005895 4 7 5 1 0 0 0 -1.000000 -1.000000 1 4020 1692 5.992021 3.031502 -1 -1 -1 -1 -1 -1 -1 313.495460
4005895 5 8 1 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 313.495460
4005992 1 2 61 2 2 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 88.949804
4005992 2 3 72 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 88.949804
4006011 1 1 58 2 1 17018 2561 17.468887 10.175517 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 62.530603
4006025 1 1 34 1 1 5017 647 62.747303 37.336071 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 51.393154
4006030 1 1 56 2 1 22455 171 9.421115 3.288181 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 80.653940
4006030 2 3 90 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 80.653940
4006048 1 1 27 1 1 27401 957 6.456579 1.278544 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 55.744210
4006048 2 1 28 2 1 23170 969 5.798050 0.389784 1 23145 966 6.678267 0.754154 -1 -1 -1 -1 -1 -1 -1 55.744210
4006078 1 3 66 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 49.705394
4006078 2 3 67 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 49.705394
4006212 1 2 35 2 2 27385 1001 36.849018 17.646854 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 60.408755
4006212 2 1 36 1 1 6718 2196 12.442144 5.889866 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 60.408755
4006212 3 8 4 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 60.408755
4006212 4 8 1 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 60.408755
4006343 1 3 71 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 220.687131
4006343 2 1 73 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 220.687131
4006377 1 1 30 2 1 23717 794 4.107874 1.108579 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 55.949159
4006384 1 1 49 2 1 20568 1819 7.499753 2.975938 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 227.201861
4006384 2 1 48 1 1 21580 862 27.407883 19.428465 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 227.201861
4006384 3 2 24 1 2 30378 1829 4.129572 0.577285 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 227.201861
4006437 1 1 31 2 1 27401 957 10.686450 3.748115 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 79.971202
4006437 2 1 31 1 1 17386 2493 23.538952 13.744313 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 79.971202
4006485 1 1 80 1 1 3238 2693 7.848966 3.522497 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 329.149798
4006485 2 3 78 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 329.149798
4006513 1 4 29 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 953.015700
4006513 2 1 30 1 1 19084 2371 23.158152 11.303563 2 21750 1084 31.562061 15.241446 -1 -1 -1 -1 -1 -1 -1 953.015700
4006513 3 7 5 2 0 0 0 -1.000000 -1.000000 1 18520 2307 6.440540 2.364291 -1 -1 -1 -1 -1 -1 -1 953.015700
4006513 4 8 2 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 953.015700
4006513 5 8 0 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 953.015700
4006586 1 1 61 2 1 30690 1729 14.919436 8.615432 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 42.375747
4006586 2 4 61 1 0 31766 1920 3.382542 0.439716 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 42.375747
4006593 1 3 68 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 41.833007
4006604 1 3 68 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 40.422902
4006604 2 2 22 2 2 75 2292 5.844642 1.413715 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 40.422902
4006670 1 3 87 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 122.657259
4006761 1 2 52 2 2 20139 2333 23.588085 11.382560 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 32.136679
4006761 2 1 54 1 1 17378 2487 9.506289 2.937163 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 32.136679
4006807 1 3 69 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 177.624229
4006833 1 3 86 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 71.085157
4006902 1 1 61 2 1 31156 1891 6.980776 2.384897 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 52.881307
4006947 1 4 40 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 200.564162
4006947 2 1 42 1 1 22172 1120 13.900294 6.469049 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 200.564162
4006947 3 7 8 2 0 0 0 -1.000000 -1.000000 1 28601 992 12.161666 5.146905 -1 -1 -1 -1 -1 -1 -1 200.564162
4006947 4 7 7 2 0 0 0 -1.000000 -1.000000 1 28601 992 12.161666 5.146905 -1 -1 -1 -1 -1 -1 -1 200.564162
4006951 1 3 77 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 51.903642
4006979 1 2 53 2 2 10312 1117 15.469872 6.872058 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 379.995433
4006979 2 6 18 1 0 0 0 -1.000000 -1.000000 1 6088 1173 28.769754 15.170823 -1 -1 -1 -1 -1 -1 -1 379.995433
4007026 1 3 68 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 950.354145
4007051 1 1 42 2 1 19042 2503 4.487091 0.775425 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 56.470739
4007064 1 3 85 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 300.496058
4007070 1 3 67 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 411.558288
4007126 1 3 79 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 41.833007
4007189 1 1 74 2 1 20087 2357 30.306646 16.305542 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 79.971202
4007189 2 1 74 1 1 22401 166 22.039024 11.628516 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 79.971202
4007195 1 4 -1 -1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 71.085157
4007233 1 1 51 2 1 23168 968 17.814518 6.717607 2 22482 169 15.166927 5.313251 -1 -1 -1 -1 -1 -1 -1 55.949159
4007250 1 1 27 1 1 23327 699 8.114892 2.663770 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 121.444961
4007250 2 1 26 2 1 27385 1001 23.855494 10.901839 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 121.444961
4007250 3 8 0 1 0 0 0 -1.000000 -1.000000 1 26574 711 18.706594 9.112741 -1 -1 -1 -1 -1 -1 -1 121.444961
4007313 1 1 26 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 37.150150
4007313 2 1 41 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 37.150150
4007384 1 4 63 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 35.923689
4007384 2 3 66 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 35.923689
4007393 1 1 64 1 1 22648 209 12.401781 4.563882 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 95.072171
4007446 1 3 68 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 188.911523
4007446 2 4 64 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 188.911523
4007448 1 1 35 1 1 4811 236 13.945125 5.239609 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 96.625921
4007448 2 1 35 2 1 28588 1133 22.587523 9.847758 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 96.625921
