hhno pno day tour jtindex parent subtrs pdpurp tlvorig tardest tlvdest tarorig toadtyp tdadtyp topcl totaz tdpcl tdtaz tmodetp tpathtp tautotime tautocost tautodist tripsh1 tripsh2 phtindx1 phtindx2 fhtindx1 fhtindx2 toexpfac
6076083 1 1 1 -1 0 0 1 655 725 1600 1630 1 2 1478 2240 22622 671 3 0 28.451071 -1.000000 14.168075 1 1 -1 -1 -1 -1 350.436434
6076083 1 1 2 -1 0 0 6 1735 1820 2030 2135 1 4 1478 2240 19227 1187 5 0 47.103447 -1.000000 29.986458 1 2 -1 -1 -1 -1 350.436434
6076083 2 1 1 -1 0 0 1 712 740 1525 1530 1 2 1478 2240 1474 2189 5 0 3.768791 -1.000000 0.885206 2 1 -1 -1 -1 -1 350.436434
6076083 2 1 2 -1 0 0 3 1531 1546 1600 1612 1 4 1478 2240 6707 2195 4 0 8.590425 -1.000000 3.357838 1 1 -1 -1 -1 -1 350.436434
6076083 2 1 3 -1 0 0 6 1735 1820 2030 2135 1 4 1478 2240 19227 1187 5 0 47.103447 -1.000000 29.986458 1 2 -1 -1 -1 -1 350.436434
6076083 2 1 4 -1 0 0 7 2140 2150 2235 2245 1 4 1478 2240 150 2225 4 0 9.716610 -1.000000 4.900384 1 1 -1 -1 -1 -1 350.436434
6076098 1 1 1 -1 0 0 6 1600 1610 1730 1745 1 4 12280 1456 12242 1459 3 0 8.704762 -1.000000 4.452025 1 1 -1 -1 -1 -1 50.678022
6076150 1 1 1 -1 0 1 1 630 653 1533 1631 1 2 21342 111 19736 2387 3 0 16.976589 -1.000000 8.277192 1 2 -1 -1 -1 -1 318.089004
6076150 1 1 2 -1 1 1 6 1100 1104 1125 1129 2 4 19736 2387 20353 2400 4 0 4.832005 -1.000000 1.166003 1 1 -1 -1 -1 -1 318.089004
6076366 1 1 1 -1 0 0 7 1330 1345 1445 1500 1 4 10705 1492 10705 1492 1 0 3.382476 -1.000000 2.648448 1 1 -1 -1 -1 -1 119.039903
6076413 2 1 1 -1 0 0 6 800 815 845 950 1 4 2690 2615 32722 2713 3 0 18.841352 -1.000000 10.359752 1 3 -1 -1 -1 -1 69.076918
6076450 1 1 1 -1 0 0 4 1430 1445 1530 1540 1 4 9510 121 24679 120 1 0 4.063128 -1.000000 0.571391 1 1 -1 -1 -1 -1 237.834127
6076450 1 1 2 -1 0 0 8 2015 2030 2140 2200 1 4 9510 121 5201 144 1 0 4.200964 -1.000000 0.611515 1 1 -1 -1 -1 -1 237.834127
6076470 1 1 1 -1 0 0 5 1700 1715 1745 1800 1 4 28726 515 23991 416 3 0 12.433000 -1.000000 6.325264 1 1 -1 -1 -1 -1 33.362385
6076470 1 1 2 -1 0 0 6 1900 1905 2000 2005 1 4 28726 515 9512 121 4 0 4.654092 -1.000000 0.859040 1 1 -1 -1 -1 -1 33.362385
6076489 1 1 1 -1 0 0 6 1700 1755 1845 1900 1 4 6368 1256 6461 11 4 0 9.851582 -1.000000 4.315042 2 1 -1 -1 -1 -1 223.017177
6076489 1 1 2 -1 0 0 8 830 845 1255 1430 1 4 6368 1256 6368 1256 3 0 3.317963 -1.000000 1.394658 1 3 -1 -1 -1 -1 223.017177
6076489 2 1 1 -1 0 0 6 1700 1755 1845 1900 1 4 6368 1256 6461 11 4 0 9.851582 -1.000000 4.315042 2 1 -1 -1 -1 -1 223.017177
6076510 1 1 1 -1 0 0 5 807 851 922 938 1 4 5343 486 24751 520 3 0 7.218533 -1.000000 2.495071 3 1 -1 -1 -1 -1 33.485045
6076510 1 1 2 -1 0 0 5 1151 1323 1353 1412 1 4 5343 486 5392 391 3 0 13.555309 -1.000000 6.016005 4 1 -1 -1 -1 -1 33.485045
6076543 1 1 1 -1 0 0 2 830 850 1700 1730 1 4 29848 1814 31416 1887 3 0 16.595768 -1.000000 7.997327 1 1 -1 -1 -1 -1 159.768622
6076543 1 1 2 -1 0 0 3 750 752 803 805 1 4 29848 1814 29860 1814 4 0 2.763927 -1.000000 0.853875 1 1 -1 -1 -1 -1 159.768622
6076543 2 1 1 -1 0 0 1 750 1320 1800 1815 1 4 29848 1814 31675 1962 4 0 12.751706 -1.000000 6.067373 5 1 -1 -1 -1 -1 159.768622
6076543 3 1 1 -1 0 0 2 750 752 1515 1530 1 3 29848 1814 29860 1814 4 0 2.763927 -1.000000 0.853875 1 1 -1 -1 -1 -1 159.768622
6076543 4 1 1 -1 0 0 2 750 755 1500 1510 1 3 29848 1814 29788 1812 4 0 6.582119 -1.000000 2.264259 1 1 -1 -1 -1 -1 159.768622
6076557 1 1 1 -1 0 0 1 817 830 1140 1155 1 4 31012 1892 31839 1922 3 0 9.317270 -1.000000 3.434049 1 1 -1 -1 -1 -1 33.491023
6076557 1 1 2 -1 0 0 1 1215 1335 1420 1445 1 4 31012 1892 31839 1922 3 0 9.317270 -1.000000 3.434049 2 1 -1 -1 -1 -1 33.491023
6076557 1 1 3 -1 0 0 1 1545 1705 1835 1850 1 4 31012 1892 31839 1922 3 0 9.317270 -1.000000 3.434049 2 1 -1 -1 -1 -1 33.491023
6076557 2 1 1 -1 0 0 4 810 825 905 915 1 4 31012 1892 31456 1896 3 0 5.246566 -1.000000 1.234746 1 1 -1 -1 -1 -1 33.491023
6076557 2 1 2 -1 0 0 4 935 1000 1020 1110 1 4 31012 1892 30426 1955 3 0 11.948025 -1.000000 4.838183 1 3 -1 -1 -1 -1 33.491023
6076557 2 1 3 -1 0 0 5 1145 1200 1245 1300 1 4 31012 1892 31416 1887 3 0 6.395242 -1.000000 1.933561 1 1 -1 -1 -1 -1 33.491023
6076557 2 1 4 -1 0 0 8 1615 1635 1755 1815 1 4 31012 1892 31604 1797 3 0 11.153943 -1.000000 4.917292 1 1 -1 -1 -1 -1 33.491023
6076643 1 1 1 -1 0 0 3 815 820 825 830 1 4 19859 2508 17732 2504 5 0 5.367768 -1.000000 1.223790 1 1 -1 -1 -1 -1 75.124736
6076643 1 1 2 -1 0 0 3 1500 1505 1530 1535 1 4 19859 2508 17732 2504 5 0 5.367768 -1.000000 1.223790 1 1 -1 -1 -1 -1 75.124736
6076643 1 1 3 -1 0 0 5 1000 1046 1145 1200 1 4 19859 2508 20293 2512 4 0 8.627161 -1.000000 3.158545 2 1 -1 -1 -1 -1 75.124736
6076643 2 1 1 -1 0 0 1 715 745 1715 1805 1 2 19859 2508 23330 699 3 0 39.513317 -1.000000 22.688128 1 1 -1 -1 -1 -1 75.124736
6076643 3 1 1 -1 0 0 2 815 820 1530 1535 1 3 19859 2508 17732 2504 5 0 5.367768 -1.000000 1.223790 1 1 -1 -1 -1 -1 75.124736
6076680 1 1 1 -1 0 0 5 1509 1704 1759 1817 1 4 26901 1199 28641 1233 3 0 10.148453 -1.000000 3.980460 2 1 -1 -1 -1 -1 137.011743
6076696 1 1 1 -1 0 0 5 915 1017 1128 1315 1 4 3106 2643 3572 2770 3 0 13.619678 -1.000000 6.696298 2 2 -1 -1 -1 -1 149.275773
6076696 2 1 1 -1 0 0 1 600 1015 1800 1910 1 2 3106 2643 10339 262 3 0 36.030102 -1.000000 20.966425 4 1 -1 -1 -1 -1 149.275773
6076773 1 1 1 -1 0 0 3 820 831 833 1048 1 4 17686 2382 17664 2366 5 0 5.999384 -1.000000 2.135419 1 2 -1 -1 -1 -1 855.653317
6076773 1 1 2 -1 0 0 3 1435 1445 1457 1510 1 4 17686 2382 17664 2366 4 0 5.999384 -1.000000 2.135419 1 1 -1 -1 -1 -1 855.653317
6076773 1 1 3 -1 0 0 3 1600 1602 1609 1611 1 4 17686 2382 17686 2382 1 0 3.096364 -1.000000 1.172448 1 1 -1 -1 -1 -1 855.653317
6076773 2 1 1 -1 0 1 1 745 812 1919 1942 1 2 17686 2382 22173 1120 3 0 16.639023 -1.000000 7.700344 1 1 -1 -1 -1 -1 855.653317
6076773 2 1 2 -1 1 1 6 1136 1144 1258 1307 2 4 22173 1120 22176 1106 5 0 4.991987 -1.000000 0.999726 1 1 -1 -1 -1 -1 855.653317
6076773 3 1 1 -1 0 0 2 635 701 1325 1510 1 3 17686 2382 17664 2366 8 0 5.999384 -1.000000 2.135419 1 2 -1 -1 -1 -1 855.653317
6076773 4 1 1 -1 0 0 2 820 831 1545 1611 1 3 17686 2382 17664 2366 8 0 5.999384 -1.000000 2.135419 1 1 -1 -1 -1 -1 855.653317
6076773 5 1 1 -1 0 0 2 820 831 1545 1611 1 3 17686 2382 17664 2366 8 0 5.999384 -1.000000 2.135419 1 1 -1 -1 -1 -1 855.653317
6076787 1 1 1 -1 0 0 5 1145 1200 1230 1345 1 4 22838 988 21959 264 3 0 11.546564 -1.000000 5.407982 1 3 -1 -1 -1 -1 223.017177
6076820 1 1 1 -1 0 0 9 730 800 1200 1215 1 4 23918 469 26785 658 0 0 12.057003 -1.000000 4.562677 1 1 -1 -1 -1 -1 30.470701
6076820 2 1 1 -1 0 0 5 1000 1010 1030 1040 1 4 23918 469 9474 426 1 0 4.131374 -1.000000 0.579153 1 1 -1 -1 -1 -1 30.470701
6076822 1 1 1 -1 0 0 3 1140 1200 1210 2050 1 4 2552 2124 2357 2029 4 0 14.228457 -1.000000 7.937160 1 2 -1 -1 -1 -1 212.709770
6076822 1 1 2 -1 0 0 4 815 910 930 1000 1 4 2552 2124 2495 2160 4 0 18.010767 -1.000000 12.309686 2 1 -1 -1 -1 -1 212.709770
6076822 2 1 1 -1 0 0 3 700 715 720 735 1 4 2552 2124 939 2122 4 0 8.062847 -1.000000 3.671350 1 1 -1 -1 -1 -1 212.709770
6076822 2 1 2 -1 0 0 3 1140 1200 1210 2050 1 4 2552 2124 939 2122 5 0 8.062847 -1.000000 3.671350 1 2 -1 -1 -1 -1 212.709770
6076822 2 1 3 -1 0 0 4 815 910 930 1000 1 4 2552 2124 2495 2160 4 0 18.010767 -1.000000 12.309686 2 1 -1 -1 -1 -1 212.709770
6076822 3 1 1 -1 0 0 2 700 730 1210 2050 1 3 2552 2124 2357 2029 8 0 14.228457 -1.000000 7.937160 1 2 -1 -1 -1 -1 212.709770
6076822 4 1 1 -1 0 0 2 700 715 1210 2050 1 3 2552 2124 939 2122 5 0 8.062847 -1.000000 3.671350 1 2 -1 -1 -1 -1 212.709770
6076837 1 1 1 -1 0 0 1 915 1245 1330 1333 1 2 27273 956 27273 956 3 0 3.314188 -1.000000 0.319168 3 1 -1 -1 -1 -1 33.485045
6076837 1 1 2 -1 0 0 5 1430 1445 1505 1515 1 4 27273 956 21959 264 3 0 9.605604 -1.000000 3.847513 1 1 -1 -1 -1 -1 33.485045
6076837 1 1 3 -1 0 0 6 1745 1751 1840 1846 1 4 27273 956 27316 958 1 0 3.883847 -1.000000 0.427708 1 1 -1 -1 -1 -1 33.485045
6076844 1 1 1 -1 0 0 5 2030 2045 2115 2130 1 4 5933 587 6011 1174 3 0 7.572299 -1.000000 2.323658 1 1 -1 -1 -1 -1 33.485045
6076849 1 1 1 -1 0 0 4 1158 1209 1253 1305 1 4 6698 2246 75 2292 4 0 8.321198 -1.000000 2.835836 1 1 -1 -1 -1 -1 23.808105
6076849 1 1 2 -1 0 0 4 1310 1318 1509 1602 1 4 6698 2246 75 2292 4 0 8.321198 -1.000000 2.835836 1 3 -1 -1 -1 -1 23.808105
6076849 1 1 3 -1 0 0 7 1617 1631 1726 1742 1 4 6698 2246 1094 2229 3 0 11.586978 -1.000000 4.693314 1 1 -1 -1 -1 -1 23.808105
6076849 1 1 4 -1 0 0 9 823 957 1116 1130 1 4 6698 2246 6705 2246 4 0 3.515765 -1.000000 0.553608 4 2 -1 -1 -1 -1 23.808105
6076849 2 1 1 -1 0 0 4 1158 1209 1509 1602 1 4 6698 2246 75 2292 4 0 8.321198 -1.000000 2.835836 1 3 -1 -1 -1 -1 23.808105
6076849 2 1 2 -1 0 0 9 832 957 1116 1130 1 4 6698 2246 6705 2246 4 0 3.515765 -1.000000 0.553608 4 2 -1 -1 -1 -1 23.808105
6076859 1 1 1 -1 0 1 1 543 549 1628 1638 1 2 24888 896 28243 259 3 0 9.390091 -1.000000 3.626992 1 1 -1 -1 -1 -1 33.485045
6076859 1 1 2 -1 1 1 4 1150 1157 1204 1212 2 4 28243 259 23410 257 3 0 7.343162 -1.000000 2.470656 1 1 -1 -1 -1 -1 33.485045
6076859 1 1 3 -1 0 0 8 1711 1726 1842 1855 1 4 24888 896 9996 626 3 0 19.497318 -1.000000 8.554530 1 1 -1 -1 -1 -1 33.485045
6076996 1 1 1 -1 0 0 1 614 655 1630 1735 1 2 19559 2521 9136 860 3 0 36.335052 -1.000000 20.633659 1 2 -1 -1 -1 -1 27.227791
6076996 2 1 1 -1 0 0 5 915 948 1152 1312 1 4 19559 2521 20294 2512 3 0 11.293468 -1.000000 4.276366 3 4 -1 -1 -1 -1 27.227791
6077074 1 1 1 -1 0 0 1 615 645 1100 1715 1 2 9712 296 22711 975 4 0 24.237831 -1.000000 12.531322 1 3 -1 -1 -1 -1 511.191552
6077074 2 1 1 -1 0 0 1 745 1235 1645 1715 1 4 9712 296 27224 955 4 0 24.763624 -1.000000 12.424612 3 1 -1 -1 -1 -1 511.191552
6077147 1 1 1 -1 0 0 9 730 755 930 1000 1 4 32728 2713 0 0 4 0 -1.000000 -1.000000 -1.000000 1 1 -1 -1 -1 -1 58.569585
6077147 2 1 1 -1 0 0 1 435 450 1515 1530 1 2 32728 2713 32381 2640 4 0 11.934581 -1.000000 6.735715 1 1 -1 -1 -1 -1 58.569585
6077147 3 1 1 -1 0 0 1 620 910 1130 1510 1 4 32728 2713 32738 2715 8 0 4.170053 -1.000000 0.856431 2 3 -1 -1 -1 -1 58.569585
6077147 4 1 1 -1 0 0 2 645 650 1500 1535 1 3 32728 2713 32563 2731 8 0 6.806913 -1.000000 2.181749 1 1 -1 -1 -1 -1 58.569585
6077161 1 1 1 -1 0 0 1 655 725 1610 1648 1 4 3505 2776 25852 1851 3 0 33.969215 -1.000000 22.557089 1 2 -1 -1 -1 -1 49.832040
6077172 1 1 1 -1 0 0 7 1830 1910 2220 2300 1 4 3574 2769 19683 2511 3 0 41.446239 -1.000000 29.639700 1 1 -1 -1 -1 -1 61.176273
6077230 1 1 1 -1 0 0 1 712 718 1432 1516 1 2 1226 2226 161 2225 4 0 4.980409 -1.000000 0.997258 1 2 -1 -1 -1 -1 569.093574
6077230 1 1 2 -1 0 0 4 1808 1812 2025 2030 1 4 1226 2226 1239 2223 4 0 5.357256 -1.000000 1.242033 1 1 -1 -1 -1 -1 569.093574
6077230 1 1 3 -1 0 0 9 1602 1606 1722 1728 1 4 1226 2226 6694 2259 3 0 6.720452 -1.000000 1.996405 1 1 -1 -1 -1 -1 569.093574
6077230 2 1 1 -1 0 0 1 910 944 1635 1951 1 2 1226 2226 6404 2372 3 0 48.261280 -1.000000 26.376806 1 2 -1 -1 -1 -1 569.093574
6077230 2 1 2 -1 0 0 3 728 737 738 747 1 4 1226 2226 73 2292 4 0 8.059988 -1.000000 2.707533 1 1 -1 -1 -1 -1 569.093574
6077230 2 1 3 -1 0 0 5 1957 2001 2007 2011 1 4 1226 2226 6713 2195 4 0 6.527403 -1.000000 1.751819 1 1 -1 -1 -1 -1 569.093574
6077230 3 1 1 -1 0 0 1 1340 1355 1948 2005 1 2 1226 2226 5601 323 3 0 12.274530 -1.000000 5.336066 1 1 -1 -1 -1 -1 569.093574
6077230 5 1 1 -1 0 0 2 728 737 1508 1516 1 3 1226 2226 73 2292 4 0 8.059988 -1.000000 2.707533 1 1 -1 -1 -1 -1 569.093574
6077230 5 1 2 -1 0 0 4 1808 1812 2025 2028 1 4 1226 2226 1239 2223 4 0 5.357256 -1.000000 1.242033 1 1 -1 -1 -1 -1 569.093574
6077236 1 1 1 -1 0 0 1 830 850 2000 2106 1 2 5980 589 9816 594 3 0 7.061035 -1.000000 2.226923 2 3 -1 -1 -1 -1 33.485045
6077363 1 1 1 -1 0 0 4 1757 1840 2024 2045 1 4 26336 1872 31156 1891 4 0 14.109653 -1.000000 6.222178 3 1 -1 -1 -1 -1 108.083727
6077363 1 1 2 -1 0 0 9 1030 1050 1130 1140 1 4 26336 1872 26250 1974 4 0 5.960709 -1.000000 1.962610 2 1 -1 -1 -1 -1 108.083727
6077363 2 1 1 -1 0 0 4 1757 1840 2024 2045 1 4 26336 1872 31156 1891 4 0 14.109653 -1.000000 6.222178 3 1 -1 -1 -1 -1 108.083727
6077363 2 1 2 -1 0 0 9 1030 1050 1130 1140 1 4 26336 1872 26250 1974 4 0 5.960709 -1.000000 1.962610 2 1 -1 -1 -1 -1 108.083727
6077368 1 1 1 -1 0 0 4 1715 1905 2025 2045 1 4 21345 109 21158 1665 3 0 20.675177 -1.000000 11.515768 2 1 -1 -1 -1 -1 166.749227
6077368 1 1 2 -1 0 0 8 1315 1335 1445 1535 1 4 21345 109 24314 59 3 0 10.957703 -1.000000 3.926454 1 2 -1 -1 -1 -1 166.749227
6077369 1 1 1 -1 0 0 4 830 835 845 850 1 4 12740 1405 12751 1405 3 0 4.638649 -1.000000 4.091492 1 1 -1 -1 -1 -1 60.463179
6077409 1 1 1 -1 0 0 1 710 756 1645 1725 1 2 5521 370 27224 955 4 0 31.326887 -1.000000 14.941856 1 1 -1 -1 -1 -1 28.166385
6077409 1 1 2 -1 0 0 5 2042 2046 2058 2112 1 4 5521 370 5392 391 4 0 13.121349 -1.000000 5.544268 1 2 -1 -1 -1 -1 28.166385
6077409 2 1 1 -1 0 0 1 710 756 1645 1725 1 2 5521 370 27224 955 4 0 31.326887 -1.000000 14.941856 1 1 -1 -1 -1 -1 28.166385
6077409 2 1 2 -1 0 0 5 2042 2046 2058 2112 1 4 5521 370 5392 391 4 0 13.121349 -1.000000 5.544268 1 2 -1 -1 -1 -1 28.166385
6077448 1 1 1 -1 0 0 1 1530 1541 1553 1612 1 4 27162 1227 26523 1196 3 0 4.952640 -1.000000 1.101952 1 2 -1 -1 -1 -1 183.245060
6077448 1 1 2 -1 0 0 5 620 626 631 640 1 4 27162 1227 26506 1192 3 0 5.693907 -1.000000 1.512072 1 1 -1 -1 -1 -1 183.245060
6077448 1 1 3 -1 0 0 7 1630 1635 2029 2032 1 4 27162 1227 27159 1228 3 0 4.314527 -1.000000 0.692226 1 1 -1 -1 -1 -1 183.245060
6077465 1 1 1 -1 0 0 1 345 425 1300 1335 1 2 20214 2552 19876 2526 1 0 6.345895 -1.000000 1.770168 1 1 -1 -1 -1 -1 402.740551
6077465 2 1 1 -1 0 0 1 730 745 1700 1717 1 2 20214 2552 20085 2357 3 0 10.151943 -1.000000 4.184447 1 1 -1 -1 -1 -1 402.740551
6077470 1 1 1 -1 0 0 1 645 702 1115 1130 1 2 9441 549 5013 639 3 0 9.771914 -1.000000 3.890197 1 1 -1 -1 -1 -1 33.485045
6077470 1 1 2 -1 0 0 1 1200 1215 1600 1630 1 2 9441 549 5013 639 3 0 9.771914 -1.000000 3.890197 1 1 -1 -1 -1 -1 33.485045
6077501 2 1 1 -1 0 0 2 1515 1600 2000 2100 1 4 11175 1558 11222 1545 1 0 6.508433 -1.000000 2.191380 1 1 -1 -1 -1 -1 32.832800
6077506 1 1 1 -1 0 0 1 842 1055 1323 2006 1 4 30905 1856 0 0 4 0 -1.000000 -1.000000 -1.000000 1 2 -1 -1 -1 -1 94.813693
6077506 2 1 1 -1 0 0 1 643 713 1757 2006 1 2 30905 1856 25669 1688 4 0 26.454557 -1.000000 16.261892 1 3 -1 -1 -1 -1 94.813693
6077520 1 1 1 -1 0 0 3 730 745 750 1020 1 4 19560 2521 17302 2486 4 0 11.695503 -1.000000 4.556898 1 3 -1 -1 -1 -1 36.147607
6077520 1 1 2 -1 0 0 3 1040 1100 1205 1420 1 4 19560 2521 17302 2486 4 0 11.695503 -1.000000 4.556898 1 3 -1 -1 -1 -1 36.147607
6077520 2 1 1 -1 0 0 1 800 825 1915 1940 1 2 19560 2521 20085 2357 3 0 13.966446 -1.000000 6.160441 1 1 -1 -1 -1 -1 36.147607
6077520 3 1 1 -1 0 0 2 730 745 1200 1420 1 4 19560 2521 17302 2486 4 0 11.695503 -1.000000 4.556898 1 3 -1 -1 -1 -1 36.147607
6077560 1 1 1 -1 0 2 1 645 700 1925 1930 1 2 14322 1368 12959 1446 3 0 7.665403 -1.000000 2.975166 1 1 -1 -1 -1 -1 29.198546
6077560 1 1 2 -1 1 1 4 1200 1208 1215 1220 2 4 12959 1446 12897 1438 3 0 5.712233 -1.000000 2.279126 1 1 -1 -1 -1 -1 29.198546
6077560 1 1 3 -1 1 2 4 1515 1520 1625 1630 2 4 12959 1446 14339 1367 3 0 7.014294 -1.000000 2.719066 1 1 -1 -1 -1 -1 29.198546
6077685 1 1 1 -1 0 0 1 625 825 1615 1718 1 2 20594 1836 31805 1921 3 0 11.957377 -1.000000 5.400094 3 2 -1 -1 -1 -1 120.905139
6077685 2 1 1 -1 0 0 4 1030 1120 1410 1431 1 4 20594 1836 31806 1921 3 0 11.957377 -1.000000 5.400094 2 2 -1 -1 -1 -1 120.905139
6077685 2 1 2 -1 0 0 5 750 808 818 825 1 4 20594 1836 20437 1782 3 0 7.721177 -1.000000 4.261942 2 1 -1 -1 -1 -1 120.905139
6077733 1 1 1 -1 0 0 1 1600 1640 2221 2300 1 2 31812 1917 23346 240 3 0 48.855106 -1.000000 29.045944 1 1 -1 -1 -1 -1 41.793933
6077808 1 1 1 -1 0 1 1 800 840 1715 2205 1 2 21786 1031 17388 2493 3 0 27.538744 -1.000000 16.116873 1 6 -1 -1 -1 -1 33.485045
6077808 1 1 2 -1 1 1 6 1115 1130 1220 1245 2 4 17388 2493 19672 2398 4 0 11.590335 -1.000000 4.365379 1 2 -1 -1 -1 -1 33.485045
6077876 1 1 1 -1 0 0 5 1002 1111 1138 1144 1 4 21360 99 21454 95 3 0 6.536489 -1.000000 1.915202 3 1 -1 -1 -1 -1 338.675817
6077876 1 1 2 -1 0 0 6 1152 1212 1417 1537 1 4 21360 99 19069 2368 3 0 16.561775 -1.000000 7.165860 1 2 -1 -1 -1 -1 338.675817
6077876 1 1 3 -1 0 0 6 1710 1728 1859 1910 1 4 21360 99 6390 13 4 0 15.072660 -1.000000 5.843090 1 1 -1 -1 -1 -1 338.675817
6077876 2 1 1 -1 0 0 4 1015 1033 1228 1243 1 4 21360 99 19069 2368 3 0 16.561775 -1.000000 7.165860 1 1 -1 -1 -1 -1 338.675817
6077876 2 1 2 -1 0 0 4 1428 1430 1516 1534 1 4 21360 99 21326 107 3 0 6.067244 -1.000000 1.721191 1 2 -1 -1 -1 -1 338.675817
6077876 2 1 3 -1 0 0 6 1710 1728 1857 1910 1 4 21360 99 6390 13 4 0 15.072660 -1.000000 5.843090 1 1 -1 -1 -1 -1 338.675817
6077876 3 1 1 -1 0 0 1 740 1745 15 34 1 4 21360 99 20352 2400 3 0 21.564266 -1.000000 10.574718 8 1 -1 -1 -1 -1 338.675817
6077916 1 1 1 -1 0 0 2 1644 1647 1655 1852 1 3 25088 886 24912 891 4 0 4.209134 -1.000000 0.604567 1 3 -1 -1 -1 -1 30.470701
6077931 1 1 1 -1 0 0 5 800 1015 1105 1135 1 4 9927 1181 4878 153 4 0 17.930065 -1.000000 10.472418 3 1 -1 -1 -1 -1 166.749227
6077931 1 1 2 -1 0 0 5 1515 1520 1605 1610 1 4 9927 1181 9920 1191 4 0 5.819493 -1.000000 2.037638 1 1 -1 -1 -1 -1 166.749227
6077931 2 1 1 -1 0 0 5 800 1015 1105 1135 1 4 9927 1181 4878 153 4 0 17.930065 -1.000000 10.472418 3 1 -1 -1 -1 -1 166.749227
6077931 2 1 2 -1 0 0 5 1515 1520 1605 1610 1 4 9927 1181 9920 1191 4 0 5.819493 -1.000000 2.037638 1 1 -1 -1 -1 -1 166.749227
6077945 1 1 1 -1 0 1 1 645 730 1620 2103 1 2 21173 1666 27273 956 3 0 38.660011 -1.000000 19.584637 1 2 -1 -1 -1 -1 153.818257
6077945 1 1 2 -1 1 1 8 1205 1216 1205 1323 2 4 27273 956 21643 1034 4 0 6.701946 -1.000000 2.053071 1 2 -1 -1 -1 -1 153.818257
6077945 2 1 1 -1 0 1 1 937 949 1227 1426 1 2 21173 1666 9101 1641 3 0 11.524672 -1.000000 4.586363 1 2 -1 -1 -1 -1 153.818257
6077945 2 1 2 -1 1 1 4 1109 1150 1210 1222 2 4 9101 1641 30188 1657 4 0 11.086693 -1.000000 4.451782 3 1 -1 -1 -1 -1 153.818257
6077945 2 1 3 -1 0 0 3 702 713 719 741 1 4 21173 1666 29595 1661 4 0 9.953913 -1.000000 3.649914 1 2 -1 -1 -1 -1 153.818257
6077945 2 1 4 -1 0 0 3 1700 1726 1727 2058 1 4 21173 1666 31156 1891 4 0 23.498207 -1.000000 16.411676 1 2 -1 -1 -1 -1 153.818257
6077945 3 1 1 -1 0 0 2 702 750 1726 2058 1 3 21173 1666 31156 1891 8 0 23.498207 -1.000000 16.411676 1 2 -1 -1 -1 -1 153.818257
6077975 1 1 1 -1 0 0 7 1300 1330 1540 1623 1 4 7052 2102 23905 415 3 0 30.033075 -1.000000 17.571848 1 2 -1 -1 -1 -1 47.844572
6078034 1 1 1 -1 0 0 1 800 827 1735 2000 1 2 17807 2475 19660 2403 3 0 15.753654 -1.000000 6.018069 1 3 -1 -1 -1 -1 42.645539
6078064 1 1 1 -1 0 1 1 650 700 1530 1625 1 2 9559 482 4748 713 3 0 16.536842 -1.000000 7.687603 1 2 -1 -1 -1 -1 28.166385
6078064 1 1 2 -1 1 1 6 1130 1144 1145 1159 2 4 4748 713 9214 715 1 0 8.201907 -1.000000 3.106249 1 1 -1 -1 -1 -1 28.166385
6078064 2 1 1 -1 0 0 1 631 657 1652 1712 1 2 9559 482 21995 267 3 0 21.854975 -1.000000 10.037543 1 1 -1 -1 -1 -1 28.166385
6078327 1 1 1 -1 0 0 1 740 751 1437 1552 1 2 25629 1682 20571 1819 4 0 23.477476 -1.000000 15.220428 1 4 -1 -1 -1 -1 55.171323
6078327 1 1 2 -1 0 0 4 1609 1730 2043 2133 1 4 25629 1682 6355 1263 5 0 45.787960 -1.000000 23.097826 1 1 -1 -1 -1 -1 55.171323
6078327 2 1 1 -1 0 0 9 1440 1455 1527 1547 1 2 25629 1682 23587 1664 3 0 11.849361 -1.000000 4.836959 1 1 -1 -1 -1 -1 55.171323
6078334 1 1 1 -1 0 1 1 915 1005 1416 1530 1 2 9559 482 26587 656 3 0 15.524691 -1.000000 6.631931 2 4 -1 -1 -1 -1 28.269941
6078334 1 1 2 -1 1 1 6 1212 1224 1240 1250 2 4 26587 656 6011 1174 3 0 13.523369 -1.000000 6.215784 1 1 -1 -1 -1 -1 28.269941
6078334 1 1 3 -1 0 0 5 1605 1627 1705 1710 1 4 9559 482 27192 452 3 0 5.489791 -1.000000 1.341779 2 1 -1 -1 -1 -1 28.269941
6078375 1 1 1 -1 0 0 5 1020 1045 1115 1315 1 4 14274 1360 15392 1288 4 0 17.340237 -1.000000 11.877295 1 4 -1 -1 -1 -1 38.359917
6078375 1 1 2 -1 0 0 6 800 825 900 915 1 4 14274 1360 13201 1394 4 0 5.067412 -1.000000 1.937890 2 1 -1 -1 -1 -1 38.359917
6078375 2 1 1 -1 0 0 3 600 615 630 720 1 4 14274 1360 14072 1278 3 0 11.920593 -1.000000 7.967287 1 2 -1 -1 -1 -1 38.359917
6078375 2 1 2 -1 0 0 4 1500 1515 1630 1645 1 4 14274 1360 12902 1438 3 0 8.168453 -1.000000 4.023487 1 1 -1 -1 -1 -1 38.359917
6078375 2 1 3 -1 0 0 5 1020 1045 1115 1315 1 4 14274 1360 15392 1288 4 0 17.340237 -1.000000 11.877295 1 4 -1 -1 -1 -1 38.359917
